Admin2,Province/State,Country/Region,05-14-2020,05-15-2020,05-16-2020,05-17-2020,05-18-2020,05-19-2020,05-20-2020,05-21-2020,05-22-2020,05-23-2020,05-24-2020,05-25-2020,05-26-2020,05-27-2020,05-28-2020,05-29-2020,05-30-2020,05-31-2020,06-01-2020,06-02-2020,06-03-2020,06-04-2020,06-05-2020,06-06-2020,06-07-2020,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021,04-05-2021,04-06-2021,04-07-2021,04-08-2021,04-09-2021,04-10-2021,04-11-2021,04-12-2021,04-13-2021,04-14-2021,04-15-2021,04-16-2021,04-17-2021,04-18-2021,04-19-2021,04-20-2021,04-21-2021,04-22-2021,04-23-2021
,Molise,Italy,403,407,410,411,422,422,422,423,426,431,432,432,432,434,435,436,436,436,436,436,436,436,436,436,436,436,438,439,439,439,439,439,439,439,440,440,441,441,441,444,444,444,444,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,446,446,446,446,446,446,446,446,446,446,450,459,460,463,466,469,469,470,470,471,473,475,477,477,478,478,479,479,479,479,479,479,485,485,487,487,487,496,503,507,509,510,511,511,511,520,521,522,524,525,525,528,528,530,534,534,536,545,548,552,555,559,562,565,569,570,576,578,581,586,587,618,620,623,627,632,637,644,648,649,655,656,660,660,675,677,683,684,690,701,711,739,746,795,813,843,864,929,956,994,1020,1042,1070,1126,1192,1218,1319,1385,1404,1498,1612,1695,1796,1897,1990,2016,2123,2199,2351,2442,2540,2582,2653,2726,2789,2910,2995,3121,3268,3366,3520,3659,3816,3909,4000,4071,4177,4285,4364,4512,4626,4713,4773,4868,4921,5098,5250,5286,5338,5381,5395,5417,5490,5562,5681,5721,5758,5783,5850,5923,5972,6034,6132,6143,6170,6285,6353,6381,6382,6389,6396,6440,6528,6634,6655,6673,6755,6769,6796,6864,6940,6978,7090,7115,7139,7236,7343,7382,7483,7553,7586,7604,7658,7692,7749,7797,7899,7939,7953,8016,8099,8178,8261,8354,8408,8439,8517,8597,8698,8776,8867,8951,8972,9116,9191,9298,9371,9483,9524,9531,9651,9800,9914,10007,10074,10157,10183,10288,10353,10484,10547,10691,10732,10750,10866,10922,11059,11108,11175,11210,11234,11314,11398,11471,11575,11627,11644,11662,11739,11820,11861,11923,11980,11998,12025,12054,12075,12128,12159,12236,12251,12253,12270,12306,12361,12394,12434,12452,12452,12456,12480,12523,12577,12615,12643,12643,12688,12747,12789,12822,12878,12885,12888,12935,13009,13028
,P.A. Bolzano,Italy,2578,2578,2578,2581,2582,2587,2587,2587,2590,2590,2593,2593,2593,2593,2595,2595,2596,2597,2598,2598,2598,2598,2599,2600,2603,2604,2604,2604,2606,2608,2610,2613,2611,2611,2611,2613,2615,2618,2622,2633,2633,2634,2634,2634,2636,2637,2639,2639,2642,2642,2642,2645,2647,2647,2648,2650,2653,2658,2661,2666,2673,2674,2677,2678,2682,2683,2684,2684,2685,2685,2686,2687,2693,2698,2700,2692,2696,2702,2717,2725,2728,2734,2740,2745,2757,2761,2766,2773,2774,2775,2779,2781,2784,2793,2802,2804,2804,2811,2832,2837,2856,2869,2884,2893,2898,2907,2915,2924,2932,2935,2948,2958,2962,2973,2996,3003,3003,3007,3017,3037,3063,3088,3128,3135,3156,3168,3183,3255,3281,3301,3321,3329,3366,3386,3438,3467,3489,3514,3522,3539,3568,3589,3613,3645,3662,3679,3734,3803,3888,3980,4064,4109,4143,4267,4365,4493,4648,4819,4904,5113,5302,5549,5818,6095,6434,6755,6997,7187,7485,7835,8382,8916,9353,9848,10097,10859,11572,12345,13126,13709,14084,14470,15164,15984,16674,17302,17846,18104,18685,19381,20117,20665,21200,21460,21620,21961,22253,22663,23157,23594,23777,23871,24188,24562,24847,25113,25361,25476,25555,25787,26031,26283,26533,26784,26852,26940,27225,27512,27681,27876,28122,28165,28267,28398,28540,28722,28722,28803,28923,29014,29234,29494,29764,29850,29946,29983,30131,30451,30714,30877,31257,31519,31644,31743,32012,32186,32715,33211,33519,33684,34120,34561,35127,35637,36189,36601,36801,37360,37908,38470,39060,39700,40167,40483,41122,41775,42522,43209,44011,44481,44736,45457,46246,46926,47566,48177,48572,48784,49348,49798,50276,50800,51277,51590,51773,52147,52502,52857,53207,53578,53804,53925,54161,54441,54694,54924,55142,55324,55412,55590,55712,55915,56062,56241,56341,56353,56528,56685,56848,56974,57194,57163,57163,68007,68168,68303,68452,68550,68627,68661,68837,68954,69071,69201,69343,69419,69467,69501,69645,69765,69864,69944,70013,70027,70114,70167,70206,70247,70326,70389,70399,70455,70569,70665,70730
,P.A. Trento,Italy,4315,4318,4326,4338,4351,4358,4368,4378,4388,4395,4404,4405,4415,4422,4425,4428,4429,4430,4432,4432,4433,4433,4433,4434,4435,4436,4439,4439,4441,4443,4446,4447,4448,4448,4449,4457,4458,4458,4463,4464,4465,4852,4855,4859,4860,4863,4863,4863,4864,4865,4871,4873,4873,4873,4876,4876,4876,4879,4881,4881,4881,4881,4881,4881,4881,4884,4885,4889,4891,4911,4941,4957,4959,4965,4966,4966,4970,4973,4975,4975,4979,4981,4983,4984,4988,4992,4993,4995,4996,4998,4998,5000,5003,5003,5003,5004,5006,5008,5012,5016,5025,5028,5029,5032,5039,5054,5070,5084,5092,5096,5099,5132,5223,5246,5299,5332,5349,5352,5359,5441,5470,5492,5501,5521,5541,5573,5649,5667,5689,5734,5736,5761,5783,5806,5829,5880,5922,5942,5955,5992,6040,6079,6141,6175,6224,6264,6296,6355,6394,6444,6483,6485,6513,6542,6604,6715,6797,6845,6924,7018,7166,7319,7526,7688,7792,7905,8162,8353,8526,8748,9138,9348,9535,9647,9872,10192,10453,10704,10886,11143,11386,11639,11892,12094,12300,12568,12749,13025,13261,13527,13761,13973,14132,14225,14368,14547,14844,15073,15292,15557,15733,15889,16167,16406,16661,16887,17103,17268,17417,17599,17816,17976,18198,18355,18469,18846,19090,19553,19804,19987,20095,20154,20290,20447,20685,20839,20963,21049,21148,21323,21520,21840,22033,22149,22279,22472,22700,22903,23073,23153,23295,23640,23709,23943,24118,24390,24752,24938,25073,25129,25272,25550,25714,25893,26086,26217,26249,26406,26648,26855,27162,27392,27527,27580,27752,28013,28253,28455,28733,28908,28974,29138,29443,29696,29915,30164,30331,30357,30552,30863,31155,31411,31723,31982,32042,32274,32631,33037,33388,33729,34058,34115,34335,34692,34921,35327,35651,35926,36009,36222,36627,36997,37278,37517,37790,37894,38084,38369,38625,38931,39238,39393,39473,39664,39972,40149,40387,40602,40764,40848,41044,41231,41371,41485,41612,41781,41821,41847,41950,42114,42221,42328,42421,42445,42564,42697,42814,42877,42965,43050,43063,43148,43268,43372,43468
,Piemonte,Italy,29209,29346,29483,29547,29619,29727,29885,29990,30077,30137,30180,30228,30314,30387,30445,30501,30583,30637,30658,30715,30734,30758,30807,30845,30855,30869,30890,30916,30958,30989,31029,31059,31061,31090,31131,31162,31188,31215,31241,31248,31254,31276,31296,31311,31322,31336,31338,31349,31365,31378,31394,31405,31423,31429,31434,31459,31475,31485,31494,31498,31504,31507,31515,31522,31530,31533,31536,31537,31545,31558,31567,31578,31594,31606,31610,31622,31636,31646,31667,31683,31698,31711,31719,31740,31762,31799,31830,31868,31888,31914,31956,31982,31997,32044,32084,32100,32127,32169,32221,32260,32301,32343,32383,32440,32515,32603,32694,32784,32844,32881,32923,32989,33064,33146,33200,33256,33293,33335,33447,33521,33578,33671,33753,33814,33853,33970,34040,34167,34241,34339,34396,34480,34575,34679,34799,34906,35038,35132,35232,35402,35512,35731,36010,36183,36312,36571,36858,37194,37595,38094,38503,38957,39542,40041,41074,41895,42867,43990,44923,46319,48118,49668,51700,53248,55535,57160,59618,62445,65030,67749,70636,72660,74663,77832,81409,84580,89458,93895,97779,100655,104314,107267,112054,117312,121783,125465,128941,131547,134828,140177,144038,146934,149575,151305,153375,156253,159004,162153,164310,166331,167516,169133,170701,172931,175063,176519,177788,178699,179651,180557,181531,183084,184527,185538,186066,187172,188387,189270,187890,188528,189357,189968,190510,191443,192500,193375,193792,194262,194575,195415,196461,197828,198886,199319,200060,200506,201615,202778,203782,204627,206159,206962,207571,208472,209481,210338,211209,212265,212760,213195,213911,214517,215278,216127,217058,217677,218277,219005,219826,220888,221832,222559,223097,223611,224376,225195,226002,226938,227655,228279,228762,229381,230050,231239,232108,232857,233406,233844,234615,235574,236075,237382,238147,238949,239588,240611,242064,243518,245044,246232,247134,248289,249898,251435,253602,255885,257678,259221,260435,262453,264539,266861,269790,271949,273479,275221,277295,279669,282026,285023,287164,288915,290436,292516,294739,297321,299438,302074,303617,305121,306982,309280,311864,313806,315933,317358,318162,319014,320478,322139,323937,325204,326576,327212,328269,329708,330972,332172,333037,333788,334475,335463,336489,337953,339052
,Puglia,Italy,4357,4366,4374,4379,4386,4396,4407,4413,4440,4448,4458,4467,4469,4479,4481,4482,4490,4494,4498,4498,4499,4503,4507,4511,4511,4512,4512,4512,4513,4515,4515,4515,4516,4516,4516,4519,4520,4525,4527,4527,4529,4529,4530,4531,4531,4531,4531,4531,4530,4530,4533,4536,4536,4536,4535,4536,4536,4540,4541,4541,4541,4541,4541,4542,4547,4550,4557,4557,4556,4556,4565,4578,4586,4589,4592,4596,4606,4609,4611,4631,4639,4648,4655,4678,4685,4696,4705,4714,4740,4760,4793,4809,4821,4843,4858,4862,4882,4915,4935,4970,4992,5025,5070,5119,5170,5217,5268,5333,5402,5440,5479,5546,5624,5741,5796,5856,5899,6042,6139,6209,6291,6367,6449,6510,6586,6689,6752,6836,6944,6994,7075,7142,7231,7304,7394,7445,7521,7611,7687,7786,7900,7972,8083,8234,8317,8423,8619,8867,9116,9300,9512,9669,9849,10164,10421,10734,11084,11385,11706,12001,12325,12810,13400,14031,14546,14970,15581,16353,17069,17860,18622,19302,19928,21091,22085,22935,23881,24935,25701,26431,27676,29008,30442,31792,33533,34438,35482,36716,38084,39347,40803,42180,43507,44487,46054,47565,49001,50738,52311,53218,54320,55979,57647,59249,60668,62552,64341,65342,66257,67174,68506,70319,71797,72972,73628,74651,76039,77112,78426,79808,80599,81387,82263,83205,84663,85674,86218,86439,87084,87833,89303,90964,92359,92703,93653,94284,95365,96946,97603,98952,100451,101613,102235,103496,104578,106102,107397,108520,109428,109831,110681,111840,113115,114133,115156,116110,116511,117506,118739,119898,120967,121838,122907,123286,124165,125209,126184,127399,128325,129090,129467,130148,131211,132459,133479,134424,135156,135501,136195,137078,137922,138796,139701,140459,140802,141625,142616,143770,144874,145997,147050,147681,148702,149963,151401,152819,154302,155457,156051,157337,158908,160542,162316,164016,165558,166273,167399,169133,171215,173000,174983,176529,177373,179037,180746,182779,184941,186949,188737,189523,191050,193012,195381,197425,199567,201195,201872,202347,203602,205576,207367,209171,210530,211345,212536,214024,215891,217428,218953,220231,220815,221995,223136,225031,226723
,Sardegna,Italy,1345,1348,1352,1353,1353,1354,1355,1356,1356,1356,1356,1354,1354,1355,1355,1356,1356,1356,1357,1357,1357,1357,1359,1362,1362,1362,1361,1361,1362,1363,1363,1363,1363,1365,1366,1367,1368,1369,1369,1369,1360,1361,1362,1362,1363,1364,1364,1366,1366,1368,1369,1369,1370,1371,1371,1371,1371,1372,1372,1372,1373,1374,1376,1377,1377,1378,1379,1379,1379,1380,1382,1385,1388,1388,1386,1392,1394,1394,1404,1410,1414,1416,1418,1427,1430,1433,1433,1439,1441,1461,1462,1479,1484,1489,1493,1500,1512,1549,1567,1609,1653,1734,1825,1859,1912,1967,2022,2092,2114,2193,2243,2316,2355,2421,2486,2505,2564,2615,2662,2725,2790,2841,2874,2928,2964,2991,3042,3108,3167,3239,3303,3356,3405,3471,3528,3591,3730,3767,3849,3900,3996,4056,4118,4229,4317,4380,4481,4608,4742,4866,5009,5138,5295,5417,5603,5736,5866,6096,6255,6476,6643,6886,7235,7564,7759,7990,8164,8526,8808,9106,9431,9830,10154,10456,10640,11053,11412,11837,12261,12588,13077,13493,13794,14417,14813,15183,15594,16096,16518,16997,17578,18089,18493,18998,19288,19639,20044,20419,20730,21146,21475,21895,22340,22878,23429,23893,24186,24552,24778,25031,25279,25477,25645,26278,26506,26737,27142,27410,27695,28075,28386,28683,28867,29136,29467,29876,30049,30145,30301,30417,30745,31113,31478,31667,31861,32038,32270,32605,32945,33188,33493,33794,34025,34436,34669,34944,35204,35572,35774,35910,36019,36235,36473,36685,36876,37051,37258,37396,37647,37884,38141,38370,38537,38660,38731,38874,39079,39248,39373,39527,39583,39664,39825,39950,40037,40124,40207,40263,40329,40438,40538,40582,40655,40688,40765,40812,40877,40957,41027,41114,41191,41236,41306,41407,41488,41577,41650,41745,41813,41959,42024,42152,42258,42361,42479,42553,42632,42724,42845,42979,43081,43257,43418,43577,43730,43941,44119,44406,44690,44854,45059,45503,45854,46327,46655,46978,47239,47367,47630,47935,48315,48740,49109,49416,49743,50245,50524,50872,51192,51543,51742,52013,52316,52644,52911
,Sicilia,Italy,3366,3374,3382,3388,3395,3403,3411,3417,3421,3421,3423,3427,3430,3435,3438,3440,3442,3443,3443,3447,3447,3447,3448,3450,3451,3452,3454,3455,3455,3455,3456,3457,3458,3460,3462,3464,3070,3070,3072,3072,3073,3074,3076,3076,3077,3077,3078,3080,3081,3090,3091,3094,3094,3095,3096,3097,3098,3098,3099,3099,3100,3115,3115,3132,3136,3140,3142,3144,3146,3153,3158,3166,3179,3193,3196,3215,3233,3272,3288,3298,3305,3308,3318,3339,3369,3396,3424,3453,3485,3574,3603,3645,3681,3727,3766,3780,3793,3838,3875,3919,3967,4002,4067,4091,4124,4174,4228,4257,4291,4317,4350,4433,4487,4565,4679,4716,4765,4849,4926,5032,5136,5180,5241,5306,5383,5473,5569,5748,5846,5962,6037,6145,6234,6359,6466,6576,6683,6785,6948,7118,7274,7414,7596,7681,7809,8007,8220,8479,8712,8997,9294,9592,9926,10292,10691,11269,11744,12292,12654,13228,13790,14586,15316,16202,16897,17465,18325,19033,19822,20806,21758,22853,23877,24925,26080,27402,28825,30188,31271,32294,33495,34982,36674,38381,40110,41532,42993,44691,46528,48399,50033,51871,53129,54378,55684,57001,58769,60335,61524,62548,63686,65085,66568,67862,69227,70467,71489,72407,73555,74308,75367,76366,77382,78190,79104,80191,81256,82128,82859,83737,84529,85198,86092,87024,87877,88597,88934,89616,90266,91261,92345,93644,94766,95500,96547,97938,99514,101206,102641,104483,106322,108055,109642,111555,113524,115391,117336,119290,120729,122007,123648,125134,126364,127719,128877,129752,130637,131607,132603,133597,134541,135387,136103,136869,137853,138739,139528,140144,140980,141554,142032,142776,143471,144231,144722,145265,145744,146076,146701,147185,147665,148105,148579,148990,149402,149854,150396,151009,151587,152105,152558,153036,153602,154141,154701,155220,155812,156388,156903,157498,158193,158865,159544,160194,160807,161330,161928,162710,163499,164358,165140,165839,166505,167256,168021,168916,169808,170698,171651,172450,172450,175354,175405,176627,177641,178656,179565,180348,181346,182633,184138,185367,186487,187597,188981,190523,191973,193343,194644,195519,196642,197790,199078,200490,201420
,Toscana,Italy,9859,9883,9913,9948,9961,9968,9982,10000,10035,10047,10062,10067,10070,10082,10086,10088,10100,10104,10107,10117,10121,10122,10129,10134,10135,10144,10145,10148,10158,10165,10172,10180,10188,10191,10193,10195,10205,10207,10210,10211,10217,10222,10224,10226,10238,10243,10248,10250,10254,10258,10267,10276,10285,10287,10306,10313,10314,10316,10321,10322,10326,10330,10338,10350,10356,10358,10374,10375,10384,10390,10394,10405,10415,10430,10438,10441,10458,10469,10483,10489,10498,10508,10519,10530,10547,10560,10583,10644,10652,10674,10707,10735,10761,10799,10833,10854,10885,10925,10984,11063,11116,11175,11219,11253,11414,11513,11595,11687,11785,11858,11898,11967,12080,12179,12292,12414,12499,12558,12646,12738,12885,13023,13114,13173,13214,13304,13423,13522,13665,13812,13896,13970,14060,14216,14355,14465,14566,14651,14707,14827,14971,15194,15391,15579,15764,15973,16273,16612,17095,17643,18160,18626,19106,19681,20262,21017,21896,22802,23788,24600,25466,26611,27901,29427,31290,33461,35284,36992,38958,41723,44263,46642,48651,50987,52815,55088,57680,60467,62946,65190,67413,69920,71852,74330,76750,79403,81836,84197,86705,88677,90884,92776,94705,96028,96990,97976,99327,100444,101640,102548,103441,104099,104875,105804,106875,107644,108397,108990,109418,109923,110440,111097,111671,112344,112789,113121,113610,114246,114760,115300,115783,116235,116544,116979,117542,118155,118557,118784,118965,119236,119696,120328,120917,121415,121770,122083,122420,122831,123498,123950,124479,124951,125330,125633,126140,126564,127010,127446,127852,128197,128438,128881,129384,129813,130333,130859,131281,131627,132129,132749,133343,133946,134456,134829,135228,135779,136539,137242,137950,138618,139141,139594,140265,141159,141886,142650,143375,143803,144247,145020,145976,146900,147853,148821,149732,150556,151413,152787,154041,155167,156235,157112,158170,159333,160572,161803,163096,164451,165451,166452,167745,169047,170351,171677,172982,174088,175335,176610,178123,179488,180998,182356,183496,184558,185755,187273,188800,190267,191635,192656,193836,195374,197005,198645,200118,201744,202725,203410,204347,205500,206809,207986,209208,209923,210857,212025,213231,214470,215620,216578,217349,217993,218929,219970,220973
,Umbria,Italy,1420,1422,1422,1424,1424,1427,1427,1429,1429,1430,1430,1430,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1432,1432,1435,1436,1436,1436,1436,1436,1436,1437,1437,1437,1438,1438,1438,1438,1438,1439,1439,1440,1440,1440,1440,1441,1441,1444,1446,1447,1447,1447,1447,1447,1447,1448,1448,1450,1450,1450,1452,1452,1454,1456,1456,1456,1459,1461,1463,1465,1465,1465,1465,1465,1465,1465,1466,1472,1474,1475,1477,1479,1482,1488,1498,1505,1510,1511,1517,1524,1532,1545,1548,1549,1559,1563,1580,1602,1620,1639,1650,1679,1699,1719,1741,1753,1784,1793,1803,1830,1839,1874,1890,1915,1928,1935,1968,1992,2009,2042,2066,2078,2100,2117,2139,2160,2192,2216,2221,2247,2266,2295,2318,2353,2374,2385,2408,2454,2500,2562,2604,2676,2695,2757,2822,2906,3057,3189,3324,3472,3608,3749,4012,4210,4415,4742,4909,5103,5453,5860,6307,6832,7295,7558,7872,8273,8967,9696,10179,10947,11140,11560,12056,12824,13591,14279,14939,15253,15738,16253,17036,17640,18219,18876,19159,19510,20011,20567,20961,21369,21769,21874,22092,22478,22821,23082,23430,23740,23808,23952,24230,24516,24684,24910,25144,25209,25344,25433,25615,25834,26045,26190,26239,26418,26587,26767,26909,27128,27241,27282,27396,27553,27745,27977,28028,28064,28152,28313,28660,28960,29188,29238,29440,29494,29728,30075,30139,30354,30649,30906,30955,31160,31467,31677,31909,32150,32303,32397,32622,32899,33185,33490,33822,34069,34135,34410,34825,35194,35529,35757,36051,36194,36477,36935,37308,37751,38102,38484,38674,39049,39464,39827,40321,40667,40959,41068,41301,41739,42058,42359,42722,42992,43089,43351,43643,43910,44241,44471,44683,44762,45051,45352,45619,45914,46197,46439,46481,46713,47009,47292,47511,47707,47977,48043,48202,48526,48694,48876,49082,49224,49295,49469,49694,49807,50127,50349,50511,50560,50746,50908,51082,51271,51377,51529,51582,51652,51784,51956,52157,52309,52444,52484,52593,52730,52846,52979,53093,53206,53220,53322,53430,53571,53705
,Valle d'Aosta,Italy,1166,1172,1173,1173,1174,1175,1175,1176,1177,1177,1178,1179,1181,1181,1182,1182,1183,1184,1187,1187,1187,1187,1187,1189,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1193,1193,1193,1193,1194,1194,1194,1194,1194,1194,1195,1195,1195,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1196,1206,1208,1208,1208,1208,1209,1209,1209,1209,1210,1214,1216,1216,1217,1217,1217,1217,1217,1217,1217,1218,1218,1220,1221,1221,1221,1221,1221,1223,1223,1224,1226,1230,1232,1241,1241,1243,1247,1249,1249,1249,1249,1254,1254,1254,1257,1258,1260,1263,1266,1267,1268,1276,1276,1279,1281,1282,1284,1287,1288,1299,1299,1300,1308,1314,1315,1326,1326,1333,1346,1351,1366,1384,1402,1446,1464,1496,1529,1566,1633,1660,1738,1811,1946,2021,2132,2219,2316,2428,2525,2669,2726,2803,2981,3136,3240,3375,3497,3591,3720,3834,3963,4080,4135,4336,4463,4588,4755,4858,5103,5246,5345,5499,5586,5677,5832,5923,6022,6099,6172,6199,6243,6344,6416,6463,6510,6535,6577,6619,6646,6692,6726,6748,6766,6783,6801,6812,6837,6871,6885,6905,6943,6962,6986,7009,7031,7040,7073,7084,7119,7130,7154,7181,7242,7230,7244,7273,7290,7297,7332,7359,7380,7406,7439,7464,7486,7505,7532,7546,7565,7581,7601,7621,7639,7650,7684,7698,7696,7715,7720,7737,7745,7747,7764,7772,7780,7781,7797,7800,7804,7815,7826,7834,7842,7843,7856,7870,7877,7886,7895,7904,7909,7918,7922,7936,7947,7955,7959,7964,7978,7982,7996,7998,8011,8021,8054,8057,8063,8072,8083,8098,8114,8121,8151,8159,8179,8212,8240,8271,8305,8341,8365,8414,8451,8514,8575,8603,8655,8685,8755,8816,8873,8998,9075,9102,9236,9298,9350,9465,9544,9646,9721,9755,9816,9870,9935,10013,10055,10087,10135,10195,10269,10299,10337,10366,10433,10468,10514,10553,10598
,Veneto,Italy,18845,18889,18928,18941,18950,18997,19030,19038,19059,19069,19086,19097,19105,19113,19125,19134,19146,19152,19154,19162,19164,19168,19174,19182,19183,19187,19191,19194,19199,19199,19212,19219,19220,19221,19225,19233,19235,19238,19245,19247,19250,19253,19257,19262,19264,19275,19278,19286,19289,19309,19314,19318,19326,19327,19341,19348,19358,19369,19379,19395,19401,19420,19441,19470,19525,19559,19607,19649,19671,19707,19729,19759,19790,19809,19825,19849,19891,20003,20120,20166,20211,20233,20253,20294,20352,20535,20598,20656,20676,20741,20801,20885,21012,21132,21210,21256,21316,21375,21534,21650,21810,21955,22071,22190,22337,22469,22604,22755,22864,22929,23026,23189,23304,23577,23765,23944,24013,24118,24209,24356,24529,24667,24809,24864,24979,25138,25247,25423,25609,25782,25885,26004,26154,26402,26598,26814,26973,27156,27296,27451,27896,28087,28363,28624,28854,29043,29418,29909,30504,31065,31503,31831,32316,32973,33573,34277,35051,35851,36353,36843,38265,39590,41140,42869,44337,45466,46992,49135,51244,54256,56953,59253,60797,63095,65531,68795,72092,75907,79269,81492,84255,87337,90901,94506,98084,100876,102842,105966,108938,112691,116159,119726,122682,125222,127416,130076,134056,137474,140972,143589,145592,148127,150909,154490,158198,161805,165249,167799,170944,173371,177568,181451,186549,190641,193470,196790,200607,205009,209220,213054,216923,219506,222588,225945,229782,234792,237315,240652,243434,246089,249075,253875,258680,261845,265264,266946,270097,273735,277331,280719,283819,285986,287701,289835,291719,293795,294874,296803,298172,299170,300127,301486,302489,303687,304717,305673,306206,306952,309337,309909,310894,311686,312185,312695,313316,313945,314841,315509,316340,316836,317278,317979,318807,319515,320271,320960,321475,321716,322354,322846,323888,324545,325789,326507,327016,328078,328973,330277,331451,332736,333647,334250,335478,336750,338237,339742,341281,342510,343267,344875,346436,348113,350045,352727,354314,355155,357056,359247,361008,362925,364969,366555,367536,369502,371544,373405,375500,377259,378663,379391,380521,382838,384471,386038,387601,388786,389435,389942,391053,392294,393282,394336,395207,395794,396677,397758,398843,399749,400689,401450,401947,402877,403971,405031,406066
