Admin2,Province/State,Country/Region,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021
,Cauca,Colombia,158,158,160,163,166,169,178,189,189,197,209,215,232,252,258,273,273,293,310,321,352,352,359,376,405,467,477,507,530,544,599,623,653,710,730,771,774,806,858,1005,1055,1107,1136,1175,1309,1393,1416,1501,1501,1624,1696,1746,1819,1896,1971,2042,2131,2181,2328,2392,2491,2549,2654,2681,2775,2810,3013,3153,3222,3300,3334,3435,3512,3703,3837,3837,4190,4329,4408,4542,4651,4740,4983,5247,5285,5406,5649,5839,5839,5900,6398,6398,6410,6825,6922,7012,7186,7283,7348,7439,7704,7866,7976,8192,8293,8340,8549,8652,8790,8931,9098,9223,9301,9404,9492,9623,9724,9911,9982,10196,10371,10482,10570,10651,10771,10885,10941,11054,11378,11434,11589,11679,11750,11822,12000,12115,12175,12275,12349,12418,12566,12670,12829,13017,13017,13261,13386,14780,13503,13680,13793,13879,13942,14036,14055,14203,14297,14421,14517,14566,14665,14770,14821,14912,14982,15017,15086,15154,15192,15275,15375,15534,15585,15682,15754,15792,15864,15960,16001,16167,16206,16300,16326,16419,16474,16549,16600,16655,16769,16855,16954,17030,17162,17250,17348,17422,17468,17677,17775,17869,18023,18051,18174,18265,18388,18523,18704,18844,18963,19099,19207,19521,19627,19908,20087,20189,20286,20405,20585,20861,21248,21483,21741,22192,22331,22745,23072,23443,23711,24044,24313,24451,24451,25018,25195,25382,25494,25652,25731,25864,26052,26126,26222,26363,26407,26452,26605,26648,26730,26803,26870,26926,26940,26987,27003,27061,27107,27137,27183,27197,27230,27270,27292,27324,27343,27365,27396,27440,27446,27467,27490,27490,27538,27540,27562,27581,27601,27621,27652,27660,27663,27693,27723,27752,27785,27803,27830,27851,27870,27910,27948,27981,28020,28042,28053,28088,28124,28188,28212,28236,28259
,Cesar,Colombia,449,449,470,496,499,504,528,554,554,560,589,612,627,702,730,733,733,784,791,813,946,946,994,1027,1071,1076,1169,1272,1299,1321,1341,1359,1382,1418,1433,1505,1557,1584,1665,1819,1893,1997,2115,2126,2225,2309,2367,2447,2447,2636,2798,2886,3001,3116,3351,3504,3542,3735,3835,3979,4204,4382,4466,4511,4786,4858,5123,5297,5452,5732,5891,6060,6439,6968,7187,7187,7889,8067,8385,8770,9330,9655,10013,10514,10815,11211,11797,11964,11964,12228,12934,12934,13010,13777,14405,14983,15319,15745,15758,16113,16416,16649,16852,17236,17403,17451,17551,17878,18129,18561,18885,19460,19549,19793,20010,20311,20511,20720,20933,21231,21343,21593,21882,21958,22214,22418,22662,22725,22877,22968,23272,23370,23645,23708,23894,24051,24108,24275,24452,24774,25072,25133,25213,25537,25537,25971,26080,26536,26407,26833,26920,26992,27104,27235,27371,27452,27552,27665,27812,27906,27979,28037,28061,28146,28294,28476,28541,28606,28721,28782,28953,29160,29261,29410,29530,29781,29869,30075,30177,30355,30391,30520,30561,30619,30683,30795,31000,31025,31048,31137,31236,31404,31690,31846,31981,32129,32228,32473,32580,32785,32946,33096,33161,33221,33258,33287,33559,33637,33772,33782,33795,33921,34088,34489,34584,34809,34913,35018,35194,35332,35534,35845,36065,36388,36511,36586,36777,37083,37227,37324,37406,37519,37519,37884,38024,38173,38258,38289,38348,38425,38718,38873,38956,39126,39182,39204,39286,39424,39536,39622,39685,39789,39804,39825,39839,39918,39950,40006,40059,40072,40130,40195,40244,40273,40321,40395,40473,40575,40605,40670,40705,40705,40820,40831,40902,40978,41057,41114,41211,41274,41289,41366,41487,41613,41679,41788,41951,42020,42062,42184,42413,42626,42794,42901,42907,43003,43133,43448,43667,43817,43964
,Choco,Colombia,472,472,488,556,576,582,680,715,715,823,841,921,952,982,1010,1030,1030,1148,1234,1321,1421,1421,1452,1544,1682,1740,1754,1833,1869,1980,2002,2033,2079,2126,2176,2197,2207,2280,2306,2432,2471,2498,2530,2561,2713,2761,2787,2802,2802,2861,2916,2931,2967,3000,3021,3055,3069,3098,3103,3125,3152,3168,3197,3265,3326,3404,3429,3430,3439,3468,3494,3524,3547,3571,3592,3592,3630,3664,3675,3682,3693,3697,3704,3719,3722,3742,3750,3762,3762,3767,3786,3786,3789,3840,3841,3853,3859,3864,3865,3869,3895,3900,3914,3930,3947,3958,3965,3967,3975,3980,3989,3990,3995,3996,3997,4003,4023,4030,4036,4042,4045,4050,4053,4056,4057,4061,4066,4066,4072,4081,4089,4089,4095,4098,4114,4118,4122,4133,4140,4145,4152,4154,4162,4162,4176,4192,4198,4449,4211,4213,4216,4236,4253,4254,4262,4262,4266,4281,4287,4354,4406,4413,4426,4429,4434,4441,4444,4449,4455,4457,4460,4462,4486,4507,4521,4524,4534,4538,4541,4548,4563,4568,4571,4584,4594,4597,4605,4614,4617,4619,4627,4654,4665,4692,4702,4742,4750,4760,4774,4788,4794,4795,4800,4857,4864,4872,4878,4888,4897,4906,4926,4969,4978,4987,5034,5068,5107,5126,5145,5182,5225,5255,5331,5449,5470,5499,5536,5702,5732,5754,5829,5849,5849,5971,6034,6062,6082,6087,6098,6186,6251,6341,6358,6403,6417,6422,6429,6436,6449,6466,6488,6489,6494,6496,6499,6502,6503,6505,6511,6511,6522,6526,6529,6530,6533,6540,6554,6558,6559,6561,6564,6564,6568,6569,6572,6599,6602,6607,6608,6610,6612,6614,6619,6624,6629,6714,6714,6634,6648,6650,6657,6660,6670,6680,6681,6693,6706,6733,6745,6758,6762
,Cordoba,Colombia,226,226,231,235,243,248,253,279,279,303,311,379,407,441,458,467,467,485,525,548,642,642,744,786,801,893,915,1019,1052,1102,1187,1264,1432,1509,1526,1595,1657,1695,1773,2175,2584,2709,2857,2967,3173,3344,3458,3593,3593,4504,4841,5032,5413,5538,5825,6437,6941,7249,7774,8046,8245,8716,9616,10361,11160,11623,12200,12587,13231,13916,14557,15181,15786,16351,16727,16727,17156,17498,18187,18335,18911,19113,19277,19568,19738,19953,20059,20328,20328,20568,20991,20991,21140,21551,21641,21892,22024,22102,22132,22236,22340,22452,22543,22745,22768,22873,23250,23340,23366,23516,23631,23691,23891,23946,23953,24037,24187,24291,24392,24478,24596,24688,24779,24821,24896,24936,24981,25055,25208,25254,25364,25383,25397,25449,25510,25600,25753,25821,25887,25922,26008,26019,26058,26058,26136,26319,26411,26664,26545,26646,26653,26930,26960,27052,27077,27205,27231,27275,27334,27490,27546,27565,27587,27647,27704,27774,27875,27895,27924,27960,28018,28049,28086,28160,28198,28228,28319,28413,28438,28475,28486,28529,28534,28566,28576,28691,28709,28743,28756,28773,28785,28797,28845,28885,28964,29101,29115,29205,29259,29326,29367,29402,29428,29456,29463,29489,29577,29590,29643,29661,29676,29801,29898,29942,30024,30115,30264,30313,30437,30501,30550,30650,30875,31051,31134,31169,31254,31393,31521,31558,31633,31957,31957,32356,32606,32838,33019,33141,33177,33251,33685,33889,34085,34286,34368,34467,34621,34764,35039,35223,35375,35521,35566,35629,35728,35954,36094,36428,36488,36561,36690,36839,36921,36992,37070,37194,37350,37654,37879,38104,38266,38266,38486,38503,38852,39068,39271,39429,39629,39809,39853,39988,40122,40378,40493,40605,40892,41125,41199,41433,41908,42052,42371,42551,42785,42887,43023,43528,43715,43841,44037
,Cundinamarca,Colombia,1403,1403,1454,1491,1585,1644,1732,1789,1789,1835,1865,1939,2003,2088,2128,2222,2222,2282,2384,2489,2633,2633,2687,2831,2975,3147,3218,3331,3389,3270,3327,3417,3643,3959,4052,4197,4310,4472,4644,5358,5649,5835,6037,6153,6358,6513,6825,6928,6928,7241,7458,7720,8253,8500,8978,9545,10032,10231,10641,10978,11272,11626,11828,12092,12329,13031,13483,13863,14572,15180,15578,16290,16959,18127,18441,18441,19168,19829,20539,20788,21297,21640,22175,22772,23128,23812,24384,24690,24690,25144,26032,26032,26241,26951,27386,27775,28190,28519,28791,29121,29405,29851,30186,30582,30883,31042,31295,31575,32080,32337,32641,32981,33201,33310,33478,33668,34043,34300,34538,34887,35087,35503,35873,36080,36385,36720,36894,37101,37284,37660,37954,38162,38276,38584,38879,39150,39568,39908,40229,40414,40881,41082,41376,41774,41774,42455,42794,43222,43394,43703,43962,44313,44708,45007,45288,45603,45918,46227,46709,46983,47258,47639,47958,48196,48497,48763,49051,49406,49876,50094,50396,50835,51263,51718,52110,52544,52927,53287,53678,54302,54753,55177,55434,55658,56013,56224,56552,56837,57299,57837,58155,58623,59137,59849,60505,60903,61478,61972,62490,63302,63905,64308,64803,65422,65858,66254,67160,67608,68268,68588,68916,69835,70712,71614,72582,73291,74417,75329,76488,77404,78538,79674,81238,82458,83596,84443,85809,86779,87713,88765,89232,90097,90097,92446,93225,94075,94687,94989,95464,96389,97308,98046,98453,99206,99543,99920,100269,100712,101192,101558,101910,102246,102478,102819,103059,103448,103738,104118,104361,104457,104661,104850,105119,105249,105433,105677,105930,106169,106258,106445,106618,106618,106929,107043,107221,107464,107667,107820,108018,108115,108200,108286,108500,108695,108898,109035,109200,109376,109473,109682,109925,110087,110301,110530,110736,110849,110923,111274,111526,111684,111846
,Guainia,Colombia,6,6,6,7,7,7,7,7,7,7,7,7,7,14,14,14,14,14,14,14,14,14,15,15,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,14,14,14,14,14,14,14,14,14,15,14,14,14,20,20,20,14,14,15,16,20,20,28,28,28,42,49,74,88,92,92,93,101,140,156,164,164,164,165,171,171,277,332,337,340,342,348,349,459,500,500,509,547,631,638,651,720,736,743,750,767,862,869,874,929,933,950,961,963,978,992,1020,1021,1024,1024,1026,1026,1028,1043,1048,1077,1083,1093,1094,1094,1097,1103,1107,1108,1116,1116,1119,1119,1127,1132,1147,1516,1152,1152,1152,1152,1155,1159,1161,1164,1164,1164,1164,1167,1167,1168,1168,1171,1172,1173,1186,1187,1186,1186,1188,1189,1200,1202,1202,1204,1205,1207,1209,1209,1210,1213,1214,1214,1215,1216,1217,1217,1217,1218,1218,1222,1222,1223,1223,1224,1224,1224,1225,1228,1229,1229,1229,1229,1230,1234,1234,1235,1235,1235,1236,1236,1236,1238,1238,1241,1241,1241,1242,1242,1245,1244,1244,1245,1246,1248,1252,1261,1261,1266,1267,1267,1267,1276,1280,1280,1280,1280,1280,1280,1280,1285,1286,1289,1289,1289,1290,1295,1295,1295,1297,1297,1298,1298,1299,1299,1299,1301,1301,1301,1301,1301,1301,1303,1304,1304,1304,1304,1304,1305,1305,1305,1310,1310,1310,1324,1327,1328,1329,1330,1330,1331,1331,1332,1332,1332,1332,1332,1332,1332,1333,1333,1334,1334,1334,1335,1335,1336,1338,1338,1338
,Guaviare,Colombia,1,1,2,2,2,2,2,5,5,6,7,7,9,10,10,10,10,10,37,37,37,37,37,38,39,39,39,39,39,39,39,39,42,42,42,42,42,42,48,48,48,50,50,50,51,52,73,77,77,80,85,85,86,99,99,110,115,115,122,125,126,128,149,160,170,176,176,193,193,196,197,198,198,205,216,216,236,236,237,238,238,239,241,265,273,279,279,310,310,328,351,351,37,393,426,442,457,474,504,518,542,588,600,628,649,655,662,677,688,742,767,772,788,798,805,816,874,887,943,979,1019,1038,1044,1054,1072,1102,1120,1121,1125,1172,1191,1205,1208,1217,1274,1292,1307,1319,1330,1337,1368,1380,1413,1438,1438,1461,1501,1908,1535,1560,1565,1566,1572,1589,1600,1604,1643,1651,1662,1680,1690,1721,1724,1741,1748,1753,1758,1766,1773,1773,1802,1805,1819,1827,1829,1834,1849,1854,1856,1862,1863,1868,1868,1870,1872,1882,1882,1882,1883,1885,1889,1895,1900,1900,1906,1908,1923,1923,1926,1926,1935,1940,1940,1944,1952,1957,1963,1964,1966,1967,1970,1977,1987,2009,2018,2023,2027,2032,2047,2054,2065,2073,2085,2089,2095,2101,2104,2110,2116,2118,2122,2128,2128,2148,2152,2155,2160,2160,2162,2162,2170,2172,2174,2176,2181,2183,2184,2186,2186,2188,2191,2205,2207,2207,2209,2225,2230,2236,2240,2241,2241,2241,2245,2245,2245,2246,2249,2252,2252,2252,2256,2256,2256,2256,2256,2256,2257,2263,2278,2280,2284,2285,2287,2288,2289,2289,2289,2289,2292,2299,2299,2299,2299,2299,2299,2299,2299,2300,2300,2300,2300
,Huila,Colombia,259,259,259,259,267,267,272,276,276,281,282,286,289,307,310,314,314,315,317,321,325,325,332,341,340,365,369,374,380,385,389,397,403,416,418,424,424,434,458,492,520,535,559,578,590,625,646,673,673,721,746,778,890,908,950,986,1128,1164,1206,1271,1363,1470,1614,1747,1855,1998,2130,2184,2343,2513,2688,2845,3040,3148,3325,3325,3530,3690,3891,4050,4303,4529,4737,5007,5167,5360,5521,5636,5636,5918,6238,6238,6507,6996,7195,7386,7635,7864,7953,8192,8506,8756,9049,9380,9545,9644,9910,10082,10451,10763,11000,11281,11435,11637,11738,11918,12213,12496,12700,13032,13314,13564,13874,14190,14655,15240,15637,15831,15998,16348,16776,17130,17399,17719,18256,18502,18950,19288,19509,20039,20547,20776,21164,21583,21583,22648,23123,23673,24096,24375,24830,25228,25543,25776,26007,26123,26361,26518,26833,27705,27302,27524,27692,27896,28035,28375,28551,28656,28902,28976,29121,29222,29357,29602,29839,30100,30355,30460,30563,30723,30870,31044,31117,31194,31307,31391,31546,31705,31817,31901,32045,32158,32297,32575,32751,32882,33067,33277,33457,33662,33926,34063,34205,34334,34541,34711,34880,35109,35301,35421,35508,35892,36178,36405,36889,37038,37591,37950,38112,38777,38993,39372,40318,40871,41258,41759,42334,42794,43088,43430,43799,44020,44020,45045,45485,45747,46111,46221,46377,46711,47063,47200,47393,47634,47774,47885,48060,48365,48505,48635,48741,48844,48879,48941,48980,49084,49160,49254,49278,49290,49370,49432,49478,49545,49585,49618,49688,49795,49804,49890,49931,49931,50020,50039,50078,50110,50147,50194,50244,50292,50298,50347,50395,50428,50470,50501,50526,50545,50571,50607,50644,50697,50751,50812,50849,50876,50915,50987,51043,51072,51099
,La Guajira,Colombia,109,109,113,113,115,115,121,138,138,148,158,161,170,214,223,231,231,251,261,273,359,359,395,440,479,536,559,596,620,661,726,776,818,844,884,928,937,984,1087,1301,1420,1511,1578,1615,1662,1673,1696,1757,1757,1888,1967,2020,2053,2108,2156,2198,2324,2382,2434,2504,2584,2669,2731,2787,2970,3062,3150,3225,3379,3508,3596,3751,3891,4006,4222,4222,4349,4471,4608,4631,4747,4779,4897,5024,5139,5266,5448,5523,5523,5673,5884,5884,5934,6227,6328,6438,6510,6640,6676,6864,6991,7057,7106,7207,7397,7479,7529,7609,7689,7771,7912,7987,8032,8105,8136,8161,8230,8280,8316,8432,8464,8562,8654,8701,8759,8855,8961,8987,9041,9074,9147,9182,9246,9265,9302,9334,9386,9436,9467,9499,9590,9609,9638,9638,9730,10060,10151,10747,10300,10355,10444,10484,10554,10660,10711,10732,10794,10845,10897,10921,10991,11035,11048,11081,11116,11206,11268,11296,11370,11393,11523,11601,11662,11758,11849,11923,11984,12094,12159,12277,12357,12456,12496,12520,12615,12645,12755,12787,12842,12882,12944,13043,13087,13184,13330,13399,13502,13614,13671,13767,13860,13916,13938,14009,14023,14094,14153,14217,14284,14288,14290,14339,14372,14447,14511,14548,14599,14646,14699,14753,14798,14852,14932,15019,15072,15085,15153,15222,15242,15274,15322,15353,15353,15499,15525,15566,15583,15595,15616,15672,15742,15793,15824,15850,15872,15888,15905,15951,15965,15995,16012,16019,16020,16022,16026,16032,16058,16071,16081,16082,16085,16096,16110,16119,16131,16139,16162,16206,16243,16276,16305,16305,16340,16353,16393,16437,16456,16501,16557,16600,16625,16654,16716,16798,16881,16903,16981,17028,17092,17180,17288,17406,17577,17638,17736,17777,17879,18099,18365,18549,18705
,Magdalena,Colombia,780,780,799,819,833,850,920,973,973,996,1027,1121,1150,1277,1298,1325,1325,1390,1488,1545,1752,1752,1774,1854,1903,1988,2017,2081,2120,2182,2308,2342,2543,2655,2785,2815,2900,3001,3043,3612,3947,4179,4348,4506,4618,4771,4829,4927,4927,5397,5645,5806,6059,6138,6531,6749,7063,7200,7549,7731,7973,8144,8260,8547,8832,9117,9443,9725,9915,10179,10305,10549,10666,10815,10996,10996,11225,11444,11624,11707,11832,11942,12109,12289,12460,12529,12649,12817,12817,12952,13085,13085,13145,13377,13500,13607,13779,13842,13871,13970,14095,14259,14315,14454,14563,14572,14692,14814,14864,15005,15079,15105,15192,15324,15335,15381,15470,15533,15573,15622,15638,15705,15804,15867,15928,16030,16076,16177,16220,16258,16333,16370,16400,16461,16529,16581,16685,16759,16801,16859,16978,17019,17071,17071,17142,17299,17415,17497,17548,17593,17623,17700,17772,17830,17890,18011,18049,18111,18242,18386,18548,18643,18698,18740,18812,18853,18959,19054,19215,19315,19438,19578,19760,19933,20059,20242,20431,20517,20683,20933,21081,21212,21269,21392,21508,21624,21667,21733,21828,21952,22036,22201,22317,22542,22737,23014,23147,23298,23495,23768,24057,24167,24285,24474,24581,24641,24764,24836,24978,25028,25097,25338,25515,25628,25754,25873,26128,26291,26501,26724,26857,27036,27341,27527,27721,27821,28120,28338,28464,28649,28766,28892,28892,29212,29425,29599,29765,29818,29885,30033,30309,30510,30616,30750,30817,30950,31088,31222,31345,31423,31592,31786,31835,31932,32019,32160,32342,32576,32710,32752,32860,32968,33108,33253,33392,33608,33845,34180,34453,34769,35083,35083,35733,35832,36101,36420,36763,37075,37462,37684,37879,38127,38496,38986,39352,39617,40051,40283,40609,41081,41622,42222,42751,43030,43295,43619,43967,44577,45009,45416,45859
,Meta,Colombia,991,991,999,1001,1003,1010,1011,1025,1025,1027,1032,1039,1057,1100,1105,1137,1137,1159,1170,1181,1220,1220,1229,1250,1271,1293,1305,1333,1349,1359,1386,1405,1432,1515,1548,1598,1605,1669,1699,1825,1895,1936,1975,2010,2076,2121,2148,2256,2256,2313,2380,2469,2632,2759,2849,2919,3024,3074,3175,3393,3602,3737,3919,4111,4335,4583,4688,4809,5014,5227,5343,5653,5916,6260,6462,6462,6734,7062,7535,7650,7860,8205,8453,8775,8963,9327,9765,9910,9910,10208,11004,11004,11200,11579,11778,12098,12333,12592,12823,13027,13307,13518,13780,14066,14261,14348,14634,14850,15111,15359,15535,15733,16017,16111,16220,16320,16469,16605,16773,17177,17484,17719,17987,18150,18391,18705,18927,19134,19187,19321,19551,19767,19910,20167,20458,20562,20772,20939,21138,21299,21700,21848,21966,22196,22196,22880,23298,26293,23760,23915,24084,24269,24414,24566,24675,24836,25057,25175,25316,25416,25640,25920,26097,26250,26408,26494,26606,26912,27035,27096,27373,27585,27765,27985,28120,28369,28438,28573,28764,28995,29074,29372,29495,29559,29740,29851,29921,30008,30136,30391,30569,30807,30956,31170,31437,31578,31804,32014,32190,32527,32745,32984,33144,33430,33511,33611,33947,34072,34400,34481,34580,34897,35127,35319,35604,35756,36024,36260,36503,36668,36936,37054,37525,37858,38046,38276,38578,38795,38977,39261,39329,39564,39564,39956,40151,40329,40467,40492,40547,40704,40900,41036,41122,41221,41289,41322,41425,41514,41611,41664,41707,41763,41789,41832,41853,41910,41975,42021,42060,42081,42147,42180,42211,42261,42297,42325,42381,42462,42498,42546,42581,42581,42660,42696,42731,42765,42855,42907,42980,43013,43033,43069,43100,43131,43172,43234,43271,43306,43338,43386,43438,43487,43589,43637,43673,43714,43742,43842,43869,43913,43960
,Narino,Colombia,1700,1700,1794,1989,2030,2057,2081,2171,2171,2205,2222,2376,2469,2625,2682,2715,2715,2814,2884,2976,3184,3184,3307,3443,3521,3574,3676,3740,3929,3977,4077,4120,4275,4418,4457,4535,4580,4660,4748,5096,5194,5401,5651,5779,5992,6292,6461,6610,6610,7090,7256,7494,7770,7970,8090,8185,8431,8596,8776,9006,9137,9365,9644,9898,10122,10404,10785,10963,11273,11462,11578,11763,11875,12091,12363,12363,12746,12846,13177,13392,13506,13709,13814,13990,14086,14337,14446,14667,14667,14817,15151,15151,15271,15562,15751,15871,15997,16089,16194,16316,16434,16531,17260,17412,17485,17556,17634,17742,17825,17956,18069,18177,18237,18321,18420,18531,18602,18732,18851,18947,18985,19084,19177,19291,19416,19568,19669,19722,19785,19852,20086,20191,20284,20365,20509,20613,20728,20914,21042,21138,21245,21323,21451,21515,21515,21515,21515,23641,22290,22358,22572,22770,22980,23123,23191,23232,23398,23528,23619,23724,23821,23927,23975,24070,24143,24245,24341,24541,24710,24753,24874,24980,25185,25303,25414,25542,25616,25723,25882,25978,26186,26400,26555,26629,26749,26838,26935,27050,27214,27361,27455,27668,27837,28192,28428,28600,28906,29049,29292,29588,30008,30190,30289,30584,30771,31014,31308,31603,32129,32419,32499,32837,34199,34620,35139,35491,35902,36463,36709,37322,37584,38298,39137,39986,40472,40985,41839,42488,42704,43095,43507,43851,43851,44728,45116,45281,45491,45778,45989,46194,46579,46785,46980,47163,47293,47372,47492,47622,47715,47797,47890,47975,48031,48070,48136,48183,48248,48358,48440,48461,48619,48675,48728,48790,48858,48910,48984,49074,49096,49140,49185,49185,49284,49287,49324,49367,49397,49431,49486,49601,49710,49759,49903,49944,49998,50023,50041,50061,50071,50106,50148,50197,50245,50280,50291,50310,50335,50435,50485,50517,50543
,Norte de Santander,Colombia,145,145,148,148,148,148,156,162,162,165,164,183,200,244,248,256,256,271,278,288,323,323,327,334,342,347,354,370,386,389,415,419,434,511,552,599,601,645,661,747,790,836,884,941,1130,1254,1388,1515,1515,1785,1846,2031,2141,2342,2504,2677,2819,3087,3299,3393,3863,4302,4684,4868,5108,5492,5899,6157,6500,6780,7051,7293,7501,8103,8325,8325,8988,9134,9548,10075,10481,10900,11274,11608,11850,12047,12168,12288,12288,12380,12744,12744,12880,13100,13247,13429,13525,13652,13682,13837,14010,14112,14269,14427,14535,14570,14791,14932,15001,15145,15322,15506,15586,15690,15792,16020,16172,16305,16537,16677,16890,17077,17268,17426,17577,17802,17950,17987,18188,18315,18502,18585,18705,18825,19104,19278,19446,19723,19908,20052,20285,20528,20747,20747,20937,21341,21603,22253,22040,22243,22522,22760,23081,23240,23416,23556,23823,24056,24243,24469,24803,24942,25136,25405,25542,25781,26006,26275,26534,26766,27186,27454,27866,28217,28557,28970,29189,29529,29911,30296,30733,31187,31480,31709,32036,32218,32516,32898,33247,33436,33706,34346,34704,35315,35766,36177,36877,37191,37596,37915,38359,38630,38993,39396,39717,40069,40347,40621,40963,41108,41249,41745,41990,42446,42954,43158,43428,43781,44074,44348,44549,44887,45461,45757,46016,46111,46512,46830,47021,47242,47485,47620,47620,48057,48193,48334,48529,48694,48776,48882,49064,49165,49266,49351,49442,49432,49537,49660,49753,49818,49922,50040,50105,50140,50195,50274,50334,50373,50438,50462,50521,50595,50635,50692,50712,50786,50848,50906,50917,50961,51007,51007,51107,51115,51139,51190,51206,51251,51286,51306,51322,51343,51389,51420,51488,51531,51568,51596,51615,51653,51678,51736,51810,51843,51870,51896,51927,52012,52058,52097,52127
