Admin2,Province/State,Country/Region,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021,04-05-2021,04-06-2021,04-07-2021,04-08-2021,04-09-2021,04-10-2021,04-11-2021,04-12-2021,04-13-2021,04-14-2021,04-15-2021,04-16-2021,04-17-2021,04-18-2021,04-19-2021,04-20-2021,04-21-2021,04-22-2021,04-23-2021,04-24-2021,04-25-2021,04-26-2021,04-27-2021,04-28-2021,04-29-2021,04-30-2021,05-01-2021,05-02-2021,05-03-2021,05-04-2021,05-05-2021,05-06-2021,05-07-2021,05-08-2021,05-09-2021,05-10-2021,05-11-2021,05-12-2021,05-13-2021,05-14-2021,05-15-2021,05-16-2021,05-17-2021,05-18-2021,05-19-2021,05-20-2021,05-21-2021,05-22-2021,05-23-2021,05-24-2021,05-25-2021,05-26-2021,05-27-2021,05-28-2021,05-29-2021,05-30-2021,05-31-2021,06-01-2021,06-02-2021,06-03-2021,06-04-2021,06-05-2021,06-06-2021,06-07-2021,06-08-2021,06-09-2021,06-10-2021,06-11-2021,06-12-2021,06-13-2021,06-14-2021,06-15-2021,06-16-2021,06-17-2021,06-18-2021,06-19-2021,06-20-2021,06-21-2021,06-22-2021,06-23-2021,06-24-2021,06-25-2021,06-26-2021,06-27-2021,06-28-2021,06-29-2021,06-30-2021,07-01-2021,07-02-2021,07-03-2021,07-04-2021,07-05-2021,07-06-2021,07-07-2021,07-08-2021,07-09-2021,07-10-2021,07-11-2021,07-12-2021,07-13-2021,07-14-2021,07-15-2021,07-16-2021,07-17-2021,07-18-2021,07-19-2021,07-20-2021,07-21-2021,07-22-2021,07-23-2021,07-24-2021,07-25-2021,07-26-2021,07-27-2021,07-28-2021
,Gujarat,India,56874,59126,60285,61438,62463,63562,64585,65599,66669,67699,68768,69869,70965,72031,73163,74318,75408,76480,77559,78680,79710,80802,81942,83109,84311,85523,86624,87691,88805,89994,91179,92452,93734,95009,96300,97629,98888,100213,101533,102844,104179,105509,106804,108133,109465,110809,112174,113500,113500,116183,117547,118926,120336,121768,123175,124605,126007,127379,128787,130229,131646,133057,134461,135842,137232,138583,139893,141236,142538,143865,145200,146673,147789,149032,150253,151434,152603,153761,154936,156121,157312,158473,159564,160560,161686,162823,163959,165071,166092,167011,167919,168911,169891,170878,171847,172782,173642,174517,175471,176446,177436,178471,179517,180537,181508,182557,183682,184964,186116,187240,188310,189236,190361,191642,192982,194402,195917,197412,198899,200409,201949,203509,205116,206714,208278,209780,209780,212769,214309,215819,217333,218788,220168,221493,222811,224081,225304,226508,227683,228803,229913,231073,232188,233263,234289,235299,236259,237247,238205,239195,240105,240995,241845,242655,243459,244258,244258,245038,246513,247228,247926,248581,249246,249913,249913,251273,251944,252559,253161,253744,253744,254849,255354,255872,256367,256852,257342,257813,258264,258687,259097,259487,259867,260220,260566,260901,261224,261540,261838,262123,262406,262681,262948,263200,263444,263676,263910,264165,264450,264718,264997,265244,265493,265756,266034,266297,266563,266821,267104,267419,267767,268147,268571,269031,269482,269889,270316,270770,271245,271725,272240,272811,273386,273941,274522,275197,275907,276622,277397,278207,279097,280051,281173,282449,283864,285429,287009,288649,290379,292169,294130,296320,298596,300866,303118,303118,307698,310108,312748,315563,315563,321598,324878,328453,332474,337015,342026,342026,353516,360206,367616,375768,384688,394229,404569,415972,428178,440731,453836,467640,481737,481737,496033,510373,538845,553172,567777,581624,594602,607422,620472,633427,633427,658036,669928,681012,692604,703594,714611,725353,735348,744409,744409,752619,766201,771447,776220,780471,784676,788470,791657,794912,797997,800866,803387,805617,807488,809169,810730,812063,813270,814390,815386,816234,816234,817707,817707,818351,818895,819866,820321,820726,821078,821376,821659,821921,822149,822334,822485,822620,822758,822758,823010,823132,823244,823340,823433,823523,823607,823687,823763,823833,823895,823964,823964,824091,824147,824200,824200,824242,824274,824346,824384,824423,824460,824497,824517,824546,824574,824574,824608,824683,824713,824744,824744,824802
,Haryana,India,32127,33631,34254,34965,35758,36519,37173,37796,38548,39303,40054,40843,41635,42429,43227,44024,44817,45614,46410,47153,48040,48936,49930,50926,52129,53290,54386,55460,56608,58005,59298,60596,61987,63282,64732,66426,68218,70099,71983,74272,76549,78773,81059,83353,85944,88332,91115,93641,93641,98622,101316,103773,106261,108952,111257,113075,114870,116856,118554,120578,122267,123782,125412,126974,128599,129912,131388,132576,133878,134909,136115,137398,138682,139932,141090,142155,143221,144302,145507,146706,147933,149081,150033,151234,152174,153367,154495,155765,157064,158304,159457,160705,162223,163817,165467,167210,168880,170446,172130,174082,176146,178413,180424,182804,185231,187777,190323,193111,195799,197917,199874,202027,204477,207039,209251,212355,215021,217300,219963,222292,224489,226611,228746,230713,232522,234126,234126,237604,239239,240841,242398,243896,245288,246679,248079,249329,250394,251402,252392,253385,254207,255014,255728,256477,257067,257644,258197,258731,259226,259745,260153,260545,260907,261258,261672,262054,262054,262325,262850,263068,263312,263571,263887,264161,264161,264721,264955,265199,265391,265616,265616,265964,266131,266309,266428,266581,266686,266819,266939,267075,267203,267321,267417,267504,267601,267708,267805,267897,267989,268067,268136,268209,268293,268364,268431,268507,268600,268677,268783,268887,268969,269046,269154,269240,269322,269405,269498,269609,269730,269836,269967,270097,270263,270411,270610,270784,270950,271125,271365,271659,271892,272215,272520,272751,273087,273446,273888,274273,274697,275137,275557,276080,276635,277268,278140,278961,279828,280693,281588,282569,283622,284944,286327,287719,288714,288714,290800,292409,294270,296229,296229,300173,302272,304638,307510,310504,313441,313441,320699,324544,329942,335800,342077,349794,356971,363813,371624,381247,390989,402843,413334,413334,424319,435823,460198,474145,487978,501566,514888,527773,543559,558975,558975,587682,602349,615897,628615,640252,652742,665028,675636,685312,685312,694427,709689,716507,722964,728607,733628,738028,741785,744602,747740,750062,752069,753937,755389,756635,757868,759039,760019,760914,761637,762291,762291,763566,763566,764094,764633,765522,765861,766129,766357,766606,766838,767047,767217,767418,767580,767726,767900,767900,768142,768263,768378,768474,768552,768639,768724,768800,768852,768903,768957,769030,769030,769148,769205,769243,769243,769279,769307,769383,769417,769463,769504,769539,769569,769605,769640,769640,769665,769717,769739,769770,769770,769828
,Himachal Pradesh,India,2270,2403,2506,2564,2634,2703,2818,2879,2916,3047,3150,3264,3371,3463,3497,3636,3816,3874,3993,4156,4174,4235,4411,4538,4728,4895,5001,5101,5154,5321,5501,5637,5781,5945,6116,6255,6416,6615,6830,7018,7415,7660,7831,8147,8466,8784,9229,9555,9555,10335,10795,11190,11622,11908,12129,12438,12769,13049,13386,13679,13996,14191,14457,14747,14976,15219,15454,15695,15851,16033,16283,16565,16778,16977,17244,17408,17578,17762,18008,18303,18522,18797,18967,19135,19357,19621,19844,20040,20213,20370,20586,20817,21149,21476,21798,22059,22264,22598,22932,23365,23809,24239,24812,25486,26197,26808,27418,28183,29008,29330,29713,30156,30740,31401,32197,32785,33700,34327,34781,35729,36566,37497,38327,38977,40003,40518,40518,41860,42697,43500,44405,44958,45697,46201,46930,47703,48354,48951,49375,49761,50196,50680,51143,51625,52010,52329,52623,52955,53392,53766,54058,54280,54438,54680,54894,55114,55114,55277,55619,55686,55808,55910,56015,56146,56146,56366,56452,56521,56596,56689,56689,56802,56873,56943,56978,57019,57082,57121,57162,57189,57210,57245,57257,57296,57356,57400,57494,57536,57561,57587,57646,57693,57764,57851,57896,57925,57993,58076,58112,58142,58201,58222,58243,58262,58296,58312,58344,58366,58385,58403,58423,58457,58499,58543,58598,58645,58777,58800,58877,58942,59014,59059,59118,59197,59239,59347,59439,59527,59597,59675,59750,59869,60036,60207,60389,60537,60678,60878,61035,61301,61616,61967,62383,62660,62981,62981,63605,64014,64420,64838,64838,65809,66237,66890,67511,68173,69114,69114,70775,71394,72319,73353,74195,75587,76375,78070,79410,81102,82876,84065,86138,86138,87501,89193,93889,96929,99287,102038,104491,107121,110945,114787,114787,122906,128330,131423,135782,140759,145736,150673,153717,157862,157862,160240,166678,170074,172722,175384,177725,179034,180983,182982,184347,185819,187342,188604,189465,190330,191251,192142,193137,193924,194742,195099,195099,196351,196351,196905,197438,198313,198550,198876,199197,199407,199699,200043,200282,200410,200603,200791,201049,201049,201363,201547,201665,201813,201980,202123,202290,202440,202555,202642,202800,202945,202945,203245,203425,203563,203563,203626,203719,203962,204098,204224,204337,204391,204516,204618,204685,204685,204800,205017,205061,205200,205200,205499
,Jammu and Kashmir,India,18390,19419,19869,20359,20972,21416,22006,22396,22955,23454,23927,24390,24897,25367,25931,26413,26949,27489,28021,28470,28892,29326,30034,30717,31371,31981,32647,33075,33776,34480,35135,35831,36377,37163,37698,38223,38864,39943,40990,42241,43557,44570,45925,47542,49134,50712,52410,54096,54096,56654,58244,59711,61041,62533,63990,65026,66261,67510,68614,69832,71049,72190,73014,74095,75070,76163,77253,78228,79106,79738,80476,81097,81793,82429,83064,83633,84031,84708,85409,86057,86754,87364,87942,88369,88958,89582,90166,90752,91329,91861,92225,92677,93213,93764,94330,94785,95325,95710,96188,96700,97224,97805,98337,98892,99352,99844,100351,100968,101594,102159,102619,103009,103581,104155,104715,105376,105984,106548,106899,107330,107819,108306,108871,109383,109854,110224,110224,111130,111712,112256,112757,113288,113568,114038,114407,114773,115207,115626,116008,116254,116600,116932,117317,117705,118006,118263,118495,118803,119053,119344,119628,119877,120137,120293,120527,120744,120744,120971,121471,121653,121786,121923,122049,122176,122176,122425,122538,122651,122764,122885,122885,123108,123217,123343,123425,123538,123647,123764,123852,123946,124019,124083,124157,124234,124297,124373,124449,124506,124550,124594,124659,124719,124785,124850,124909,124952,125007,125052,125117,125208,125268,125341,125405,125463,125547,125634,125715,125783,125867,125925,126019,126093,126201,126286,126383,126441,126504,126589,126693,126772,126853,126932,127044,127114,127191,127288,127363,127436,127535,127640,127734,127831,127957,128097,128249,128389,128547,128679,128836,129031,129203,129413,129684,129993,130228,130228,130960,131421,131938,132439,132439,133454,134015,134827,135662,136470,137475,137475,139381,140650,141736,142877,144021,145166,146692,148208,150238,152442,154407,156344,158374,158374,160755,162890,169077,172551,176083,179915,183486,187219,191869,196585,196585,206954,211742,216932,220546,224898,229407,233763,236790,240467,240467,244608,251919,255888,260057,263905,267313,270621,272858,275822,278859,281628,284431,286684,288940,290465,292360,294078,295879,297602,299050,300490,300490,302651,302651,303749,304866,306638,307412,308011,308726,309361,310017,310688,311209,311794,312156,312584,313028,313028,313974,314316,314731,314990,315298,315662,315960,316291,316629,316976,317250,317481,317481,318023,318284,318469,318469,318693,318848,319152,319355,319576,319755,319901,320024,320112,320256,320256,320340,320491,320657,320759,320759,321026
,Jharkhand,India,8683,9861,10167,10958,11686,12523,13478,13940,14888,15756,16465,17094,18138,18723,19225,19743,20881,21595,22389,23055,23752,24477,26090,26753,28196,28571,29677,31005,31973,33046,34396,35321,36857,38435,41656,43833,44862,46480,48039,49797,51063,52620,55296,56897,58079,59040,60460,61474,61474,64439,66074,67100,68578,69860,71352,72673,73948,75089,76438,77709,78935,79909,81417,82540,83651,84664,85400,86277,87210,88026,88873,89702,90486,91254,91951,92525,93035,93736,94369,94952,95425,95967,96352,96842,97414,98061,98610,99045,99428,99686,99906,100224,100569,100964,101287,101761,102087,102490,102887,103188,103543,103899,104239,104442,104688,104940,105224,105493,105781,105935,106064,106230,106491,106742,106972,107157,107332,107469,107688,107921,108158,108388,108577,108786,108984,109151,109151,109538,109771,109990,110186,110278,110457,110639,110830,111003,111177,111366,111510,111722,111931,112121,112332,112606,112853,113025,113198,113407,113609,113786,113954,114146,114268,114420,114650,114873,114873,115113,115392,115529,115689,115840,116034,116229,116229,116672,116817,116961,117088,117240,117240,117480,117599,117686,117786,117887,118012,118079,118154,118232,118286,118360,118425,118495,118557,118602,118651,118692,118734,118793,118839,118897,118938,118979,119017,119055,119116,119161,119206,119242,119283,119316,119354,119394,119439,119477,119528,119565,119596,119637,119687,119719,119795,119863,119905,119949,119986,120037,120068,120129,120173,120217,120259,120312,120374,120436,120467,120524,120567,120628,120695,120771,120853,120950,121055,121178,121261,121371,121501,121695,121973,122281,122621,122935,123090,123090,124201,124891,125585,126458,126458,128332,129596,130908,132790,134715,137088,137088,141750,144594,147792,151272,155115,158953,162945,167235,172315,177356,184951,190692,195844,195844,201747,207288,221489,227450,233411,239734,244472,251371,257345,263115,263115,276062,282174,286343,292530,296895,301257,306248,310024,313181,313181,315502,320934,322828,324884,327035,329072,330417,331811,333058,334035,334730,335417,336240,336943,337774,338383,338915,339930,340408,340925,341218,341218,342179,342179,342481,342774,343304,343458,343609,343793,343983,344129,344270,344405,344543,344665,344775,344914,344914,345161,345259,345340,345430,345525,345610,345706,345794,345885,345937,345983,346038,346038,346168,346223,346279,346279,346328,346371,346479,346533,346588,346649,346681,346745,346778,346824,346824,346846,346918,346946,346983,346983,347049
,Karnataka,India,101465,112504,118632,124115,129287,134819,139571,145830,151449,158254,164924,172102,178087,182354,188611,196494,203200,211108,219926,226966,233283,240948,249590,256975,264546,271876,277814,283665,291826,300406,309792,318752,327076,335928,342423,351481,361341,370206,379486,389232,398551,404324,412190,421730,430947,440411,449551,459445,459445,475265,484990,494356,502982,511346,519537,526876,533850,540847,548557,557212,566023,575566,582458,592911,601767,611837,620630,630516,640661,647712,657705,668652,679356,690269,700786,710309,717915,726106,735371,743848,751390,758574,765586,770604,776901,782773,788551,793907,798378,802817,805947,809638,812784,816809,820398,823412,827064,829640,832396,835773,838929,841889,844147,846887,848850,851212,853796,855912,857928,860082,861647,862804,864140,865931,867780,869561,871342,873046,874555,876425,878055,879560,881086,882608,883899,884897,884897,887667,889113,890360,891685,893006,894004,895284,896563,897801,899011,900214,901410,902240,903425,904665,905901,907123,908275,909469,910241,911382,912340,913483,914488,915345,916256,916909,917571,918544,918544,919496,921128,921938,922538,923353,924137,924898,924898,926767,927559,928055,928806,929552,929552,930668,931252,931997,932432,933077,933578,934252,934576,935478,936051,936426,936955,937383,937933,938401,938865,939387,939775,940170,940596,941070,941500,942031,942518,942846,943212,943627,944057,944437,944856,945270,945638,946076,946454,946860,947246,947736,948149,948466,948849,949183,949636,950207,950730,951251,951600,952037,952565,953136,953813,954393,955015,955451,956041,956801,957584,958417,959338,960272,961204,962339,963614,965102,966689,968487,970202,971647,973657,975955,978478,981044,983930,987012,989804,989804,997004,1001238,1006229,1010602,1010602,1020434,1026584,1033560,1040130,1048085,1055040,1055040,1074869,1083647,1094912,1109650,1124509,1141998,1161065,1176850,1198644,1222202,1247997,1274959,1304397,1304397,1339201,1368945,1439822,1474846,1523142,1564132,1601865,1646303,1690934,1741046,1741046,1838885,1886448,1934378,1973683,2013193,2053191,2088488,2130267,2171931,2171931,2203462,2272374,2306655,2335524,2367742,2398925,2424904,2450215,2472973,2499784,2523998,2546821,2567449,2587827,2604431,2618735,2635122,2653446,2669514,2683314,2695523,2695523,2717289,2717289,2728248,2739290,2757324,2765134,2771969,2777010,2784355,2790338,2796121,2801936,2806453,2811320,2815029,2819465,2819465,2826754,2831026,2834630,2837206,2840428,2843810,2847013,2849997,2852079,2853643,2856491,2859595,2859595,2864868,2867158,2869320,2869320,2871298,2872684,2876587,2878564,2880370,2882239,2883947,2885238,2886702,2888341,2888341,2889994,2893556,2894557,2896163,2896163,2899195
,Kerala,India,19727,21797,21797,23613,24742,25911,26873,27956,29151,30449,31700,33120,34331,35515,36932,38144,39708,41277,42885,44415,46140,47898,50231,52199,54182,56354,58262,59504,61879,64355,66761,69304,71701,73855,75385,76525,78072,79625,82104,84759,87841,89489,92515,95917,99266,102254,105139,108278,108278,114033,117863,122214,126381,131005,135721,138631,142756,148132,154456,160933,167939,175384,179922,187276,196106,204241,213499,221333,229886,234928,242799,253405,258850,268100,279855,289202,295132,303896,310140,317929,325212,334228,341859,346881,353472,361841,369323,377834,386087,392930,397217,402674,411464,418484,425122,433105,440130,444268,451130,459646,466466,473468,480669,486109,489702,495712,502719,508256,514060,520417,524998,527708,533500,539919,545641,551669,557441,562695,566452,571872,578363,583741,587707,593957,599600,602982,602982,614673,620049,625767,631615,636392,639664,644696,649571,654041,658683,664632,669330,672037,677255,683440,688409,693865,700158,705869,709292,715341,721510,726687,732084,735611,740516,743563,749450,755718,755718,760933,771252,775852,778873,784488,790882,795933,795933,806603,811148,814258,819765,825769,825769,836883,842843,847848,851194,857380,864195,870529,877282,884242,890278,893639,899932,905591,911362,917630,923912,929178,932637,938353,944709,950811,956421,962363,968438,972180,977394,983374,988655,994052,999523,1004135,1007019,1011956,1016848,1021432,1025937,1030587,1034657,1036869,1040903,1045009,1048686,1052357,1056149,1059403,1061341,1064279,1067044,1069660,1072436,1075227,1077327,1078739,1081055,1083530,1085663,1087443,1089478,1091270,1092324,1094294,1096392,1098291,1100275,1102353,1104228,1105467,1107452,1109908,1111897,1113722,1115777,1117993,1119542,1119542,1124584,1127382,1129890,1132431,1132431,1137590,1141092,1144594,1148947,1154010,1160204,1160204,1172882,1180397,1189175,1197301,1207332,1221167,1239424,1253068,1272645,1295059,1322054,1350501,1377186,1377186,1405655,1427545,1495377,1533984,1571183,1606819,1638778,1664789,1701979,1743932,1743932,1824856,1866827,1902628,1930115,1967405,2010934,2050889,2085583,2118263,2118263,2147967,2200706,2233468,2263959,2293632,2322146,2347966,2365787,2395590,2424388,2448554,2470872,2494385,2514279,2526579,2546339,2566000,2584853,2601082,2618410,2633082,2633082,2657962,2657962,2674166,2688590,2716655,2728239,2735958,2748204,2761474,2773943,2785304,2797747,2809394,2816843,2829460,2842247,2842247,2865871,2877989,2888894,2896957,2910507,2924165,2937033,2949128,2961584,2973684,2981721,2996094,2996094,3025466,3039029,3053116,3053116,3065336,3073134,3103310,3117083,3130833,3146981,3160937,3170868,3187716,3205197,3205197,3218015,3254064,3271530,3283116,3283116,3327301
,Ladakh,India,1306,1347,1378,1404,1462,1466,1485,1534,1592,1595,1614,1639,1688,1717,1770,1811,1849,1879,1909,1948,1966,2010,2048,2077,2133,2210,2279,2330,2420,2451,2492,2540,2603,2638,2681,2733,2785,2840,2935,2996,3036,3064,3102,3142,3177,3228,3294,3345,3345,3499,3535,3576,3635,3708,3753,3832,3887,3933,3969,4025,4093,4103,4152,4195,4269,4360,4429,4477,4521,4641,4720,4802,4902,4987,5059,5081,5151,5238,5304,5393,5441,5534,5598,5647,5695,5781,5812,5840,5913,5933,5978,6024,6085,6139,6194,6270,6287,6357,6441,6553,6633,6718,6790,6809,6934,7063,7134,7211,7291,7356,7396,7493,7563,7623,7714,7787,7866,7939,7945,8028,8119,8228,8272,8328,8403,8415,8415,8623,8691,8732,8840,8893,8896,8969,9045,9071,9112,9138,9155,9166,9217,9238,9243,9252,9270,9279,9286,9296,9309,9341,9355,9394,9406,9411,9436,9447,9447,9466,9550,9556,9561,9577,9589,9600,9600,9608,9618,9621,9634,9639,9639,9648,9649,9656,9657,9662,9668,9673,9673,9675,9687,9687,9688,9688,9705,9714,9719,9720,9724,9726,9735,9740,9743,9744,9747,9753,9758,9762,9762,9763,9765,9767,9773,9779,9782,9783,9785,9786,9786,9787,9796,9807,9814,9816,9818,9818,9819,9819,9821,9824,9826,9830,9831,9833,9835,9838,9840,9846,9847,9847,9852,9863,9865,9876,9881,9906,9908,9920,9929,9942,9948,9965,9974,9974,10007,10007,10157,10175,10189,10226,10226,10303,10353,10412,10503,10619,10765,10765,10905,11070,11278,11464,11709,12071,12131,12306,12556,12739,12937,13089,13237,13237,13357,13502,13758,13866,13969,14086,14226,14315,14560,14811,14811,15023,15179,15317,15429,15564,15807,15916,16156,16333,16333,16452,16784,16918,17025,17146,17277,17407,17532,17810,18045,18186,18310,18448,18497,18662,18750,18841,18954,19076,19147,19197,19197,19330,19330,19385,19475,19544,19561,19611,19649,19682,19704,19730,19783,19805,19838,19871,19881,19881,19920,19941,19964,20022,20038,20073,20090,20101,20115,20120,20129,20137,20137,20155,20167,20186,20186,20195,20204,20231,20234,20240,20246,20257,20264,20278,20282,20282,20284,20296,20300,20309,20309,20320
,Lakshadweep,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,48,50,57,59,67,69,69,69,69,70,87,99,119,122,126,141,151,153,154,166,181,187,188,224,233,234,251,261,263,272,277,280,295,316,322,331,333,359,382,397,407,414,425,425,473,486,494,509,524,569,587,603,604,606,625,639,644,647,648,666,691,697,697,708,714,714,715,715,715,723,726,733,740,740,744,751,770,778,784,794,794,813,833,845,901,945,945,1051,1165,1335,1335,1671,1805,1962,1962,2126,2247,2401,2662,2767,2923,2923,3080,3080,3376,3376,3629,3756,3881,3982,3982,4202,4395,4568,4650,4650,4767,5212,5466,5756,6101,6418,6611,6847,7111,7229,7364,7542,7631,7928,8077,8166,8335,8479,8568,8667,8737,8737,8874,8874,9002,9073,9175,9209,9236,9297,9339,9377,9392,9430,9443,9471,9504,9559,9559,9632,9659,9681,9715,9742,9770,9808,9843,9861,9900,9936,9947,9947,9980,10002,10011,10011,10013,10020,10036,10043,10053,10061,10064,10076,10092,10093,10093,10100,10127,10129,10141,10141,10155
,Madhya Pradesh,India,28589,30134,30968,31806,32614,33535,34285,35082,35734,36564,37298,38157,39025,39891,40734,41604,42618,43414,44433,45455,46385,47375,48351,49493,50640,51866,53129,54421,55800,56864,58181,59433,60875,62433,63965,65490,66914,68586,70244,71880,73574,75459,77323,79192,81379,83619,85966,88247,88247,93053,95515,97906,100458,103065,105644,108167,110711,113057,115361,117588,119899,122209,124166,126043,128047,130088,132107,133918,135638,137098,138668,140307,142022,143629,145245,146820,148298,149761,155276,156584,157936,159158,160188,161203,162178,163296,164341,165294,166298,167249,167969,168483,169271,169999,170690,171359,172082,172717,173384,174091,174825,175603,176468,177359,178168,179068,179951,180997,182045,183057,183927,184524,185446,186655,188018,189546,191246,193044,194745,196511,198284,199952,201597,203231,204745,206128,206128,208924,210374,211698,213050,214505,215957,217302,218574,219893,221115,222397,223578,224636,225709,226788,227949,229130,230125,231284,232319,233324,234331,235369,236400,237406,238352,239228,240081,240947,240947,241791,243302,244026,244647,245318,246048,246822,246822,247977,248597,249082,249553,250009,250009,250858,251223,251578,251882,252186,252466,252767,253114,253405,253657,253857,254085,254270,254496,254667,254886,255112,255263,255431,255689,255855,256017,256214,256398,256591,256758,256899,257068,257229,257423,257646,257849,258082,258333,258574,258871,259128,259427,259721,259969,260313,260681,261013,261403,261766,262102,262433,262850,263290,263747,264214,264643,265070,265527,266043,266573,267176,267851,268594,269391,270208,271040,271957,273097,274405,275727,277075,278577,280289,282174,284265,286407,288683,291006,291006,295511,298057,300834,303673,303673,310249,313971,318014,322338,327220,332206,332206,344634,353632,363352,373518,384563,395832,408080,420977,433704,446811,459195,472785,485703,485703,499304,511990,538165,550927,563327,575706,588368,600430,612666,624985,624985,649114,660712,671763,681478,691232,700202,708621,716708,724279,724279,731385,742718,747783,752735,757119,760963,764338,767274,769696,771878,773855,775709,777349,778825,780030,781108,782099,782945,783743,784461,785196,785196,786302,786302,786755,787175,787909,788183,788425,788649,788809,788954,789064,789174,789261,789350,789415,789499,789499,789611,789657,789696,789733,789771,789804,789844,789887,789936,789983,790015,790042,790042,790096,790125,790152,790152,790175,791656,791594,791614,791629,791640,791658,791670,791689,791704,791704,791721,791738,791750,791756,791756,791778
