Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Cherkasy Oblast,Chernihiv Oblast,Chernivtsi Oblast,Crimea Republic*,Dnipropetrovsk Oblast,Donetsk Oblast,Ivano-Frankivsk Oblast,Kharkiv Oblast,Kherson Oblast,Khmelnytskyi Oblast,Kiev,Kiev Oblast,Kirovohrad Oblast,Luhansk Oblast,Lviv Oblast,Mykolaiv Oblast,Odessa Oblast,Poltava Oblast,Rivne Oblast,Sevastopol*,Sumy Oblast,Ternopil Oblast,Vinnytsia Oblast,Volyn Oblast,Zakarpattia Oblast,Zaporizhia Oblast,Zhytomyr Oblast
Country/Region,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine
06-01-2020,82,108,2288,153,656,70,521,628,14,209,2321,1167,89,7,1225,133,654,8,845,28,25,238,402,647,773,182,312
06-02-2020,79,119,2286,137,656,66,516,609,14,202,2284,1188,88,7,1238,114,654,9,824,29,22,233,394,652,778,184,319
06-03-2020,80,134,2278,129,662,64,520,616,15,199,2308,1198,94,9,1314,106,665,6,840,28,23,226,377,654,774,192,294
06-04-2020,86,168,2282,109,587,60,520,646,15,210,2292,1164,91,10,1363,106,625,6,846,27,26,236,384,663,705,186,345
06-05-2020,82,166,2290,102,542,71,529,671,11,184,2343,1202,98,8,1433,112,623,4,883,25,29,244,379,684,701,183,358
06-06-2020,95,172,2326,100,460,77,531,680,11,176,2412,1178,103,9,1480,105,600,5,892,26,29,252,378,708,703,188,355
06-07-2020,99,190,2364,105,417,105,528,654,4,168,2453,1189,110,11,1531,107,606,6,918,28,30,265,397,721,724,195,365
06-08-2020,105,210,2413,116,397,104,547,662,4,168,2525,1198,110,11,1567,107,608,6,942,29,30,281,403,747,748,196,381
06-09-2020,126,215,2427,111,320,108,522,654,4,167,2519,1222,112,11,1607,107,616,5,957,24,35,292,427,780,787,195,419
06-10-2020,136,231,2429,114,278,119,541,658,4,158,2515,1232,109,11,1655,103,592,7,962,24,34,300,405,867,787,191,455
06-11-2020,139,252,2458,101,264,141,567,662,3,154,2534,1265,86,10,1738,101,606,7,966,24,39,328,408,898,802,192,455
06-12-2020,146,277,2468,119,259,151,578,677,2,128,2549,1245,85,9,1838,103,625,8,991,25,38,339,465,895,793,178,469
06-13-2020,161,295,2490,122,247,156,604,727,2,123,2587,1212,76,10,1962,101,640,8,977,26,40,366,497,869,862,170,468
06-14-2020,168,320,2527,143,255,158,625,748,3,126,2652,1229,76,9,2087,102,658,8,1015,30,47,381,519,907,908,176,479
06-15-2020,177,333,2551,169,255,200,645,742,6,129,2703,1214,80,10,2206,102,675,8,1007,29,59,419,538,946,952,178,521
06-16-2020,185,336,2583,172,258,204,681,781,6,124,2729,1181,73,13,2337,98,689,8,1047,25,55,433,542,994,978,179,522
06-17-2020,174,323,2588,173,263,200,713,816,6,128,2702,1172,69,17,2478,99,713,9,1070,27,56,450,561,1016,1017,156,552
06-18-2020,173,326,2550,177,259,201,742,855,7,113,2703,1135,77,19,2630,97,688,14,1142,29,62,479,585,1034,1059,150,550
06-19-2020,176,337,2570,176,240,200,782,866,8,120,2748,1104,72,19,2766,67,671,14,1173,30,63,528,578,1073,1074,146,571
06-20-2020,179,345,2563,180,237,202,815,874,8,121,2764,1075,74,19,2900,77,662,15,1221,32,69,562,608,1143,1173,144,575
06-21-2020,189,353,2590,185,243,209,848,882,8,116,2836,1097,82,19,2998,86,696,16,1310,37,70,598,618,1182,1253,147,603
06-22-2020,189,339,2612,198,243,209,888,870,10,115,2879,1090,88,19,3192,94,732,18,1380,38,71,628,618,1252,1289,148,614
06-23-2020,176,331,2601,190,246,215,923,886,10,114,2913,1097,79,20,3407,88,750,20,1442,45,74,638,625,1290,1385,145,608
06-24-2020,166,339,2587,184,185,223,944,888,10,109,2987,1138,80,21,3603,88,780,24,1521,44,81,665,638,1293,1440,145,599
06-25-2020,163,351,2591,186,153,241,990,899,10,115,3039,1140,81,21,3792,95,875,21,1561,42,77,686,634,1362,1520,143,623
06-26-2020,165,359,2604,173,155,244,1027,898,12,183,3135,1135,84,21,3985,97,871,23,1616,46,76,721,649,1356,1557,139,620
06-27-2020,160,364,2598,160,151,243,1057,941,12,224,3274,1141,82,18,4136,102,821,28,1704,47,73,724,625,1410,1632,131,603
06-28-2020,164,371,2630,160,151,307,1103,939,12,233,3282,1169,84,22,4299,145,855,29,1764,50,71,734,626,1475,1699,134,621
06-29-2020,164,380,2674,193,151,309,1153,948,12,238,3320,1178,80,22,4408,151,875,31,1818,51,72,746,639,1559,1762,135,629
06-30-2020,160,381,2718,175,151,309,1196,968,12,242,3366,1203,79,22,4542,153,939,33,1873,54,70,751,657,1614,1855,137,629
07-01-2020,146,383,2751,163,141,309,1239,982,14,239,3432,1204,75,21,4632,154,951,36,1899,52,62,741,627,1648,1913,130,548
07-02-2020,142,391,2741,170,137,386,1279,986,12,232,3489,1206,68,24,4728,149,951,34,1932,47,60,752,615,1702,1974,117,542
07-03-2020,122,398,2704,142,145,420,1333,1001,13,231,3502,1248,69,24,4853,152,981,35,1947,47,59,747,619,1725,2037,120,508
07-04-2020,114,404,2667,136,128,416,1366,1033,12,220,3582,1193,67,23,5010,152,989,35,1950,47,56,766,610,1795,2113,127,467
07-05-2020,118,415,2656,144,117,497,1408,1057,11,227,3629,1211,67,20,5145,139,1018,37,1981,53,64,787,606,1836,2212,136,481
07-06-2020,127,419,2612,182,115,498,1424,1054,11,228,3677,1223,66,20,5172,140,1031,37,2034,53,68,796,603,1836,2263,136,488
07-07-2020,133,418,2543,169,112,503,1455,1085,9,220,3698,1232,65,21,5310,132,1062,35,1955,53,58,776,581,1845,2312,126,445
07-08-2020,139,369,2473,181,97,500,1488,1106,14,240,3760,1175,62,18,5418,122,1096,35,1954,52,54,784,558,1724,2295,117,391
07-09-2020,127,348,2408,168,105,506,1538,1140,14,229,3788,1190,63,20,5517,108,1163,33,1938,54,52,779,544,1626,2379,108,390
07-10-2020,119,317,2320,167,99,506,1580,1154,16,223,3835,1165,55,17,5582,100,1178,27,1874,55,52,789,541,1455,2423,98,373
07-11-2020,120,298,2251,174,95,499,1634,1161,15,223,3933,1133,52,20,5692,97,1167,21,1741,55,41,816,523,1330,2507,83,358
07-12-2020,126,311,2215,198,88,500,1692,1132,15,162,4000,1148,55,20,5763,101,1200,21,1780,58,40,806,520,1352,2512,92,369
07-13-2020,129,312,2168,214,88,500,1733,1123,15,132,4006,1172,56,20,5808,102,1190,24,1844,68,40,811,531,1381,2584,84,379
07-14-2020,122,306,2119,208,78,503,1770,1135,15,119,4101,1107,54,21,5924,90,1198,22,1753,68,38,811,548,1325,2614,81,351
07-15-2020,134,318,2009,213,86,476,1819,1168,16,122,4211,1016,48,22,6065,93,1253,19,1598,68,40,812,533,1203,2591,85,312
07-16-2020,142,322,1914,213,84,472,1867,1184,14,119,4327,945,47,23,6181,90,1288,23,1522,64,38,834,510,1119,2618,87,309
07-17-2020,157,309,1841,221,93,473,1904,1225,14,116,4243,971,43,23,6246,91,1322,27,1461,58,42,820,504,1114,2585,103,312
07-18-2020,173,309,1754,197,95,483,1961,1260,14,123,4309,951,33,25,6358,95,1340,25,1352,52,42,831,496,1051,2624,104,301
07-19-2020,184,319,1682,209,117,484,2040,1273,17,133,4389,950,37,24,6368,98,1380,28,1388,50,57,848,524,1066,2656,108,308
07-20-2020,194,319,1622,235,119,486,2070,1246,17,132,4446,972,38,24,6301,107,1419,30,1333,62,58,864,541,1063,2731,107,317
07-21-2020,190,325,1579,221,132,488,2126,1258,20,142,4451,966,41,26,6308,103,1472,30,1241,61,43,838,518,1025,2708,109,310
07-22-2020,188,302,1508,219,168,456,2181,1270,21,137,4517,903,37,26,6309,105,1482,33,1114,58,54,865,516,973,2698,114,312
07-23-2020,200,279,1459,207,182,391,2244,1277,21,125,4604,867,37,31,6343,96,1446,42,1117,57,62,892,505,967,2695,123,295
07-24-2020,207,228,1408,227,205,317,2314,1310,17,125,4600,851,32,33,6448,99,1482,48,1102,57,63,887,517,925,2718,124,306
07-25-2020,208,235,1378,215,219,329,2362,1341,15,136,4648,841,31,31,6556,98,1576,55,1116,77,75,936,540,918,2769,128,301
07-26-2020,206,256,1353,236,231,336,2432,1305,15,147,4743,882,33,31,6654,104,1637,60,1175,78,93,980,557,963,2806,137,301
07-27-2020,210,265,1335,263,232,336,2503,1311,16,147,4813,927,35,31,6644,117,1687,60,1223,77,108,1022,597,997,2838,150,314
07-28-2020,204,262,1307,258,234,260,2565,1353,17,150,4841,956,34,31,6736,115,1758,66,1228,68,116,1063,611,978,2864,150,303
07-29-2020,192,224,1256,263,263,237,2667,1371,20,159,4923,967,33,32,6814,110,1814,75,1256,66,125,1077,617,951,2909,164,297
07-30-2020,182,243,1239,251,279,208,2719,1390,20,171,5122,972,37,27,6868,124,1828,90,1209,58,139,1134,633,927,2915,167,324
07-31-2020,174,277,1229,249,281,224,2776,1432,22,189,5168,993,35,31,6952,131,1881,96,1243,54,138,1167,639,943,2910,172,336
08-01-2020,189,297,1227,270,269,220,2880,1484,19,201,5227,1026,33,26,7057,142,1915,100,1266,51,152,1204,639,956,2954,182,374
08-02-2020,196,337,1261,303,277,229,2984,1543,20,215,5324,1062,35,25,7146,161,2012,113,1297,54,170,1240,663,1016,2987,189,398
08-03-2020,200,354,1238,322,293,229,3088,1565,20,224,5425,1064,36,25,7249,182,2080,113,1341,56,182,1250,674,1072,3003,212,425
08-04-2020,188,363,1205,345,313,230,3122,1673,18,226,5480,1046,32,25,7288,172,2142,114,1356,56,179,1243,671,1064,3048,209,435
08-05-2020,185,347,1174,344,321,233,3167,1770,22,237,5585,1042,32,29,7319,176,2213,120,1298,53,185,1243,687,1031,3061,229,469
08-06-2020,185,355,1137,340,329,214,3217,1862,28,242,5713,1033,30,21,7402,181,2296,119,1342,52,205,1200,672,926,3029,235,492
08-07-2020,178,383,1178,360,345,208,3288,1990,39,260,5873,1089,28,30,7456,190,2448,129,1396,56,236,1182,684,946,3058,234,506
08-08-2020,193,409,1215,353,360,208,3351,2097,42,286,6028,1140,30,36,7521,198,2609,125,1426,53,245,1173,679,981,3080,248,536
08-09-2020,218,432,1275,367,382,218,3449,2173,50,299,6146,1155,33,36,7625,206,2695,126,1502,60,259,1171,677,1028,3096,263,566
08-10-2020,229,442,1334,398,406,219,3438,2245,52,302,6203,1166,36,38,7740,216,2756,129,1533,65,286,1191,688,1071,3090,279,587
08-11-2020,223,456,1371,437,390,206,3467,2352,53,301,6293,1199,33,40,7884,222,2849,130,1561,64,275,1163,676,1085,3144,278,579
08-12-2020,223,498,1436,462,414,218,3507,2467,58,337,6444,1215,34,42,7958,233,2922,127,1601,67,280,1114,677,1068,3157,269,593
08-13-2020,238,525,1524,437,441,234,3568,2644,67,384,6575,1261,37,49,8059,242,2991,121,1646,66,309,1168,675,1087,3168,302,617
08-14-2020,241,572,1626,451,461,231,3645,2837,71,389,6694,1307,40,50,8183,246,3151,130,1708,72,320,1167,686,1113,3205,329,662
08-15-2020,258,591,1748,452,500,244,3692,3066,71,399,6868,1306,35,53,8287,273,3283,130,1769,76,344,1194,693,1153,3277,327,684
08-16-2020,292,623,1892,500,526,259,3788,3198,73,437,7005,1340,37,53,8383,284,3348,134,1829,78,379,1282,697,1204,3323,345,735
08-17-2020,307,650,2001,540,551,265,3820,3281,74,469,7108,1364,38,59,8484,295,3446,140,1988,86,414,1352,708,1234,3362,373,784
08-18-2020,295,665,2107,516,560,250,3927,3484,77,441,7120,1382,37,60,8581,307,3534,145,2051,82,457,1353,725,1250,3413,395,779
08-19-2020,296,693,2215,514,604,261,4030,3708,85,489,7306,1391,39,60,8660,322,3604,154,2055,82,509,1368,739,1252,3460,409,813
08-20-2020,302,728,2341,502,657,293,4157,3932,93,563,7429,1382,36,70,8736,354,3714,146,2100,85,563,1416,789,1256,3553,443,859
08-21-2020,309,780,2492,482,677,319,4292,4106,93,618,7564,1449,36,72,8795,370,3831,157,2181,91,605,1536,841,1284,3584,443,924
08-22-2020,328,837,2653,511,707,341,4440,4377,91,664,7660,1494,38,82,8885,383,4013,172,2265,90,615,1643,877,1287,3695,496,949
08-23-2020,358,882,2818,552,732,360,4604,4414,91,706,7881,1547,45,89,8979,425,4132,177,2312,94,634,1752,883,1336,3722,540,1033
08-24-2020,364,934,3017,604,771,363,4768,4497,92,770,8027,1620,49,90,9098,440,4277,182,2389,93,654,1874,914,1380,3728,586,1056
08-25-2020,360,966,3190,614,816,363,4933,4572,93,807,8128,1647,50,90,9154,447,4389,196,2453,89,706,2026,939,1412,3764,616,1110
08-26-2020,359,984,3312,568,821,381,5065,4734,94,784,8167,1685,52,92,9238,452,4573,199,2500,82,702,2194,935,1394,3806,632,1122
08-27-2020,368,1032,3401,546,858,401,5183,4912,107,821,8315,1707,58,95,9328,458,4755,194,2483,80,712,2302,961,1386,3848,611,1143
08-28-2020,405,1090,3490,572,924,427,5315,5139,110,884,8462,1761,59,94,9424,480,4910,195,2530,87,734,2477,994,1387,3881,624,1167
08-29-2020,495,1159,3562,615,997,478,5434,5381,114,945,8563,1782,64,108,9501,512,5032,223,2429,92,720,2653,1014,1407,3906,612,1257
08-30-2020,536,1191,3676,669,1059,524,5550,5464,112,1011,8574,1872,74,124,9657,562,5205,251,2446,98,770,2795,1089,1439,3907,636,1289
08-31-2020,571,1308,3794,715,1102,526,5624,5611,115,1073,8823,1960,78,126,9766,643,5394,269,2516,106,783,2894,1132,1475,3930,653,1378
09-01-2020,570,1333,3863,724,1149,556,5729,5861,119,1101,8951,2006,75,127,9852,665,5599,276,2521,101,813,3034,1116,1485,4003,684,1408
09-02-2020,613,1361,3873,760,1183,592,5865,6157,136,1182,9216,2014,84,150,9914,692,5740,293,2491,100,812,3201,1166,1467,4046,651,1426
09-03-2020,628,1421,3941,767,1239,634,5911,6450,136,1286,9388,2004,85,168,10053,736,5798,292,2469,104,833,3374,1236,1508,4132,702,1418
09-04-2020,690,1521,4027,749,1286,637,5880,6809,136,1360,9631,1970,88,175,10195,804,6011,310,2478,103,869,3495,1252,1535,4184,751,1483
09-05-2020,776,1596,4117,771,1326,651,5872,7165,152,1448,9845,1972,88,188,10336,852,6113,332,2492,114,937,3645,1255,1554,4230,831,1554
09-06-2020,821,1652,4203,831,1379,687,6034,7203,180,1551,10068,1973,87,203,10513,928,6232,358,2518,125,1023,3717,1270,1591,4248,865,1517
09-07-2020,877,1738,4320,891,1446,690,6170,7285,184,1645,10283,1988,91,206,10684,1009,6376,386,2569,132,1111,3844,1299,1635,4252,914,1583
09-08-2020,952,1813,4439,939,1506,725,6160,7507,200,1652,10439,2018,95,217,10816,1029,6530,402,2554,139,1165,3964,1299,1654,4337,947,1579
09-09-2020,1009,1875,4498,909,1537,811,6178,7774,215,1704,10661,2024,91,225,10856,1037,6622,414,2546,128,1170,4118,1310,1693,4430,1005,1545
09-10-2020,1039,1886,4549,940,1580,887,6182,8090,222,1763,10888,2041,90,234,10913,1086,6628,459,2602,126,1189,4270,1374,1716,4472,1002,1550
09-11-2020,1121,1885,4578,964,1609,974,6187,8364,228,1931,11114,2090,91,258,10997,1150,6880,513,2622,136,1207,4458,1434,1729,4560,1051,1644
09-12-2020,1200,1965,4618,968,1663,1054,6243,8507,230,2027,11418,2106,94,265,11065,1196,7042,534,2607,138,1262,4598,1454,1742,4560,1155,1760
09-13-2020,1309,2025,4663,1028,1700,1122,6344,8552,259,2133,11711,2138,99,286,11195,1219,7142,566,2638,157,1338,4789,1476,1798,4645,1259,1858
09-14-2020,1349,2099,4754,1099,1779,1128,6470,8716,275,2172,11852,2153,103,300,11323,1310,7347,582,2652,173,1437,4980,1512,1849,4631,1315,1955
09-15-2020,1434,2157,4827,1118,1769,1176,6464,8950,274,2148,12046,2219,118,301,11383,1367,7587,586,2653,184,1422,5260,1523,1845,4672,1415,2032
09-16-2020,1442,2176,4846,1126,1814,1201,6517,9167,307,2181,12260,2260,122,319,11420,1396,7804,610,2544,187,1445,5472,1563,1824,4711,1501,2094
09-17-2020,1501,2252,4926,1146,1851,1263,6514,9595,320,2146,12552,2345,131,345,11481,1432,8076,646,2450,195,1473,5749,1558,1820,4718,1581,2206
09-18-2020,1536,2349,4997,1164,1902,1304,6538,9871,335,2240,12694,2437,143,336,11461,1487,8342,670,2380,213,1502,5914,1603,1810,4730,1631,2306
09-19-2020,1590,2404,5074,1126,1959,1354,6581,10067,334,2347,13000,2526,144,331,11574,1502,8621,714,2288,224,1564,6021,1641,1866,4766,1712,2462
09-20-2020,1625,2479,5150,1198,1991,1405,6731,10340,357,2493,13308,2639,148,348,11709,1591,8835,743,2289,248,1660,6169,1677,1939,4753,1762,2468
09-21-2020,1641,2557,5228,1276,2011,1439,6852,10584,356,2670,13572,2752,152,353,11878,1669,9023,778,2372,255,1751,6176,1728,1983,4787,1795,2479
09-22-2020,1649,2581,5314,1284,1896,1435,6820,10949,357,2739,13774,2860,159,344,12078,1668,9201,814,2343,269,1750,6193,1712,2017,4833,1858,2350
09-23-2020,1702,2707,5388,1303,1935,1547,6802,11345,370,2782,13962,2930,169,375,12180,1732,9445,826,2314,275,1782,6301,1772,2051,4754,1942,2246
09-24-2020,1779,2804,5430,1330,2120,1665,6794,11579,387,2862,14183,3013,183,393,12250,1776,9617,808,2308,283,1779,6189,1832,2089,4754,2079,2218
09-25-2020,1841,2897,5542,1392,2219,1729,6778,11861,426,2989,14448,3085,185,426,12404,1796,9776,837,2252,294,1836,6046,1882,2168,4791,2205,2292
09-26-2020,1930,2978,5649,1401,2260,1837,6769,12234,424,3094,14755,3167,177,446,12472,1848,10032,883,2250,307,1872,5981,1950,2244,4833,2319,2324
09-27-2020,2043,3058,5698,1468,2397,1884,6838,12708,467,3168,14972,3196,174,447,12604,1921,10169,920,2268,315,1995,5869,2009,2370,4845,2382,2391
09-28-2020,2047,3094,5767,1552,2463,1907,6929,13045,479,3286,15269,3316,176,452,12616,1936,10368,982,2298,335,2109,5944,2063,2496,4821,2492,2501
09-29-2020,2153,3192,5899,1539,2438,1986,6907,13457,483,3342,15633,3401,180,460,12572,1999,10632,1072,2297,335,2249,5766,2003,2607,4872,2570,2447
09-30-2020,2245,3097,6012,1572,2624,2331,6923,13981,513,3419,15687,3396,187,471,12597,2045,10806,1162,2256,354,2403,5587,2082,2711,4898,2589,2448
10-01-2020,2368,3220,6126,1634,2753,2384,6983,14411,526,3423,15823,3462,193,501,12638,2107,11031,1231,2323,355,2562,5414,2151,2771,4812,2635,2544
10-02-2020,2438,3344,6255,1688,2992,2468,7008,14864,585,3505,15948,3603,196,530,12653,2177,11303,1365,2454,359,2752,5247,2261,2867,4664,2791,2539
10-03-2020,2552,3429,6378,1755,3216,2680,7025,15347,670,3566,15974,3579,206,582,12679,2250,11606,1532,2563,376,2906,5037,2313,2994,4661,2814,2673
10-04-2020,2569,3506,6484,1814,3345,3003,7110,15616,737,3652,16166,3653,223,658,12729,2357,11766,1605,2638,395,3163,5030,2435,3111,4654,2920,2828
10-05-2020,2479,3588,6599,1875,3471,3229,7210,16031,805,3782,16043,3721,228,664,12815,2526,11956,1754,2716,404,3437,5061,2506,3224,4655,3043,3011
10-06-2020,2571,3718,6711,1900,3681,3368,7173,16485,836,4001,16110,3881,225,694,12903,2595,12237,1936,2580,414,3588,4834,2558,3279,4636,3127,2936
10-07-2020,2797,3724,6778,1839,3971,3624,7100,17080,859,3953,16138,4006,227,699,12890,2715,12540,2126,2511,414,3731,4555,2660,3346,4607,3243,2890
10-08-2020,3010,3853,6852,1849,4166,3895,7067,17607,865,4109,16327,4057,239,785,12927,2802,12904,2244,2611,411,3975,4423,2705,3471,4643,3333,2941
10-09-2020,3164,3975,6926,1927,4326,4143,7043,18114,932,4269,16589,4174,250,895,13025,2919,13249,2405,2683,397,4083,4394,2773,3499,4795,3468,3016
10-10-2020,3292,4188,7043,2018,4553,4370,7080,18466,952,4592,16899,4198,271,970,13115,2999,13526,2588,2781,407,4238,4601,2830,3550,4894,3568,3245
10-11-2020,3383,4281,7149,2166,4626,4420,7268,18982,1036,4896,17314,4265,280,1083,13224,3137,13685,2752,2961,417,4465,4694,2848,3639,4944,3683,3540
10-12-2020,3219,4384,7265,2313,4807,4470,7427,19661,1128,5072,17413,4378,301,1108,13328,3292,13850,2994,3122,446,4868,4809,2914,3739,5028,3808,3644
10-13-2020,3384,4575,7343,2368,4994,4732,7417,19984,1156,5223,17632,4485,310,1158,13578,3447,13996,3240,3070,458,5021,4807,2897,3832,5102,3929,3591
10-14-2020,3557,4778,7446,2429,5318,5018,7397,20556,1210,5354,17765,4632,341,1250,13836,3611,14231,3312,3021,456,5105,4884,2923,3804,5226,4045,3629
10-15-2020,3560,4919,7532,2508,5432,5256,7547,21094,1291,5500,18136,4806,374,1359,14136,3745,14393,3442,3163,468,5317,4990,2944,3982,5325,4150,3894
10-16-2020,3767,5079,7631,2584,5412,5423,7537,21488,1272,5795,18380,4951,389,1460,14377,3873,14881,3613,3265,467,5543,4981,2996,4103,5478,4300,3910
10-17-2020,3990,5282,7788,2647,5750,5524,7525,21897,1289,5960,18780,5064,426,1561,14563,4104,15376,3752,3314,496,5746,5022,3106,4203,5615,4368,4006
10-18-2020,4067,5386,7921,2806,5770,5748,7703,22486,1307,6180,19185,5205,462,1600,14720,4167,15584,3874,3512,507,6007,5145,3119,4341,5673,4474,4252
10-19-2020,3949,5479,8041,2969,5905,5836,7871,23050,1403,6294,19552,5325,488,1644,14933,4341,15934,4046,3591,535,6224,5244,3123,4471,5760,4562,4410
10-20-2020,4092,5654,8159,3007,5880,6045,7906,23390,1410,6328,19790,5518,531,1722,15004,4520,15866,4105,3512,544,6416,5093,3144,4478,5886,4654,4685
10-21-2020,4279,5838,8302,3112,6161,6239,8012,23948,1504,6429,20127,5706,567,1760,14904,4690,16415,4488,3519,542,6541,4914,3174,4600,6041,4822,4700
10-22-2020,4407,5972,8455,3238,6506,6498,8141,24438,1548,6533,20554,5887,648,1843,15033,4726,16976,4728,3604,551,6706,4844,3235,4671,6210,5129,4646
10-23-2020,4481,6119,8604,3382,6788,6728,8285,25015,1634,6743,20990,6111,704,1903,15224,4853,17544,4938,3661,577,6673,4802,3278,4787,6404,5531,4854
10-24-2020,4649,6276,8823,3475,7083,6946,8439,25431,1670,6992,21335,6355,793,1987,15477,5024,17896,4795,3816,595,6824,4781,3317,4857,6662,5828,5310
10-25-2020,4600,6390,9023,3683,7307,7018,8722,25999,1746,7318,21626,6526,836,2047,15787,5103,18231,4975,3948,635,6958,4756,3374,5034,6661,6008,5606
10-26-2020,4588,6461,9253,3794,7535,7188,8997,26444,1838,7397,21914,6827,914,2109,16084,5234,18574,5141,4091,690,7105,4797,3511,5114,6811,6168,5828
10-27-2020,4542,6510,9566,3658,7765,7279,9197,26868,1868,7582,22256,7086,941,2172,16341,5341,19030,5220,4053,702,7300,4765,3480,5254,6916,6384,5959
10-28-2020,4553,6638,9874,3649,8111,7452,9390,27429,1940,7826,22583,7346,970,2185,16449,5396,19584,5138,4108,730,7391,4811,3544,5277,7060,6666,5957
10-29-2020,4549,6739,10181,3706,8361,7581,9535,27944,2037,8169,22896,7597,1043,2215,16668,5450,19975,5183,4163,775,7596,4754,3638,5394,7052,6946,6251
10-30-2020,4516,6891,10449,3823,8576,8027,9656,28543,2122,8480,23386,7870,1102,2294,16968,5484,20433,5275,4389,833,7474,4789,3732,5413,7220,7213,6360
10-31-2020,4552,6933,10744,3912,8646,8761,9805,29058,2183,8705,23921,8135,1185,2257,17334,5583,20611,5412,4512,760,7526,4742,3910,5504,7453,7480,6405
11-01-2020,4501,7035,11049,4059,8580,9278,10178,29736,2311,8833,24548,8374,1254,2250,17523,5893,20861,5577,4702,811,7548,4749,4069,5619,7668,7646,6911
11-02-2020,4324,7222,11373,4169,8686,9530,10525,30471,2428,9058,25034,8669,1285,2248,17684,6116,21130,5675,4818,883,7378,4825,4184,5794,7480,7808,7306
11-03-2020,4385,7305,11669,4114,8894,9900,10610,31055,2468,9137,25582,8971,1275,2284,17527,6265,21008,5753,5053,907,7349,4656,4386,5815,7698,8235,7413
11-04-2020,4411,7459,11984,4093,9087,10002,10739,31718,2611,9446,26153,9111,1276,2244,16717,6410,20295,5820,4869,824,7456,4425,4509,5793,7927,8660,7360
11-05-2020,4390,7594,12295,4265,9318,9913,10939,32060,2738,9534,26777,9277,1295,2302,14935,6529,20287,5987,4683,854,7674,4209,4684,5781,8250,9053,7257
11-06-2020,4416,7877,12540,4225,9499,9308,11319,32024,2745,9440,26316,9398,1318,2158,12871,6653,20085,5797,4798,891,7996,4078,4842,5855,8436,9467,7283
11-07-2020,4490,8037,12895,4171,9628,8836,11809,32319,2898,9397,25997,9762,1401,2053,11530,6769,20123,6057,4874,932,8193,4019,5018,5928,8813,9979,7568
11-08-2020,4548,8144,13237,4208,9902,9118,12282,33007,3013,9595,26808,10284,1460,2142,11571,6981,20459,6292,5192,970,8469,4103,5093,6149,8934,10570,7662
11-09-2020,4474,8250,13567,4279,10078,9309,12660,33292,3130,9733,27381,10821,1489,2229,11778,7195,20879,6525,5557,1036,8770,4178,5166,6390,9008,11160,8291
11-10-2020,4473,8403,13831,4169,10170,9441,13153,32982,3377,9907,27769,11314,1516,2235,11630,7291,21405,6827,5578,1043,9073,4133,5146,6343,9395,11675,8717
11-11-2020,4421,8482,14128,4018,10378,9416,13546,32306,3588,10067,28245,11884,1559,2164,11309,7537,22027,7072,5475,1022,9237,4109,5213,6295,9745,12267,8932
11-12-2020,4467,8503,14337,3987,10675,9357,14083,31782,3684,10210,28659,12451,1630,2216,11335,7728,22578,7497,5661,921,9501,4109,5286,6311,10054,13053,8859
11-13-2020,4643,8556,14677,4017,11149,9158,14581,31293,3811,10432,29375,12935,1698,2262,11237,7803,23101,7795,5780,800,10011,4186,5414,6328,10314,13680,9267
11-14-2020,5173,8616,14924,4063,11631,9520,15035,31874,3973,10602,30047,13357,1685,2318,11271,7936,23788,8062,6071,740,10487,4370,5576,6431,10476,14475,9159
11-15-2020,5710,8737,15252,4195,11905,9834,15518,32346,4077,10793,30896,13947,1748,2376,11444,8264,24480,8171,6374,760,10891,4506,5683,6434,10534,15299,9591
11-16-2020,6098,8330,15585,4331,12198,9995,15900,32825,4230,10838,31756,14526,1783,2398,11912,8554,25077,8445,6587,800,11246,4652,5734,6441,10611,16093,9981
11-17-2020,6733,8427,15865,4226,12767,9962,16298,32839,4398,10793,32526,15026,1743,2337,11987,8725,25782,8725,6501,710,11670,4532,5715,6502,10212,16764,9989
11-18-2020,7381,8474,16120,4238,13426,10268,16748,32243,4407,10758,33286,15629,1741,2320,12378,8925,26207,8502,6239,622,11957,4629,5821,6321,9937,17214,10031
11-19-2020,7922,8167,16425,4048,14121,10529,17195,31748,4554,10778,34144,16124,1828,2330,12742,9132,26515,8451,6482,558,12388,4820,5935,6492,9548,17837,10455
11-20-2020,8434,8360,16775,3985,14985,10381,17677,31087,4580,11201,35123,16944,1917,2366,12875,9430,26933,8440,6646,523,12870,4901,6164,6782,9283,18505,10504
11-21-2020,9038,8905,16889,3820,15818,10411,18090,30512,4690,11262,35994,17669,1971,2354,13021,9614,27491,8470,6719,491,13684,5090,6359,6875,9052,19148,10413
11-22-2020,9563,9038,17033,3975,16271,10607,18515,29583,4656,11467,37141,18555,2052,2376,13341,9957,28129,8740,7041,480,14085,5363,6399,7124,9116,19826,10898
