Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Port Quarantine,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Unknown,Wakayama,Yamagata,Yamaguchi,Yamanashi
Country/Region,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan
11-24-2020,1801,6,19,866,129,33,192,63,149,124,75,2624,858,330,9,104,23,50,1287,4,90,325,135,220,65,182,17,211,105,62,198,333,3427,139,16,1123,99,2,522,82,9,4183,8,22,0,87,20,126,85
11-25-2020,1893,13,18,852,137,31,220,67,163,136,74,2689,896,343,11,107,25,55,1445,5,86,291,152,226,73,161,17,204,109,71,209,329,3565,149,16,1084,100,3,507,89,9,4212,11,24,0,91,21,132,62
11-26-2020,1976,14,17,848,148,33,251,64,160,159,77,2780,989,370,14,110,26,46,1561,5,95,306,175,231,82,141,17,206,103,78,223,376,3662,140,15,1193,95,3,555,80,10,4249,10,25,0,87,17,128,57
11-27-2020,2060,18,18,884,155,38,309,70,183,187,83,3059,986,381,15,102,24,39,1536,5,100,310,186,228,100,141,20,204,102,77,198,388,3863,149,14,1284,99,6,583,85,10,4408,9,25,0,97,24,127,52
11-28-2020,2132,19,16,940,157,33,340,68,183,201,98,2736,1000,409,14,97,25,41,1581,4,92,328,196,218,98,153,19,212,102,88,209,439,4031,159,21,1316,88,6,641,91,10,4364,9,25,0,93,35,126,49
11-29-2020,2159,19,16,969,156,30,349,63,183,201,123,2701,1034,405,16,99,23,42,1519,4,89,345,202,197,105,140,21,201,103,87,220,441,4221,174,20,1395,86,6,654,105,9,4467,6,25,0,95,36,113,49
11-30-2020,2032,17,24,946,154,27,-3640,62,193,213,134,2710,947,403,19,98,25,43,1450,5,88,351,214,178,117,146,21,205,103,93,227,442,4288,172,20,1383,85,8,695,107,8,4470,5,25,0,95,37,98,54
12-01-2020,1905,14,26,958,154,25,360,60,199,231,150,2663,927,407,25,102,26,46,1534,10,105,295,220,180,103,142,21,202,102,103,235,429,4483,173,22,1274,86,7,658,127,8,4470,7,22,0,93,36,87,51
12-02-2020,2124,12,34,951,152,23,370,55,215,256,152,2646,945,398,24,93,30,51,1600,18,113,273,200,171,98,128,17,212,101,112,246,450,4645,163,30,1359,82,9,642,142,8,4498,8,20,0,95,41,73,58
12-03-2020,2168,10,49,923,146,23,375,50,245,274,185,2647,1005,402,24,84,30,40,1544,33,105,272,206,169,102,114,17,233,105,122,255,471,4851,153,33,1441,75,9,661,150,9,4561,9,19,0,90,42,75,73
12-04-2020,2197,10,50,885,149,22,398,62,267,296,227,2567,1047,455,25,78,38,45,1568,46,112,271,208,173,98,121,15,251,97,136,155,468,4990,151,37,1541,80,4,654,153,8,4689,9,18,0,99,39,68,80
12-05-2020,2256,7,45,883,129,21,407,66,263,287,245,2552,1043,456,25,75,36,42,1442,65,115,297,202,178,100,126,13,256,84,145,166,469,4902,156,39,1649,76,8,651,159,8,4896,11,19,0,89,35,66,94
12-06-2020,2219,4,62,905,106,16,448,75,272,278,277,2516,1068,435,28,66,36,56,1387,82,114,340,194,186,106,141,16,254,84,158,181,451,4840,164,39,1755,75,12,689,171,6,4884,11,18,0,94,52,63,103
12-07-2020,2167,4,64,886,106,16,449,80,264,290,322,2509,1041,406,29,64,45,66,1318,92,118,366,196,188,104,159,16,268,85,162,187,435,4692,168,39,1693,78,12,723,184,6,4955,9,16,0,91,51,59,110
12-08-2020,2253,3,65,901,100,19,534,79,282,305,364,2552,1069,410,30,59,61,69,1299,105,136,378,205,183,103,149,14,273,83,159,199,420,4540,165,41,1736,76,9,670,201,8,4782,10,12,0,91,58,60,100
12-09-2020,2357,2,62,875,87,20,554,79,302,331,429,2639,1143,383,35,58,64,107,1704,121,143,423,197,211,97,161,11,276,84,165,212,418,4669,153,45,1750,72,13,670,198,8,4915,11,6,0,88,81,60,98
