Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Ancash,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao,Cusco,Huancavelica,Huanuco,Ica,Junin,La Libertad,Lambayeque,Lima,Loreto,Madre de Dios,Moquegua,Pasco,Piura,Puno,San Martin,Tacna,Tumbes,Ucayali,Unknown
Country/Region,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru
05-28-2020,525,3214,152,2890,633,666,9664,913,382,771,2440,1659,3644,6415,86005,3670,396,445,418,6445,316,1074,368,1150,3425,-59442
05-29-2020,525,3214,152,2890,633,666,9664,913,382,771,2440,1659,3644,6415,86005,3670,396,445,418,6445,316,1074,368,1150,3425,-62791
05-30-2020,561,3253,168,3296,705,715,11793,1012,429,838,2550,1797,3814,6409,94958,4340,479,475,449,6670,326,1206,371,1148,3538,-66447
05-31-2020,584,3953,191,3288,741,742,11846,1059,435,873,3090,1829,4469,7872,98817,4419,487,513,454,6985,385,1275,443,1273,3947,-67208
06-01-2020,587,4174,186,3584,755,780,12166,1100,448,966,3198,1877,4699,8195,101234,4836,513,507,464,7616,379,1311,393,1276,4161,-68507
06-02-2020,611,4391,195,3677,783,823,12573,1122,454,974,3278,1931,4909,8520,107210,5056,555,506,465,7617,392,1408,442,1149,4357,-69257
06-03-2020,628,4361,200,3766,819,846,12825,1154,464,1000,3590,1987,5139,8727,106376,5217,605,523,469,7352,390,1474,453,1188,4467,-72319
06-04-2020,653,4756,218,3905,855,874,12931,1170,485,1055,3647,2069,5172,8819,106661,5457,592,559,501,8962,414,1632,463,1407,4910,-76228
06-05-2020,705,4926,233,4145,857,866,13041,1178,505,1107,3743,2072,5260,9005,108066,5872,721,666,542,9642,447,1750,499,1417,4973,-79214
06-06-2020,731,4985,244,4256,878,898,13278,1195,514,1140,3906,2092,5435,9056,110788,5884,732,672,554,9927,453,1813,501,1457,5068,-82731
06-07-2020,744,5074,255,4400,902,925,13476,1225,524,1160,4040,2134,5597,9195,113876,5920,733,673,563,10148,459,1858,488,1492,5189,-86219
06-08-2020,796,5125,283,4429,907,936,13626,1255,565,1165,4083,2169,5664,9298,115687,6042,738,708,632,10313,462,1914,530,1494,5304,-89556
06-09-2020,846,5255,288,4495,950,973,13883,1269,574,1197,4232,2221,5820,9464,117734,6198,795,711,644,10483,467,2012,542,1538,5407,-92929
06-10-2020,899,5401,307,4539,987,1000,14079,1304,597,1235,4407,2269,6038,9644,120340,6410,819,719,666,10927,488,2165,558,1593,5529,-98031
06-11-2020,968,5545,312,4679,1017,1049,14412,1339,607,1265,4576,2359,6369,9884,122965,6689,888,723,687,11584,517,2264,567,1641,5794,-102429
06-12-2020,968,5545,312,4679,1017,1049,14412,1339,607,1265,4576,2359,6369,9884,122965,6689,888,723,687,11584,517,2264,567,1641,5794,-107133
06-13-2020,1005,5653,324,4786,1060,1121,14766,1362,630,1339,4773,2446,6527,10135,125916,6856,930,732,716,12163,535,2408,577,1718,5963,-111724
06-14-2020,1141,5923,340,5006,1146,1263,15355,1427,653,1466,5110,2583,6907,10613,129198,7313,1029,740,746,13176,553,2695,602,1839,6224,-115579
06-15-2020,1150,6032,342,5080,1160,1298,15491,1439,657,1497,5181,2634,7043,10726,130925,7421,1031,741,780,13415,572,2763,605,1876,6273,-119409
06-16-2020,1319,6122,344,5159,1209,1333,15638,1447,672,1562,5297,2680,7214,10902,133268,7463,1077,762,802,13578,576,2845,618,1904,6309,-125205
06-17-2020,1377,6255,392,5202,1285,1360,15726,1458,742,1579,5373,2721,7330,11019,134925,7529,1165,823,810,13762,681,2943,673,2009,6512,-128622
06-18-2020,1409,6349,400,5309,1320,1404,15952,1481,744,1621,5482,2817,7439,11195,136479,7632,1209,826,813,13998,687,3030,681,2028,6622,-131190
06-19-2020,1451,6474,401,5379,1362,1455,16165,1495,747,1680,5577,2859,7646,11375,138027,7727,1244,827,825,14235,696,3167,685,2087,6679,-131190
06-20-2020,1532,6591,430,5495,1441,1498,16317,1507,790,1730,5650,2894,7754,11475,139437,7869,1285,835,840,14440,738,3300,730,2124,6775,-143017
06-21-2020,1532,6591,430,5495,1441,1498,16317,1507,790,1730,5650,2894,7754,11475,139437,7869,1285,835,840,14440,738,3300,730,2124,6775,-141967
06-22-2020,1578,6822,483,5730,1525,1575,16595,1616,810,1847,5828,3048,8063,11711,141705,8034,1341,852,847,14893,766,3513,796,2210,7036,-145320
06-23-2020,1621,6916,484,5793,1553,1607,16748,1618,813,1868,5967,3218,8177,11839,143517,8119,1373,855,861,14986,772,3577,802,2235,7087,-148437
06-24-2020,1655,7007,489,5984,1582,1654,16809,1643,823,1910,6152,3287,8353,11991,145427,8349,1408,859,868,15148,798,3678,807,2274,7148,-151589
06-25-2020,1811,7112,499,6202,1623,1731,16877,1666,837,1948,6281,3350,8575,12170,147196,8409,1442,871,878,15376,816,3846,813,2330,7182,-151225
06-26-2020,1882,7208,510,6323,1657,1757,16996,1681,849,2037,6402,3434,8779,12373,148944,8452,1524,897,888,15517,826,4032,840,2364,7253,-159806
06-27-2020,1936,7300,514,6457,1695,1867,17151,1709,858,2072,6525,3505,8952,12528,150485,8496,1572,905,902,15724,835,4223,861,2400,7382,-164024
06-28-2020,1978,7371,536,6593,1719,1918,17260,1742,870,2158,6657,3588,9139,12738,151852,8563,1609,917,916,15892,855,4406,868,2487,7470,-167998
06-29-2020,2009,7406,536,6831,1722,2024,17325,1756,879,2241,6937,3686,9288,12831,152630,8611,1757,931,1071,15998,924,4552,879,2521,7516,-171159
06-30-2020,2086,7514,538,6871,1750,2070,17359,1777,891,2299,7112,3791,9377,12910,153700,8678,1813,936,1083,16169,931,4834,888,2575,7584,-174535
07-01-2020,2170,7652,547,6970,1803,2125,17522,1798,901,2402,7241,3856,9550,13028,154822,8726,1865,944,1098,16390,952,4925,935,2726,7669,-178245
07-02-2020,2244,7776,550,7145,1839,2218,17587,1822,915,2491,7353,3912,9718,13148,156249,8815,1916,968,1110,16567,964,5162,951,2758,7781,-182097
07-03-2020,2363,7888,558,7255,1883,2323,17635,1856,927,2556,7570,3977,9877,13247,157486,8932,2000,1005,1132,16791,984,5431,961,2914,7822,-185852
07-04-2020,2475,8007,569,7347,1906,2386,17689,1886,937,2618,7682,4060,10076,13369,159010,8993,2049,1063,1140,16934,1000,5661,997,2939,7875,-189621
07-05-2020,2629,8147,573,7498,1953,2500,17748,1911,943,2820,7787,4130,10281,13491,160407,9023,2126,1106,1160,17039,1017,5784,1024,3019,8013,-193957
07-06-2020,2772,8220,577,7659,1967,2626,17807,1961,959,2869,7971,4296,10360,13582,161675,9053,2161,1126,1165,17136,1033,5856,1028,3037,8035,-197619
07-07-2020,2858,8400,580,7740,2015,2740,17832,1996,983,2986,8157,4401,10464,13679,163303,9145,2212,1151,1192,17220,1053,5930,1055,3081,8153,-200938
