Admin2,Province/State,Country/Region,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021,04-05-2021,04-06-2021,04-07-2021,04-08-2021,04-09-2021,04-10-2021,04-11-2021,04-12-2021,04-13-2021,04-14-2021,04-15-2021,04-16-2021,04-17-2021,04-18-2021,04-19-2021,04-20-2021,04-21-2021,04-22-2021,04-23-2021,04-24-2021,04-25-2021,04-26-2021,04-27-2021,04-28-2021,04-29-2021,04-30-2021,05-01-2021,05-02-2021,05-03-2021,05-04-2021,05-05-2021,05-06-2021,05-07-2021,05-08-2021,05-09-2021,05-10-2021,05-11-2021,05-12-2021,05-13-2021,05-14-2021,05-15-2021,05-16-2021,05-17-2021,05-18-2021,05-19-2021,05-20-2021,05-21-2021,05-22-2021,05-23-2021,05-24-2021,05-25-2021,05-26-2021,05-27-2021,05-28-2021,05-29-2021,05-30-2021,05-31-2021,06-01-2021,06-02-2021,06-03-2021,06-04-2021,06-05-2021,06-06-2021,06-07-2021,06-08-2021,06-09-2021,06-10-2021,06-11-2021,06-12-2021,06-13-2021,06-14-2021,06-15-2021,06-16-2021,06-17-2021,06-18-2021,06-19-2021,06-20-2021,06-21-2021,06-22-2021,06-23-2021,06-24-2021,06-25-2021,06-26-2021,06-27-2021,06-28-2021,06-29-2021,06-30-2021,07-01-2021,07-02-2021,07-03-2021,07-04-2021,07-05-2021,07-06-2021,07-07-2021,07-08-2021,07-09-2021,07-10-2021,07-11-2021,07-12-2021,07-13-2021,07-14-2021,07-15-2021,07-16-2021,07-17-2021,07-18-2021,07-19-2021,07-20-2021,07-21-2021,07-22-2021,07-23-2021,07-24-2021,07-25-2021,07-26-2021,07-27-2021,07-28-2021,07-29-2021,07-30-2021,07-31-2021,08-01-2021,08-02-2021,08-03-2021,08-04-2021,08-05-2021,08-06-2021,08-07-2021,08-08-2021,08-09-2021,08-10-2021,08-11-2021,08-12-2021,08-13-2021,08-14-2021,08-15-2021,08-16-2021,08-17-2021,08-18-2021,08-19-2021,08-20-2021,08-21-2021,08-22-2021,08-23-2021,08-24-2021,08-25-2021,08-26-2021,08-27-2021,08-28-2021,08-29-2021,08-30-2021,08-31-2021
,Azad Jammu and Kashmir,Pakistan,9,10,10,11,13,13,13,15,15,17,19,20,22,23,25,25,28,28,28,28,30,32,33,33,34,36,36,40,40,41,42,43,44,45,46,46,46,46,47,47,47,47,48,49,49,49,49,49,49,50,51,54,54,54,54,54,55,55,57,58,58,58,59,59,59,59,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,62,63,64,65,65,65,65,65,65,65,65,65,65,65,66,66,66,66,66,67,69,69,70,70,70,71,71,71,72,74,74,74,75,76,76,76,77,77,77,77,78,78,78,80,80,80,81,81,82,82,84,84,85,86,86,87,87,87,88,89,90,92,95,98,99,104,107,107,109,109,112,114,116,118,119,119,121,126,131,132,134,134,140,144,147,151,152,155,161,164,165,169,173,173,174,175,177,181,182,182,183,186,188,191,191,191,193,194,200,203,204,206,210,211,211,213,214,216,218,219,220,221,222,224,226,226,229,229,232,234,235,235,235,235,235,236,237,238,241,241,243,245,248,248,252,254,256,257,258,259,259,259,260,262,264,267,269,270,270,272,272,273,273,276,279,281,281,281,281,284,284,285,286,288,288,291,293,296,296,297,297,301,306,306,307,308,309,309,311,313,314,316,317,317,320,320,322,322,328,328,330,333,336,338,339,339,340,342,344,348,350,352,355,358,358,364,371,372,380,386,391,395,399,403,407,410,420,423,428,433,439,442,446,449,455,455,458,462,464,468,470,475,476,477,483,487,487,491,499,503,507,507,508,509,510,511,513,514,514,517,519,521,523,526,528,532,532,532,535,536,539,540,543,544,548,549,550,551,554,554,556,558,559,560,562,563,566,569,570,571,571,571,571,571,573,574,574,576,578,582,582,582,582,583,583,586,586,588,589,589,590,591,594,594,594,595,595,596,597,598,601,601,602,605,606,608,608,610,610,614,618,620,622,622,625,628,633,634,636,639,641,645,646,650,654,658,660,662,664,666,669,672,672,672,675,678,680,685,686,688,689,693,694,695,697,698
,Balochistan,Pakistan,62,75,75,80,85,85,89,93,99,100,100,102,104,106,108,109,113,114,116,119,121,121,122,122,122,123,124,124,124,125,126,126,126,126,127,127,127,131,131,132,133,135,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,137,137,137,138,138,138,138,138,138,138,138,138,139,139,139,141,141,141,141,141,141,141,141,141,141,141,143,143,144,144,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,147,148,148,148,148,148,148,148,148,149,149,149,149,149,151,151,152,152,152,152,153,154,154,154,154,154,155,155,156,156,156,156,157,158,158,161,161,163,164,165,165,165,166,166,167,169,169,169,169,169,169,169,170,171,173,173,175,175,175,176,176,177,179,179,179,179,179,181,181,181,182,182,182,182,183,183,184,185,185,185,186,186,186,187,188,188,188,188,188,189,190,190,190,190,191,192,192,192,193,193,193,193,193,194,195,195,195,196,196,196,196,196,196,196,196,197,197,197,198,199,199,199,199,199,199,199,199,199,199,199,199,200,200,200,200,200,200,200,200,200,201,201,201,202,202,202,202,202,202,202,202,202,202,203,203,203,203,203,205,205,205,206,206,207,207,208,209,209,211,211,211,212,212,213,213,215,215,217,219,221,222,223,223,223,225,225,226,227,227,230,232,232,233,233,234,236,237,237,239,239,239,243,246,247,247,253,255,255,257,262,264,267,267,270,270,270,270,270,270,270,271,273,273,273,276,277,280,282,285,287,287,289,289,290,291,291,292,292,294,294,294,297,297,300,300,300,301,301,303,303,304,305,307,307,307,308,309,309,310,312,312,315,315,315,317,317,317,317,317,317,317,318,319,319,319,319,320,320,321,321,322,325,326,326,326,327,328,328,328,328,328,329,330,331,331,331,332,332,332,332,332,334,335,335,335,335,335,335,335,335,336,338,338,338,338,338,338,338,339
,Gilgit-Baltistan,Pakistan,14,15,15,16,16,17,17,18,18,21,21,22,22,23,23,23,23,24,24,24,26,28,28,28,28,28,30,30,31,34,36,36,36,36,38,38,38,39,41,43,43,45,45,46,47,47,47,48,48,50,53,53,53,54,55,55,55,55,55,55,55,57,57,58,58,60,60,61,61,61,62,63,63,63,64,64,65,65,67,67,67,67,67,67,71,71,71,71,71,71,73,73,73,74,74,76,78,79,79,80,81,81,82,82,83,83,84,85,85,87,88,88,88,88,88,88,88,89,89,89,89,89,89,90,91,90,90,90,90,90,90,90,90,90,90,90,90,90,91,92,92,92,92,92,92,92,92,92,92,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,94,95,95,96,96,96,97,97,97,97,97,97,98,98,98,98,98,98,98,98,98,99,99,99,99,99,99,99,99,99,99,99,99,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,103,104,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,104,104,104,104,104,105,105,105,106,106,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,108,108,108,108,108,108,108,108,108,108,108,108,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,113,113,113,114,116,117,120,122,122,122,122,122,123,124,127,133,137,141,144,147,147,147,148,150,150,152,153,157,158,161,161,162,163,164,166,168,169,169,169,170,170,170,171,171,172,172,173,173,173,173
,Islamabad,Pakistan,57,65,65,71,78,83,90,94,95,95,98,101,106,108,115,119,120,122,127,128,128,129,129,129,130,137,140,140,142,146,147,152,153,155,155,156,156,157,157,159,160,161,162,162,162,163,163,164,165,165,165,165,165,165,167,167,167,167,170,171,171,171,171,173,173,173,173,173,173,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,176,177,177,177,178,178,178,178,178,178,178,180,180,180,180,180,180,181,181,181,181,181,181,182,182,182,183,183,183,184,184,187,188,188,188,189,189,189,191,193,194,194,195,195,199,201,205,207,210,212,213,214,215,215,217,222,222,222,224,229,231,236,238,241,244,247,248,250,253,255,257,260,263,265,266,270,278,279,285,291,297,305,307,309,314,318,324,329,332,334,340,341,341,345,348,353,358,368,371,377,379,381,385,388,389,391,393,394,398,402,404,404,407,412,415,416,419,421,424,428,428,432,434,436,436,439,441,443,447,449,449,450,456,457,457,460,460,461,463,465,468,468,469,472,476,475,475,475,475,475,478,478,478,478,480,480,481,481,483,484,485,486,486,486,487,488,488,488,492,493,494,494,496,496,496,501,501,501,503,504,506,508,509,511,512,516,520,522,524,526,526,529,531,536,539,543,545,548,552,554,555,557,559,561,563,568,572,572,572,579,583,584,588,591,597,601,607,611,617,619,625,626,631,636,642,645,649,649,652,652,657,665,670,675,677,679,683,691,691,693,693,698,702,706,708,708,716,718,722,724,727,731,731,733,735,740,741,744,745,745,746,748,751,753,755,757,760,762,763,763,763,763,765,765,766,766,768,769,769,771,772,773,773,773,773,775,775,775,775,775,775,775,776,776,776,776,777,779,779,779,779,780,780,781,781,782,782,783,784,785,786,787,787,787,787,787,787,788,788,789,789,792,793,796,796,797,799,801,803,803,804,806,807,809,811,814,816,821,822,824,827,830,831,834,837,837,839,842,848,851,852,852,855,856,860,861,861,863,866,866
,Khyber Pakhtunkhwa,Pakistan,610,632,632,642,675,707,731,755,773,789,808,821,843,855,869,879,890,914,922,935,951,973,983,983,1002,1028,1038,1045,1054,1063,1074,1087,1099,1106,1114,1120,1120,1130,1139,1142,1147,1153,1158,1169,1170,1176,1176,1178,1180,1186,1192,1194,1194,1200,1208,1208,1213,1215,1219,1222,1230,1231,1231,1235,1235,1236,1238,1239,1239,1239,1242,1242,1243,1246,1248,1248,1248,1248,1249,1250,1250,1250,1250,1250,1255,1255,1255,1255,1255,1256,1256,1256,1256,1256,1257,1257,1257,1257,1257,1257,1258,1258,1258,1258,1258,1258,1258,1259,1259,1259,1259,1259,1260,1260,1260,1260,1260,1262,1263,1263,1263,1263,1263,1264,1264,1264,1264,1265,1265,1265,1265,1265,1265,1266,1267,1268,1269,1269,1270,1271,1273,1276,1276,1277,1279,1280,1281,1284,1287,1288,1288,1288,1290,1294,1302,1303,1305,1309,1311,1315,1318,1318,1319,1323,1325,1327,1330,1339,1344,1346,1355,1359,1368,1369,1375,1378,1389,1399,1404,1413,1419,1429,1439,1450,1455,1463,1473,1477,1489,1502,1511,1521,1536,1546,1553,1563,1577,1585,1596,1602,1609,1617,1627,1638,1649,1661,1672,1675,1683,1695,1702,1710,1718,1728,1740,1743,1748,1752,1762,1773,1779,1783,1791,1799,1811,1823,1826,1832,1839,1848,1857,1870,1879,1890,1897,1906,1912,1923,1931,1941,1948,1952,1957,1964,1970,1976,1980,1986,1991,1995,1995,2007,2015,2020,2027,2032,2036,2043,2050,2058,2065,2070,2072,2079,2085,2091,2096,2099,2104,2109,2113,2118,2122,2129,2138,2147,2153,2159,2169,2179,2188,2196,2202,2208,2215,2225,2238,2246,2260,2274,2283,2301,2319,2342,2363,2382,2382,2440,2457,2469,2496,2519,2553,2586,2618,2651,2683,2732,2761,2796,2832,2867,2899,2920,2953,2990,3029,3029,3066,3134,3156,3201,3238,3274,3310,3350,3392,3423,3423,3466,3537,3562,3588,3588,3644,3668,3697,3723,3743,3766,3786,3804,3827,3855,3875,3900,3924,3950,3970,3990,4009,4025,4043,4060,4073,4079,4095,4113,4125,4135,4144,4158,4164,4170,4185,4194,4203,4216,4224,4234,4240,4247,4252,4257,4257,4269,4274,4280,4289,4294,4298,4304,4308,4311,4316,4320,4324,4329,4336,4340,4343,4346,4346,4348,4353,4359,4362,4365,4371,4377,4377,4380,4385,4386,4391,4397,4402,4405,4405,4417,4420,4423,4428,4435,4444,4456,4462,4468,4477,4487,4495,4507,4524,4540,4556,4570,4588,4604,4624,4640,4654,4668,4679,4696,4714,4730,4750,4772,4797,4819,4839,4859,4884,4909,4927,4944,4963,4988
,Punjab,Pakistan,807,890,890,938,1031,1081,1149,1202,1265,1347,1407,1435,1495,1516,1602,1629,1656,1673,1681,1727,1762,1784,1819,1819,1844,1884,1899,1929,1955,1972,1985,2006,2013,2026,2043,2051,2051,2067,2079,2083,2090,2095,2100,2105,2113,2116,2116,2116,2125,2133,2138,2140,2140,2144,2153,2153,2157,2162,2164,2166,2169,2170,2174,2179,2179,2180,2180,2182,2182,2185,2186,2186,2188,2188,2188,2188,2192,2193,2193,2195,2195,2196,2198,2199,2205,2206,2208,2208,2210,2211,2213,2213,2214,2215,2217,2217,2220,2220,2223,2225,2226,2226,2226,2227,2227,2229,2229,2229,2230,2231,2234,2234,2235,2237,2238,2240,2240,2243,2245,2247,2248,2252,2257,2258,2264,2270,2277,2279,2288,2298,2298,2310,2319,2323,2329,2334,2335,2335,2336,2342,2347,2354,2357,2362,2365,2372,2380,2385,2390,2399,2407,2408,2420,2429,2438,2455,2462,2471,2475,2492,2509,2519,2811,2826,2848,2861,2879,2904,2923,2945,2960,2979,2991,3036,3066,3091,3115,3137,3162,3177,3218,3242,3265,3284,3320,3351,3365,3422,3452,3491,3522,3558,3604,3638,3688,3732,3783,3831,3858,3900,3921,3959,3982,4013,4042,4085,4109,4124,4160,4184,4203,4221,4242,4260,4272,4299,4323,4348,4370,4387,4409,4432,4460,4476,4501,4523,4537,4561,4568,4608,4646,4661,4681,4716,4736,4747,4793,4806,4821,4840,4854,4880,4900,4919,4948,4982,4994,5026,5037,5051,5051,5114,5138,5166,5185,5204,5208,5237,5269,5308,5323,5337,5350,5363,5391,5441,5480,5510,5534,5552,5565,5600,5629,5662,5698,5732,5753,5769,5812,5853,5896,5919,5944,5974,5982,6039,6048,6099,6142,6190,6229,6246,6319,6365,6427,6485,6485,6572,6587,6675,6731,6793,6851,6908,6972,6988,7062,7141,7209,7271,7333,7430,7457,7561,7664,7718,7799,7799,7897,7990,8097,8224,8327,8410,8500,8550,8572,8683,8683,8741,8891,8951,9032,9032,9125,9188,9267,9282,9322,9367,9411,9500,9563,9640,9704,9739,9768,9784,9839,9875,9899,9925,9960,9982,9999,10039,10084,10132,10184,10241,10290,10314,10349,10397,10436,10457,10479,10501,10516,10548,10567,10586,10603,10615,10615,10642,10659,10672,10688,10700,10713,10721,10729,10740,10747,10755,10761,10767,10772,10776,10786,10791,10798,10805,10815,10819,10822,10832,10839,10852,10856,10865,10871,10881,10892,10900,10906,10909,10909,10939,10944,10964,10978,10995,11019,11041,11059,11067,11083,11104,11122,11141,11172,11194,11201,11239,11256,11292,11307,11329,11347,11372,11412,11434,11455,11479,11505,11527,11557,11605,11633,11666,11706,11759,11799,11823,11876,11915
,Sindh,Pakistan,696,776,776,793,831,853,886,916,964,1013,1048,1089,1103,1124,1161,1178,1205,1243,1269,1343,1377,1406,1437,1437,1459,1526,1572,1614,1637,1677,1713,1747,1795,1826,1863,1888,1888,1952,1974,1993,2019,2041,2060,2096,2110,2135,2135,2151,2162,2172,2189,2209,2209,2223,2226,2226,2231,2245,2250,2259,2262,2272,2282,2297,2297,2307,2313,2322,2322,2331,2336,2343,2350,2357,2367,2367,2373,2384,2388,2394,2395,2398,2401,2403,2415,2420,2422,2422,2423,2425,2430,2436,2439,2440,2443,2445,2445,2448,2451,2455,2459,2459,2460,2463,2469,2471,2477,2481,2486,2492,2495,2497,2499,2512,2517,2520,2520,2523,2531,2535,2541,2543,2549,2555,2556,2562,2566,2568,2574,2579,2581,2583,2587,2590,2591,2594,2598,2598,2599,2604,2611,2620,2625,2627,2631,2633,2639,2647,2664,2667,2679,2684,2687,2690,2704,2718,2722,2738,2747,2751,2760,2764,2780,2799,2816,2829,2845,2858,2866,2885,2897,2911,2924,2935,2962,2968,2983,2991,3011,3019,3060,3081,3099,3109,3132,3149,3158,3164,3222,3237,3270,3302,3319,3333,3352,3379,3419,3440,3462,3469,3491,3502,3520,3533,3560,3582,3594,3611,3623,3634,3653,3670,3679,3693,3699,3708,3730,3744,3755,3769,3775,3793,3813,3830,3843,3855,3875,3888,3892,3900,3925,3957,3969,3986,3992,3996,4004,4033,4036,4059,4066,4087,4119,4132,4157,4171,4183,4199,4212,4219,4219,4244,4263,4267,4276,4288,4292,4293,4301,4315,4322,4335,4343,4350,4353,4372,4388,4405,4411,4424,4426,4436,4442,4448,4452,4453,4453,4458,4461,4468,4469,4473,4478,4479,4479,4479,4482,4482,4486,4487,4491,4491,4495,4497,4502,4504,4504,4509,4509,4510,4516,4520,4521,4523,4529,4530,4530,4530,4533,4541,4544,4551,4553,4556,4559,4562,4576,4576,4587,4599,4605,4624,4629,4633,4645,4658,4667,4678,4678,4687,4698,4722,4726,4726,4753,4765,4778,4780,4793,4794,4801,4824,4835,4854,4869,4891,4909,4920,4936,4942,4966,4988,5003,5014,5020,5039,5051,5073,5089,5105,5116,5136,5144,5164,5183,5196,5220,5236,5243,5256,5273,5292,5306,5314,5314,5341,5344,5358,5368,5392,5407,5410,5418,5427,5440,5464,5478,5497,5512,5520,5528,5536,5552,5566,5583,5599,5607,5613,5621,5647,5672,5697,5702,5720,5737,5756,5784,5785,5785,5814,5833,5840,5860,5903,5947,5971,6001,6021,6057,6069,6098,6126,6168,6189,6215,6235,6275,6316,6355,6384,6413,6439,6475,6497,6529,6556,6566,6590,6612,6627,6698,6742,6766,6803,6812,6834,6875,6910
