Admin2,,,,,,,,,,,,,,,,,
Province/State,Baden-Wurttemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thuringen,Unknown
Country/Region,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
02-02-2021,265673,363459,108540,58136,14629,40246,152590,17092,129230,437915,80660,23462,162800,44391,30403,56988,0
02-03-2021,267688,366171,109552,59031,14911,40604,153924,17232,130244,441406,81549,23595,164250,45114,30804,57756,0
02-04-2021,269409,368953,110416,59742,14999,40887,155314,17500,131277,444608,82505,23682,165350,45846,31245,58570,0
02-05-2021,271050,371235,110818,60188,15071,41071,156292,17688,132174,447094,83171,23880,166400,46377,31558,59101,0
02-06-2021,272126,372635,111145,60651,15071,41301,156843,17828,132710,448591,83614,24065,167250,46872,31768,59518,0
02-07-2021,273366,374298,112023,61117,15071,41627,157646,18021,133487,450894,84206,24205,167350,47256,32014,60075,0
02-08-2021,273366,374298,112038,61135,15202,41627,157646,18073,133487,450894,84206,24370,168100,47809,32014,60075,0
02-09-2021,276773,378694,113443,62567,15268,42235,160028,18424,135643,456798,85832,24581,169250,48387,32801,61242,0
02-10-2021,278383,381233,114028,63203,15552,42602,161019,18645,136522,459900,86644,24731,170400,48911,33151,61851,0
02-11-2021,279898,383369,114773,63766,15643,42900,162067,18857,137512,462518,87329,24801,171000,49348,33453,62274,0
02-12-2021,281315,385086,115124,64174,15787,43103,162862,18977,138376,464661,87818,24977,171750,49748,33770,62814,0
02-13-2021,282206,386315,115338,64605,15787,43447,163394,19125,138851,466028,88167,25129,172300,50091,34049,63170,0
02-14-2021,283292,387712,115881,64815,15882,43649,164030,19341,139551,467868,88578,25400,172600,50394,34283,63657,0
02-15-2021,284602,389624,116510,65350,15960,43879,164872,19514,140451,470308,89151,25555,173000,50745,34613,64135,0
02-16-2021,286072,391682,117094,65901,16071,44184,165916,19786,141398,472889,89783,25631,173900,51294,34922,64577,0
02-17-2021,287346,393361,117577,66378,16173,44482,166842,19938,142245,475130,90502,25703,174700,51704,35236,64995,0
02-18-2021,288454,394803,118071,66775,16236,44743,167634,20087,143118,477382,91001,25826,175300,52033,35554,65353,0
02-19-2021,289463,396301,118431,67111,16352,44972,168223,20220,143759,479310,91391,25914,175950,52330,35798,65683,0
02-20-2021,290086,397260,118666,67332,16352,45159,168589,20315,144276,480384,91718,25978,176350,52656,36034,65910,0
02-21-2021,290824,398194,119154,67549,16352,45386,169099,20525,144910,481884,92106,26163,176550,52822,36291,66301,0
02-22-2021,291767,399692,119576,67924,16352,45635,169743,20688,145759,483618,92333,26293,176800,53044,36597,66618,0
02-23-2021,292765,401226,119919,68289,16551,45894,170535,20824,146681,485623,92731,26386,177450,53237,36914,66947,0
02-24-2021,293779,402570,120254,68593,16630,46139,171198,20966,147676,487366,93238,26515,178050,53575,37254,67270,0
02-25-2021,293779,402503,120315,68593,16696,46200,171198,21135,147676,487366,93081,26515,178650,53819,37254,67270,0
02-26-2021,295477,405108,120864,69302,16747,46551,172536,21268,149424,490807,93815,26694,178650,54119,37741,68070,0
02-27-2021,296017,405916,121073,69450,16747,46743,172912,21414,149936,491934,94075,26747,179350,54381,37932,68343,0
02-28-2021,296774,406841,121566,69633,16747,46963,173390,21543,150672,493315,94376,26830,179500,54557,38116,68725,0
03-01-2021,296774,406841,121584,69633,16747,47000,173390,21663,150672,493315,94608,26893,179900,54858,38116,68725,0
03-02-2021,298502,409686,122319,70291,16962,47342,174857,21968,152505,497096,95154,27052,180450,55184,38641,69617,0
03-03-2021,299439,410970,122739,70588,17048,47569,175528,22124,153364,499124,95598,27204,181050,55504,38893,69986,0
03-04-2021,300303,412305,123172,70888,17123,47793,176142,22303,154200,501052,95961,27298,181600,55815,39104,70346,0
03-05-2021,301124,413339,123489,71095,17215,47980,176788,22415,154995,502640,96234,27348,182100,56097,39287,70753,0
03-06-2021,301724,414152,123652,71227,17215,48123,177121,22577,155510,503555,96443,27414,182550,56385,39424,71022,0
03-07-2021,302479,414995,124030,71414,17215,48311,177586,22701,156224,504957,96704,27515,182700,56591,39625,71353,0
03-08-2021,303402,416370,124444,71686,17355,48490,178199,22938,157085,506630,97036,27621,183050,56836,39888,71704,0
03-09-2021,304335,417788,124843,72061,17438,48680,178881,23094,158020,508513,97385,27713,183800,57124,40108,72107,0
03-10-2021,305045,419114,125226,72341,17528,48902,179479,23265,158786,510321,97722,27834,184500,57477,40345,72588,0
03-11-2021,305970,420463,125710,72600,17599,49134,180123,23427,159634,512135,98033,27948,185150,57803,40568,73087,0
03-12-2021,306789,421833,125978,72817,17697,49312,180600,23573,160291,513470,98325,27970,185680,58102,40756,73397,0
03-13-2021,306789,421831,126042,72817,17697,49312,180600,23625,160288,513470,98309,27970,186100,58371,40756,73397,0
03-14-2021,308317,423758,126579,73207,17697,49733,181450,23894,161437,515944,98773,28107,186250,58620,41094,74135,0
03-15-2021,309334,425250,126977,73455,17845,49913,182124,24128,162262,517728,99096,28213,186550,58875,41280,74554,0
03-16-2021,310349,426828,127430,73735,17938,50168,182737,24329,163139,519709,99451,28314,187450,59201,41460,74994,0
03-17-2021,310343,426828,127503,73735,18019,50200,182737,24329,163139,519709,99451,28314,187450,59532,41460,74994,0
03-18-2021,312451,430033,128226,74270,18077,50609,184186,24677,164780,523410,100114,28509,188700,59846,41855,75857,0
03-19-2021,313465,431273,128582,74496,18184,50826,184836,24815,165595,525001,100427,28442,189250,60078,42054,76260,0
03-20-2021,314243,432227,128804,74597,18184,51027,185212,24947,166053,526154,100670,28540,189750,60103,42177,76604,0
03-21-2021,315353,433345,129243,74849,18184,51204,185798,25117,166847,527767,100947,28660,189750,60210,42342,77084,0
03-22-2021,316609,434935,129774,75119,18293,51410,186540,25273,167855,529987,101296,28746,190350,60942,42564,77490,0
03-23-2021,317879,436769,130292,75486,18365,51684,187470,25414,169015,532611,101675,28838,191200,61325,42768,78037,0
03-24-2021,319202,438574,130825,75826,18471,51917,188283,25582,170074,534868,102044,28962,192150,61712,42981,78548,0
03-25-2021,320572,440485,131396,76145,18563,52138,189220,25767,171252,537209,102452,29050,192900,62135,43219,79055,0
03-26-2021,321908,442137,131782,76440,18652,52333,190088,25918,172152,539217,102816,29124,193850,62493,43438,79560,0
03-27-2021,322896,443377,132099,76641,18652,52517,190618,26066,172805,540433,103069,29192,194400,62868,43566,79999,0
03-28-2021,324240,444759,132704,76927,18652,52712,191421,26317,173759,542695,103414,29286,194600,63169,43753,80602,0
03-29-2021,326030,446919,133222,77302,18834,52907,192438,26538,174967,545100,103873,29386,195200,63516,43971,81214,0
03-30-2021,327700,449100,133800,77700,18950,53150,193600,26740,176400,548200,104300,29480,196400,63970,44240,81850,0
03-31-2021,329300,451300,134400,78140,19040,53370,194800,26910,177600,551400,104800,29590,197600,64430,44490,82490,0
04-01-2021,331000,453400,135000,78570,19170,53570,195800,27110,179000,554100,105300,29700,197600,64940,44740,83020,0
04-02-2021,332700,455400,135500,78940,19280,53800,196900,27320,180100,556900,105800,29780,200100,65370,44990,83650,0
04-03-2021,333900,457000,135800,79210,19380,54010,197400,27610,180800,558700,106100,29840,201000,65780,45150,84060,0
04-04-2021,333900,458700,136500,79600,19420,54270,198300,27850,181900,561400,106500,29950,201300,66170,45370,84720,0
04-05-2021,333900,458700,136600,79600,19490,54300,198300,27850,181900,561400,106800,29950,202100,66600,45370,84720,0
04-06-2021,337300,461400,137400,80070,19630,54510,199500,28140,183400,564700,107300,30080,203800,66600,45660,85400,0
04-07-2021,341300,467100,138800,81090,19790,55180,202400,28730,186600,572000,108700,30330,205400,67780,46260,86860,0
04-08-2021,341300,467100,139000,81090,19950,55200,202400,28730,186600,572000,108800,30330,206900,67780,46260,86860,0
04-09-2021,343200,469900,139800,81600,20150,55550,203700,28980,188100,575300,109400,30470,206900,67780,46550,87550,0
04-10-2021,344900,472500,140200,82030,20230,55800,204800,29190,189300,578200,109700,30590,206900,69500,46830,88240,0
04-11-2021,347800,476100,141100,82690,20350,56410,206500,29670,191000,582600,110700,30760,209900,69870,47290,89490,0
04-12-2021,349900,478900,141700,83110,20420,56800,207700,29910,192500,586000,111600,30920,210700,70300,47590,90270,0
04-13-2021,352100,482200,142500,83640,20540,57200,209100,30180,194000,590000,112100,31080,212400,70920,47900,91050,0
04-14-2021,354200,485200,143300,84200,20690,57600,210700,30510,195400,593600,112700,31230,214100,71510,48160,91840,0
04-15-2021,354200,485100,143600,84200,20840,57600,210700,30510,195400,593600,112700,31230,215600,72180,48160,91840,0
04-16-2021,356100,487800,144300,84680,20990,58000,211900,30820,196700,596700,113400,31360,216600,72770,48470,92670,0
04-17-2021,359400,491800,145200,85380,21010,58540,213800,31280,198300,601400,114300,31550,216600,73210,48940,93830,0
04-18-2021,361100,493700,145800,85680,21030,58870,214600,31510,199100,603900,114800,31640,216600,73210,49180,94360,0
04-19-2021,363200,496400,146600,86120,21200,59220,215800,31830,200300,607400,115200,31780,218400,73990,49440,95010,0
04-20-2021,365900,499900,147400,86690,21260,59660,217600,32160,201900,611700,116000,31950,219200,74420,49840,95860,0
04-21-2021,368700,503500,148400,87270,21410,60110,219200,32610,203700,616200,116700,31950,221300,75000,50150,96690,0
04-22-2021,368700,503500,148700,87270,21630,60110,219200,32610,203700,616200,116700,32250,223400,75700,50150,96690,0
04-23-2021,371500,506800,149700,87790,21800,60500,220800,32930,205400,620400,117400,32420,224900,76510,50480,97360,0
04-24-2021,375600,511800,150500,88610,21820,61050,223100,33380,207400,626500,118600,32680,224900,77140,51050,98770,0
04-25-2021,377900,514200,151300,89010,21870,61430,224300,33860,208600,630100,119100,32830,224900,77560,51310,99460,0
04-26-2021,381000,517800,152100,89550,21870,61800,225900,34150,210300,634700,119800,33050,227800,78130,51650,100300,0
04-27-2021,384000,521600,153000,90130,22150,62260,227700,34430,212100,639800,120600,33300,227800,78800,52030,101200,0
04-28-2021,384000,521600,153200,90130,22570,62300,227700,34430,212100,639800,120600,33300,232100,79530,52030,101200,0
04-29-2021,386800,525100,154100,90780,22760,62700,229400,34790,213800,644600,121500,33530,233700,80090,52360,101900,0
04-30-2021,389700,528500,155000,91320,22930,63100,230900,35200,215500,649200,122400,33710,235000,80780,52700,102700,0
05-01-2021,392000,531500,155600,91740,22950,63400,232000,35400,216800,653100,123300,33860,236000,81250,52920,103300,0
