Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Adygea Republic,Altai Krai,Altai Republic,Amur Oblast,Arkhangelsk Oblast,Astrakhan Oblast,Bashkortostan Republic,Belgorod Oblast,Bryansk Oblast,Buryatia Republic,Chechen Republic,Chelyabinsk Oblast,Chukotka Autonomous Okrug,Chuvashia Republic,Dagestan Republic,Ingushetia Republic,Irkutsk Oblast,Ivanovo Oblast,Jewish Autonomous Okrug,Kabardino-Balkarian Republic,Kaliningrad Oblast,Kalmykia Republic,Kaluga Oblast,Kamchatka Krai,Karachay-Cherkess Republic,Karelia Republic,Kemerovo Oblast,Khabarovsk Krai,Khakassia Republic,Khanty-Mansi Autonomous Okrug,Kirov Oblast,Komi Republic,Kostroma Oblast,Krasnodar Krai,Krasnoyarsk Krai,Kurgan Oblast,Kursk Oblast,Leningrad Oblast,Lipetsk Oblast,Magadan Oblast,Mari El Republic,Mordovia Republic,Moscow,Moscow Oblast,Murmansk Oblast,Nenets Autonomous Okrug,Nizhny Novgorod Oblast,North Ossetia - Alania Republic,Novgorod Oblast,Novosibirsk Oblast,Omsk Oblast,Orel Oblast,Orenburg Oblast,Penza Oblast,Perm Krai,Primorsky Krai,Pskov Oblast,Rostov Oblast,Ryazan Oblast,Saint Petersburg,Sakha (Yakutiya) Republic,Sakhalin Oblast,Samara Oblast,Saratov Oblast,Smolensk Oblast,Stavropol Krai,Sverdlovsk Oblast,Tambov Oblast,Tatarstan Republic,Tomsk Oblast,Tula Oblast,Tver Oblast,Tyumen Oblast,Tyva Republic,Udmurt Republic,Ulyanovsk Oblast,Vladimir Oblast,Volgograd Oblast,Vologda Oblast,Voronezh Oblast,Yamalo-Nenets Autonomous Okrug,Yaroslavl Oblast,Zabaykalsky Krai
10-10-2020,3741,13554,3228,4225,10500,6592,8602,8592,8112,6561,2031,12322,187,7468,12421,5102,17111,7317,767,6681,3530,4411,8050,3382,4998,3185,8148,10171,4163,21882,5999,7784,3796,10852,15998,3661,7023,5783,5648,2550,4429,5724,260433,58286,13233,136,29443,4934,3967,12440,10583,7473,12854,9597,7264,10699,4242,19512,6910,31098,7433,4439,10132,11480,5869,12741,22906,6928,6369,6839,9562,4709,7879,6937,4407,13973,6089,14509,4016,17629,13657,8639,5384
10-11-2020,3765,13626,3274,4259,10503,6600,8610,8612,8197,6583,2033,12340,187,7476,12523,5140,17122,7317,772,6703,3566,4496,8053,3382,4998,3202,8168,10181,4164,21952,5999,7828,3850,10872,16008,3684,7053,5784,5652,2565,4435,5773,261619,58530,13241,136,29487,4940,3974,12471,10609,7490,12900,9619,7333,10758,4242,19752,6915,31362,7436,4441,10186,11512,5874,12816,23051,6934,6374,6960,9604,4711,7888,6999,4433,14003,6092,14533,4031,17819,13662,8673,5403
10-12-2020,3798,13743,3293,4300,10508,6610,8616,8619,8240,6612,2035,12375,187,7477,12615,5151,17177,7329,774,6724,3650,4553,8074,3387,5006,3206,8190,10199,4185,22015,6025,7836,3858,10890,16023,3732,7059,5793,5656,2591,4435,5818,262750,58731,13282,136,29528,4940,3974,12508,10637,7520,12968,9644,7386,10801,4242,19829,6921,31631,7461,4454,10216,11552,5878,12863,23202,6942,6381,6971,9633,4714,7899,7001,4443,14070,6099,14572,4081,17911,13674,8679,5417
10-13-2020,3827,13983,3363,4340,10558,6638,8618,8654,8264,6734,2039,12446,189,7511,12693,5166,17417,7383,779,6755,3681,4616,8161,3396,5027,3228,8321,10247,4230,22151,6058,7911,3954,10923,16103,3774,7106,5823,5742,2615,4440,5865,264500,58967,13387,136,29714,4947,4006,12603,10733,7575,13055,9679,7460,10889,4279,20028,6946,31909,7514,4480,10356,11660,5894,12987,23358,7000,6421,6992,9677,4739,7931,7037,4584,14156,6119,14681,4135,18101,13701,8772,5511
10-14-2020,3861,14231,3433,4390,10605,6664,8623,8688,8289,6797,2041,12541,192,7539,12782,5173,17571,7415,779,6791,3702,4647,8212,3404,5046,3269,8508,10305,4275,22271,6133,8001,3999,10965,16188,3803,7137,5851,5785,2645,4480,5913,266470,59211,13525,136,29917,4958,4042,12701,10804,7721,13145,9749,7535,10951,4301,20335,6969,32209,7564,4517,10491,11779,5919,13106,23533,7041,6484,7030,9724,4762,7960,7066,4689,14242,6142,14827,4154,18335,13726,8841,5586
10-15-2020,3896,14481,3497,4448,10650,6691,8626,8722,8339,6877,2041,12624,192,7621,12868,5206,17704,7466,803,6829,3748,4725,8269,3413,5066,3330,8643,10370,4308,22338,6188,8112,4088,11009,16286,3861,7168,5877,5825,2671,4519,5963,268423,59510,13739,136,30055,4966,4070,12797,10906,7829,13230,9832,7612,10994,4334,20576,6993,32528,7617,4588,10651,11891,5924,13315,23729,7075,6579,7107,9772,4787,7990,7114,4800,14351,6163,14959,4221,18555,13749,8933,5673
10-16-2020,3929,14735,3593,4520,10700,6725,8634,8735,8401,6960,2045,12709,194,7640,12961,5215,17882,7521,803,6870,3888,4760,8320,3425,5088,3388,8850,10413,4402,22443,6249,8222,4146,11055,16387,3925,7190,5907,5872,2700,4542,6012,270226,59770,13944,136,30331,4976,4106,12889,11021,7897,13323,9943,7686,11079,4355,20786,7022,32850,7674,4627,10834,11978,5936,13472,23953,7103,6652,7181,9813,4814,8025,7133,4931,14474,6189,15117,4258,18755,13776,9011,5778
10-17-2020,3968,14995,3648,4596,10754,6757,8647,8845,8470,7082,2047,12801,194,7691,13050,5295,17982,7589,803,6905,3940,4798,8378,3436,5112,3437,8939,10439,4472,22601,6344,8355,4190,11098,16496,3963,7240,5940,5931,2728,4561,6064,272227,60019,14074,136,30577,4993,4149,12977,11085,7976,13420,9996,7762,11149,4376,21048,7056,33180,7729,4654,10914,12110,5966,13751,24231,7129,6702,7256,9864,4843,8062,7144,5087,14586,6218,15240,4303,18898,13805,9100,5906
10-18-2020,4002,15233,3724,4622,10766,6768,8677,8891,8535,7185,2050,12864,196,7705,13147,5349,18006,7600,828,6942,3944,4825,8395,3439,5121,3439,8957,10442,4473,22677,6347,8451,4199,11117,16599,3973,7241,5953,5937,2770,4562,6116,273881,60256,14114,136,30655,5006,4150,13033,11089,7985,13474,10030,7837,11228,4376,21160,7065,33517,7746,4654,11036,12186,5969,13804,24517,7163,6733,7323,9903,4848,8080,7184,5200,14632,6235,15261,4308,18929,13818,9109,5911
10-19-2020,4043,15295,3805,4651,10793,6787,8686,8986,8570,7252,2057,12882,196,7705,13247,5349,18104,7650,828,6985,3944,4863,8422,3447,5138,3456,9015,10480,4494,22754,6352,8463,4218,11133,16703,3975,7273,5977,5949,2793,4562,6170,275648,60496,14213,136,30705,5006,4159,13081,11123,8016,13553,10051,7912,11306,4376,21194,7084,33857,7773,4678,11043,12216,5978,13825,24816,7180,6741,7349,9935,4865,8104,7211,5297,14646,6255,15328,4328,19024,13837,9119,6004
10-20-2020,4080,15570,3957,4720,10850,6825,8755,9068,8591,7368,2060,13029,198,7734,13348,5454,18328,7717,837,7029,4000,4894,8471,3459,5161,3503,9257,10529,4579,22858,6474,8585,4278,11169,16843,4038,7292,6015,6012,2821,4602,6231,277608,60752,14374,136,31024,5041,4199,13167,11236,8080,13649,10137,7993,11428,4393,21455,7123,34205,7827,4818,11196,12321,6013,13939,25189,7266,6772,7370,9985,4901,8145,7247,5443,14798,6292,15492,4377,19242,13868,9218,6153
10-21-2020,4122,15860,4033,4801,10910,6865,8895,9175,8638,7518,2060,13290,201,7754,13450,5534,18571,7770,837,7055,4083,4934,8510,3474,5186,3571,9490,10619,4652,22968,6495,8722,4334,11218,17024,4093,7350,6054,6097,2821,4647,6290,279973,61061,14636,136,31469,5058,4247,13259,11341,8171,13752,10212,8072,11529,4411,21889,7164,34548,7884,4855,11385,12427,6027,14156,25528,7309,6803,7401,10046,4939,8188,7318,5572,14905,6332,15801,4476,19485,13903,9335,6290
10-22-2020,4162,16110,4154,4887,10982,6908,9062,9301,8708,7615,2066,13570,202,7812,13542,5594,18729,7887,837,7104,4144,4982,8604,3491,5215,3646,9567,10784,4685,23104,6569,8898,4375,11257,17209,4140,7370,6096,6166,2855,4672,6351,282492,61382,14774,142,31941,5076,4308,13353,11437,8270,13866,10301,8154,11572,4428,22282,7209,34897,7948,4908,11634,12564,6092,14400,25799,7349,6848,7479,10116,4982,8236,7403,5724,15064,6374,16099,4553,19783,13952,9418,6543
10-23-2020,4203,16380,4215,4950,11071,6955,9218,9398,8810,7785,2070,13783,202,7860,13628,5605,18982,7944,837,7142,4156,5053,8690,3510,5249,3670,9685,10891,4757,23224,6634,9001,4426,11304,17410,4179,7419,6145,6233,2896,4718,6407,285271,61700,14897,153,32517,5115,4429,13451,11595,8287,13984,10397,8241,11620,4446,22641,7259,35252,8019,4954,11757,12685,6124,14585,26101,7377,6893,7522,10198,5030,8292,7523,5848,15190,6423,16349,4628,20019,14006,9535,6728
10-24-2020,4250,16677,4338,4991,11174,7004,9353,9509,8934,7928,2075,13818,205,7918,13723,5627,19113,8035,900,7199,4203,5173,8783,3532,5290,3737,9806,11010,4849,23339,6719,9117,4487,11359,17659,4220,7499,6197,6329,2939,4772,6466,287910,62057,14989,156,32997,5124,4503,13538,11750,8341,14106,10461,8331,11684,4473,22965,7313,35653,8093,5107,12051,12799,6170,14787,26354,7453,6917,7598,10267,5081,8351,7652,5987,15282,6475,16565,4691,20256,14071,9647,6894
10-25-2020,4289,16905,4420,5075,11203,7026,9370,9537,9066,7946,2081,13867,205,8026,13826,5635,19169,8043,900,7245,4256,5264,8806,3541,5307,3756,9825,11010,4850,23417,6721,9175,4500,11383,17854,4258,7538,6222,6421,2968,4776,6527,290524,62375,15036,157,33221,5136,4514,13593,11788,8353,14163,10506,8418,11737,4473,23172,7337,36040,8117,5123,12171,12858,6182,14841,26578,7485,6926,7669,10327,5100,8370,7718,6121,15352,6502,16617,4696,20476,14092,9681,7036
10-26-2020,4332,17058,4490,5148,11247,7056,9374,9545,9123,8080,2085,13938,208,8059,13925,5635,19292,8045,912,7271,4282,5416,8823,3554,5331,3760,9960,11014,4921,23495,6730,9177,4502,11411,18012,4272,7767,6255,6440,2999,4788,6588,293205,62697,15196,159,33301,5136,4515,13651,11827,8399,14242,10520,8507,11829,4473,23253,7368,36430,8156,5146,12230,12896,6190,14851,26763,7504,6941,7748,10380,5127,8407,7800,6270,15450,6535,16657,4723,20650,14126,9685,7070
10-27-2020,4377,17340,4603,5283,11368,7106,9426,9709,9144,8355,2088,14043,208,8158,14018,5689,19598,8122,912,7299,4327,5466,8886,3579,5378,3934,10205,11080,5003,23599,6818,9333,4616,11455,18259,4330,7803,6318,6496,3031,4818,6650,296474,63067,15377,159,33611,5150,4572,13766,11917,8511,14372,10594,8600,11938,4507,23449,7429,36833,8234,5217,12491,12985,6209,15056,27074,7561,7096,7830,10442,5204,8475,7920,6408,15668,6603,16865,4843,20877,14193,9816,7225
10-28-2020,4431,17564,4708,5356,11502,7157,9487,9796,9201,8490,2091,14129,212,8198,14119,5696,19731,8166,912,7326,4364,5586,8957,3607,5433,3996,10298,11135,5031,23707,6905,9545,4657,11512,18521,4390,7885,6387,6536,3066,4861,6714,300051,63444,15491,160,33905,5191,4632,13924,11962,8619,14527,10719,8691,12036,4547,23664,7494,37248,8319,5301,12701,13130,6256,15315,27397,7601,7258,7942,10507,5285,8546,8047,6564,15795,6674,16973,4920,21077,14269,9925,7443
10-29-2020,4483,17761,4843,5456,11650,7213,9555,9961,9255,8845,2095,14269,212,8306,14205,5741,20028,8243,912,7342,4477,5644,9046,3638,5492,4257,10600,11236,5103,23817,6989,9693,4708,11572,18810,4444,8002,6460,6591,3100,4946,6780,303831,63825,15673,160,34323,5288,4720,14088,12145,8750,14697,10885,8785,12149,4580,23870,7563,37672,8407,5371,12942,13266,6289,15561,27712,7679,7344,8044,10578,5374,8621,8164,6812,16020,6748,17172,5030,21477,14354,10069,7647
10-30-2020,4532,17868,4992,5561,11805,7271,9669,10089,9311,9029,2099,14399,213,8381,14298,5801,20243,8297,912,7375,4527,5721,9099,3671,5554,4397,10728,11304,5145,23974,7082,9884,4757,11623,19082,4512,8089,6536,6637,3131,5006,6844,307816,64230,15855,161,34857,5352,4767,14230,12357,8875,14874,11011,8881,12248,4629,24166,7630,38089,8497,5481,13267,13491,6330,15813,28013,7751,7439,8133,10660,5466,8700,8264,7065,16278,6826,17369,5140,21902,14446,10216,7844
10-31-2020,4580,17958,5110,5655,11966,7331,9755,10198,9404,9247,2102,14678,216,8497,14386,5881,20479,8357,912,7404,4553,6011,9158,3708,5623,4574,10924,11373,5220,24104,7197,10002,4810,11684,19352,4570,8152,6616,6685,3172,5037,6904,311450,64649,16008,161,35270,5375,4949,14391,12532,8990,15055,11147,8983,12316,4668,24410,7701,38530,8590,5528,13467,13750,6351,16400,28303,7808,7486,8241,10748,5561,8782,8361,7325,16511,6915,17620,5311,22333,14546,10354,8019
11-01-2020,4634,18078,5196,5701,12054,7364,9876,10255,9531,9295,2105,14874,216,8524,14477,5940,20527,8379,912,7441,4690,6148,9190,3725,5660,4643,11078,11391,5224,24196,7197,10063,4847,11710,19571,4611,8193,6661,6694,3210,5044,6968,314791,65057,16060,161,35422,5385,4960,14445,12752,9047,15119,11244,9082,12392,4668,24582,7740,38987,8632,5536,13587,13980,6379,16485,28584,7845,7532,8314,10827,5614,8829,8471,7594,16596,6973,17705,5331,22686,14600,10407,8125
11-02-2020,4680,18251,5287,5739,12190,7412,9885,10265,9638,9505,2110,15083,216,8541,14561,5952,20625,8388,912,7497,4729,6381,9225,3749,5702,4653,11296,11456,5366,24291,7239,10081,4864,11745,19793,4631,8229,6738,6694,3243,5055,7028,318032,65454,16094,171,35620,5385,4960,14501,13005,9056,15275,11293,9178,12436,4668,24777,7798,39436,8716,5562,13641,14093,6384,16627,28864,7875,7570,8394,10907,5697,8898,8558,7809,16631,7050,17849,5349,23062,14675,10449,8197
11-03-2020,4744,18366,5347,5795,12379,7477,10093,10369,9730,9914,2110,15354,217,8554,14636,5970,21113,8430,912,7559,4785,6500,9369,3790,5777,4664,11586,11533,5428,24405,7355,10128,4903,11793,20070,4767,8325,6833,6791,3288,5082,7094,321679,65869,16238,171,35899,5403,5053,14648,13265,9262,15485,11371,9283,12518,4715,25066,7880,39920,8821,5596,14062,14326,6448,16938,29149,7966,7606,8467,10998,5799,8989,8692,8036,16950,7148,18175,5481,23458,14788,10577,8482
11-04-2020,4811,18513,5463,5858,12586,7546,10293,10443,9869,10094,2120,15481,218,8662,14717,6000,21391,8504,1006,7603,5010,6634,9465,3832,5860,4673,11820,11638,5524,24530,7424,10381,4936,11846,20362,4860,8476,6930,6877,3332,5102,7143,325531,66291,16443,171,36220,5423,5113,14820,13428,9489,15701,11516,9398,12632,4744,25364,7964,40447,8948,5631,14346,14614,6482,17187,29431,8040,7644,8548,11091,5912,9083,8799,8219,17193,7263,18356,5595,23865,14912,10780,8727
11-05-2020,4867,18657,5567,5896,12815,7614,10315,10494,10061,10270,2122,15815,220,8701,14799,6028,21557,8599,1130,7650,5086,6655,9512,3872,5947,4685,11949,11796,5532,24611,7505,10420,4972,11876,20651,4952,8533,7044,6900,3365,5109,7191,329201,66711,16516,184,36443,5447,5126,14953,13454,9509,15932,11563,9500,12733,4744,25501,8051,40970,9072,5653,14555,14643,6491,17355,29714,8092,7676,8709,11178,6030,9175,8845,8338,17228,7375,18724,5644,24268,15033,10852,8821
11-06-2020,4929,18785,5738,5976,13040,7684,10516,10644,10169,10694,2126,16236,223,8790,14881,6061,21851,8799,1180,7709,5129,6762,9622,3916,6031,4704,12116,11901,5615,24765,7631,10646,5025,11921,20953,5039,8643,7154,7017,3414,5182,7240,332984,67150,16832,184,36780,5486,5163,15124,13845,9878,16157,11713,9626,12850,4782,25828,8135,41533,9208,5742,14854,14855,6504,17709,30001,8178,7713,8795,11260,6150,9271,8980,8441,17583,7491,19104,5861,24673,15159,11025,9032
11-07-2020,5002,18916,5882,6060,13268,7755,10789,10930,10288,10829,2131,16492,226,8856,14969,6209,22201,8913,1231,7756,5153,6866,9765,3959,6117,4725,12440,12003,5739,24886,7760,10804,5098,11977,21253,5098,8689,7270,7094,3465,5214,7294,336659,67585,17014,191,37201,5535,5221,15292,13976,10078,16378,11889,9779,12977,4810,26112,8222,42184,9349,5801,15291,15101,6596,17974,30301,8410,7754,8907,11347,6283,9366,9179,8546,17875,7606,19456,6069,25070,15287,11248,9316
11-08-2020,5080,18991,6033,6078,13437,7796,10828,10985,10433,10974,2140,16945,227,8898,15052,6397,22496,8975,1237,7798,5166,6977,9784,3987,6165,4748,12744,12029,5811,24978,7796,10865,5131,12034,21530,5146,8807,7333,7106,3508,5220,7349,339913,68005,17314,194,37427,5579,5233,15390,13996,10128,16547,11980,9882,13059,4811,26222,8281,42789,9450,5810,15328,15145,6608,18073,30598,8451,7792,9017,11417,6344,9415,9228,8621,17970,7702,19606,6132,25360,15349,11323,9425
11-09-2020,5140,19084,6176,6104,13635,7855,10887,11003,10473,11145,2146,17127,229,8902,15130,6413,22729,9031,1246,7852,5178,7033,9875,4013,6222,4770,13048,12087,5839,25056,7819,10925,5157,12092,21792,5181,8872,7434,7131,3545,5220,7407,343226,68427,17371,200,37613,5629,5248,15442,14029,10161,16725,12042,10027,13150,4815,26540,8356,43501,9460,5814,15543,15182,6615,18109,30900,8491,7827,9121,11485,6438,9479,9297,8719,18023,7808,19629,6170,25672,15407,11365,9509
11-10-2020,5215,19205,6275,6165,13847,7922,10979,11135,10518,11304,2151,17350,233,8981,15201,6487,22950,9109,1271,7893,5239,7099,9945,4052,6300,4815,13313,12194,5961,25242,7908,11041,5226,12150,22101,5406,8964,7546,7235,3585,5242,7464,346889,68921,17550,204,38105,5687,5375,15615,14139,10240,16908,12182,10194,13259,4856,26937,8442,44252,9517,5878,15719,15345,6667,18359,31201,8684,7870,9224,11572,6553,9573,9380,8833,18237,7920,19893,6389,26037,15520,11533,9990
11-11-2020,5281,19352,6455,6316,14076,7998,11031,11331,10591,11501,2158,17719,236,9076,15278,6631,23174,9226,1278,7935,5302,7379,10211,4097,6392,4850,13477,12426,6095,25442,8053,11289,5358,12210,22412,5781,9174,7667,7326,3638,5380,7522,350746,69418,17863,212,38748,5750,5459,15791,14346,10405,17102,12358,10365,13372,4915,27142,8549,45032,9608,6034,15912,15620,6803,18569,31513,8814,7933,9338,11666,6665,9693,9564,8956,18503,8038,20272,6706,26398,15648,11747,10352
11-12-2020,5351,19508,6624,6432,14311,8076,11058,11625,10717,11788,2166,18358,238,9207,15361,6692,23409,9346,1308,7991,5376,7554,10348,4145,6483,4925,13706,12634,6159,25602,8155,11448,5469,12265,22735,6026,9332,7798,7411,3697,5535,7582,354705,69908,18225,216,39224,5825,5514,15935,14549,10514,17309,12514,10538,13493,4955,27440,8658,45871,9727,6119,16118,15968,6924,18863,31831,8860,7979,9459,11758,6781,9826,9719,9084,18820,8161,20617,6842,26748,15779,11997,11139
11-13-2020,5420,19692,6787,6542,14565,8163,11103,11772,10925,12068,2173,18740,239,9331,15441,6766,23630,9431,1350,8056,5482,7712,10437,4198,6587,4996,13975,12741,6263,25794,8308,11614,5536,12328,23059,6238,9489,7947,7502,3784,5611,7646,358924,70401,18634,288,39673,5902,5563,16063,14695,10625,17451,12895,10716,13588,4995,27678,8777,46783,9863,6185,16355,16256,6981,19247,32154,8958,8028,9611,11857,6898,9975,9876,9196,19150,8282,20967,7159,27073,15898,12231,11559
11-14-2020,5493,19890,6913,6581,14834,8251,11134,11947,11088,12365,2180,19024,240,9394,15526,6847,23868,9487,1401,8119,5521,7799,10556,4254,6699,5058,14252,12897,6394,26022,8358,11846,5691,12387,23378,6414,9579,8103,7607,3860,5696,7712,363347,70915,18862,303,40091,5986,5656,16224,14828,10768,17589,13121,10919,13691,5054,27971,8893,47726,10005,6262,16606,16559,7066,19952,32486,9181,8075,9755,11976,7019,10140,9942,9303,19349,8411,21362,7344,27394,16005,12412,12000
11-15-2020,5565,20043,7020,6637,15113,8304,11142,11966,11270,12626,2202,19182,240,9558,15608,6869,24082,9497,1405,8185,5682,7867,10606,4315,6816,5114,14544,12934,6543,26152,8392,11880,5760,12456,23701,6449,9690,8267,7652,3940,5711,7777,367613,71366,18968,303,40239,6039,5725,16307,14918,10819,17732,13271,11070,13806,5069,28236,9006,48663,10176,6329,16842,16720,7081,20172,32822,9219,8128,9755,12073,7134,10294,9970,9395,19407,8534,21706,7369,27698,16097,12470,12262
11-16-2020,5617,20169,7088,6714,15369,8372,11151,11979,11371,12846,2213,19552,240,9693,15693,6900,24247,9524,1407,8298,5706,7938,10653,4364,6919,5172,14765,12934,6592,26260,8408,11893,5779,12532,24022,6497,9809,8419,7687,4009,5728,7839,371857,71822,19167,315,40364,6087,5764,16379,15022,10867,17872,13300,11226,13895,5084,28474,9112,49733,10327,6402,17048,16762,7093,20470,33168,9229,8174,10151,12144,7243,10436,10013,9507,19447,8651,21783,7465,28055,16181,12595,12341
11-17-2020,5686,20361,7407,6809,15665,8449,11185,12168,11394,13140,2229,20490,244,9720,15781,7016,24533,9619,1423,8415,5858,8031,10787,4422,7042,5245,14996,13111,6660,26464,8518,12236,5943,12655,24342,6622,9896,8602,7716,4082,5813,7905,377131,72319,19555,329,40741,6173,5863,16515,15233,10975,18008,13405,11425,14010,5119,28774,9275,50831,10510,6534,17297,17240,7294,21080,33519,9542,8223,10300,12279,7402,10631,10182,9674,19663,8808,22251,7677,28551,16283,12759,12991
11-18-2020,5750,20569,7622,6913,15970,8524,11219,12337,11556,13485,2251,20846,249,9944,15884,7140,24909,9746,1452,8541,5959,8151,11160,4483,7178,5363,15165,13361,6729,26729,8644,12588,6123,12829,24668,6836,10006,8806,7800,4157,5884,7970,382634,72818,19970,341,41626,6270,6067,16669,15481,11200,18151,13730,11628,14131,5462,29191,9444,51999,10723,6686,17556,17785,7517,21744,33882,9871,8274,10551,12420,7574,10834,10343,9816,19889,8970,22795,7934,29140,16381,13195,13705
11-19-2020,5814,20786,7784,7025,16286,8606,11275,12501,11856,13861,2280,21132,259,10026,15982,7179,25303,9968,1525,8662,6089,8346,11401,4549,7316,5514,15317,13923,6854,26963,8756,12975,6311,13065,25001,7187,10201,9014,7857,4244,5953,8038,388416,73338,20331,369,42445,6365,6217,16836,15778,11386,18290,13997,11836,14260,5650,29333,9619,53200,10939,6929,17821,18199,7719,22211,34253,10135,8318,10788,12672,7753,11040,10578,9902,20137,9138,23235,8283,29745,16484,13509,14507
11-20-2020,5886,21031,7912,7142,16640,8692,11320,12725,12193,14240,2302,21352,260,10171,16094,7324,25708,10133,1566,8789,6415,8438,11715,4620,7461,6037,15488,14224,6942,27210,8896,13378,6472,13335,25333,7329,10405,9224,7956,4333,6054,8107,394252,73863,20716,391,42964,6457,6469,17013,16111,11601,18437,14244,12051,14392,5793,29595,9800,54429,11158,7122,18069,18722,7838,22678,34629,10345,8373,11006,12876,7945,11258,10692,9994,20412,9299,23575,8548,30113,16591,13920,14759
11-21-2020,5945,21312,8051,7268,17059,8783,11408,12982,12634,14624,2330,21543,272,10345,16198,7358,26181,10365,1599,8921,6607,8537,11900,4699,7610,6526,15686,14511,7042,27467,9023,13810,6615,13565,25666,7393,10687,9453,8075,4409,6134,8182,400332,74424,21122,429,43823,6569,6636,17169,16375,11875,18578,14667,12279,14526,5943,29883,9985,55704,11389,7216,18332,19320,8049,23363,35011,10619,8421,11237,13087,8139,11484,10783,10108,20698,9477,23885,8831,30336,16687,14241,15090
11-22-2020,6018,21541,8118,7380,17262,8848,11422,13122,12965,14827,2356,21697,272,10491,16308,7455,26475,10385,1636,9043,6684,8589,11999,4738,7693,6561,15865,14617,7073,27680,9038,14127,6773,13796,26000,7418,10888,9658,8162,4487,6151,8247,405577,74995,21331,442,44094,6654,6846,17263,16620,11902,18720,14798,12466,14638,5964,30158,10099,57039,11606,7232,18477,20015,8076,23476,35398,10665,8464,11491,13286,8234,11693,10817,10231,20902,9618,23930,8932,30427,16802,14264,15261
11-23-2020,6067,21746,8148,7484,17454,8927,11426,13177,13258,15011,2379,21809,273,10501,16399,7552,26672,10436,1668,9167,6792,8611,12104,4765,7739,6685,16032,14713,7101,27780,9050,14225,6897,14018,26335,7437,11071,9821,8223,4558,6158,8314,410641,75547,21523,460,44285,6705,6907,17329,16839,11918,18854,14837,12664,14705,6106,30358,10196,58488,11773,7321,18616,20626,8097,23568,35792,10688,8527,11717,13460,8283,11851,10844,10329,21050,9731,23971,9025,30511,16897,14289,15412
11-24-2020,6110,22015,8295,7619,17843,9014,11490,13411,13383,15227,2402,21907,286,10533,16517,7708,26960,10579,1702,9282,6921,8711,12321,4863,7860,6828,16206,15034,7230,27968,9258,14616,7067,14224,26666,7490,11283,10068,8330,4631,6231,8385,416242,76105,21742,468,45175,6801,7021,17447,17136,12112,18993,15163,12899,14856,6180,30672,10389,60116,12074,7574,18795,21138,8218,23696,36179,10930,8598,11934,13629,8518,12129,10900,10426,21325,9936,24256,9193,30746,17002,14451,15827
11-25-2020,6178,22289,8371,7767,18279,9110,11616,13737,13574,15446,2429,21972,294,10817,16629,7787,27241,10738,1768,9409,7084,8864,12640,4972,7998,7131,16397,15284,7399,28153,9385,15040,7292,14393,27000,7548,11568,10336,8449,4707,6312,8455,422189,76721,22079,478,46057,6909,7235,17617,17441,12357,19139,15611,13138,14985,6295,31123,10594,61885,12422,7815,18978,21766,8462,23826,36580,11234,8674,12187,13795,8816,12437,10953,10518,21640,10147,24524,9401,30988,17109,14616,16138
11-26-2020,6244,22567,8597,7929,18761,9211,11692,13866,13735,15670,2461,22022,321,10973,16746,7867,27525,10879,1808,9526,7226,8980,12996,5083,8195,7564,16540,15662,7596,28380,9660,15292,7465,14491,27330,7580,11849,10609,8573,4780,6373,8521,428418,77365,22444,489,46734,7021,7331,17810,17759,12610,19287,15990,13382,15129,6408,31359,10828,63747,12818,7915,19170,22337,8519,23968,36975,11413,8743,12431,13943,9137,12786,11004,10542,21996,10366,24786,9602,31256,17223,14801,16362
11-27-2020,6310,22858,8831,8113,19334,9317,11791,14156,13916,15883,2490,22073,323,11164,16865,7916,27827,11043,1853,9648,7689,9091,13208,5202,8381,7906,16699,16098,7806,28596,9876,15690,7633,14601,27663,7611,12142,10888,8704,4848,6428,8595,434902,77980,22818,503,47734,7138,7547,17998,18084,12875,19429,16451,13630,15267,6517,31638,11075,65645,13233,8089,19376,22518,8637,24144,37377,11640,8820,12698,14094,9504,13171,11061,10629,22392,10591,25054,9809,31529,17324,14953,16678
11-28-2020,6385,23145,9093,8308,19932,9430,11864,14407,14120,16092,2527,22180,329,11206,16964,7986,28139,11169,1909,9773,7859,9452,13639,5325,8584,8287,16891,16546,8043,28820,10191,16080,7807,14736,27995,7655,12454,11193,8847,4927,6485,8665,441535,78620,23196,511,48167,7263,7762,18194,18437,13159,19569,17043,13915,15402,6601,31915,11344,67636,13675,8151,19595,22713,8761,24342,37775,11788,8912,12936,14256,9899,13562,11300,10718,22801,10822,25299,10014,31814,17441,15135,16999
11-29-2020,6457,23358,9254,8475,20427,9517,11890,14436,14385,16299,2554,22226,329,11496,17080,8023,28423,11188,1936,9901,8019,9560,13916,5444,8776,8551,17067,16924,8260,29026,10277,16442,7899,14811,28330,7692,12698,11479,8977,5020,6513,8736,447111,79255,23438,515,48618,7375,7808,18298,18771,13378,19706,17354,14144,15459,6668,32091,11569,69471,14077,8202,19796,22905,8858,24469,38161,11820,9000,13197,14405,10218,13938,11383,10834,23140,11043,25522,10193,32103,17556,15227,17132
