Admin2,,,,,,,,,,,,,,,,,
Province/State,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysen,Biobio,Coquimbo,Los Lagos,Los Rios,Magallanes,Maule,Metropolitana,Nuble,OHiggins,Tarapaca,Unknown,Valparaiso
Country/Region,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile
05-20-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22504,0
05-21-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23992,0
05-22-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25342,0
05-23-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26546,0
05-24-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28148,0
05-25-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29302,0
05-26-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30915,0
05-27-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33540,0
05-28-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36115,0
05-29-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38598,0
05-30-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40431,0
05-31-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42727,0
06-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44946,0
06-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21325,0
06-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21605,0
06-04-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21305,0
06-05-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99358,0
06-06-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103817,0
06-07-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108150,0
06-08-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112248,0
06-09-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117361,0
06-10-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121780,0
06-11-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126444,0
06-12-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131358,0
06-13-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137296,0
06-14-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143704,0
06-15-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148792,0
06-16-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156232,0
06-17-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181931,0
06-18-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186441,0
06-19-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191491,0
06-20-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196609,0
06-21-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200569,0
06-22-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205397,0
06-23-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210570,0
06-24-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215093,0
06-25-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219327,0
06-26-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223431,0
06-27-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228055,0
06-28-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232210,0
06-29-2020,6616,2880,1299,689,28,4523,2263,1311,585,1290,4005,190688,1970,3716,5068,138,9085
06-30-2020,6907,2922,1340,732,29,4760,2343,1338,594,1294,4182,194094,2021,3973,5193,98,9409
07-01-2020,7176,2955,1377,768,28,4976,2441,1373,606,1307,4362,196729,2078,4197,5285,108,9677
07-02-2020,7375,2983,1408,790,29,5196,2507,1415,614,1326,4504,199125,2136,4447,5380,109,9903
07-03-2020,7629,3010,1447,822,30,5395,2568,1463,618,1340,4658,201801,2165,4675,5479,10134,109
07-04-2020,7861,3037,1497,879,32,5603,2656,1496,633,1355,4817,204387,2200,4921,5565,10403,109
07-05-2020,8113,3064,1530,920,35,5829,2737,1524,645,1371,4966,206451,2232,5183,5657,10673,109
07-06-2020,8298,3081,1571,959,35,5977,2785,1547,650,1376,5077,208652,2246,5413,5724,10878,109
07-07-2020,8526,3115,1621,992,37,6172,2878,1584,659,1396,5226,210992,2276,5679,5835,11154,109
07-08-2020,8782,3147,1673,1015,38,6386,2967,1613,674,1416,5363,213021,2300,5913,5937,11387,109
07-09-2020,9008,3185,1706,1036,40,6593,3042,1653,678,1426,5496,214856,2335,6156,6026,71,11615
07-10-2020,9241,3216,1753,1084,43,6762,3140,1687,689,1434,5615,216627,2376,6377,6085,70,11854
07-11-2020,9494,3250,1801,1126,45,6930,3248,1738,694,1437,5743,218322,2404,6540,6170,106,12066
07-12-2020,9713,3270,1862,1147,46,7059,3321,1823,702,1448,5880,219896,2437,6722,6254,67,12255
07-13-2020,9924,3306,1920,1175,46,7185,3383,1869,709,1451,5988,221418,2465,6887,6325,73,12432
07-14-2020,10157,3338,1965,1208,46,7327,3441,1909,717,1458,6083,222906,2503,7061,6400,66,12635
07-15-2020,10392,3368,2025,1263,46,7481,3508,1960,718,1467,6221,224418,2536,7267,6500,71,12844
07-16-2020,10662,3404,2093,1302,46,7632,3612,2029,716,1468,6371,226151,2575,7468,6604,71,13097
07-17-2020,10844,3402,2141,1347,46,7765,3682,2062,722,1466,6446,226678,2619,7602,6660,72,13260
07-18-2020,11068,3445,2199,1396,49,7884,3772,2122,728,1483,6560,227993,2661,7776,6786,68,13459
07-19-2020,11281,3474,2260,1437,49,7998,3875,2181,733,1490,6658,229130,2701,7916,6867,71,13673
07-20-2020,11281,3474,2260,1437,49,7998,3875,2181,733,1490,6658,229130,2701,7916,6867,71,13673
07-21-2020,11692,3538,2425,1535,52,8285,4092,2306,751,1503,6863,231618,2805,8209,7026,71,14045
07-22-2020,11692,3538,2425,1535,52,8285,4092,2306,751,1503,6863,231618,2805,8209,7026,71,14045
07-23-2020,12025,3567,2583,1623,58,8577,4316,2415,758,1529,7051,233892,2913,8493,7204,46,14381
07-24-2020,12194,3577,2671,1659,59,8695,4409,2478,766,1539,7160,234989,2953,8682,7292,45,14528
07-25-2020,12372,3593,2791,1707,61,8826,4536,2578,774,1544,7275,236152,3003,8817,7357,45,14738
07-26-2020,12517,3612,2879,1749,62,8941,4639,2649,783,1555,7379,237038,3037,8935,7407,45,14868
07-27-2020,12681,3632,2958,1793,63,9093,4743,2693,793,1564,7489,237823,3066,9061,7450,45,15007
07-28-2020,12844,3655,3075,1838,64,9264,4853,2766,812,1568,7623,238880,3095,9192,7524,45,15234
07-29-2020,13013,3678,3160,1873,70,9415,4994,2846,824,1570,7725,239876,3147,9314,7598,44,15410
07-30-2020,13141,3708,3270,1915,70,9594,5119,2921,829,1599,7814,240722,3180,9426,7666,74,15580
07-31-2020,13255,3727,3371,1973,70,9743,5222,2974,829,1608,7902,241385,3214,9521,7730,72,15731
08-01-2020,13399,3753,3496,2053,70,9896,5337,3043,839,1617,8004,242313,3245,9648,7836,62,15896
08-02-2020,13538,3782,3606,2125,71,10052,5439,3142,843,1623,8103,242998,3264,9764,7926,62,16073
08-03-2020,13669,3812,3687,2191,71,10181,5530,3217,849,1628,8193,243591,3284,9843,7983,61,16186
08-04-2020,13826,3851,3831,2287,71,10368,5685,3305,852,1650,8308,244473,3324,9975,8084,61,16379
08-05-2020,13959,3892,3930,2382,71,10557,5806,3391,856,1664,8413,245229,3358,10047,8163,62,16511
08-06-2020,14073,3925,4062,2462,74,10721,5905,3478,860,1673,8553,245901,3375,10120,8257,62,16667
08-07-2020,14188,3980,4152,2571,74,10893,6030,3644,868,1685,8635,246638,3391,10204,8346,62,16807
08-08-2020,14312,4004,4237,2680,75,11076,6155,3751,882,1703,8724,247376,3430,10289,8414,62,16963
08-09-2020,14424,4036,4318,2736,77,11207,6292,3841,884,1734,8819,247979,3457,10366,8500,61,17095
08-10-2020,14527,4057,4393,2843,77,11337,6368,3905,887,1752,8877,248524,3473,10421,8624,61,17216
08-11-2020,14674,4105,4519,2962,80,11503,6532,4029,892,1771,8970,249276,3502,10524,8716,62,17424
08-12-2020,14811,4139,4613,3077,82,11644,6636,4152,903,1788,9050,249956,3535,10621,8789,61,17562
08-13-2020,14931,4172,4666,3195,82,11784,6750,4242,906,1815,9065,250618,3562,10707,8869,61,17706
08-14-2020,15053,4216,4754,3313,84,11926,6864,4368,911,1840,9148,251316,3580,10801,8955,62,17846
08-15-2020,15215,4248,4829,3424,85,12057,6975,4504,921,1865,9239,252008,3600,10896,9020,61,18004
08-16-2020,15363,4280,4911,3539,85,12220,7128,4610,931,1895,9320,252614,3614,11020,9089,63,18146
08-17-2020,15475,4302,4986,3643,85,12374,7238,4711,934,1927,9404,253059,3646,11097,9141,63,18300
08-18-2020,15616,4330,5083,3761,86,12560,7378,4826,938,1982,9514,253707,3683,11224,9204,62,18486
08-19-2020,15739,4362,5162,3910,88,12762,7482,4930,941,1949,9609,254299,3710,11334,9276,63,18669
08-20-2020,15854,4389,5259,4015,88,12941,7606,4998,951,1972,9696,254908,3738,11415,9344,62,18827
08-21-2020,15946,4423,5364,4159,95,13110,7713,5094,959,2010,9791,255486,3782,11498,9420,62,18985
08-22-2020,16066,4461,5429,4289,96,13319,7839,5172,974,2051,9900,256034,3809,11601,9484,63,19143
08-23-2020,16169,4490,5501,4386,96,13452,7941,5231,977,2085,9965,256469,3829,11676,9541,63,19308
08-24-2020,16254,4520,5561,4460,96,13590,8016,5287,981,2117,10016,256848,3846,11750,9601,64,19457
08-25-2020,16367,4579,5627,4571,97,13799,8143,5373,995,2181,10118,257442,3899,11849,9684,63,19676
08-26-2020,16469,4621,5702,4677,98,13958,8247,5475,1003,2237,10230,258015,3932,11949,9738,64,19853
08-27-2020,16553,4639,5764,4766,98,14144,8350,5567,1006,2286,10317,258583,3952,12002,9814,64,20017
08-28-2020,16654,4673,5816,4845,99,14313,8472,5662,1008,2330,10399,259010,3978,12064,9880,54,20195
08-29-2020,16763,4711,5883,4935,99,14528,8595,5742,1015,2393,10463,259532,4022,12143,9938,55,20366
08-30-2020,16846,4743,5934,4999,100,14672,8703,5804,1019,2454,10526,259943,4058,12212,10006,54,20511
08-31-2020,16903,4781,5985,5063,102,14869,8787,5857,1027,2493,10596,260282,4106,12279,10036,54,20659
09-01-2020,16985,4829,6055,5140,104,15137,8918,5940,1032,2607,10694,260827,4141,12369,10085,54,20873
09-02-2020,17075,4867,6135,5223,105,15364,9074,6033,1039,2696,10787,261372,4191,12454,10144,55,21069
09-03-2020,17139,4897,6194,5273,105,15566,9213,6110,1047,2803,10891,261917,4238,12522,10193,55,21246
09-04-2020,17224,4926,6238,5377,105,15790,9338,6172,1056,2920,10992,262458,4316,12638,10234,54,21410
09-05-2020,17320,4953,6289,5429,106,16013,9464,6236,1063,3000,11080,262990,4364,12721,10280,54,21605
09-06-2020,17399,4988,6330,5454,111,16239,9540,6294,1066,3093,11150,263367,4430,12791,10326,55,21766
09-07-2020,17476,5020,6365,5516,112,16466,9623,6330,1075,3152,11208,263698,4477,12874,10365,54,21906
09-08-2020,17565,5075,6419,5587,116,16759,9762,6416,1085,3315,11292,264246,4550,12969,10413,54,22107
09-09-2020,17666,5108,6465,5642,118,17019,9848,6503,1090,3439,11394,264797,4612,13067,10441,55,22291
09-10-2020,17738,5158,6526,5680,125,17265,9953,6592,1095,3550,11514,265343,4677,13156,10487,55,22442
09-11-2020,17806,5213,6588,5733,126,17471,10042,6659,1110,3680,11621,265834,4742,13244,10520,54,22621
09-12-2020,17882,5262,6653,5778,126,17735,10128,6728,1122,3831,11698,266376,4800,13341,10576,55,22828
09-13-2020,17942,5307,6686,5813,126,17946,10197,6791,1132,3959,11808,266741,4837,13417,10603,55,22966
09-14-2020,17988,5337,6737,5841,126,18135,10269,6838,1151,4057,11901,267106,4886,13522,10651,55,23125
09-15-2020,18107,5414,6803,5879,129,18429,10378,6937,1172,4223,12071,267678,4962,13657,10699,55,23351
09-16-2020,18200,5486,6861,5916,135,18656,10479,7018,1188,4431,12199,268174,5025,13788,10758,55,23484
09-17-2020,18274,5562,6907,5966,140,18907,10576,7131,1211,4603,12403,268716,5082,13934,10801,55,23660
09-18-2020,18349,5651,6975,6010,151,19164,10686,7217,1227,4745,12533,269239,5150,14084,10846,54,23900
09-19-2020,18423,5770,7030,6083,155,19404,10756,7312,1254,4924,12693,269784,5223,14218,10898,54,24120
09-20-2020,18470,5843,7089,6126,156,19590,10805,7374,1273,5104,12824,270174,5272,14324,10952,54,24316
09-21-2020,18501,5925,7096,6143,160,19779,10859,7421,1290,5226,12913,270519,5320,14437,10989,53,24480
09-22-2020,18581,6018,7169,6194,168,20018,10962,7506,1322,5430,13112,271001,5405,14533,11024,54,24679
09-23-2020,18633,6104,7223,6237,175,20238,11051,7627,1348,5627,13274,271509,5480,14665,11046,54,24874
09-24-2020,18691,6171,7268,6279,184,20455,11107,7713,1378,5802,13393,271931,5562,14772,11094,54,25022
09-25-2020,18759,6249,7311,6326,192,20645,11164,7800,1414,5990,13532,272320,5629,14892,11128,54,25175
09-26-2020,18820,6319,7368,6393,207,20827,11225,7883,1441,6205,13716,272680,5694,14981,11151,54,25295
09-27-2020,18861,6409,7428,6445,223,21016,11273,7974,1455,6364,13846,272952,5747,15074,11189,53,25395
09-28-2020,18882,6466,7472,6493,229,21201,11303,8053,1466,6481,13962,273289,5785,15159,11217,53,25505
09-29-2020,18933,6592,7532,6540,242,21393,11356,8163,1497,6694,14129,273690,5848,15285,11245,53,25602
09-30-2020,18993,6681,7599,6602,264,21575,11398,8277,1516,6877,14295,274142,5901,15410,11293,53,25713
10-01-2020,19036,6783,7671,6635,283,21754,11435,8379,1524,7047,14460,274501,5943,15506,11332,53,25806
10-02-2020,19080,6866,7700,6682,296,21916,11461,8471,1555,7285,14587,274805,5983,15579,11373,53,25915
10-03-2020,19115,6937,7737,6720,308,22078,11503,8567,1566,7447,14686,275092,6016,15654,11394,53,26008
10-04-2020,19166,7015,7762,6757,331,22238,11533,8662,1584,7581,14782,275334,6048,15722,11407,51,26097
10-05-2020,19191,7107,7791,6787,351,22430,11567,8789,1617,7762,14861,275683,6074,15786,11418,51,26188
10-06-2020,19261,7234,7842,6820,368,22648,11624,8938,1685,8050,15036,276112,6129,15857,11444,52,26318
10-07-2020,19316,7338,7882,6858,384,22862,11667,9052,1748,8239,15179,276491,6161,15938,11479,51,26408
10-08-2020,19358,7429,7932,6900,406,23053,11723,9164,1795,8442,15333,276903,6202,16005,11520,52,26493
10-09-2020,19431,7535,7973,6938,434,23235,11760,9295,1837,8650,15441,277250,6250,16084,11547,51,26586
10-10-2020,19468,7653,8043,6977,474,23417,11804,9445,1892,8892,15617,277620,6288,16165,11572,51,26676
10-11-2020,19513,7775,8084,7009,507,23544,11828,9538,1942,9065,15692,277875,6318,16222,11614,52,26774
10-12-2020,19547,7891,8119,7041,528,23691,11851,9613,1962,9207,15762,278093,6364,16222,11640,52,26851
10-13-2020,19617,8054,8215,7077,548,23877,11886,9806,2041,9485,15898,278504,6406,16372,11672,52,26989
10-14-2020,19673,8177,8270,7106,568,24043,11918,9946,2083,9662,16017,278846,6444,16442,11733,52,27093
10-15-2020,19716,8322,8316,7140,596,24198,11953,10108,2129,9806,16124,279122,6468,16506,11779,51,27202
10-16-2020,19768,8473,8362,7167,608,24359,11986,10268,2177,9977,16219,279478,6503,16563,11810,52,27327
10-17-2020,19829,8623,8415,7203,630,24498,12020,10477,2231,10135,16327,279821,6529,16654,11837,50,27433
10-18-2020,19869,8740,8467,7229,645,24639,12032,10603,2266,10256,16404,280072,6552,16724,11871,50,27524
10-19-2020,19907,8863,8500,7256,660,24770,12050,10711,2289,10368,16474,280291,6580,16774,11889,50,27589
10-20-2020,19953,9056,8564,7274,694,24950,12077,10902,2334,10511,16597,280595,6633,16861,11910,50,27682
10-21-2020,19997,9221,8607,7307,714,24143,12105,11107,2378,10666,16714,280930,6653,16935,11937,50,27805
10-22-2020,20055,9375,8641,7338,737,25310,12125,11296,2433,10765,16828,281237,6687,17018,11987,50,27883
10-23-2020,20110,9375,8685,7386,752,25522,12150,11479,2473,10886,16919,281557,6715,17099,12049,50,27959
10-24-2020,20269,10089,8868,7485,826,26294,12217,12085,2619,11179,17250,282714,6833,17366,12142,50,28290
10-25-2020,20312,10265,8916,7480,852,26539,12245,12342,2701,11259,17377,283049,6867,17449,12172,50,28377
10-26-2020,20366,10429,8953,7521,880,26748,12261,12560,2762,11341,17505,283411,6896,17540,12204,50,28450
10-27-2020,20418,10561,8987,7549,905,27015,12285,12737,2817,11405,17606,283723,6928,17623,12235,50,28535
10-28-2020,20452,10730,9027,7572,916,27210,12303,12992,2874,11490,17683,284053,6966,17688,12270,50,28630
10-29-2020,20477,10852,9074,7594,939,27365,12314,13164,2938,11547,17595,284279,7007,17744,12300,50,28683
10-30-2020,20503,10999,9112,7610,954,27521,12330,13307,2967,11607,17778,284519,7033,17797,12318,49,28748
10-31-2020,20545,11188,9158,7634,963,27743,12346,13576,3014,11690,17886,284745,7078,17862,12347,49,28818
11-01-2020,20589,11383,9185,7656,988,27979,12355,13764,3075,11772,17961,285069,7118,17920,12393,49,28910
11-02-2020,20633,11544,9233,7678,1002,28140,12370,13970,3148,11837,18046,285343,7147,17974,12422,49,28989
11-03-2020,20666,11719,9259,7707,1007,28318,12395,14155,3208,11905,18115,285614,7175,18009,12462,49,29057
11-04-2020,20703,11898,9291,7725,1009,28498,12404,14367,3291,11973,18188,285881,7205,18060,12490,49,29117
11-05-2020,20742,12049,9319,7741,1015,28651,12408,14486,3350,12047,18252,286088,7233,18098,12555,49,29167
11-06-2020,20763,12180,9335,7753,1017,28807,12415,14637,3408,12098,18304,286340,7257,18131,12583,49,29226
11-07-2020,20814,12428,9370,7772,1028,29012,12428,14839,3477,12185,18426,286624,7302,18181,12625,49,29292
11-08-2020,20845,12628,9395,7791,1043,29224,12444,15090,3567,12261,18531,286968,7345,18218,12654,49,29358
11-09-2020,20878,12837,9423,7796,1052,29427,12456,15315,3669,12332,18624,287246,7400,18268,12707,49,29425
11-10-2020,20909,13007,9460,7799,1063,29616,12463,15496,3743,12406,18699,287494,7430,18299,12717,49,29492
11-11-2020,20952,13187,9491,7805,1075,29801,12469,15702,3821,12480,18777,287711,7471,18327,12746,49,29562
11-12-2020,20970,13362,9516,7812,1080,29997,12473,15841,3873,12581,18801,287903,7501,18348,12764,49,29604
11-13-2020,20992,13520,9533,7815,1084,30192,12484,15965,3939,12644,18841,288135,7523,18374,12787,47,29665
11-14-2020,21030,13759,9577,7818,1093,30441,12495,16231,4046,12716,18932,288485,7575,18430,12827,46,29742
11-15-2020,21065,13977,9605,7825,1107,30669,12508,16440,4138,12772,19012,288748,7612,18472,12881,46,29823
11-16-2020,21076,14126,9633,7833,1111,30886,12515,16675,4216,12833,19107,289029,7649,18514,12919,46,29899
11-17-2020,21105,14298,9656,7840,1118,31085,12523,16931,4292,12886,19173,289275,7695,18551,12975,46,29952
11-18-2020,21135,14479,9681,7846,1130,31317,12542,17149,4387,12937,19239,289499,7735,18607,13020,47,30016
11-19-2020,21157,14624,9706,7848,1132,31492,12545,17325,4478,12993,19289,289707,7768,18646,13042,46,30076
11-20-2020,21174,14758,9726,7857,1137,31723,12555,17479,4538,13044,19335,289896,7795,18673,13061,46,30130
11-21-2020,21197,14946,9749,7872,1145,32007,12573,17722,4674,13106,19454,290200,7846,18715,13124,46,30208
11-22-2020,21254,15120,9781,7878,1152,32289,12584,17947,4786,13192,19536,290464,7884,18764,13153,46,30291
11-23-2020,21287,15273,9793,7895,1156,32553,12593,18155,4868,13252,19640,290744,7933,18798,13179,46,30359
