Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Cherkasy Oblast,Chernihiv Oblast,Chernivtsi Oblast,Crimea Republic*,Dnipropetrovsk Oblast,Donetsk Oblast,Ivano-Frankivsk Oblast,Kharkiv Oblast,Kherson Oblast,Khmelnytskyi Oblast,Kiev,Kiev Oblast,Kirovohrad Oblast,Luhansk Oblast,Lviv Oblast,Mykolaiv Oblast,Odessa Oblast,Poltava Oblast,Rivne Oblast,Sevastopol*,Sumy Oblast,Ternopil Oblast,Vinnytsia Oblast,Volyn Oblast,Zakarpattia Oblast,Zaporizhia Oblast,Zhytomyr Oblast
Country/Region,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine
01-24-2021,38250,23207,36358,25103,54804,37480,41773,65320,15910,39262,57887,51574,6142,10777,57600,21589,68159,36733,41814,8152,41113,33683,21609,33541,27221,45965,39743
01-25-2021,38432,23791,36655,25138,54872,37677,41941,65754,16018,39323,58513,51738,6185,10779,57885,21823,68797,36793,41988,8220,41325,33825,21724,33624,27310,46782,39743
01-26-2021,38880,24091,37029,25320,56117,38103,42216,66178,16296,39666,60152,52667,6321,11021,58110,22893,69612,37615,42124,8311,41691,33946,21938,33742,27376,47885,40166
01-27-2021,39282,24592,37438,25713,57640,38569,42412,67048,16493,39944,62353,54090,6478,11262,58694,23688,70177,38374,42318,8400,41871,34211,22112,33842,27485,49185,40527
01-28-2021,39757,25302,37833,25952,58841,38924,42470,68100,16704,40143,63987,54857,6617,11402,59448,24431,70830,38665,42513,8481,42071,34368,22274,33881,27573,50345,40695
01-29-2021,40139,25764,38216,26245,59602,39166,42542,68645,16988,40404,65722,55548,6745,11499,60300,25536,71380,38955,42651,8566,42153,34640,22432,33984,27669,51722,40939
01-30-2021,40371,26449,38602,26499,60004,39377,42712,68946,17381,40579,67851,56670,6874,11644,60814,26695,71778,39258,42838,8609,42340,34841,22768,34107,27796,52908,41055
01-31-2021,40409,26615,38900,26669,60200,39471,42798,69279,17727,40642,68558,56933,6921,11677,60958,26998,71782,39261,42915,8724,42418,35010,22914,34143,27871,53329,41055
02-01-2021,40511,27034,39237,26803,60380,39580,42880,69772,17992,40663,69322,57084,6982,11677,61406,27134,72125,39291,43022,8739,42565,35118,23031,34191,27872,53939,41107
02-02-2021,40844,27628,39590,27400,61272,39830,43050,70200,18268,40855,71145,57793,7086,11874,61708,27886,72880,39506,43315,8834,42956,35339,23195,34339,27988,55553,41272
02-03-2021,41170,27887,40011,27719,62153,40220,43216,70649,18470,41030,73515,58288,7206,12054,62024,28393,72978,39836,43510,8952,43070,35527,23375,34482,28092,56717,41600
02-04-2021,41545,28051,40310,28140,62513,40465,43321,71146,18591,41188,75972,58867,7274,12170,62832,28747,73846,39954,43791,9053,43352,35739,23602,34546,28137,57713,41734
02-05-2021,42138,28189,40660,28355,62810,40772,43459,71501,18716,41309,77813,59344,7305,12259,63411,29276,74084,40155,43880,9141,43498,35955,23790,34623,28215,58578,41851
02-06-2021,42379,28344,40915,28555,63067,40995,43763,71790,18857,41527,79141,59830,7339,12307,63698,29704,74353,40320,44040,9226,43654,36060,24044,34830,28288,59554,41950
02-07-2021,42380,28540,41106,28577,63067,41054,43849,72079,18875,41529,79510,60054,7346,12338,63767,29708,74353,40322,44092,9304,43751,36172,24206,34911,28377,59709,41951
02-08-2021,42391,28796,41312,28601,63191,41112,43950,72415,18885,41535,79624,60404,7348,12338,63831,29749,74381,40333,44130,9327,43811,36285,24280,34996,28457,60235,41954
02-09-2021,42697,28991,41536,28887,63432,41543,44204,72735,19055,41733,81389,61026,7405,12455,64462,30047,74730,40764,44260,9417,43934,36442,24380,35091,28565,61452,42280
02-10-2021,42975,29286,41791,29198,63723,41714,44447,72862,19150,42098,82684,62370,7452,12561,64698,30595,74864,40909,44541,9503,44112,36504,24488,35172,28691,62332,42357
02-11-2021,43125,29524,41961,29613,63898,42000,44689,73112,19219,42314,83307,63199,7502,12638,65094,31214,75305,41026,44769,9579,44210,36659,24649,35247,28775,63012,42496
02-12-2021,43174,29843,42185,29765,64432,42187,44835,73290,19320,42535,84847,63875,7536,12699,65742,31521,76062,41104,44954,9688,44257,36766,24858,35316,28890,63270,42657
02-13-2021,43213,30065,42379,29887,64522,42356,45017,73612,19431,42683,86719,64456,7577,12763,66091,31753,76351,41311,45122,9779,44294,36837,25085,35403,28962,63516,42781
02-14-2021,43270,30065,42501,29940,64529,42378,45123,73936,19457,42715,87000,64678,7583,12777,66168,31896,76356,41315,45184,9835,44325,36957,25215,35434,29060,63595,42784
02-15-2021,43275,30106,42627,29946,64637,42404,45155,74170,19458,42715,87439,64781,7583,12777,66210,32671,76367,41315,45222,9901,44401,37072,25288,35456,29178,63682,42790
02-16-2021,43454,30222,42881,30118,65279,42538,45457,74418,19571,42913,88377,65155,7622,12843,66372,33318,76663,41423,45412,10068,44470,37198,25497,35519,29293,63979,43094
02-17-2021,43757,30260,43158,30262,65603,42721,45847,74612,19689,43060,89427,65603,7656,12908,66523,34005,76850,41654,45498,10157,44625,37345,25727,35642,29476,64075,43174
02-18-2021,43940,30375,43311,30550,65887,43048,46165,74848,19716,43201,90140,66117,7689,13200,66855,34274,77122,41767,45621,10211,44741,37518,25875,35808,29528,64127,43247
02-19-2021,44112,30562,43493,30681,66217,43211,46655,74986,19778,43333,91037,66610,7759,13360,67429,34397,77498,41875,45734,10257,44861,37635,26135,35944,29605,64277,43474
02-20-2021,44241,30700,43629,30826,66449,43307,47082,75215,19924,43469,91782,66987,7804,13404,67528,34662,77909,41919,45801,10293,44938,37747,26283,36098,29678,64348,43612
02-21-2021,44250,30701,43752,30989,66555,43320,47210,75408,20029,43490,91803,67107,7882,13406,67620,34662,78017,41919,45835,10372,44977,37837,26372,36129,29785,64394,43613
02-22-2021,44268,30701,43871,31004,66592,43337,47315,75703,20039,43490,91925,67199,7906,13406,67654,34662,78033,41941,45835,10429,45012,37905,26399,36214,29930,64476,43613
02-23-2021,44425,30746,44052,31071,66859,43578,47686,75954,20126,43713,92303,67297,7925,13535,67870,34762,78195,42095,45977,10486,45226,38023,26692,36305,30120,64600,43713
02-24-2021,44778,30802,44270,31076,66972,43659,47970,76091,20143,43890,92498,67527,7957,13576,68019,34899,78284,42191,46120,10548,45456,38090,26902,36446,30244,64704,43934
02-25-2021,44962,30903,44419,31448,67173,43800,48247,76217,20172,44016,92841,67938,7976,13611,68249,35119,78503,42300,46228,10612,45501,38248,27091,36593,30325,64825,44054
02-26-2021,45243,30947,44616,31618,67481,43974,48563,76344,20189,44160,93402,68330,8004,13754,68349,35189,78729,42358,46402,10710,45786,38357,27243,36639,30396,64927,44173
02-27-2021,45393,31039,44864,31779,67879,44071,48938,76455,20202,44317,93771,68841,8025,13825,68837,35508,79014,42400,46551,10819,45960,38448,27382,36727,30516,65049,44309
02-28-2021,45399,31044,44998,31827,67879,44076,49061,76680,20230,44334,93834,68991,8034,13860,68925,35508,79144,42400,46604,10945,46003,38550,27536,36764,30674,65111,44384
03-01-2021,45405,31049,45111,31839,67903,44076,49188,76929,20234,44337,93850,69013,8034,13860,69386,35508,79144,42421,46620,11040,46039,38654,27614,36836,30918,65211,44384
03-02-2021,45642,31211,45268,31978,68274,44193,49451,77016,20257,44561,94596,69226,8068,13905,69673,36178,79421,42532,46716,11132,46177,38794,27738,36959,31136,65329,44597
03-03-2021,45817,31307,45419,32177,68598,44430,49944,77171,20321,44780,95385,69617,8079,13953,69857,36362,79499,42615,46857,11230,46346,38896,28044,37111,31327,65538,44763
03-04-2021,46054,31379,45585,32323,68828,44617,50269,77486,20361,45078,95695,69869,8099,13995,70057,36910,79567,42708,47051,11351,46388,39075,28285,37346,31547,65684,44940
03-05-2021,46150,31446,45718,32442,68958,44692,50600,77581,20392,45286,96149,70089,8159,14061,70416,37564,79664,42828,47150,11375,46455,39210,28439,37444,31663,65815,45093
03-06-2021,46209,31500,45867,32547,69076,44784,50860,77696,20409,45454,96287,70325,8171,14117,70760,37719,79738,42911,47250,11401,46498,39362,28651,37517,32116,65871,45225
03-07-2021,46213,31500,46009,32573,69085,44787,50991,77836,20456,45523,96328,70470,8196,14120,71079,38179,79882,42919,47311,11450,46502,39437,28682,37608,32255,65921,45231
03-08-2021,46244,31500,46156,32579,69190,44787,51159,77960,20457,45528,96330,70546,8223,14120,71188,38357,79882,42935,47336,11478,46532,39594,28770,37633,32535,65976,45316
03-09-2021,46247,31500,46274,32590,69190,44787,51262,78048,20458,45555,96330,70568,8227,14120,71290,38375,79882,42935,47382,11516,46552,39711,28831,37659,32629,65997,45420
03-10-2021,46378,31617,46421,32847,69317,44901,51611,78376,20490,45764,96686,70784,8255,14194,71803,38688,80767,43155,47664,11546,46741,39799,29034,37871,32916,66068,45616
03-11-2021,46592,31736,46563,33082,69593,44990,51928,78684,20504,45968,97220,71155,8299,14253,72068,38899,80976,43263,47827,11585,46829,40059,29379,38197,33250,66165,45849
03-12-2021,46645,31845,46642,33295,69706,45081,52360,78845,20522,46240,97648,71650,8362,14292,72400,39107,81018,43333,47981,11620,46957,40219,29708,38309,33553,66453,46000
03-13-2021,46773,31932,46778,33509,69984,45354,52728,79144,20565,46422,98028,72088,8403,14331,72497,39249,81030,43454,48163,11644,47097,40495,29962,38473,33701,66689,46433
03-14-2021,46787,31932,46903,33564,70104,45366,52979,79392,20614,46474,98365,72297,8415,14333,72602,39250,81100,43457,48168,11674,47185,40651,30216,38512,34099,66777,46538
03-15-2021,46801,31932,47022,33570,70221,45366,53739,79696,20626,46477,99181,72432,8451,14333,72725,39250,81100,43457,48250,11706,47284,40835,30476,38535,34422,66844,46552
03-16-2021,46931,31984,47134,33646,70690,45483,54527,79872,20689,46762,99589,72666,8511,14387,73325,39459,81304,43633,48517,11748,47514,41052,30734,38689,34862,66952,46943
03-17-2021,47105,32149,47372,33707,71135,45617,55021,80051,20749,47013,99880,73086,8544,14494,73619,39599,81424,43730,48688,11832,47680,41302,30954,38846,35256,67221,47141
03-18-2021,47230,32306,47615,33813,71576,45750,55511,80305,20802,47464,100423,73625,8583,14515,74026,39790,81505,43823,48952,11838,47828,41655,31236,39025,35611,67438,47596
03-19-2021,47319,32346,47782,33837,71830,45887,55756,80472,20830,47786,100804,73978,8611,14543,74320,39919,81551,43931,49098,11854,47941,41912,31477,39193,36046,67537,47913
03-20-2021,47551,32497,47969,33986,72072,46082,56250,80685,20877,47995,101218,74375,8644,14572,74772,40229,81551,44089,49233,11896,48039,42181,31662,39262,36496,67717,47954
03-21-2021,47665,32502,48162,34025,72200,46102,56534,81001,20889,48189,101452,74658,8674,14594,75031,40572,81689,44091,49362,11910,48066,42317,31916,39344,36807,67819,48213
03-22-2021,47675,32534,48333,34031,72363,46130,56939,81415,20906,48207,101944,74722,8708,14594,75290,40573,81721,44091,49402,11949,48134,42478,32105,39454,36941,67923,48260
03-23-2021,48163,32616,48566,34359,72586,46232,57912,81769,20956,48511,102789,74953,8772,14643,75857,40749,81899,44460,49653,11970,48381,42796,32617,39630,37305,68169,48902
03-24-2021,48552,32827,48734,34692,72989,46413,58729,82167,20978,48718,103122,75431,8796,14681,76273,41122,82343,44700,49840,12005,48590,43015,33075,39808,37745,68303,49321
03-25-2021,48707,32939,48881,34797,73229,46624,59463,82767,21054,49019,103722,75784,8829,14734,76479,41311,82439,44964,50058,12038,48739,43378,33458,39935,38469,68457,49581
03-26-2021,48911,33133,49061,34859,73502,46819,60211,83122,21099,49299,104153,76208,8888,14772,77112,41652,82738,45309,50199,12063,48902,43582,33731,40054,39075,68641,49985
03-27-2021,49049,33276,49223,34959,73755,47018,60833,83501,21142,49587,104617,76664,8944,14828,77751,41770,82833,45679,50382,12101,49036,43974,34165,40275,39677,68729,50574
03-28-2021,49108,33301,49360,34982,73861,47044,61069,83811,21174,49701,104901,76929,8974,14843,77978,41770,82984,45688,50480,12131,49071,44170,34576,40346,40007,68864,50615
03-29-2021,49153,33360,49491,34988,74020,47103,61294,84163,21174,49794,105118,77063,9007,14843,78319,41770,83004,45690,50574,12157,49102,44356,34775,40478,40194,68980,50675
03-30-2021,49245,33470,49551,35078,74353,47103,61606,84163,21215,50126,105579,77276,9035,14917,78775,41837,83004,45917,50693,12192,49252,44560,34926,40495,40211,68980,50787
03-31-2021,49607,33677,49629,35253,74436,47347,62236,84783,21306,50632,105605,77512,9059,14958,79111,41892,83037,46321,50901,12210,49583,44874,35058,40552,40720,69207,51438
04-01-2021,50014,33901,49845,35418,75225,47876,63371,85286,21365,51393,106217,78249,9084,15063,79625,41950,83179,46770,51026,12232,49804,45225,35464,40890,41201,69365,51695
04-02-2021,50312,34103,50127,35519,76076,48536,64420,85813,21423,51836,106788,78803,9148,15181,80140,42030,83306,47442,51392,12274,50153,45593,35989,41055,41788,69529,52387
04-03-2021,50436,34272,50388,35592,76114,49004,65142,86360,21501,52219,107484,79364,9217,15250,80783,42214,83661,47820,51742,12303,50583,45974,36760,41198,42317,69681,53052
04-04-2021,50689,34301,50570,35603,76217,49084,65285,86819,21600,52402,107552,79811,9236,15260,81004,42434,83911,47858,51776,12337,50853,46265,37157,41290,42646,69771,53402
04-05-2021,50770,34361,50789,35615,76944,49097,65519,87451,21608,52476,107559,79933,9273,15262,81632,42573,84269,47867,51861,12348,51091,46442,37393,41376,42975,69945,53673
