Admin2,Province/State,Country/Region,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021,02-05-2021,02-06-2021,02-07-2021,02-08-2021,02-09-2021,02-10-2021,02-11-2021,02-12-2021,02-13-2021,02-14-2021,02-15-2021,02-16-2021,02-17-2021,02-18-2021,02-19-2021,02-20-2021,02-21-2021,02-22-2021,02-23-2021,02-24-2021,02-25-2021,02-26-2021,02-27-2021,02-28-2021,03-01-2021,03-02-2021,03-03-2021,03-04-2021,03-05-2021,03-06-2021,03-07-2021,03-08-2021,03-09-2021,03-10-2021,03-11-2021,03-12-2021,03-13-2021,03-14-2021,03-15-2021,03-16-2021,03-17-2021,03-18-2021,03-19-2021,03-20-2021,03-21-2021,03-22-2021,03-23-2021,03-24-2021,03-25-2021,03-26-2021,03-27-2021,03-28-2021,03-29-2021,03-30-2021,03-31-2021,04-01-2021,04-02-2021,04-03-2021,04-04-2021,04-05-2021,04-06-2021,04-07-2021,04-08-2021,04-09-2021,04-10-2021,04-11-2021,04-12-2021
,Cauca,Colombia,63,63,63,66,69,71,73,73,73,74,76,79,82,103,107,115,115,119,134,134,148,148,147,157,161,161,168,170,178,184,188,189,201,206,215,225,232,244,252,302,319,352,389,410,437,488,539,571,571,637,684,736,779,809,853,889,924,1007,1055,1120,1174,1201,1310,1391,1427,1473,1533,1648,1732,1819,1929,1986,2100,2191,2273,2273,2469,2607,2714,2823,2903,3014,3135,3260,3382,3455,3574,3737,3737,3898,4254,4254,4419,4837,5425,5513,5662,5824,5962,5976,5998,6108,6108,6257,6357,6424,6424,6818,6956,7172,7400,7558,7805,8011,8189,8348,8450,8534,8622,8620,8625,8635,8635,8681,8739,8739,9055,9267,9418,9532,9532,9923,10117,10254,10415,10589,10741,10886,10979,11058,11126,11202,11330,11330,11430,11600,11729,11838,11936,12027,12092,12220,12333,12443,12575,12663,12796,12943,12943,13060,13212,13278,13380,13436,13535,13617,13706,13796,13877,13911,13975,14050,14137,14210,14276,14337,14359,14428,14490,14551,14661,14696,14783,14900,14981,15044,15108,15167,15201,15265,15347,15424,15443,15579,15652,15722,15792,15819,15911,16023,16153,16256,16365,16548,16612,16759,16829,16984,17093,17210,17481,17592,17642,17817,17990,18152,18324,18412,18576,18865,18939,19287,19459,19637,20287,20581,20780,21096,21336,21335,21502,21851,21851,22510,22771,23000,23205,23373,23535,23933,24202,24305,24385,24588,24599,24719,24901,25019,25167,25258,25340,25393,25478,25517,25573,25595,25640,25697,25741,25805,25839,25890,25931,25962,26003,26018,26050,26090,26132,26147,26166,26166,26242,26263,26282,26309,26342,26363,26405,26419,26432,26440,26464,26498,26537,26572,26587,26612,26628,26640,26671,26704,26737,26769,26797,26823,26847,26908,26973,26992,27020,27035,27082,27146,27173,27213,27253,27278,27331
,Cesar,Colombia,71,71,71,71,71,72,73,86,86,89,92,107,114,152,188,225,225,281,309,315,376,376,410,458,475,493,501,515,565,641,683,687,704,784,796,840,872,889,924,979,1054,1114,1137,1153,1178,1221,1259,1297,1297,1398,1440,1482,1532,1565,1596,1652,1713,1754,1814,1881,1942,2002,2062,2148,2286,2327,2475,2622,2748,2884,3111,3308,3526,3650,3885,3885,4351,4541,4824,5013,5133,5395,5626,5955,6242,6428,6813,7066,7066,7580,8405,8405,8857,9790,10650,11013,11249,11442,11924,11981,12057,12324,12324,12740,13018,13274,13274,13899,14346,14838,15130,15580,16122,16883,17277,17729,17859,18029,18122,18124,18126,18179,18179,18265,18460,18460,19091,19470,19720,19960,19960,20483,20798,21026,21208,21338,21598,21746,21891,22049,22211,22420,22618,22618,22812,23177,23455,23508,23718,23808,24152,24280,24457,24617,24870,25100,25177,25316,25316,25377,25600,25696,25755,25782,25886,25977,26106,26177,26251,26344,26413,26516,26618,26737,26876,26972,27156,27298,27517,27620,27737,27823,27974,28125,28214,28300,28426,28544,28560,28644,28715,28824,29071,29178,29268,29368,29494,29592,29809,29904,30089,30303,30439,30574,30625,30729,30801,30947,31028,31159,31242,31284,31335,31398,31715,31868,31938,32026,32200,32576,32658,32829,32923,33456,33804,34047,34209,34457,34659,34657,34780,34919,34919,35289,35517,35664,35806,35933,36016,36154,36308,36546,36708,36777,36844,36947,37024,37104,37513,37607,37706,37773,37912,37938,37968,37989,38057,38087,38136,38168,38185,38336,38356,38390,38420,38449,38484,38588,38712,38772,38844,38844,38957,39043,39086,39174,39268,39336,39453,39519,39569,39594,39632,39751,39881,39949,39995,40143,40234,40288,40355,40544,40706,40854,40976,41019,41115,41275,41593,41748,41917,42083,42401,42598,42856,42933,42995,43139,43336
,Choco,Colombia,91,91,92,95,110,125,137,139,139,173,167,176,197,234,251,271,271,305,333,365,412,412,470,547,586,609,614,630,661,707,736,802,850,896,964,992,1048,1095,1145,1305,1387,1458,1534,1567,1594,1681,1749,1800,1800,1925,1969,2046,2094,2146,2198,2218,2269,2338,2399,2427,2446,2484,2538,2624,2647,2658,2680,2712,2768,2829,2868,2876,2924,3002,3050,3050,3115,3132,3146,3175,3190,3221,3245,3284,3297,3317,3327,3374,3374,3379,3506,3506,3519,3537,3556,3562,3563,3580,3605,3602,3603,3630,3630,3636,3644,3658,3658,3665,3669,3685,3709,3729,3746,3754,3767,3773,3774,3776,3779,3779,3779,3780,3780,3780,3782,3782,3797,3805,3812,3821,3821,3836,3845,3848,3858,3865,3870,3874,3879,3881,3884,3889,3895,3895,3900,3915,3922,3933,3939,3941,3946,3953,3972,3985,3991,4001,4006,4021,4021,4035,4073,4128,4133,4139,4145,4177,4187,4194,4196,4202,4205,4206,4207,4232,4244,4252,4256,4268,4277,4281,4287,4296,4302,4309,4309,4324,4332,4344,4346,4352,4355,4360,4375,4384,4404,4413,4436,4446,4454,4472,4486,4494,4496,4515,4546,4591,4599,4613,4652,4659,4682,4687,4691,4717,4751,4779,4799,4826,4856,4879,4901,4943,4960,4977,5010,5044,5076,5104,5192,5192,5231,5271,5271,5398,5501,5618,5662,5699,5744,5762,5857,5953,6045,6065,6076,6114,6131,6141,6149,6168,6180,6199,6202,6213,6218,6224,6227,6227,6232,6238,6239,6245,6249,6250,6251,6252,6256,6272,6277,6276,6278,6278,6284,6287,6287,6290,6315,6317,6319,6320,6324,6324,6324,6328,6332,6335,6335,6340,6341,6352,6354,6359,6363,6370,6379,6380,6406,6419,6432,6439,6451,6455,6481,6503,6516,6528,6539,6551,6580
,Cordoba,Colombia,66,66,68,68,70,71,78,81,81,84,88,98,100,108,115,119,119,136,150,176,200,200,212,229,241,246,251,258,261,287,294,298,312,326,338,360,379,408,439,520,573,656,711,742,773,861,895,1044,1044,1289,1428,1595,1732,1836,2012,2153,2216,2496,2621,3048,3237,3522,3921,4316,4667,5105,5446,5809,6227,6558,7126,7504,7878,9041,9534,9534,10974,11277,12140,12857,13617,14160,14450,14817,14991,15076,15339,15774,15774,16014,17070,17070,17438,18003,18440,18584,18860,19045,19124,19124,19152,19242,19242,19406,19607,19708,19708,19903,20158,20352,20513,20855,21065,21270,21397,21504,21538,21561,21695,21694,21698,21707,21707,21721,21750,21750,22026,22133,22247,22386,22386,22552,22716,22782,22854,22922,23146,23208,23262,23282,23286,23371,23413,23413,23459,23567,23719,23753,23877,23907,23961,24015,24039,24304,24406,24450,24581,24627,24627,24669,24835,24884,24902,24973,25043,25128,25169,25242,25296,25317,25356,25396,25443,25494,25552,25590,25614,25666,25765,25784,25811,25847,25886,25958,25986,26027,26085,26096,26073,26094,26109,26148,26162,26234,26281,26327,26385,26394,26475,26535,27247,27300,27352,27391,27409,27462,27485,27564,27580,27620,27639,27653,27677,27760,27888,27951,27991,28098,28190,28345,28384,28413,28454,28533,28701,28847,28931,29011,29110,29110,29175,29261,29261,29620,29858,30068,30225,30407,30578,30726,30879,31181,31363,31466,31497,31705,31993,32153,32284,32448,32574,32718,32835,32894,32968,33067,33250,33380,33656,33739,33809,33922,34007,34099,34137,34198,34268,34471,34772,35066,35214,35214,35608,35739,35786,36041,36177,36382,36488,36609,36767,36900,37012,37194,37436,37558,37602,37707,37981,38092,38265,38686,38871,39136,39377,39619,39770,40011,40370,40525,40661,40795,41119,41394,41606,41790,41914,42000,42307
,Cundinamarca,Colombia,407,407,411,434,452,494,525,555,555,561,597,681,744,915,994,1070,1070,1115,1190,1240,1352,1352,1399,1478,1516,1573,1590,1628,1675,1651,1686,1736,1800,1866,1947,2028,2082,2129,2205,2386,2495,2697,2803,2900,2972,3118,3273,3419,3419,3725,3896,4076,4237,4423,4576,4781,5112,5303,5560,5713,5897,6143,6520,6896,6998,7186,7492,7864,8295,8843,9347,9595,10176,10643,11312,11312,12275,12741,13400,13939,14425,14997,15483,16056,16499,17023,17474,18349,18349,18926,19782,19782,20375,21507,22601,23077,23532,23873,24204,24238,24372,24606,24606,25087,25353,25677,25677,26621,27107,27724,28226,28706,29438,30001,30436,30881,30996,31241,31448,31452,31476,31531,31531,31669,31834,31834,32575,32964,33352,33622,33622,34293,34780,35139,35492,35875,36243,36604,36828,37048,37215,37430,37824,37824,38102,38697,39124,39443,39759,40023,40355,40664,40979,41325,41686,41992,42365,42782,42782,43014,43754,44012,44354,44645,44941,45164,45466,45783,46089,46398,46659,46928,47231,47644,48117,48460,48781,49215,49591,49844,50273,50601,50924,51470,51783,52245,52530,52770,52940,53261,53723,54080,54352,54936,55373,55850,56266,56661,57125,57664,58323,58807,59327,60077,60535,61252,61645,62249,62594,63172,63967,64305,64572,65093,66361,67396,68017,68966,69918,71367,71985,73098,73637,74178,75657,77098,77691,78999,79630,81083,81814,82665,82665,84441,86140,87123,87893,88575,89171,90010,91008,91746,92465,92900,93509,93747,94289,94698,95399,95868,96189,96505,96911,97175,97662,97904,98366,98771,99133,99345,99462,99632,99898,100077,100192,100392,100566,100854,101266,101475,101695,101695,102267,102442,102559,102764,103017,103193,103345,103548,103667,103750,103831,104151,104368,104532,104758,104926,105051,105175,105362,105577,105748,105938,106162,106410,106522,106656,106963,107128,107315,107447,107793,108036,108283,108438,108600,108831,109150
,Guainia,Colombia,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,11,11,11,11,11,11,11,11,11,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,14,15,15,16,17,17,17,17,18,22,27,27,49,54,54,57,91,98,154,190,212,216,218,220,228,228,234,297,338,338,477,511,536,551,626,656,694,792,803,804,831,839,854,859,860,860,867,874,874,912,925,960,968,968,991,999,1010,1022,1029,1047,1061,1066,1069,1070,1083,1089,1089,1092,1098,1102,1103,1119,1122,1124,1130,1130,1130,1135,1137,1140,1140,1140,1140,1142,1142,1143,1143,1145,1149,1149,1161,1162,1162,1162,1163,1163,1165,1168,1168,1170,1171,1175,1178,1183,1183,1184,1186,1186,1188,1190,1190,1190,1192,1193,1194,1194,1195,1196,1197,1199,1199,1200,1201,1204,1204,1203,1203,1203,1203,1204,1204,1205,1205,1205,1206,1207,1207,1209,1209,1211,1212,1214,1214,1214,1215,1216,1216,1217,1218,1219,1222,1225,1225,1226,1229,1229,1229,1233,1237,1238,1238,1248,1250,1251,1252,1254,1256,1256,1256,1259,1261,1265,1267,1267,1269,1269,1270,1270,1272,1272,1272,1272,1272,1272,1272,1273,1273,1273,1275,1274,1274,1274,1276,1277,1277,1280,1281,1281,1282,1285,1288,1289,1290,1293,1293,1293,1293,1294,1294,1304,1304,1305,1305,1305,1306,1306,1306,1306,1307,1308,1308,1309,1310,1310,1311,1311,1311,1312,1312,1312,1312,1314
,Guaviare,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,6,6,6,7,7,7,7,7,8,9,11,14,21,32,35,36,37,37,37,37,39,39,39,39,43,43,43,43,47,48,48,48,48,49,55,55,58,59,59,60,62,62,65,68,69,70,88,97,103,126,127,134,157,160,160,174,180,187,193,198,201,205,216,220,220,220,230,230,241,245,245,6,292,299,303,307,313,335,338,338,382,382,417,447,461,461,517,532,561,588,606,641,667,688,719,727,748,783,783,792,802,802,806,822,822,879,921,945,975,975,1035,1062,1090,1120,1151,1173,1200,1215,1226,1237,1246,1266,1266,1297,1325,1340,1362,1399,1420,1445,1470,1481,1484,1506,1521,1532,1573,1573,1590,1616,1619,1643,1650,1664,1676,1681,1689,1705,1711,1719,1737,1751,1758,1765,1770,1774,1791,1793,1794,1797,1807,1814,1818,1819,1823,1834,1837,1835,1835,1836,1841,1842,1846,1845,1849,1852,1865,1866,1869,1874,1882,1886,1890,1894,1897,1900,1907,1909,1911,1914,1916,1916,1920,1935,1942,1946,1950,1957,1982,1984,1998,2001,2009,2014,2026,2031,2036,2039,2039,2040,2046,2046,2063,2074,2079,2084,2094,2100,2103,2103,2110,2112,2118,2118,2124,2129,2130,2132,2134,2135,2141,2155,2156,2156,2158,2160,2165,2167,2168,2169,2182,2184,2189,2190,2190,2190,2193,2199,2199,2199,2199,2203,2203,2203,2203,2203,2204,2210,2225,2227,2230,2233,2235,2237,2238,2239,2239,2239,2244,2247,2249,2250,2251,2251,2251,2251,2252,2252,2252,2252,2252,2253,2254,2255,2257,2257,2257,2257
,Huila,Colombia,222,222,222,225,227,227,232,233,233,236,235,236,236,237,239,240,240,241,241,243,244,244,246,252,252,254,255,256,260,273,278,280,285,290,293,321,321,331,333,346,348,358,360,360,360,362,365,367,367,391,395,413,419,426,434,453,477,512,530,544,562,585,621,661,677,691,728,780,875,957,1063,1137,1245,1429,1521,1521,1806,1888,2055,2212,2424,2557,2666,2817,2980,3071,3181,3570,3570,3915,4163,4163,4446,4875,5205,5411,5540,5694,5850,5872,5901,6018,6018,6258,6453,6642,6642,7155,7650,8069,8395,8799,9317,9750,10149,10452,10491,10704,10894,10894,10911,10949,10949,11041,11119,11119,11820,12208,12772,13301,13301,14080,14537,15069,15468,15955,16416,16820,17107,17365,17879,18239,18662,18662,18954,19664,20329,20726,21244,21532,21797,22217,22678,23066,23494,23798,24195,24605,24605,24793,25581,25821,26058,26236,26445,26549,26868,27045,27183,27352,27450,27558,27719,27861,28098,28254,28469,28688,28825,28953,29061,29166,29383,29551,29635,29736,29831,29909,29965,30063,30153,30262,30364,30536,30693,30861,31005,31112,31263,31446,31664,31854,32012,32194,32408,32627,32796,32925,33029,33184,33405,33533,33664,33823,34146,34504,34759,35032,35410,35786,36024,36420,36662,36928,37577,38125,38414,39038,39308,39302,39608,40134,40134,41414,41822,42339,42724,43124,43357,43821,44284,44525,44753,45013,45068,45341,45687,45838,46154,46331,46446,46572,46707,46770,46812,46884,46979,47088,47169,47203,47237,47286,47326,47369,47403,47440,47473,47553,47654,47683,47770,47770,47939,47973,48016,48070,48115,48146,48186,48225,48261,48273,48302,48340,48370,48404,48416,48450,48472,48511,48539,48569,48621,48662,48711,48748,48765,48820,48885,48927,48966,48987,49062,49113,49179,49205,49246,49278,49328
,La Guajira,Colombia,44,44,44,44,46,47,48,51,51,51,51,51,52,57,57,60,60,61,62,65,78,78,81,83,108,111,121,122,127,129,138,147,160,174,180,188,200,223,239,340,386,453,490,504,536,625,658,721,721,894,943,1008,1091,1108,1144,1227,1268,1346,1424,1496,1543,1593,1648,1697,1743,1797,1922,1984,2043,2135,2228,2282,2362,2504,2657,2657,2911,2971,3149,3269,3367,3444,3546,3664,3779,3800,3876,4043,4043,4091,4378,4378,4542,4761,4992,5190,5276,5388,5439,5448,5474,5575,5575,5698,5807,5905,5905,6181,6373,6543,6779,6937,7070,7268,7373,7425,7443,7481,7522,7535,7533,7539,7539,7547,7582,7582,7837,7903,8001,8102,8102,8227,8337,8402,8479,8517,8576,8614,8668,8689,8727,8791,8829,8829,8883,9014,9239,9282,9415,9441,9537,9597,9641,9687,9845,9903,9944,10001,10001,10044,10121,10198,10246,10267,10295,10323,10387,10450,10498,10570,10591,10632,10678,10760,10858,10937,11004,11081,11193,11253,11368,11460,11554,11634,11651,11754,11790,11842,11850,11904,11933,11997,12058,12126,12216,12299,12362,12462,12546,12614,12698,12787,12865,12915,12980,13035,13084,13119,13156,13231,13269,13290,13323,13348,13425,13474,13508,13548,13627,13768,13799,13833,13845,13856,14071,14152,14176,14234,14260,14259,14288,14334,14334,14479,14528,14573,14625,14648,14681,14715,14794,14859,14913,14932,14935,14981,15010,15026,15093,15110,15131,15146,15164,15167,15178,15182,15188,15212,15224,15231,15235,15239,15244,15247,15253,15258,15262,15289,15338,15382,15414,15414,15469,15484,15506,15547,15595,15611,15649,15695,15734,15756,15787,15845,15924,16004,16012,16092,16141,16214,16291,16384,16490,16642,16700,16809,16841,16957,17144,17333,17514,17669,18135,18489,18717,18764,18794,18878,19251
,Magdalena,Colombia,380,380,381,409,414,425,433,445,445,457,490,515,528,568,582,591,591,621,646,658,729,729,747,778,789,793,810,827,835,859,887,910,967,986,1051,1072,1106,1175,1224,1423,1512,1680,1821,1911,1988,2154,2241,2428,2428,2746,2966,3154,3248,3364,3554,3718,3789,3946,4048,4368,4487,4639,4818,5056,5160,5278,5410,5686,6037,6329,6578,6698,7021,7313,7547,7547,8034,8244,8544,8773,8883,9066,9323,9528,9643,9870,9999,10209,10209,10301,10713,10713,10915,11151,11448,11612,11693,11752,11874,11880,11922,11949,11949,12119,12187,12335,12335,12524,12742,12942,13126,13299,13474,13607,13791,13885,13938,13999,14023,14022,14026,14030,14030,14052,14077,14077,14226,14353,14487,14609,14609,14755,14847,14911,14986,15035,15094,15207,15259,15293,15331,15418,15479,15479,15526,15627,15720,15784,15830,15929,15985,16042,16108,16169,16276,16334,16472,16542,16542,16596,16865,17009,17077,17132,17188,17245,17314,17424,17518,17670,17758,17826,17907,18041,18223,18324,18438,18590,18674,18772,18973,19134,19270,19454,19599,19717,19841,19909,19939,20033,20126,20268,20366,20528,20665,20796,21023,21151,21283,21489,21792,22037,22232,22418,22564,22736,22810,22950,23012,23117,23237,23315,23359,23462,23703,23834,23960,24081,24303,24658,24792,24916,24985,25082,25399,25667,25798,26063,26264,26263,26374,26594,26594,27020,27175,27389,27551,27701,27837,27956,28136,28378,28578,28749,28778,28925,29132,29257,29398,29527,29599,29751,29878,29941,30021,30100,30202,30373,30562,30677,30748,30817,30895,30937,31020,31081,31173,31395,31753,32123,32428,32428,33138,33378,33522,33800,34093,34388,34620,34836,35001,35200,35454,35791,36170,36412,36536,36981,37214,37540,38014,38423,38968,39377,39754,40142,40528,41048,41687,42075,42434,42778,43555,44091,44541,44795,45016,45210,45631
,Meta,Colombia,927,927,927,938,939,939,939,940,940,941,942,943,943,953,956,958,958,958,956,956,966,966,970,971,976,980,980,994,1002,1005,1009,1012,1024,1035,1068,1080,1087,1093,1107,1166,1212,1289,1331,1347,1372,1414,1430,1468,1468,1555,1609,1669,1719,1763,1806,1860,1898,1954,1989,2053,2091,2153,2272,2339,2384,2462,2530,2692,2818,2977,3191,3269,3450,3749,4019,4019,4387,4538,4728,5100,5290,5516,5716,5871,6057,6202,6399,6795,6795,7481,7831,7831,8329,9227,9727,9940,10169,10483,10694,10735,10782,11004,11004,11374,11596,11897,11897,12472,12679,12953,13320,13658,14066,14575,14846,15037,15116,15202,15323,15327,15353,15410,15410,15471,15541,15541,16521,16806,16917,17156,17156,17644,17951,18246,18633,18816,19082,19305,19507,19607,19747,20033,20336,20336,20602,20984,21412,21610,22100,22207,22335,22517,22679,22925,23206,23354,23529,23732,23732,23900,24126,24332,24587,24737,24868,25047,25189,25284,25565,25661,25738,25918,26102,26245,26468,26597,26823,26962,27078,27278,27459,27605,27921,28135,28222,28385,28483,28539,28587,28655,28804,28998,29190,29381,29564,29808,30015,30234,30433,30656,30923,31182,31408,31609,31787,31936,32037,32218,32317,32605,32798,32869,32946,33105,33504,33745,33931,34159,34427,34818,34922,35205,35333,35458,35869,36152,36240,36666,36783,36779,36956,37239,37239,37908,38170,38385,38592,38733,38829,38976,39147,39279,39413,39548,39554,39680,39813,39912,40077,40154,40192,40240,40321,40353,40397,40434,40494,40542,40600,40634,40650,40683,40706,40724,40754,40781,40811,40888,40973,41036,41089,41089,41195,41245,41291,41336,41380,41447,41499,41544,41581,41599,41630,41677,41720,41785,41817,41868,41900,41942,41995,42044,42095,42162,42210,42253,42271,42319,42426,42466,42527,42582,42740,42784,42800,42831,42849,42883,42933
,Narino,Colombia,585,585,586,616,633,672,710,725,725,743,760,797,872,1134,1201,1296,1296,1376,1501,1605,1754,1754,1907,2061,2102,2169,2181,2194,2248,2320,2386,2398,2445,2535,2638,2685,2729,2778,2823,2984,3084,3148,3227,3343,3371,3438,3558,3623,3623,3840,3984,4118,4284,4498,4611,4755,4927,5091,5226,5420,5562,5723,5864,6084,6289,6363,6515,6837,7105,7354,7668,7894,8211,8500,8841,8841,9454,9766,9956,10174,10412,10532,10795,10972,11132,11226,11414,11588,11588,11755,12306,12306,12533,12960,13376,13506,13618,13691,13836,13842,13900,13989,13989,14545,14624,14730,14730,15071,15343,15593,15807,15993,16237,16401,16550,16730,16773,16851,16911,16910,16843,16881,16881,16941,17027,17027,17135,17241,17396,17528,17528,17881,18124,18329,18490,18626,18783,18929,19010,19069,19133,19150,19300,19300,19300,19300,19300,19849,20010,20109,20157,20321,20552,20732,20986,21071,21266,21497,21497,21691,21832,21929,22024,22139,22274,22363,22443,22496,22632,22732,22811,22881,22977,23118,23235,23317,23389,23487,23619,23769,23868,23977,24095,24298,24404,24547,24721,24791,24840,24972,25076,25229,25302,25516,25729,25865,26009,26190,26333,26589,26848,27037,27220,27549,27772,28233,28389,28571,28739,29199,29698,29906,30038,30238,31465,31930,32264,32559,32961,33519,33811,34221,34462,34862,35825,36436,36829,37498,38009,38001,38267,38733,38733,40194,40868,41423,41710,42025,42332,42812,43282,43499,43740,44072,44081,44347,44622,44790,45029,45138,45217,45322,45413,45472,45523,45589,45616,45675,45725,45775,45818,45973,46033,46073,46118,46181,46216,46311,46425,46500,46561,46561,46710,46753,46779,46827,46879,46928,46968,47002,47116,47226,47284,47421,47459,47512,47537,47575,47592,47612,47643,47680,47730,47765,47794,47824,47843,47874,47977,48000,48034,48050,48095,48148,48210,48236,48259,48290,48339
,Norte de Santander,Colombia,106,106,106,107,107,108,110,110,110,110,111,115,116,117,118,118,118,124,146,147,156,156,159,159,164,166,176,177,179,189,201,203,208,212,215,224,225,235,237,271,280,292,300,302,307,334,355,377,377,422,467,514,552,590,657,736,835,923,1035,1125,1266,1349,1554,1734,2039,2200,2379,2560,2800,3080,3358,3579,3850,4100,4371,4371,5112,5413,5676,6057,6438,6716,6980,7266,7689,7848,8075,8369,8369,8918,9507,9507,9915,10355,10855,10964,11073,11156,11288,11296,11367,11485,11485,11890,11990,12084,12084,12369,12578,12783,13058,13267,13460,13687,14001,14136,14296,14557,14636,14636,14689,14700,14700,14748,14801,14801,15256,15477,15702,15892,15892,16295,16546,16771,16998,17200,17450,17674,17861,17953,18069,18158,18411,18411,18623,18976,19214,19371,19554,19695,19895,20154,20423,20731,21098,21311,21553,21868,21868,22112,22419,22690,22802,23025,23221,23415,23626,23803,23986,24190,24393,24659,24915,25196,25515,25729,26060,26359,26570,26856,27153,27551,27909,28396,28721,29022,29329,29546,29713,29980,30269,30650,30926,31343,31790,32086,32482,32993,33222,33638,34024,34325,34685,35216,35567,36123,36355,36640,36962,37235,37684,37860,38020,38259,38659,39127,39322,39597,40061,40494,40609,40905,41045,41190,41473,41828,41969,42148,42288,42283,42462,42702,42702,43291,43556,44019,44170,44332,44611,44794,45122,45252,45379,45554,45589,45636,45826,45969,46085,46224,46299,46364,46465,46520,46582,46676,46755,46824,46848,46960,46988,47086,47151,47200,47250,47277,47303,47392,47433,47468,47510,47510,47625,47687,47734,47782,47823,47851,47877,47898,47935,47952,47975,48032,48074,48148,48166,48211,48240,48272,48299,48318,48345,48381,48418,48458,48486,48540,48620,48730,48767,48787,48842,48958,48997,49030,49063,49110,49164
