Admin2,,,,,,,,,,,,,,,,,
Province/State,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysen,Biobio,Coquimbo,Los Lagos,Los Rios,Magallanes,Maule,Metropolitana,Nuble,OHiggins,Tarapaca,Unknown,Valparaiso
Country/Region,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile
05-11-2022,123641,216901,55664,66453,25154,355048,127777,195633,106357,52111,240953,1378350,101043,151070,79868,43,310456
05-12-2022,123766,217025,55691,66521,25171,355269,127916,195669,106404,52154,241117,1381042,101158,151208,79912,43,311031
05-13-2022,123860,217165,55717,66597,25184,355551,128057,195721,106462,52191,241370,1383873,101266,151392,79957,43,311562
05-14-2022,123979,217315,55744,66657,25191,355776,128185,195761,106510,52230,241644,1386787,101394,151568,79985,43,312127
05-15-2022,124058,217442,55774,66731,25200,356033,128320,195805,106549,52266,241900,1389515,101517,151710,80014,43,312645
05-16-2022,124125,217521,55793,66761,25205,356243,128410,195833,106572,52294,242058,1392005,101581,151832,80039,43,313023
05-17-2022,124187,217622,55801,66787,25214,356375,128523,195848,106596,52315,242180,1393399,101659,151938,80057,43,313269
05-18-2022,124343,217742,55829,66850,25220,356697,128696,195886,106636,52393,242424,1396220,101767,152147,80101,43,313956
05-19-2022,124532,217901,55857,66937,25231,357193,128895,195948,106702,52456,242774,1400235,101891,152397,80140,43,314757
05-20-2022,124661,218091,55893,67017,25248,357638,129052,196012,106760,52507,243132,1404244,102031,152630,80175,43,315607
05-21-2022,124789,218244,55929,67105,25270,358075,129237,196085,106833,52551,243504,1407761,102115,152824,80207,43,316421
05-22-2022,124913,218381,55973,67183,25292,358474,129420,196142,106885,52605,243837,1411202,102257,153030,80233,43,317266
05-23-2022,125005,218449,55996,67241,25304,358742,129545,196176,106916,52633,244079,1413637,102356,153154,80251,43,317834
05-24-2022,125073,218507,56023,67296,25306,358955,129663,196192,106950,52670,244261,1415893,102414,153275,80270,43,318285
05-25-2022,125218,218621,56072,67406,25317,359456,129898,196246,106993,52742,244574,1419041,102577,153511,80313,43,319160
05-26-2022,125411,218768,56116,67536,25322,359987,130131,196330,107076,52810,245034,1424024,102786,153772,80380,43,320336
05-27-2022,125572,218924,56155,67654,25335,360539,130417,196459,107138,52862,245513,1429324,102993,154200,80433,43,321524
05-28-2022,125783,219079,56201,67827,25348,361040,130701,196543,107218,52906,245968,1434975,103151,154599,80499,43,322704
05-29-2022,125923,219226,56256,67941,25361,361504,130919,196675,107296,52960,246413,1440142,103270,154947,80558,43,323807
05-30-2022,126034,219308,56278,68001,25369,361801,131079,196735,107343,52995,246663,1443430,103386,155124,80596,43,324482
05-31-2022,126195,219379,56297,68095,25378,362021,131216,196794,107379,53023,246844,1445925,103447,155282,80628,43,324995
06-01-2022,126400,219483,56343,68267,25401,362433,131515,196887,107472,53099,247174,1449844,103733,155610,80685,43,326132
06-02-2022,126707,219640,56400,68438,25417,363076,131890,197014,107592,53175,247612,1455345,103895,155958,80780,43,327352
06-03-2022,126917,219790,56463,68633,25433,363642,132281,197126,107714,53241,248035,1460603,104025,156364,80852,43,328744
06-04-2022,127191,219968,56499,68837,25452,364232,132609,197228,107807,53318,248537,1466026,104309,156732,80906,43,330102
06-05-2022,127418,220122,56573,69041,25472,364877,132924,197339,107912,53388,249060,1470710,104531,157072,80955,43,331182
06-06-2022,127569,220270,56607,69195,25485,365317,133172,197438,107989,53426,249391,1475135,104674,157320,81010,43,332179
06-07-2022,127693,220378,56639,69364,25505,365613,133401,197502,108049,53460,249678,1477373,104782,157549,81044,43,332818
06-08-2022,127971,220549,56696,69713,25544,366366,133895,197616,108152,53542,250226,1482620,105004,158021,81118,43,334433
06-09-2022,128247,220768,56723,70008,25611,367147,134495,197817,108299,53621,250961,1488954,105331,158494,81196,43,336230
06-10-2022,128487,221027,56808,70441,25661,368031,135087,198029,108473,53707,251654,1495489,105596,159075,81259,43,338042
06-11-2022,128753,221295,56866,70782,25703,368804,135655,198169,108613,53776,252227,1501725,105857,159640,81338,43,339724
06-12-2022,129028,221542,56926,71142,25743,369672,136259,198340,108760,53851,252692,1507150,106061,160113,81394,43,341293
06-13-2022,129212,221756,56975,71330,25797,370225,136685,198446,108861,53887,253057,1512070,106293,160437,81451,43,342594
06-14-2022,129348,221884,57021,71480,25820,370651,137015,198505,108949,53924,253287,1514142,106452,160662,81518,43,343319
06-15-2022,129590,222099,57104,71866,25879,371420,137621,198668,109067,54008,253780,1518989,106671,161179,81604,43,345080
06-16-2022,130001,222401,57198,72290,25934,372381,138336,198877,109304,54112,254366,1524835,106954,161781,81710,43,347120
06-17-2022,130386,222730,57319,72682,25992,373352,139137,199070,109532,54187,255041,1530716,107221,162393,81795,43,349151
06-18-2022,130742,223055,57423,73023,26067,374369,139842,199258,109723,54260,255673,1535660,107483,163013,81888,43,350903
06-19-2022,131035,223424,57583,73367,26119,375243,140573,199459,109916,54333,256171,1540619,107793,163516,81971,43,352561
06-20-2022,131303,223681,57647,73592,26162,375960,141098,199613,110054,54374,256577,1543558,107977,163854,82022,43,353700
06-21-2022,131439,223849,57702,73798,26178,376407,141495,199696,110130,54403,256821,1545514,108096,164097,82077,43,354362
06-22-2022,131758,224089,57849,74180,26225,377259,142133,199860,110262,54481,257272,1549271,108350,164576,82160,43,355885
06-23-2022,132051,224432,57939,74439,26284,378071,142667,200007,110439,54539,257721,1552813,108610,164960,82249,43,356983
06-24-2022,132443,224741,58122,74885,26345,379243,143451,200203,110703,54650,258295,1556757,108877,165578,82399,43,358640
06-25-2022,132977,225249,58262,75320,26461,380466,144290,200489,110990,54742,258933,1561443,109256,166211,82537,43,360343
06-26-2022,133310,225648,58409,75725,26508,381556,145134,200741,111265,54827,259508,1565586,109605,166745,82676,43,362039
06-27-2022,133604,226015,58502,76031,26553,382419,145696,200908,111411,54881,259894,1568820,109833,167172,82782,43,363210
06-28-2022,133808,226290,58605,76229,26578,382906,146124,201012,111516,54926,260176,1570743,109986,167504,82870,43,363975
06-29-2022,134048,226557,58749,76486,26609,383543,146565,201149,111636,54990,260442,1573072,110179,167800,82987,43,364942
06-30-2022,134505,227010,59000,76983,26681,384698,147288,201382,111833,55090,260845,1576824,110503,168438,83232,43,366338
07-01-2022,135059,227533,59211,77451,26761,385843,148078,201722,112084,55220,261492,1580618,110845,169130,83515,43,367933
07-02-2022,135584,227997,59426,77929,26830,386967,148879,202035,112341,55340,262072,1584472,111146,169741,83749,43,369352
07-03-2022,136026,228494,59668,78375,26882,387814,149615,202326,112592,55439,262582,1587660,111476,170218,83981,43,370506
07-04-2022,136324,228852,59813,78721,26916,388498,150203,202476,112760,55516,262879,1589746,111685,170491,84111,43,371233
07-05-2022,136556,229096,59951,79026,26976,388965,150626,202615,112876,55591,263135,1591306,111853,170741,84272,43,371751
07-06-2022,137000,229442,60206,79546,27073,389831,151338,202893,113053,55722,263648,1594085,112135,171185,84527,43,372884
07-07-2022,137578,229955,60435,80120,27135,390939,152099,203235,113293,55874,264213,1597696,112445,171722,84808,43,374103
07-08-2022,138120,230435,60673,80673,27208,391891,152933,203582,113526,56001,264724,1600676,112805,172189,85084,43,375315
07-09-2022,138681,230938,60882,81118,27259,392829,153630,203875,113728,56162,265208,1603768,113086,172638,85369,43,376319
07-09-2022,138681,230938,60882,81118,27259,392829,153630,203875,113728,56162,265208,1603768,113086,172638,85369,43,376319
07-10-2022,139156,231343,61065,81689,27329,393679,154334,204251,113968,56276,265655,1606124,113326,173074,85624,43,377372
07-11-2022,139556,231762,61196,82024,27363,394263,154815,204443,114101,56338,265981,1608074,113482,173337,85840,43,377905
07-12-2022,139842,231976,61309,82291,27381,394686,155168,204569,114227,56442,266201,1609449,113621,173517,86029,43,378345
07-13-2022,140365,232364,61519,82829,27463,395546,155746,204823,114355,56571,266605,1611709,113907,174050,86358,43,379337
07-14-2022,141086,232847,61728,83405,27539,396466,156423,205177,114601,56737,267216,1614310,114162,174493,86659,43,380396
07-15-2022,141652,233285,61968,83965,27625,397259,157097,205485,114797,56851,267708,1616930,114398,174927,86986,43,381425
07-16-2022,142244,233721,62193,84379,27654,397968,157587,205757,114982,57005,268209,1619019,114711,175271,87247,43,382242
07-17-2022,142703,234140,62394,84667,27714,398707,157933,206001,115169,57136,268626,1621047,114907,175612,87481,43,382872
07-18-2022,143064,234494,62515,84870,27752,399129,158212,206123,115293,57211,268894,1622305,115052,175820,87654,43,383347
07-19-2022,143329,234701,62616,85117,27776,399450,158499,206237,115381,57270,269121,1623259,115145,176021,87819,43,383668
07-20-2022,143867,235016,62787,85575,27839,400090,159043,206433,115535,57392,269529,1624957,115369,176400,88165,43,384435
07-21-2022,144605,235396,63059,86030,27914,400897,159627,206739,115781,57527,270036,1627475,115633,176786,88539,43,385391
07-22-2022,145250,235780,63294,86461,27986,401619,160271,207019,115990,57644,270586,1629644,115818,177133,88871,43,386145
07-23-2022,145857,236198,63526,86860,28052,402496,160774,207294,116210,57739,271068,1631699,116107,177461,89198,43,386935
07-24-2022,146365,236628,63760,87222,28105,403328,161315,207525,116442,57835,271581,1633679,116398,177800,89474,43,387747
07-25-2022,146816,237090,63948,87437,28167,403941,161708,207721,116586,57904,271908,1635342,116593,178058,89705,43,388380
07-26-2022,147068,237381,64107,87700,28205,404385,162029,207827,116751,57963,272177,1636513,116750,178222,89867,43,388792
07-27-2022,147661,237760,64412,88208,28308,405232,162755,208128,116983,58062,272746,1638929,117010,178612,90219,43,389756
07-28-2022,148407,238276,64733,88744,28359,406167,163467,208543,117291,58162,273312,1641567,117317,179065,90560,43,390756
07-29-2022,149103,238768,65015,89179,28427,407114,164177,208888,117568,58283,273926,1644040,117597,179551,90936,44,391745
07-30-2022,149694,239326,65301,89569,28497,407977,164781,209255,117842,58383,274566,1646505,117901,179947,91259,43,392703
07-31-2022,150256,239780,65568,89898,28537,408732,165478,209527,118083,58463,275157,1648521,118127,180338,91570,43,393468
08-01-2022,150686,240227,65718,90215,28567,409385,166022,209743,118279,58530,275560,1650285,118361,180610,91799,43,394018
08-02-2022,150965,240511,65871,90432,28604,409953,166397,209911,118429,58573,275967,1651507,118568,180813,92074,43,394438
08-03-2022,151595,240983,66177,90816,28694,410969,167101,210221,118746,58665,276721,1653950,118925,181289,92592,43,395429
08-04-2022,152370,241681,66403,91227,28762,412116,167926,210600,119138,58761,277775,1656831,119367,181816,93113,43,396684
08-05-2022,153012,242363,66727,91741,28886,413308,168682,211278,119562,58864,278684,1659556,119799,182364,93613,42,397735
08-06-2022,153652,243047,67003,92110,28957,414417,169461,211761,119933,58961,279483,1662351,120182,182895,94114,42,398775
08-07-2022,154189,243698,67264,92508,29051,415410,170041,212279,120359,59050,280286,1664637,120517,183328,94531,42,399765
08-08-2022,154593,244301,67439,92707,29108,416171,170581,212557,120656,59096,280867,1666538,120811,183656,94890,42,400446
08-09-2022,154879,244766,67632,92963,29153,416791,170944,212769,120928,59156,281328,1667741,121069,183902,95196,42,400914
08-10-2022,155477,245461,67968,93321,29290,418075,171635,213252,121354,59282,282223,1670261,121585,184466,95701,42,402023
08-11-2022,156117,246359,68326,93721,29409,419573,172425,213911,121975,59406,283542,1673493,122103,185119,96165,42,403224
08-12-2022,156790,247268,68603,94084,29544,420913,173183,214712,122555,59529,284818,1676457,122618,185682,96615,42,404405
08-13-2022,157314,248206,68861,94379,29648,422353,173903,215273,123068,59650,285919,1679229,123089,186248,97042,42,405482
08-14-2022,157722,249033,69085,94653,29770,423519,174530,215821,123544,59752,286906,1681734,123526,186718,97364,42,406429
08-15-2022,158017,249724,69238,94869,29843,424439,175016,216281,123851,59854,287625,1683363,123828,187040,97606,42,407095
08-16-2022,158224,250299,69361,95061,29875,425066,175381,216473,124019,59917,288131,1684626,124099,187256,97881,42,407533
08-17-2022,158444,250816,69535,95240,29936,425736,175795,216706,124191,60001,288726,1686072,124409,187504,98125,42,408130
08-18-2022,158940,251502,69766,95601,30024,426911,176430,217176,124626,60158,289555,1688872,124794,187966,98477,42,409033
08-19-2022,159444,252234,69993,95931,30125,428399,177143,217795,125117,60310,290778,1691748,125152,188548,98837,42,410219
08-20-2022,159816,253025,70204,96229,30277,429566,177792,218384,125482,60450,291821,1694438,125696,189065,99119,42,411180
08-21-2022,160160,253778,70374,96487,30368,430628,178271,218936,125818,60547,292819,1696857,126089,189474,99373,42,412052
08-22-2022,160448,254464,70468,96646,30440,431463,178636,219228,126049,60588,293491,1698720,126403,189731,99551,42,412648
08-23-2022,160610,254902,70550,96794,30469,432019,178928,219387,126233,60665,293873,1699831,126608,189941,99691,42,413014
08-24-2022,160935,255439,70697,97118,30532,432951,179379,219704,126469,60781,294739,1702087,126912,190362,99893,42,413829
08-25-2022,161269,255975,70833,97393,30587,434033,179896,220204,126830,60867,295735,1704602,127275,190821,100120,42,414636
08-26-2022,161567,256618,70966,97672,30651,435121,180376,220573,127121,60934,296486,1706993,127641,191194,100313,42,415376
08-27-2022,161825,257223,71050,97925,30704,436076,180819,220976,127370,61030,297329,1709113,127964,191486,100512,42,416009
08-28-2022,162078,257743,71151,98116,30765,436985,181183,221258,127573,61110,298009,1711012,128278,191776,100682,42,416643
08-29-2022,162277,258139,71212,98251,30790,437543,181407,221432,127744,61133,298463,1712373,128524,192005,100799,42,417089
08-30-2022,162358,258437,71268,98357,30806,437948,181604,221556,127864,61186,298765,1713364,128688,192166,100893,42,417372
08-31-2022,162591,258755,71359,98625,30843,438684,181907,221758,128024,61258,299297,1714826,128961,192444,101059,42,417989
09-01-2022,162591,258755,71359,98625,30843,438684,181907,221758,128024,61258,299297,1714826,128961,192444,101059,42,417989
09-02-2022,163016,259668,71519,99061,30938,440349,182610,222335,128428,61389,300623,1719059,129594,193047,101369,42,419248
09-03-2022,163185,260061,71580,99255,30961,441054,182908,222567,128609,61428,301092,1720494,129808,193297,101483,42,419709
09-04-2022,163339,260371,71625,99394,31003,441748,183175,222815,128749,61487,301554,1721869,130019,193548,101570,42,420254
09-05-2022,163444,260645,71653,99510,31010,442136,183378,222927,128848,61516,301959,1723193,130185,193730,101642,42,420562
09-06-2022,163502,260811,71684,99557,31023,442480,183485,223002,128956,61536,302176,1723937,130301,193839,101688,42,420839
09-07-2022,163659,261080,71742,99731,31081,443104,183774,223183,129060,61579,302666,1725510,130517,194049,101804,42,421401
09-08-2022,163821,261428,71805,99907,31168,443894,184055,223424,129249,61632,303128,1727422,130742,194297,101886,42,422027
09-09-2022,163969,261770,71846,100040,31223,444522,184292,223682,129403,61660,303682,1729093,130986,194507,101965,42,422571
09-10-2022,164080,262062,71886,100140,31242,445125,184536,223851,129541,61701,304106,1730530,131162,194717,102046,42,423034
09-11-2022,164191,262321,71938,100265,31260,445582,184718,224030,129632,61738,304471,1731760,131342,194914,102109,42,423494
09-12-2022,164265,262492,71958,100339,31289,445946,184840,224116,129702,61752,304730,1732660,131455,195041,102144,42,423777
09-13-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-14-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-15-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-16-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-17-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-18-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-19-2022,164327,262611,71978,100380,31291,446188,184932,224170,129764,61768,304935,1733311,131525,195106,102169,42,423998
09-20-2022,164785,263815,72167,100841,31443,448809,185692,224805,130357,61872,306721,1740108,132483,195986,102396,42,426211
09-21-2022,164812,263909,72180,100868,31450,449067,185763,224842,130393,61889,306902,1740797,132612,196051,102409,42,426435
09-22-2022,164918,264088,72207,100959,31479,449604,185923,224936,130499,61927,307324,1742188,132817,196248,102475,42,426885
09-23-2022,165003,264345,72230,101041,31503,450291,186092,225047,130630,61968,307758,1743829,133040,196488,102526,42,427346
09-24-2022,165085,264615,72247,101122,31527,450853,186252,225176,130757,61993,308138,1745352,133263,196728,102572,42,427792
09-25-2022,165151,264878,72280,101174,31542,451384,186396,225255,130880,62027,308614,1746653,133478,196958,102607,42,428247
09-26-2022,165215,265034,72300,101201,31560,451782,186527,225350,130950,62046,308875,1747605,133636,197113,102627,42,428490
09-27-2022,165252,265139,72316,101234,31570,452051,186599,225392,131018,62065,309081,1748224,133749,197211,102651,42,428684
09-28-2022,165361,265314,72364,101319,31605,452549,186743,225533,131086,62105,309374,1749742,133949,197406,102683,42,429119
09-29-2022,165457,265529,72393,101369,31621,453041,186877,225624,131186,62140,309793,1751251,134111,197608,102717,42,429618
09-30-2022,165574,265760,72431,101429,31635,453511,187030,225717,131281,62167,310182,1752655,134301,197836,102760,42,429996
10-01-2022,165661,265970,72459,101482,31660,453948,187158,225824,131379,62185,310466,1754099,134458,197983,102788,42,430361
10-02-2022,165714,266124,72482,101543,31676,454289,187256,225913,131473,62217,310767,1755252,134575,198127,102817,42,430668
10-03-2022,165765,266243,72496,101572,31686,454562,187327,225959,131519,62224,310961,1756197,134695,198214,102831,42,430835
10-04-2022,165802,266316,72503,101603,31701,454780,187383,225983,131580,62229,311120,1756924,134794,198300,102846,42,430983
10-05-2022,165873,266482,72524,101664,31705,455201,187491,226081,131663,62268,311410,1758276,134933,198427,102871,42,431327
10-06-2022,165970,266668,72552,101721,31723,455653,187610,226178,131768,62295,311719,1759796,135144,198584,102910,42,431700
10-07-2022,166039,266880,72581,101790,31732,456056,187737,226248,131866,62320,312006,1761215,135280,198761,102960,42,432097
10-08-2022,166104,267095,72614,101855,31747,456534,187855,226321,131950,62353,312274,1762793,135485,198904,102987,42,432435
10-09-2022,166170,267313,72645,101923,31765,456938,187959,226424,132015,62367,312539,1764199,135653,199089,103009,42,432726
10-10-2022,166208,267418,72668,101957,31773,457215,188037,226452,132059,62385,312751,1765167,135765,199181,103030,42,432950
10-11-2022,166242,267491,72687,102004,31776,457439,188100,226475,132096,62399,312897,1765920,135851,199252,103052,42,433119
10-12-2022,166286,267603,72713,102067,31787,457774,188164,226509,132148,62420,313065,1766939,135981,199321,103073,42,433309
10-13-2022,166426,267807,72737,102179,31826,458487,188295,226625,132254,62465,313424,1768892,136232,199528,103127,42,433749
10-14-2022,166562,268094,72760,102281,31845,459183,188439,226767,132425,62523,313906,1770973,136445,199727,103172,42,434259
10-15-2022,166661,268300,72789,102368,31865,459834,188601,226906,132531,62568,314330,1773047,136635,199967,103210,42,434719
10-16-2022,166713,268497,72819,102420,31899,460460,188701,226995,132634,62610,314734,1774808,136860,200114,103250,42,435088
10-17-2022,166784,268692,72835,102481,31941,460867,188796,227056,132712,62647,314933,1776350,137002,200261,103293,42,435375
