Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Acre,Alagoas,Amapa,Amazonas,Bahia,Ceara,Distrito Federal,Espirito Santo,Goias,Maranhao,Mato Grosso,Mato Grosso do Sul,Minas Gerais,Para,Paraiba,Parana,Pernambuco,Piaui,Rio Grande do Norte,Rio Grande do Sul,Rio de Janeiro,Rondonia,Roraima,Santa Catarina,Sao Paulo,Sergipe,Tocantins,Unknown
Country/Region,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil,Brazil
04-27-2021,77146,171648,104771,368854,889931,660911,375506,430746,542963,263373,354485,245238,1330018,464068,289319,934663,399437,236596,219748,956030,729206,210623,95484,878215,2856225,198743,157616,
04-28-2021,77298,172322,104964,369488,893276,664449,376727,432525,546895,264625,356547,246326,1342892,466894,290547,938546,402157,237845,220783,962667,733764,211271,95735,881152,2873238,200024,158332,
04-29-2021,77535,173121,105133,370184,897273,667528,377656,434606,549269,265865,358289,247236,1351739,469524,291559,943020,404668,239008,221868,966895,737844,212000,95983,884451,2888158,201124,159142,
04-30-2021,77803,173662,105754,370776,900841,667528,378783,436540,551482,266910,359931,248185,1359137,471559,292669,947694,406585,240420,222975,974969,742615,212738,96316,887935,2903709,201779,159716,
05-01-2021,78016,174476,105971,371306,905113,677152,379752,437813,552461,267548,361209,249033,1366602,472986,293717,951882,408763,240868,224245,979807,745456,213117,96576,890577,2918044,203036,160449,
05-02-2021,78152,175169,106174,371718,907121,677403,380639,438749,553328,267635,361725,249958,1370202,473539,294672,953884,409493,242336,225281,980412,747449,213256,96732,891697,2923367,204134,160685,
05-03-2021,78325,175415,106440,372128,909912,678271,381468,439857,554859,268016,362915,250365,1371818,474018,295458,955247,410453,242934,225609,980806,748614,213766,96771,893367,2926516,205209,160972,
05-04-2021,78440,175946,106693,372803,913020,690578,382231,441464,558102,268997,364742,251369,1378545,475744,296587,960761,412786,243972,226160,986491,753732,214514,96966,896446,2941980,206081,161738,
05-05-2021,78610,176835,106946,373402,916951,693300,383030,443103,561216,270139,366429,252449,1387809,477743,297586,965949,414929,245160,227194,992471,761216,214879,97212,899768,2956210,207326,162321,
05-06-2021,78889,177434,107190,373947,920422,697560,384031,444634,563329,271266,368041,253600,1396534,480129,298776,970957,418003,246871,228077,995734,770401,215826,97540,903194,2969680,208357,163141,
05-07-2021,79100,178288,107377,374577,925001,701558,384851,446418,566096,272523,369541,254715,1404219,481963,299903,977019,420766,248237,229352,1003065,778662,217153,97913,906697,2984182,209432,163841,
05-08-2021,79276,178913,107587,375072,928437,706540,385763,447566,566479,273217,370665,255717,1411114,483623,300985,982534,423689,249340,230663,1007208,784506,217524,98152,909248,2997282,210319,164460,
05-09-2021,79351,180103,107797,375283,930593,716862,386688,448223,566841,273303,370939,256716,1415614,484675,301885,984613,424582,250222,231512,1007895,786087,217644,98343,910222,3003067,211032,164698,
05-10-2021,79476,180409,107899,375603,932031,716862,387520,449416,567961,273658,372271,257369,1416845,484963,302701,989417,426410,250728,231852,1008296,786757,218166,98372,911947,3006250,211868,164943,
05-11-2021,79510,180975,108094,376298,936275,722420,388286,451247,569991,274799,374036,258662,1423717,486610,303633,992600,429187,251648,235453,1013486,792073,218956,98575,914946,3022568,213061,165599,
05-12-2021,79718,181659,108287,376893,940584,727045,389178,453285,572040,276062,375979,260048,1433481,488968,305050,997645,431613,253188,238142,1018592,797033,219688,98875,918127,3038240,213763,166214,
05-13-2021,79955,182433,108454,377559,944724,730521,390117,455128,574657,277166,377635,261210,1442432,491746,306177,1002677,434808,254270,240269,1022473,803040,220425,99155,921340,3053889,214662,167067,
05-14-2021,80177,182969,108719,378138,948753,734766,390805,456999,577347,278137,378708,262551,1451836,494328,307542,1012015,437783,255372,247512,1026998,809971,220719,99459,924602,3069804,215831,167684,
05-15-2021,80338,183703,108880,378645,952796,736774,391688,458209,579268,278595,379648,263945,1459402,496924,308633,1018196,440677,256434,249317,1031239,815187,221169,99768,926993,3085290,216548,168268,
05-16-2021,80399,184394,109070,378855,955350,742609,392582,458950,579463,278726,380349,265236,1463543,498508,309712,1023279,442363,257230,250550,1031880,816015,221387,99768,928160,3092844,217503,168518,
05-17-2021,80561,185070,109272,379167,957267,745493,393631,460469,580900,279085,381551,266139,1465668,499176,310470,1025645,443064,257554,251077,1032330,817947,221871,100084,929621,3096845,218603,168831,
05-18-2021,80590,185615,109479,379830,961157,749540,394223,462444,584152,280064,383916,267661,1472801,501407,311355,1032172,446093,259059,251928,1038044,823456,222676,100254,933324,3112624,219607,169365,
05-19-2021,80688,186122,109625,380416,966268,752754,395213,463443,586482,281250,385848,269557,1483200,503349,312185,1039201,449533,260812,253101,1043927,828283,223294,100700,936823,3129412,220619,169950,
05-20-2021,80797,187085,109777,381036,971450,756076,396087,466024,590072,282305,387932,271319,1492530,505239,313077,1046917,452721,262027,254479,1049279,833014,224144,101004,940028,3147348,221542,170785,
05-21-2021,81235,187476,109906,381635,976251,758808,396985,467856,592539,283414,389637,273261,1501670,506810,314233,1054127,456690,263251,255777,1054119,837501,224725,101398,943706,3163859,222466,171614,
05-22-2021,81348,188062,110029,382150,980712,767193,397715,469156,594683,284142,390911,275215,1511756,508274,315648,1059503,460279,264378,257139,1059068,839623,225076,101797,946457,3180595,223789,172741,
05-23-2021,81413,188958,110403,382487,983587,770432,398450,470020,595328,284301,391567,276877,1516282,508448,316897,1060683,462368,265216,257422,1059990,840480,225349,102019,947810,3188105,225257,173109,
05-24-2021,81505,189098,110654,382845,984967,775767,399349,471360,596088,284675,392865,278052,1518725,508726,318261,1062401,463736,265916,260269,1060777,844442,226107,102102,949365,3192727,226550,173427,
05-25-2021,81651,189586,110853,383380,989909,778444,400188,473107,598157,285838,395284,279867,1525072,509926,320276,1067717,467269,266733,261753,1066265,848495,226846,102289,953027,3210204,227659,174414,
05-26-2021,81850,190379,111079,383980,995364,782856,400977,475079,601205,286945,397448,281588,1536112,511821,322538,1073574,470063,268104,262780,1071333,852280,227438,102582,956526,3226875,228770,175149,
05-27-2021,81980,190985,111280,384634,999463,787273,402182,477047,602460,287974,399313,283302,1545702,513477,324425,1079255,472590,269088,264415,1074634,855244,227663,102812,958906,3239657,230636,175765,
05-28-2021,82149,191354,111524,384997,1003523,790459,403175,478964,605852,289019,401332,284159,1555284,514862,326342,1084380,473326,269732,265627,1074821,855766,228358,102930,963699,3241240,232255,176801,
05-29-2021,82207,192224,111763,385828,1010166,796885,404190,479996,606874,289670,402936,287157,1564200,516277,328771,1089777,478902,271228,267081,1082746,858949,228985,103222,965277,3254893,233932,177464,
05-30-2021,82478,192524,111937,386074,1010166,800446,405001,480587,607358,289884,403543,289106,1569774,516561,329949,1092180,481070,272267,267735,1084263,863865,229189,103423,966504,3265930,235520,177786,
05-31-2021,82524,193046,112122,386418,1012200,801735,405903,481914,608356,290299,404345,290725,1572004,516614,330965,1093490,482157,272865,268426,1085523,865363,229566,103506,968244,3272043,236905,178296,
06-01-2021,82581,193581,112243,387038,1016480,805134,406739,483841,611675,291373,406915,292677,1579287,518002,332716,1098725,485594,273756,269685,1091074,869302,230646,103836,972599,3291509,238276,179196,
06-02-2021,82753,194326,112409,387709,1021367,809608,407540,485802,616496,292614,409074,294853,1594420,519934,335119,1103024,489145,274663,270887,1098542,874560,231544,104182,975430,3314631,239400,180049,
06-03-2021,82937,194926,112654,388294,1025987,815740,408027,487029,619047,293518,410798,297323,1605025,521726,337779,1108126,492794,275980,272161,1104487,878747,232004,104504,978334,3334364,240297,180864,
06-04-2021,83123,195962,112782,388750,1028518,819014,409147,487842,619810,294061,412091,298091,1610983,522054,340200,1111597,493438,276655,272885,1105566,880267,232886,104588,980219,3338262,241148,181469,
06-05-2021,83240,196583,112878,389200,1032454,821842,410059,488704,621263,294632,413239,300243,1616876,523063,342192,1115638,497906,278152,274255,1109976,883360,233257,105032,983333,3355201,242709,182138,
06-06-2021,83306,197760,112999,389550,1035524,823673,411087,489142,621630,294812,413502,301559,1621895,523439,344174,1118302,499572,278801,275225,1111570,884550,233425,105230,984597,3365160,244074,182504,
06-07-2021,83350,198440,113139,389836,1037924,825278,411964,490202,622523,295218,415071,303209,1623944,523602,345596,1121620,500821,279293,275370,1119156,884936,233613,105373,986249,3370234,245333,182924,
06-08-2021,83409,199215,113295,390386,1041351,826962,412708,492219,622986,296348,417317,304315,1633388,525675,347008,1127207,502697,279709,275998,1121887,888367,233613,105425,987848,3378256,246305,183235,
06-09-2021,83473,200000,113468,391063,1048084,828838,413422,494050,629368,297678,419597,307349,1646104,528206,348353,1132325,509184,279952,277143,1131669,894459,235383,105445,994125,3382448,247141,184550,
06-10-2021,83665,200870,113549,391858,1053031,833862,414053,495177,632626,299139,421870,308374,1657147,530248,352264,1137025,511829,281493,278163,1137010,898531,236138,105517,997965,3405481,248490,185594,
06-11-2021,84039,201523,113733,392574,1057177,833862,414875,496864,635280,300211,424093,310626,1667905,531958,354715,1142770,515544,283069,279390,1142645,902903,237179,106895,1002008,3428356,249412,186512,
06-12-2021,84104,202492,113828,393178,1062742,837223,416129,497745,637861,301017,425081,312392,1678558,533496,356826,1147348,518421,284172,281530,1148015,905229,237788,107348,1004794,3449577,250542,187382,
06-13-2021,84174,203226,113940,393492,1064747,841280,417279,498495,638281,301238,425486,313530,1683100,533944,358860,1149679,519577,284782,282824,1148734,905821,238112,107570,1006090,3458849,251851,187805,
06-14-2021,84337,204126,114503,393875,1066552,848248,418089,499839,638887,301547,427057,314445,1684962,534072,361435,1151880,520694,285036,284328,1149424,909341,239067,107646,1008059,3464158,252753,188252,
06-15-2021,84404,204838,114905,394601,1071899,851411,418659,501128,642879,302903,429398,315832,1694681,535640,363793,1156347,524316,285644,286577,1149424,913682,240007,107872,1012445,3487385,253415,189136,
06-16-2021,84450,205921,115089,395104,1077784,856267,419548,502887,646792,304364,431485,317621,1705133,537169,366121,1162966,526963,286605,286956,1161921,918383,240996,108358,1015723,3509967,254221,189794,
06-17-2021,84487,206570,115225,395724,1083037,858502,420348,504094,649310,305606,433393,319490,1714057,539069,368578,1170632,530077,287660,287416,1166535,923405,241577,108704,1018714,3525021,254856,190543,
06-18-2021,84687,207422,115352,396408,1088035,861688,421119,505669,652406,306952,435274,321205,1724506,540548,371133,1181439,533195,288416,290042,1176385,925518,242539,109094,1022115,3552727,256119,191469,
06-19-2021,84812,208363,115516,396907,1092772,864529,422133,506489,654782,307814,436145,322445,1733181,541833,373772,1192936,535707,289426,290517,1181872,931885,242816,109444,1025344,3573210,256935,192165,
06-20-2021,84849,209571,115607,397132,1097339,865902,423038,507182,655050,307933,436523,323693,1738342,542008,375950,1203398,536671,289929,290682,1182552,932229,243156,109650,1026819,3582792,257407,192524,
06-21-2021,84918,210301,115771,397525,1099499,866909,423833,507993,655838,308520,437846,324299,1739929,542075,378064,1217064,537476,290302,291738,1183398,933112,244087,109702,1027760,3587646,258425,192801,
06-22-2021,84937,211156,115976,398245,1104545,869161,424523,509452,659641,309716,439779,325505,1747308,543964,380250,1230730,539815,290993,292309,1189262,937290,244761,109724,1032128,3610743,259084,193656,
06-23-2021,85043,211613,116148,398756,1108769,871980,425125,510913,662870,311057,441348,327216,1757649,545860,382627,1240399,542173,292045,328683,1193849,941712,244942,109781,1035042,3630251,259664,194366,
06-24-2021,85128,212471,116373,399401,1112304,872631,425790,512319,665184,312349,443061,328406,1766084,547228,385018,1250398,543564,292683,330305,1199084,945242,245752,110820,1038405,3648202,260293,194988,
