Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Antioquia,Arauca,Atlantico,Bolivar,Boyaca,Caldas,Capital District,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guaviare,Huila,La Guajira,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres y Providencia,Santander,Sucre,Tolima,Unknown,Valle del Cauca,Vaupes,Vichada
Country/Region,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia
06-19-2021,6375,602456,9466,284172,121954,80879,82997,1147845,19482,26164,38183,76326,13442,73092,202612,1991,3966,66301,38456,76432,63700,72135,69473,12991,46946,69973,6155,170548,43421,84035,0,301420,1660,2300
06-20-2021,6375,606547,9515,284614,122717,81361,83411,1157637,19554,26491,38397,76676,13492,73802,203452,1992,4017,66679,38492,76762,64504,72859,69963,13057,47115,70532,6155,172678,43917,84566,0,303867,1660,2310
06-21-2021,6376,610130,9553,285037,123481,82016,83827,1165221,19585,26703,38548,76945,13505,74363,204717,1993,4031,67017,38548,77125,65207,73092,70270,13109,47227,71037,6166,174145,44322,85217,0,305921,1660,2311
06-22-2021,6376,614042,9661,285468,124625,82986,84623,1173051,19661,27136,38908,77194,13627,75062,207205,2029,4058,67617,38698,77475,66017,73638,70768,13165,47461,71726,6184,175717,44890,85683,0,308227,1664,2379
06-23-2021,6380,618029,9788,286184,125612,83781,85312,1182399,19756,27565,39285,77817,13792,75914,209324,2032,4129,68007,38882,77848,66493,74127,71238,13248,47712,72032,6187,177724,45346,86189,0,310823,1664,2397
06-24-2021,6382,621981,9892,286687,126264,84357,85725,1197968,19804,27770,39697,78127,13806,76312,210540,2032,4171,68316,38917,77987,67025,74542,71743,13264,47848,72393,6215,179956,45836,86561,0,313832,1666,2397
06-25-2021,6385,626055,10033,287744,127391,85161,86413,1207677,19867,28176,40098,78659,13902,77217,213127,2034,4188,68732,39024,78468,67667,75045,72295,13328,48162,72924,6241,182151,46394,87144,0,316972,1666,2406
06-26-2021,6387,630099,10198,288583,128732,86076,87066,1218716,19951,28585,40548,78955,14060,78338,215275,2039,4208,69233,39168,79032,68398,75597,72883,13387,48434,73488,6251,184199,46967,87752,0,319640,1669,2426
06-27-2021,6389,633973,10431,289464,130227,87269,87923,1225804,20089,28820,41091,79400,14135,79922,218026,2039,4262,69820,39240,79750,69295,76274,73720,13469,48733,74270,6256,186345,47873,88653,0,321651,1669,2434
06-28-2021,6389,636818,10455,290360,131043,87805,88377,1235250,20126,29057,41479,79496,14144,81358,219587,2040,4305,70724,39247,79932,70878,76550,74136,13496,48880,75233,6264,188588,48073,89884,0,323109,1669,2442
06-29-2021,6398,639062,10615,290884,131639,89043,88847,1244585,20204,29314,41913,79736,14247,82173,220970,2042,4336,71568,39365,80335,72156,76941,74699,13552,49082,75608,6274,190614,48518,90265,0,323969,1670,2450
06-30-2021,6400,643088,10652,291315,131996,89553,89206,1256087,20273,29486,42114,79890,14300,82546,221997,2042,4349,71843,39403,80576,72402,77407,74969,13575,49204,75877,6295,192656,48811,90646,0,327888,1672,2464
07-01-2021,6405,646615,10704,291834,132539,90163,89587,1267637,20351,29692,42487,80170,14384,82973,223241,2049,4359,72170,39437,80832,72763,77909,75339,13644,49404,76186,6325,194615,49252,91099,0,330986,1673,2473
07-02-2021,6409,650839,10937,292523,133445,90894,89946,1276491,20390,29918,42890,80487,14521,83494,224908,2069,4370,72631,39487,81008,73118,78685,75875,13696,49658,76718,6378,196379,49807,91465,0,333713,1673,2480
07-03-2021,6409,654839,11161,293234,134387,91489,90474,1284662,20456,30144,43201,80838,14619,84043,226269,2089,4421,73271,39567,81294,73936,79277,76463,13755,49872,77173,6398,197756,50347,91789,0,336436,1674,2487
07-04-2021,6414,657291,11242,293968,135604,92202,90824,1291549,20549,30433,43549,81161,14717,85005,228447,2091,4470,74109,39692,81839,75006,79797,77120,13814,50109,77656,6413,198957,50864,92830,0,338608,1674,2491
07-05-2021,6419,659294,11314,294539,137036,92879,91513,1298245,20693,30607,43823,81498,14801,86122,230920,2094,4513,74705,39845,82309,76060,80216,77705,13884,50369,78266,6420,200178,51404,94063,0,339953,1675,2499
07-06-2021,6425,661751,11372,295037,138324,93639,92303,1306739,20811,30788,44025,81673,14834,87147,232842,2094,4519,75438,39924,82734,76865,80555,78082,13956,50578,78882,6458,201493,51983,95504,0,341630,1675,2502
07-07-2021,6434,664446,11450,295826,139085,94568,92635,1313549,20896,31061,44608,81913,14920,87868,234225,2094,4575,76250,40033,82930,77400,80981,78511,14005,50741,79229,6499,202776,52514,95947,0,344656,1682,2504
07-08-2021,6437,667480,11553,296417,140119,95233,93015,1319074,20929,31325,45147,82157,15002,88913,235949,2096,4609,76845,40127,83162,78015,81436,79164,14041,50969,79640,6513,203867,52953,96686,0,347022,1684,2507
07-09-2021,6439,671381,11598,297035,140494,95729,93404,1325534,20979,31506,45410,82360,15036,89413,237666,2097,4650,77173,40154,83474,78343,81646,79462,14077,51156,79902,6516,205097,53182,97080,0,349428,1684,2517
07-10-2021,6439,671381,11598,297035,140494,95729,93404,1325534,20979,31506,45410,82360,15036,89413,237666,2097,4650,77173,40154,83474,78343,81646,79462,14077,51156,79902,6516,205097,53182,97080,0,349428,1684,2517
07-11-2021,6439,671381,11598,297035,140494,95729,93404,1325534,20979,31506,45410,82360,15036,89413,237666,2097,4650,77173,40154,83474,78343,81646,79462,14077,51156,79902,6516,205097,53182,97080,0,349428,1684,2517
07-12-2021,6454,677338,11732,298222,141278,96433,94129,1338285,21153,31807,46109,82871,15183,90240,239525,2133,4816,78074,40216,83996,78977,82344,80249,14170,51487,80531,6522,207347,53617,97685,18650,354709,1686,2642
07-13-2021,6454,677338,11732,298222,141278,96433,94129,1338285,21153,31807,46109,82871,15183,90240,239525,2133,4816,78074,40216,83996,78977,82344,80249,14170,51487,80531,6522,207347,53617,97685,18650,354709,1686,2642
07-14-2021,6486,684962,11872,299921,143539,97940,94939,1351273,21295,32250,47230,83452,15338,92129,242704,2147,4856,79655,40511,84964,80310,83146,81437,14411,52019,81569,6546,209693,54557,99288,0,360521,1695,2717
07-15-2021,6492,687408,11908,300366,143876,98326,95153,1358292,21334,32352,47475,83531,15388,92492,243681,2147,4861,80173,40532,85123,80629,83346,81694,14467,52154,81794,6554,210601,54686,99512,0,362677,1698,2720
07-16-2021,6503,689957,11981,300982,144431,98606,95464,1362009,21413,32533,47808,84134,15458,93161,245352,2172,4893,80579,40579,85402,81097,83692,82133,14561,52383,82046,6581,211479,55043,99892,0,364569,1699,2743
07-17-2021,6512,692062,12051,301645,144744,99015,95730,1371462,21474,32700,48020,84327,15475,93528,246502,2175,4900,80852,40606,85581,81254,83947,82429,14642,52489,82293,6598,212380,55191,100111,0,366121,1699,2745
07-18-2021,6512,692062,12051,301645,144744,99015,95730,1371462,21474,32700,48020,84327,15475,93528,246502,2175,4900,80852,40606,85581,81254,83947,82429,14642,52489,82293,6598,212380,55191,100111,18206,366121,1699,2745
07-19-2021,6512,692062,12051,301645,144744,99015,95730,1371462,21474,32700,48020,84327,15475,93528,246502,2178,4900,80852,40606,85581,81254,83947,82429,14642,52489,82293,6598,212380,55191,100111,34653,366121,1704,2745
07-20-2021,6512,692062,12051,301645,145103,99015,95730,1371462,21474,32700,48020,84327,15475,93528,246502,2188,4900,80852,40606,85581,81565,83947,82429,14642,52489,82293,6598,212380,55191,100625,46283,366121,1708,2746
07-21-2021,6538,698366,12241,303669,147371,100468,96767,1386268,21705,33221,49297,85256,15678,95865,250785,2201,4943,82897,40977,86650,83345,84849,83773,14908,53211,83573,6646,214108,56180,102615,0,371128,1713,2782
07-22-2021,6546,700164,12287,304095,147824,100675,96882,1389729,21741,33268,49589,85352,15691,96285,251538,2204,4948,83198,41027,86877,83547,85076,84048,14925,53323,83706,6647,214442,56324,102843,0,373269,1714,2786
07-23-2021,6546,700164,12287,304095,147824,100675,96882,1389729,21741,33268,49589,85352,15691,96285,251538,2204,4948,83198,41027,86877,83547,85076,84048,14925,53323,83706,6647,214442,56324,102843,13164,373269,1714,2786
07-24-2021,6567,703804,12370,304900,148433,101252,97135,1396235,21817,33467,50163,85667,15770,97104,253147,2207,4960,83843,41162,87269,84147,85524,84800,15062,53578,84260,6700,215127,56621,103389,0,375814,1716,2788
07-25-2021,6574,705555,12498,305413,148879,101507,97352,1399105,21836,33535,50381,85778,15804,97534,253592,2208,4966,84033,41191,87457,84363,85703,85036,15108,53691,84428,6703,215666,56752,103625,0,377068,1716,2789
07-26-2021,6578,707109,12525,305719,149208,101751,97531,1400870,21909,33603,50476,85907,15817,97755,254046,2208,4970,84225,41214,87629,84571,85828,85213,15152,53833,84616,6705,216263,56918,103877,0,377814,1716,2793
07-27-2021,6581,708549,12566,306101,149552,101950,97650,1403613,21934,33734,50877,86044,15859,98118,254761,2209,4973,84612,41265,87844,84721,85979,85497,15214,53920,84769,6712,216937,57067,104119,0,379538,1716,2794
07-28-2021,6588,709939,12618,306597,149886,102121,97797,1405585,21971,33883,51214,86234,15889,98540,255169,2213,4992,84756,41297,88039,84920,86162,85664,15275,54046,84920,6719,217608,57183,104280,0,380498,1716,2820
07-29-2021,6597,711232,12668,306993,150230,102315,97868,1408458,22026,33928,51405,86316,15918,98698,255659,2213,4998,84991,41318,88201,85086,86280,85855,15303,54134,85027,6721,218182,57249,104401,0,382022,1717,2820
07-30-2021,6601,712565,12707,307378,150514,102478,97989,1411317,22066,33999,51700,86403,15938,98895,256119,2213,5008,85150,41342,88313,85227,86415,86136,15356,54218,85231,6724,218499,57357,104540,0,383348,1723,2822
07-31-2021,6605,713959,12747,307920,150697,102622,98085,1413905,22088,34092,51821,86460,15975,99377,256633,2214,5009,85366,41365,88514,85365,86551,86261,15390,54278,85318,6730,218800,57468,104661,0,384493,1727,2824
08-01-2021,6625,715173,12771,308217,151081,102826,98252,1416037,22125,34181,52105,86578,16007,99746,257282,2214,5012,85600,41429,88659,85524,86727,86538,15431,54397,85492,6732,219257,57618,104933,0,385293,1727,2825
08-02-2021,6628,716358,12786,308526,151278,102948,98409,1417642,22150,34276,52236,86653,16011,99927,257661,2214,5015,85768,41445,88738,85638,86816,86669,15499,54523,85633,6736,219629,57744,105167,0,385774,1727,2826
08-03-2021,6643,717187,12814,308791,151536,103087,98468,1419195,22169,34357,52524,86726,16048,100201,258060,2214,5023,85949,41497,88889,85744,86958,86861,15532,54587,85716,6754,219896,57773,105319,0,386887,1727,2847
08-04-2021,6652,718303,12825,309071,151740,103212,98536,1420779,22196,34425,52720,86831,16064,100580,258384,2214,5040,86087,41552,89055,85865,87118,87005,15565,54680,85835,6758,220136,57848,105439,0,387973,1727,2848
08-05-2021,6652,719510,12856,309357,151958,103356,98623,1422489,22232,34511,52846,86924,16070,100691,258672,2215,5042,86208,41580,89132,86087,87245,87155,15607,54768,85934,6760,220381,57903,105550,0,388710,1730,2849
08-06-2021,6653,720267,12877,309677,152196,103465,98745,1424073,22269,34567,53067,87032,16107,100919,259038,2216,5047,86363,41627,89576,86176,87344,87298,15638,54841,86050,6760,220652,57967,105722,0,389774,1731,2849
08-07-2021,6665,721151,12904,309998,152326,103578,98846,1425602,22300,34641,53249,87103,16128,101147,259330,2216,5050,86490,41650,89756,86294,87466,87406,15672,54912,86152,6761,220894,58046,105870,0,390446,1733,2852
08-08-2021,6666,722083,12908,310220,152471,103656,98908,1426815,22372,34667,53348,87141,16130,101191,259518,2216,5050,86596,41665,89772,86349,87533,87465,15688,54958,86242,6762,221168,58066,105925,0,390850,1733,2852
08-09-2021,6676,723128,12910,310373,152580,103695,98967,1427741,22384,34705,53435,87183,16135,101284,259698,2218,5057,86690,41699,89879,86414,87583,87568,15705,55001,86298,6763,221419,58084,106020,0,391120,1733,2862
08-10-2021,6687,723642,12920,310550,152868,103751,99035,1428252,22400,34780,53516,87241,16145,101377,260085,2218,5059,86739,41732,90004,86476,87676,87713,15733,55076,86345,6769,221685,58135,106052,0,391685,1737,2872
08-11-2021,6698,724626,12936,310762,153023,103810,99089,1429091,22422,34830,53647,87304,16149,101547,260315,2219,5077,86834,41757,90101,86557,87774,87780,15766,55137,86419,6769,221838,58169,106157,0,393111,1737,2872
08-12-2021,6704,725146,12950,310967,153160,103912,99135,1430111,22461,34861,53731,87388,16157,101646,260521,2253,5077,86972,41793,90225,86642,87856,87925,15815,55169,86479,6778,221998,58210,106215,0,393728,1737,2873
08-13-2021,6706,725767,12963,311136,153339,104001,99221,1430951,22480,34902,53852,87441,16169,101771,260744,2253,5078,87051,41820,90332,86700,87955,88021,15835,55221,86539,6779,222083,58236,106272,0,394394,1737,2873
08-14-2021,6714,726551,12975,311377,153451,104076,99285,1431941,22499,34932,54004,87480,16178,101905,260895,2254,5090,87110,41839,90477,86750,88045,88074,15863,55251,86601,6782,222229,58281,106321,0,394788,1737,2874
08-15-2021,6714,726551,12975,311377,153451,104076,99285,1431941,22499,34932,54004,87480,16178,101905,260895,2254,5090,87110,41839,90477,86750,88045,88074,15863,55251,86601,6782,222229,58281,106321,3132,394788,1737,2874
08-16-2021,6714,727982,12986,311673,153654,104195,99389,1433604,22525,34966,54168,87550,16183,102003,261126,2254,5091,87246,41859,90572,86865,88107,88170,15917,55295,86671,6782,222488,58341,106419,0,395516,1737,2874
08-17-2021,6719,728763,12986,311745,153695,104213,99412,1434287,22531,34968,54195,87570,16184,102181,261202,2255,5093,87280,41866,90613,86886,88127,88187,15925,55308,86704,6783,222561,58350,106454,0,396514,1737,2875
08-18-2021,6728,729165,13003,311883,153752,104242,99433,1434633,22538,35002,54269,87629,16186,102355,261301,2255,5095,87314,41883,90765,86951,88179,88253,15934,55355,86733,6786,222665,58373,106469,0,397580,1737,2877
08-19-2021,6748,729740,13020,312029,153821,104290,99462,1435462,22546,35032,54397,87660,16190,102484,261442,2258,5102,87347,41894,90924,86994,88249,88354,15943,55375,86776,6786,222742,58394,106493,0,397938,1740,2884
08-20-2021,6752,730261,13036,312392,153959,104356,99509,1435900,22570,35065,54546,87727,16197,102590,261549,2258,5104,87406,41920,91057,87038,88326,88434,15966,55432,86845,6794,222811,58443,106542,0,398516,1742,2889
08-21-2021,6768,730864,13048,312608,154014,104390,99546,1436508,22585,35094,54611,87775,16201,102610,261655,2258,5105,87456,41922,91120,87082,88388,88468,15983,55448,86866,6794,222882,58466,106571,0,399180,1742,2889
08-22-2021,6770,731472,13051,312804,154089,104439,99569,1437018,22606,35142,54636,87785,16203,102645,261753,2262,5106,87498,41937,91251,87105,88434,88515,16004,55476,86896,6794,222970,58488,106610,0,399578,1742,2889
08-23-2021,6779,731992,13054,312899,154276,104519,99625,1437570,22630,35178,54689,87854,16204,102723,261872,2263,5106,87528,41957,91424,87178,88470,88587,16030,55503,86943,6794,223033,58513,106703,0,399707,1742,2890
08-24-2021,6780,732499,13060,313001,154337,104538,99657,1438030,22639,35209,54759,87914,16224,102765,261934,2264,5109,87566,41986,91581,87202,88516,88643,16035,55526,86970,6795,223097,58523,106724,0,400176,1742,2901
08-25-2021,6780,732499,13060,313001,154337,104538,99657,1438030,22639,35209,54759,87914,16224,102765,261934,2264,5109,87566,41986,91581,87202,88516,88643,16035,55526,86970,6795,223097,58523,106724,2448,400176,1742,2901
08-26-2021,6781,733609,13076,313247,154519,104591,99705,1438970,22659,35246,54878,87971,16227,102890,262058,2264,5110,87625,42005,91686,87242,88607,88743,16051,55569,87013,6796,223248,58554,106761,0,400740,1742,2902
08-27-2021,6783,734115,13089,313392,154547,104606,99731,1439487,22660,35274,54911,87993,16235,102950,262103,2265,5110,87662,42008,91737,87271,88635,88767,16055,55587,87024,6796,223397,58577,106775,0,400977,1742,2902
08-28-2021,6787,734626,13100,313538,154575,104631,99769,1439931,22666,35286,54964,88005,16248,102995,262126,2265,5111,87699,42009,91826,87303,88682,88849,16061,55613,87038,6797,223497,58622,106798,0,401239,1744,2904
08-29-2021,6787,735149,13104,313710,154613,104665,99803,1440381,22671,35299,55002,88034,16251,103028,262170,2265,5111,87741,42020,91900,87321,88701,88906,16067,55628,87070,6797,223586,58635,106811,0,401383,1744,2905
08-30-2021,6787,735446,13107,313823,154738,104711,99833,1440811,22687,35311,55066,88098,16252,103081,262260,2265,5112,87775,42042,91982,87380,88738,88953,16079,55662,87094,6797,223732,58659,106849,0,401481,1744,2909
08-31-2021,6790,735889,13110,313924,154777,104736,99848,1441190,22687,35321,55079,88112,16255,103129,262336,2266,5112,87794,42053,92047,87413,88762,88973,16080,55662,87112,6799,223886,58663,106868,0,401760,1744,2909
09-01-2021,6795,736391,13129,314042,154832,104776,99867,1441483,22695,35331,55116,88159,16267,103186,262403,2266,5112,87817,42061,92123,87432,88783,89042,16087,55683,87139,6802,224044,58735,106882,0,401948,1744,2910
09-02-2021,6798,736811,13142,314301,154904,104793,99884,1441891,22701,35336,55149,88201,16270,103237,262458,2267,5112,87838,42064,92203,87452,88812,89067,16089,55699,87169,6803,224141,58745,106901,0,402139,1744,2910
09-03-2021,6800,737145,13147,314542,154966,104808,99904,1442269,22710,35346,55180,88225,16277,103252,262512,2267,5113,87858,42090,92265,87470,88835,89159,16104,55709,87180,6807,224220,58760,106918,0,402387,1744,2912
09-04-2021,6802,737505,13158,314737,155028,104844,99938,1442868,22718,35360,55208,88267,16282,103305,262568,2267,5113,87881,42094,92351,87482,88873,89260,16105,55727,87205,6819,224280,58771,106928,0,402580,1744,2912
09-05-2021,6804,737855,13164,314900,155098,104867,99962,1443178,22724,35363,55237,88290,16284,103337,262621,2267,5118,87901,42102,92449,87495,88903,89330,16113,55761,87241,6819,224332,58790,106949,0,402738,1744,2913
09-06-2021,6808,738010,13167,315029,155136,104885,99971,1443408,22731,35370,55250,88312,16285,103354,262675,2267,5120,87914,42115,92496,87512,88927,89378,16135,55770,87255,6819,224382,58800,106973,0,402859,1744,2916
09-07-2021,6808,738311,13173,315133,155177,104892,99979,1444105,22732,35377,55281,88330,16290,103377,262742,2267,5120,87921,42120,92541,87516,88944,89385,16137,55786,87265,6822,224425,58804,106979,0,403011,1744,2916
09-08-2021,6808,738637,13181,315355,155249,104903,99989,1444379,22736,35379,55308,88364,16298,103396,262683,2267,5120,87937,42127,92633,87532,88963,89445,16143,55810,87290,6823,224483,58819,107096,0,403383,1744,2917
09-09-2021,6808,739019,13184,315532,155323,104922,100004,1444775,22753,35388,55336,88394,16301,103417,262742,2269,5122,87948,42143,92697,87556,89013,89508,16148,55851,87310,6826,224518,58836,107115,0,403577,1746,2919
09-10-2021,6812,739423,13187,315763,155397,104946,100029,1445083,22760,35402,55368,88451,16303,103444,262781,2269,5123,87975,42153,92766,87613,89038,89580,16156,55878,87332,6828,224549,58852,107133,0,403713,1746,2919
09-11-2021,6812,739772,13191,316010,155428,104964,100044,1445705,22761,35410,55387,88468,16309,103462,262813,2270,5124,87994,42158,92799,87626,89075,89615,16161,55889,87360,6828,224584,58863,107140,0,403890,1746,2920
09-12-2021,6812,740085,13191,316233,155497,104976,100057,1446066,22765,35418,55428,88503,16315,103491,262847,2270,5126,88008,42177,92868,87645,89106,89665,16162,55924,87369,6830,224635,58881,107150,0,404081,1747,2921
09-13-2021,6812,740459,13192,316357,155518,104994,100064,1446300,22769,35420,55445,88518,16315,103505,262866,2270,5126,88012,42184,92892,87652,89118,89681,16164,55929,87386,6830,224706,58886,107160,0,404365,1747,2921
09-14-2021,6814,740807,13194,316518,155542,105008,100074,1446549,22771,35431,55473,88532,16315,103514,263018,2270,5127,88024,42198,92963,87662,89141,89713,16168,55933,87392,6832,224780,58888,107170,0,404508,1747,2922
09-15-2021,6814,740807,13194,316518,155542,105008,100074,1446549,22771,35431,55473,88532,16315,103514,263018,2270,5127,88024,42198,92963,87662,89141,89713,16168,55933,87392,6832,224780,58888,107170,1570,404508,1747,2922
09-16-2021,6815,741496,13205,316969,155618,105038,100102,1447089,22777,35436,55536,88603,16319,103537,263097,2271,5127,88049,42214,93050,87701,89189,89825,16177,55987,87431,6840,224855,58900,107186,0,404942,1749,2922
09-17-2021,6816,741868,13211,317223,155665,105049,100111,1447314,22781,35440,55560,88630,16322,103549,263154,2271,5127,88066,42227,93105,87716,89259,89866,16188,56010,87449,6844,224878,58915,107188,0,405123,1749,2922
09-18-2021,6818,742257,13245,317533,155747,105071,100126,1447491,22791,35450,55580,88703,16322,103566,263203,2271,5130,88080,42243,93166,87737,89279,89917,16191,56029,87469,6846,224907,58929,107202,0,405280,1749,2923
09-19-2021,6819,742590,13252,317961,155805,105112,100158,1447719,22799,35459,55610,88748,16325,103600,263257,2271,5130,88099,42254,93285,87769,89298,89981,16201,56044,87488,6850,224957,58936,107224,0,405391,1749,2923
09-20-2021,6820,742908,13258,318132,155826,105132,100191,1447935,22804,35464,55625,88776,16325,103624,263282,2283,5130,88105,42261,93310,87778,89307,90021,16204,56049,87494,6851,225001,58941,107237,0,405502,1749,2924
09-21-2021,6821,743251,13264,318309,155853,105152,100205,1448196,22806,35477,55638,88794,16327,103633,263319,2283,5130,88111,42263,93377,87785,89322,90049,16205,56054,87502,6851,225038,58948,107262,0,405724,1749,2924
09-22-2021,6821,743613,13279,318570,155926,105171,100228,1448363,22812,35486,55657,88845,16344,103647,263366,2287,5130,88126,42281,93485,87801,89355,90105,16213,56084,87522,6852,225073,58960,107288,0,405840,1749,2924
09-23-2021,6826,744018,13280,318853,155978,105196,100246,1448564,22817,35496,55682,88873,16347,103672,263414,2291,5130,88142,42291,93576,87829,89363,90144,16227,56092,87528,6857,225114,58967,107326,0,405999,1749,2924
09-24-2021,6826,744431,13284,319304,156025,105210,100257,1448774,22820,35497,55701,88896,16349,103690,263448,2291,5130,88149,42306,93642,87855,89378,90200,16233,56112,87539,6857,225140,58978,107338,0,406179,1749,2925
09-25-2021,6828,744801,13289,319755,156074,105226,100268,1448998,22823,35501,55725,88926,16355,103724,263493,2292,5130,88158,42324,93719,87886,89401,90252,16238,56133,87554,6860,225169,58986,107344,0,406346,1750,2925
09-26-2021,6828,745104,13293,320120,156131,105235,100278,1449172,22825,35505,55747,88953,16358,103756,263523,2292,5130,88168,42344,93761,87933,89435,90292,16243,56155,87567,6864,225197,58993,107350,0,406448,1750,2925
09-27-2021,6828,745104,13293,320120,156131,105235,100278,1449172,22825,35505,55747,88953,16358,103756,263523,2292,5130,88168,42344,93761,87933,89435,90292,16243,56155,87567,6864,225197,58993,107350,1015,406448,1750,2925
09-28-2021,6828,745684,13295,320546,156216,105264,100320,1449440,22831,35542,55777,88986,16364,103874,263585,2294,5131,88186,42386,93931,88045,89467,90414,16257,56199,87607,6866,225248,59024,107378,0,406716,1750,2925
09-29-2021,6828,746081,13301,320812,156263,105274,100328,1449562,22833,35546,55793,89019,16370,103883,263634,2294,5131,88187,42417,94000,88102,89481,90458,16261,56209,87615,6869,225277,59031,107378,0,406936,1750,2925
09-30-2021,6829,746490,13303,321129,156282,105284,100338,1449715,22842,35548,55808,89041,16372,103886,263643,2294,5131,88195,42422,94051,88160,89492,90475,16262,56212,87624,6871,225298,59038,107380,0,407187,1750,2925
10-01-2021,6831,746849,13316,321518,156402,105313,100354,1449887,22846,35549,55825,89074,16381,103905,263670,2294,5131,88206,42446,94193,88225,89527,90547,16276,56238,87643,6872,225319,59060,107389,0,407383,1750,2925
10-02-2021,6831,747154,13321,321879,156451,105329,100365,1450109,22851,35550,55830,89091,16381,103914,263706,2294,5131,88223,42462,94271,88299,89540,90603,16282,56256,87656,6875,225340,59066,107393,0,407513,1750,2925
10-03-2021,6833,747488,13322,322154,156498,105341,100379,1450239,22853,35552,55840,89106,16382,103933,263735,2295,5132,88234,42490,94344,88369,89549,90663,16286,56272,87664,6878,225362,59076,107397,0,407704,1750,2934
10-04-2021,6833,747851,13325,322418,156514,105348,100389,1450415,22854,35553,55845,89123,16382,103938,263748,2295,5132,88235,42493,94366,88449,89553,90720,16289,56284,87669,6878,225384,59078,107402,0,407796,1750,2934
10-05-2021,6833,748140,13326,322662,156560,105355,100398,1450545,22857,35554,55853,89145,16390,103947,263765,2295,5132,88238,42521,94454,88527,89569,90755,16290,56295,87674,6878,225405,59084,107405,0,407918,1750,2934
10-06-2021,6833,748497,13327,322890,156622,105382,100411,1450682,22861,35561,55861,89175,16392,103954,263807,2295,5132,88241,42546,94534,88613,89586,90798,16298,56308,87683,6879,225443,59090,107412,0,408050,1750,2934
10-07-2021,6833,748824,13329,323241,156678,105399,100423,1450852,22864,35561,55880,89202,16397,103961,263834,2295,5135,88266,42569,94678,88697,89600,90858,16305,56325,87694,6881,225475,59100,107423,0,408260,1750,2935
10-08-2021,6833,749226,13331,323520,156723,105413,100436,1451096,22868,35561,55905,89251,16397,103986,263865,2295,5135,88279,42585,94773,88797,89613,90915,16313,56338,87700,6892,225498,59108,107425,0,408368,1750,2936
10-09-2021,6833,749574,13394,323874,156787,105426,100458,1451270,22868,35564,55920,89257,16397,103990,263886,2295,5135,88292,42623,94852,88890,89628,90967,16323,56355,87710,6892,225519,59115,107439,0,408499,1750,2936
10-10-2021,6833,749918,13397,324175,156836,105445,100483,1451440,22877,35564,55930,89294,16398,103997,263908,2295,5136,88293,42655,94911,89001,89642,91011,16328,56381,87725,6893,225551,59120,107443,0,408670,1750,2936
10-11-2021,6834,750118,13403,324352,156899,105457,100490,1451584,22878,35570,55944,89321,16399,104004,263936,2295,5136,88300,42662,94983,89124,89656,91079,16336,56386,87731,6896,225582,59122,107450,0,408712,1750,2936
10-12-2021,6828,750361,13409,324546,156927,105467,100494,1451727,22882,35573,55952,89327,16407,104005,263955,2296,5137,88303,42670,95034,89228,89663,91112,16342,56400,87731,6902,225615,59126,107451,0,408844,1750,2936
10-13-2021,6828,750703,13409,324798,156975,105469,100503,1451840,22884,35574,55966,89342,16404,104009,263975,2296,5137,88307,42687,95069,89334,89673,91163,16345,56415,87738,6902,225640,59132,107452,0,408999,1750,2938
10-14-2021,6828,750846,13436,325136,157037,105482,100516,1451991,22886,35578,55976,89376,16405,104013,264004,2296,5137,88321,42713,95166,89402,89680,91257,16350,56445,87743,6908,225671,59143,107457,0,409153,1753,2938
10-15-2021,6828,751118,13449,325444,157131,105503,100528,1452194,22892,35582,55986,89403,16405,104020,264040,2296,5137,88331,42745,95275,89485,89691,91339,16363,56457,87749,6917,225698,59149,107462,0,409381,1753,2938
10-16-2021,6828,751444,13467,325729,157209,105518,100536,1452339,22897,35589,56000,89461,16408,104035,264063,2297,5137,88337,42763,95378,89546,89701,91413,16369,56477,87757,6918,225742,59154,107480,0,409549,1753,2939
10-17-2021,6828,751757,13473,326023,157261,105529,100550,1452496,22902,35593,56011,89490,16408,104060,264079,2298,5137,88345,42775,95426,89556,89721,91504,16373,56492,87765,6922,225764,59161,107488,0,409652,1753,2940
