Admin2,,,,,,,,,,,,,,,,,
Province/State,Baden-Wurttemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thuringen,Unknown
Country/Region,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
05-06-2021,461325,609616,171737,104342,25935,73338,270669,41560,244980,761517,144219,38395,270471,93562,60108,120382,10516
05-07-2021,463883,612095,172332,104674,26017,73630,271849,41815,246084,765050,144937,38562,271630,94019,60328,120937,9920
05-08-2021,465900,614107,172649,104930,26106,73836,272962,41963,247016,768194,145288,38744,272481,94329,60509,121395,10478
05-09-2021,466904,615338,172739,105072,26143,73984,273352,42017,247423,769889,145736,38790,273120,94592,60624,121642,3522
05-10-2021,467990,615986,173192,105072,26172,74176,273775,42075,247892,771298,146113,38832,273524,94758,60759,121996,4598
05-11-2021,470551,618202,173705,105469,26274,74321,275361,42360,248876,774406,146711,39001,274428,95144,61005,122667,9423
05-12-2021,473377,618308,173716,105469,26368,74499,275361,42576,248876,774406,147441,39001,275861,95638,61005,122667,9925
05-13-2021,475356,622624,174578,106145,26443,74673,277815,42749,250813,780826,147862,39418,276825,95975,61349,123688,986
05-14-2021,476621,623860,175019,106281,26475,74829,278351,42794,251476,782511,148400,39460,277452,96208,61468,123945,3352
05-15-2021,477881,625375,175201,106476,26530,74893,279036,42905,252095,784628,148772,39610,277843,96379,61608,124286,2354
05-16-2021,478531,626404,175289,106565,26573,74995,279342,42963,252343,786304,149110,39642,278240,96579,61674,124415,3970
05-17-2021,479236,627031,175655,106657,26590,75090,279582,43006,252581,787351,149279,39688,278487,96654,61747,124655,5031
05-18-2021,481109,628744,176035,106927,26625,75148,280751,43224,253319,789621,149661,39870,279228,96894,61948,125202,1590
05-19-2021,483234,630521,176497,107234,26716,75338,281797,43332,254252,792263,150201,40017,280274,97169,62122,125681,1129
05-20-2021,484697,631929,176762,107425,26778,75483,282450,43535,254959,794195,150623,40148,280932,97405,62237,125984,2962
05-21-2021,485934,632964,177033,107601,26820,75582,283061,43519,255516,795890,150987,40281,281319,97557,62409,126214,3913
05-22-2021,487020,633883,177184,107738,26853,75668,283695,43575,256003,797543,151187,40404,281693,97668,62518,126423,3964
05-23-2021,487578,634391,177243,107799,26868,75752,283870,43602,256162,798113,151337,40413,281887,97765,62542,126475,5865
05-24-2021,487886,634746,177310,107820,26883,75820,283959,43612,256237,798651,151497,40429,281927,97802,62622,126542,6247
05-25-2021,488337,635241,177536,107823,26900,75859,284119,43622,256340,799290,151651,40479,282038,97875,62656,126709,6093
05-26-2021,489337,636238,177709,107911,26935,75935,284916,43702,256768,800759,151913,40542,282423,97999,62760,126959,4235
05-27-2021,490577,637463,177939,108084,26989,76014,285572,43764,257191,802514,152176,40622,283059,98163,62839,127183,3841
05-28-2021,491420,638255,178222,108158,27028,76099,286111,43810,257666,803694,152428,40687,283405,98315,62947,127358,4556
05-29-2021,492181,638818,178317,108201,27072,76167,286463,43829,257956,804733,152582,40711,283612,98406,63017,127481,5126
05-30-2021,492447,638856,178213,108201,27074,76209,286463,43842,257956,804733,152696,40711,283771,98445,63017,127481,7600
05-31-2021,492733,639477,178360,108233,27093,76230,286701,44152,258206,805681,152844,40774,283842,98499,63100,127599,6397
06-01-2021,493511,640257,178562,108336,27140,76338,287141,43911,258574,806867,153054,40871,284073,98560,63179,127755,4779
06-02-2021,494341,640963,178772,108417,27159,76387,287588,43934,258893,808002,153300,40934,284380,98681,63255,127833,5165
06-03-2021,494918,641342,178932,108462,27195,76465,287892,43951,259130,808695,153439,40979,284561,98765,63283,127924,5759
06-04-2021,495178,641704,179089,108510,27219,76504,288023,43973,259283,809270,153625,40998,284678,98820,63324,128033,6454
06-05-2021,495601,642209,179141,108534,27238,76577,288258,43981,259406,809816,153713,41031,284828,98878,63362,128121,6240
06-06-2021,495835,642508,179136,108560,27247,76598,288323,43992,259459,810086,153794,41045,284906,98909,63384,128135,6981
06-07-2021,495944,642704,179237,108575,27247,76624,288337,43999,259544,810456,153886,41057,284931,98919,63407,128186,7289
06-08-2021,496615,643322,179343,108616,27280,76677,288624,44017,259743,811169,154023,41097,285054,98971,63452,128263,6329
06-09-2021,497237,643966,179467,108630,27294,76738,288915,44023,259891,811869,154205,41149,285193,99023,63517,128335,6418
06-10-2021,497666,644401,179553,108653,27315,76796,289168,44047,260045,812424,154321,41196,285307,99059,63549,128388,6729
06-11-2021,498053,644734,179654,108613,27330,76829,289345,44060,260120,812915,154399,41229,285382,99097,63601,128437,7013
06-12-2021,498259,645009,179679,108641,27341,76878,289484,44070,260206,813246,154448,41260,285434,99113,63634,128478,7115
06-13-2021,498250,645161,179693,108654,27345,76885,289516,44071,260235,813347,154492,41268,285449,99123,63638,128489,7679
06-14-2021,498590,645288,179747,108622,27346,76925,289564,44079,260246,813572,154557,41272,285478,99135,63642,128501,7604
06-15-2021,498867,645591,179791,108605,27355,76964,289690,44091,260357,813878,154631,41304,285536,99152,63665,128546,7305
06-16-2021,499158,645836,179823,108608,27363,77016,289817,44099,260448,814114,154721,41324,285561,99175,63692,128579,7433
06-17-2021,499333,646038,179858,108615,27370,77037,289930,44099,260531,814384,154784,41339,285604,99193,63716,128598,7239
06-18-2021,499480,646268,179863,108623,27376,77065,290107,44098,260583,814603,154845,41365,285639,99206,63740,128624,7116
06-19-2021,499633,646414,179879,108637,27382,77098,290174,44100,260637,814823,154870,41382,285668,99218,63759,128642,7281
06-20-2021,499703,646499,179889,108640,27386,77122,290208,44102,260643,814893,154902,41383,285677,99220,63759,128647,7453
06-21-2021,499767,646590,179921,108642,27392,77136,290249,44103,260679,814963,154936,41389,285690,99219,63780,128669,7494
06-22-2021,499927,646880,179990,108643,27406,77155,290345,44117,260752,815130,154975,41405,285729,99228,63795,128692,7135
06-23-2021,500237,647006,180026,108643,27414,77212,290469,44122,260800,815326,155003,41416,285752,99243,63812,128710,7248
06-24-2021,500349,647125,180077,108649,27423,77236,290538,44122,260843,815516,155041,41435,285777,99251,63824,128728,6980
06-25-2021,500500,647233,180124,108665,27429,77254,290623,44134,260872,815662,155079,41443,285782,99266,63838,128737,7024
06-26-2021,500593,647230,180116,108672,27425,77289,290688,44136,260905,815785,155100,41451,285799,99266,63854,128740,7104
06-27-2021,500625,647295,180121,108675,27426,77300,290712,44138,260916,815824,155119,41453,285802,99267,63858,128742,7216
06-28-2021,500675,647371,180141,108677,27426,77315,290756,44139,260939,815931,155138,41460,285812,99271,63876,128748,7155
06-29-2021,500818,647527,180173,108684,27440,77342,290848,44149,261002,816107,155183,41472,285842,99274,63889,128763,6886
06-30-2021,500954,647626,180209,108702,27449,77370,290935,44156,261055,816330,155227,41486,285908,99283,63906,128776,6833
07-01-2021,501039,647750,180236,108706,27458,77397,290994,44158,261107,816500,155269,41497,285927,99288,63921,128782,6930
07-02-2021,501130,647843,180264,108712,27467,77434,291117,44162,261155,816637,155298,41511,285935,99286,63937,128796,6946
07-03-2021,501235,647935,180272,108718,27472,77456,291181,44164,261208,816772,155317,41517,285942,99288,63957,128803,6822
07-04-2021,501259,647993,180275,108718,27476,77467,291195,44165,261217,816833,155336,41519,285943,99289,63963,128804,7018
07-05-2021,501276,648060,180326,108726,27482,77478,291218,44165,261248,816947,155367,41555,285953,99296,63979,128809,6977
07-06-2021,501405,648233,180381,108745,27500,77514,291328,44164,261340,817174,155436,41577,285968,99300,63985,128818,6707
07-07-2021,501528,648419,180429,108758,27501,77544,291440,44166,261437,817383,155490,41591,285994,99316,64016,128827,6728
07-08-2021,501623,648581,180493,108776,27527,77582,291541,44174,261494,817566,155537,41600,286022,99320,64038,128839,6757
07-09-2021,501738,648729,180543,108790,27533,77611,291670,44180,261584,817842,155581,41611,286027,99324,64052,128838,6702
07-10-2021,501818,648888,180553,108808,27542,77612,291761,44185,261648,818057,155613,41622,286045,99329,64073,128851,6759
07-11-2021,501848,648971,180553,108813,27549,77673,291793,44186,261648,818143,155631,41624,286049,99329,64085,128855,6982
07-12-2021,501891,649049,180640,108829,27551,77692,291828,44187,261720,818335,155665,41628,286061,99332,64094,128863,6920
07-13-2021,502113,649339,180739,108871,27576,77727,291984,44206,261843,818646,155764,41632,286104,99347,64137,128887,6397
07-14-2021,502341,649598,180885,108890,27588,77776,292135,44218,261998,819026,155878,41650,286133,99355,64186,128900,6378
07-15-2021,502486,649847,181017,108908,27604,77826,292286,44225,262161,819373,155957,41661,286150,99359,64221,128925,6373
07-16-2021,502678,650151,181149,108927,27616,77873,292476,44231,262319,819693,156030,41686,286184,99380,64277,128943,6331
07-17-2021,502844,650330,181149,108932,27630,77906,292622,44242,262486,820129,156066,41686,286207,99384,64309,128944,6387
07-18-2021,502888,650434,181149,108945,27634,77939,292660,44242,262530,820285,156091,41704,286225,99385,64342,128950,6833
07-19-2021,502995,650579,181342,108971,27639,77986,292723,44247,262655,820634,156176,41715,286228,99400,64377,128966,6587
07-20-2021,503256,650906,181593,108971,27662,78049,292951,44253,262887,821135,156312,41759,286256,99413,64436,128997,6010
07-21-2021,503528,651216,181724,108971,27680,78111,293201,44260,263136,821692,156476,41808,286283,99426,64493,129010,5482
07-22-2021,503809,651531,181533,109011,27705,78225,293393,44271,263404,822225,156610,41846,286310,99441,64567,129025,5519
07-23-2021,504027,651478,181537,109011,27719,78282,293393,44271,263404,822225,156700,41846,286359,99452,64567,129025,6995
07-24-2021,504201,651690,181709,109049,27736,78374,293730,44320,263782,823146,156743,41909,286411,99458,64730,129081,5800
07-25-2021,504322,652105,181720,109062,27745,78446,293768,44325,263839,823318,156801,41921,286411,99459,64764,129084,5928
07-26-2021,504422,652270,181973,109080,27755,78545,293833,44330,263940,823725,156912,41935,286436,99480,64864,129129,5812
07-27-2021,504746,652637,182171,109125,27795,78632,294058,44370,264216,824476,157057,41987,286503,99494,64976,129159,5099
07-28-2021,505714,654078,182630,109323,27831,78824,294779,44429,264858,826740,157486,42108,286822,99610,65204,129448,7352
07-29-2021,505397,653016,182350,109157,27839,78830,294401,44394,264548,825362,157335,42030,286615,99544,65092,129178,7238
07-30-2021,505677,653524,182694,109233,27871,78962,294768,44438,264988,826881,157474,42087,286661,99569,65358,129208,5525
07-31-2021,505910,653798,182733,109271,27903,79049,294919,44456,265191,827603,157531,42125,286687,99593,65430,129231,5294
08-01-2021,505977,653947,182750,109277,27916,79163,294967,44459,265270,827847,157568,42133,286687,99598,65470,129237,6011
08-02-2021,506144,654080,183007,109299,27932,79200,295099,44467,265391,828457,157696,42153,286717,99613,65586,129262,5694
08-03-2021,506464,654448,183276,109381,27971,79313,295405,44547,265692,829571,157858,42236,286789,99641,65795,129286,4671
08-04-2021,506887,654777,183583,109432,27995,79474,295667,44588,265981,830647,158046,42290,286852,99661,66002,129328,4793
08-05-2021,507245,655114,183872,109491,28025,79658,295887,44638,266231,831773,158195,42342,286923,99696,66233,129341,4796
08-06-2021,507549,655461,184111,109543,28047,79818,296092,44705,266520,832720,158358,42407,286969,99735,66472,129369,4972
08-07-2021,507846,655883,184188,109595,28065,80086,296318,44724,266696,833859,158412,42457,287028,99743,66624,129378,4707
08-08-2021,507936,656072,184209,109611,28083,80239,296371,44740,266789,834235,158467,42464,287028,99750,66704,129385,5766
08-09-2021,508194,656286,184581,109645,28092,80411,296532,44757,266935,835008,158593,42474,287083,99795,66876,129407,5400
08-10-2021,508752,656939,184948,109739,28140,80629,296947,44830,267275,836507,158781,42560,287160,99841,67158,129444,3701
08-11-2021,509395,657596,185306,109855,28185,80859,297378,44889,267712,838393,159030,42640,287293,99866,67424,129473,3544
08-12-2021,509994,658221,185780,109961,28217,81132,297760,44958,268108,840295,159292,42696,287388,99925,67641,129508,3459
08-13-2021,510541,658788,186394,110045,28267,81388,298101,45055,268469,842280,159546,42766,287504,99959,67878,129540,3350
08-14-2021,511162,659378,186525,110115,28303,81678,298536,45098,268764,844012,159639,42833,287505,99972,68055,129555,3416
08-15-2021,511310,659723,186540,110131,28339,81860,298628,45146,268853,844868,159766,42866,287507,99999,68152,129559,5031
08-16-2021,511654,660104,187128,110198,28370,82076,298902,45172,269092,846063,160016,42902,287685,100045,68345,129596,4479
08-17-2021,512700,661207,187681,110361,28412,82283,299601,45308,269737,848754,160312,42997,287847,100109,68633,129686,1590
08-18-2021,513666,662259,188191,110501,28485,82587,300167,45399,270368,851794,160768,43064,287982,100167,68913,129718,2197
08-19-2021,514643,663210,188666,110579,28568,82811,300970,45480,271033,855801,161128,43242,288065,100234,69104,129772,1223
08-20-2021,515489,664031,189000,110688,28610,83050,301478,45547,271555,859360,161522,43374,288222,100297,69339,129818,2115
08-21-2021,516449,664939,189110,110772,28666,83250,302108,45605,272056,862484,161598,43475,288305,100322,69534,129842,1580
08-22-2021,516738,665578,189148,110801,28715,83407,302254,45647,272232,864009,161760,43509,288342,100338,69618,129848,4097
08-23-2021,517247,666234,189783,110835,28736,83589,302578,45661,272575,866414,162210,43558,288383,100393,69766,129897,3774
08-24-2021,518880,668081,190280,110973,28820,83787,303606,45763,273392,870356,162651,43705,288613,100458,70071,130000,8851
08-25-2021,520860,669867,190944,111145,28928,84126,304440,45841,274318,874967,163298,43871,288804,100538,70333,130098,9184
08-26-2021,522502,671595,191506,111250,29023,84397,305408,45915,275310,879333,163800,44007,288933,100578,70540,130192,8961
08-27-2021,523897,673018,191704,111376,29117,84708,306158,46042,276147,883011,164369,44133,289049,100660,70758,130269,774
08-28-2021,525169,674181,191795,111437,29222,84923,306801,46117,276848,886184,164555,44277,289181,100679,70937,130336,943
08-29-2021,525650,675037,191806,111461,29271,85113,307162,46147,277156,887983,164816,44321,289224,100683,71017,130341,3024
08-30-2021,526441,675792,192386,111530,29295,85272,307546,46176,277476,889922,165295,44345,289276,100742,71172,130445,3924
08-31-2021,528292,677861,193292,111725,29465,85527,309176,46294,278511,893502,165959,44574,289529,100852,71485,130589,9048
09-01-2021,530595,678940,194028,111889,29597,85780,310653,46399,279617,897937,166870,44756,289811,100963,71788,130728,9488
09-02-2021,532445,681809,194562,112067,29714,86127,312126,46492,280753,901945,167747,44908,290044,101061,71996,130830,9163
09-03-2021,534241,683284,194977,112245,29847,86389,313296,46590,281221,905321,168423,45041,290223,101168,72212,130965,1245
09-04-2021,535754,684733,195113,112388,29976,86637,314355,46680,282783,908166,168792,45219,290421,101211,72452,131045,9133
09-05-2021,536396,685652,195135,112432,30066,86805,314674,46726,283076,909666,169241,45285,290506,101224,72506,131068,3350
09-06-2021,537216,686688,195986,112516,30112,87000,315190,46744,283505,911550,169790,45302,290600,101314,72677,131181,3216
09-07-2021,539357,688964,196535,112746,30298,87245,316654,46906,284672,914766,170539,45450,291001,101439,72932,131427,8736
09-08-2021,541661,689017,196543,112746,30447,87580,316654,46906,284672,914766,171357,45450,291366,101567,72932,131427,9686
09-09-2021,543540,693681,197836,113184,30579,87836,319332,47148,287282,922463,172192,45737,291712,101647,73384,131788,9154
09-10-2021,545285,695612,198301,113395,30722,88105,320325,47237,288332,925340,172809,45841,291955,101780,73563,131962,1079
09-11-2021,545286,697252,198485,113522,30835,88283,321192,47299,289240,927564,173124,45971,292223,101835,73732,132054,2283
09-12-2021,547081,698449,198506,113583,30885,88416,321411,47337,289509,928551,173424,45990,292360,101854,73787,132088,3894
09-13-2021,547928,699362,199261,113675,30930,88571,321831,47373,289836,930441,173950,46017,292413,101973,73933,132250,3668
09-14-2021,550296,701404,199915,113923,31100,88761,323039,47532,290869,933141,174474,46174,292815,102140,74132,132510,27
09-15-2021,552616,704051,200600,114163,31248,89036,324068,47625,291912,935812,175134,46305,293169,102328,74362,132722,191
09-16-2021,554568,706557,201092,114355,31350,89252,324992,47704,292713,938040,175677,46413,293446,102479,74568,132957,995
09-17-2021,556171,708285,201449,114509,31471,89417,325651,47779,293432,940183,176141,46500,293631,102621,74728,133108,1986
09-18-2021,557496,709930,201563,114632,31572,89567,326348,47840,294104,941774,176316,46602,293657,102695,74828,133271,1970
09-19-2021,557816,711024,201576,114677,31662,89711,326547,47862,294314,942513,176613,46613,294048,102716,74856,133357,3927
09-20-2021,558557,712033,202216,114759,31687,89803,326810,47876,294630,943570,176961,46636,294129,102861,74950,133378,4304
09-21-2021,560459,714219,202645,114981,31832,89960,327804,47993,295363,945665,177462,46783,294483,102988,75156,133478,1166
09-22-2021,562447,716210,203252,115164,31996,90167,328600,48078,296267,947843,177975,46900,294872,103178,75338,133766,1304
09-23-2021,564191,718468,203703,115358,32118,90384,329392,48153,296892,949592,178387,47022,295161,103317,75484,134079,1971
09-24-2021,565619,719196,204125,115481,32264,90541,330063,48278,297465,951121,178851,47106,295447,103435,75627,134302,3685
09-25-2021,566731,721692,204238,115582,32356,90732,330577,48364,297999,952603,179031,47160,295723,103491,75704,134501,2545
09-26-2021,567143,722687,204263,115615,32414,90861,330831,48411,298152,953115,179177,47179,295858,103509,75742,134542,4801
09-27-2021,567919,723546,204588,115694,32461,90973,331064,48441,298371,953986,179522,47204,295947,103654,75828,134698,5202
09-28-2021,570126,726236,205245,115913,32654,91196,332014,48636,299121,955827,179961,47307,296583,103798,76049,135014,827
09-29-2021,572258,728625,205878,116137,32803,91345,332885,48809,300119,958343,180436,47399,297197,104028,76189,135385,938
09-30-2021,573927,730668,206542,116349,32951,91654,333643,48963,300792,960103,180856,47473,297719,104267,76332,135714,1820
10-01-2021,575303,732580,207063,116475,33062,92022,334204,49084,301361,961527,181190,47530,298224,104432,76478,135950,2576
10-02-2021,576325,734013,207131,116587,33155,92033,334707,49195,301713,962825,181347,47582,298701,104464,76543,136118,3104
10-03-2021,576811,735064,207160,116645,33203,92170,334885,49217,301879,963166,181544,47601,298837,104495,76581,136193,5043
10-04-2021,577545,736139,207813,116768,33240,92397,335217,49252,302220,963906,181758,47625,298930,104656,76683,136370,4482
10-05-2021,579691,738708,208397,117041,33378,92499,336144,49432,302873,965816,182171,47710,299748,104849,76868,136748,691
10-06-2021,581618,741054,209145,117409,33544,92700,336904,49579,303686,967779,182650,47794,300556,105096,77008,137201,677
10-07-2021,583343,743416,209659,117555,33670,92876,337669,49751,304314,969554,183126,47868,301262,105318,77144,137634,1717
10-08-2021,585026,745214,210105,117781,33764,93053,338227,49868,304842,971040,183517,47957,301858,105538,77284,137941,2619
10-09-2021,586248,746938,210246,117979,33857,93241,338787,49967,305218,972495,183730,48032,302459,105605,77345,138230,2151
10-10-2021,586680,748037,210277,118038,33893,93309,338930,50034,305440,972857,183954,48060,302681,105616,77397,138276,4958
10-11-2021,587496,748997,210937,118136,33923,93434,339298,50083,305790,973775,184265,48108,302803,105827,77511,138528,4435
10-12-2021,589825,751548,211635,118412,34038,93615,339991,50308,306500,975243,184735,48250,303795,106051,77630,139050,648
10-13-2021,591832,751704,211643,118412,34098,93840,339991,50308,306500,975243,185069,48250,304671,106388,77630,139050,8962
10-14-2021,593869,757233,212894,118983,34202,94002,341238,50669,308070,978762,185529,48491,305709,106690,77960,140235,633
10-15-2021,595953,759801,213337,119241,34289,94217,341852,50816,308828,980223,185965,48575,306571,106964,78087,140779,1335
10-16-2021,597338,762033,213600,119437,34346,94394,342420,50906,309326,981521,186089,48665,307379,107078,78192,141173,1356
10-17-2021,597918,763488,213643,119505,34399,94529,342583,50954,309482,981982,186255,48690,307851,107101,78239,141306,4094
10-18-2021,598947,764983,214536,119648,34406,94704,342896,50998,309876,983014,186632,48720,308055,107404,78467,141725,3570
10-19-2021,601977,769487,215360,120092,34502,94944,343954,51215,310817,985200,187120,48840,309327,107776,78793,142625,8892
10-20-2021,605249,774023,216450,120328,34609,95308,344921,51417,311930,987767,187684,48929,310788,108215,79129,143395,9581
10-21-2021,608259,778485,217163,121013,34703,95674,345805,51631,312840,990051,188343,49026,312218,108603,79374,144434,9609
10-22-2021,610658,782580,217870,121333,34770,96013,346680,51799,313248,992098,188876,49113,313791,109091,79626,145238,9540
10-23-2021,612943,786007,218055,121614,34829,96279,347573,51900,314290,994244,189094,49205,315219,109257,79867,145904,9907
10-24-2021,614089,788107,218122,121716,34859,96559,347779,51976,314447,995013,189311,49226,316146,109324,79941,146156,3307
10-25-2021,615437,788404,218123,121716,34882,96710,347779,51976,314447,995013,189765,49226,316573,109823,79941,146156,9466
10-26-2021,619385,796338,220199,122683,35012,96958,350041,52372,316333,1000033,190511,49365,318667,110208,80656,147891,10187
10-27-2021,623968,803317,221347,123303,35126,97346,351642,52640,317816,1004653,191408,49526,321674,110782,81007,149130,10980
10-28-2021,627876,803706,221349,123303,35195,97756,351642,52640,317816,1004653,192227,49526,323582,111331,81007,149130,11005
10-29-2021,631684,815185,223287,124412,35309,98139,354166,53158,319944,1011606,193003,49801,325942,111828,81717,151720,10363
10-30-2021,634666,819685,223466,124826,35403,98428,355193,53373,320764,1014528,193255,49910,327547,112164,81935,152478,10891
10-31-2021,634666,819755,223467,124826,35424,98751,355193,53373,320764,1014528,193538,49910,328555,112164,81935,152478,8631
11-01-2021,637267,825577,225044,125353,35470,99068,356564,53588,321620,1016517,193827,49990,329374,112942,82287,153593,1192
11-02-2021,639134,829535,226284,126289,35603,99341,358327,53948,323135,1018424,194455,50049,332294,113629,82757,155275,11485
11-03-2021,644311,837268,227809,127592,35697,99724,360151,54429,325194,1022966,195500,50295,336712,114544,83103,157132,12035
11-04-2021,650470,846759,229370,128659,35792,100292,361889,54846,326801,1028520,196757,50576,340862,115358,83520,159076,12555
11-05-2021,656351,856170,231044,129962,35891,100835,363590,55271,328051,1032839,198076,50761,344026,116190,83942,160550,12338
11-06-2021,661002,862244,231047,130781,35998,101227,364880,55502,329167,1036806,198527,50979,346594,116521,84194,161588,12618
11-07-2021,663168,868343,231266,131158,36039,101563,365463,55715,329619,1038175,198926,51029,349017,116726,84315,162043,9898
11-08-2021,666589,874572,233474,131801,36065,101895,366451,55915,330336,1040402,199799,51090,350564,117704,84573,163213,11734
11-09-2021,673483,884809,235131,133268,36220,102187,368650,56510,332220,1045909,201133,51426,354272,118480,85184,165235,13346
11-10-2021,681547,898267,238005,135047,36318,102821,370878,57102,334188,1051982,202509,51785,360626,119983,85772,167485,14225
11-11-2021,689521,911465,240189,137171,36469,103337,373022,57564,336331,1057847,203962,52085,366363,121580,86264,169784,14420
11-12-2021,697505,923897,242338,138852,36595,103897,374979,58007,338180,1062731,205421,52423,371854,122958,86749,171656,14688
11-13-2021,703638,933061,242816,140097,36679,104563,376705,58374,340007,1066897,205848,52790,376397,123562,87074,172983,15548
11-14-2021,707028,941688,242963,140905,36803,104925,377427,58636,340483,1069076,206422,52903,380899,123931,87216,173792,11145
11-15-2021,710368,950702,245553,142292,36846,105283,378843,58861,341468,1073306,207755,53029,384354,125693,87704,175139,14004
11-16-2021,719034,964305,248439,144594,37000,105632,381352,59513,343905,1080319,209193,53671,390189,126913,88366,177597,14805
11-17-2021,729200,983449,251234,147320,37230,106353,384408,60331,346893,1087953,211071,54273,397189,129443,89191,179856,17799
11-18-2021,738912,999153,253555,150443,37418,106947,386956,61033,349517,1095261,212676,54906,403858,131800,89892,182705,16929
11-19-2021,747380,1012914,255953,153313,37644,107505,389276,62028,351925,1102682,214877,55530,411924,133756,90699,184884,16973
11-20-2021,754696,1023128,256082,154772,37806,108344,391531,62762,353310,1108296,215580,56175,419227,135524,91090,186680,19443
11-21-2021,759064,1031555,256187,155726,38011,108909,392720,63095,354846,1111953,216437,56350,425126,136568,91296,187796,15048
11-22-2021,764581,1040178,259446,157851,38092,109423,394498,63735,356714,1119267,218458,56616,431068,138895,91975,190182,17595
11-23-2021,774749,1055787,262313,161072,38367,109882,398062,65153,359785,1127092,220635,57588,439805,141396,92757,193419,18761
11-24-2021,785429,1073658,265024,164885,38524,110522,401216,66184,363471,1136883,223110,58476,451386,144325,93714,197015,21852
11-25-2021,796859,1090216,267867,168187,38909,111477,404451,67467,366887,1146385,225683,59246,463887,147750,94393,200572,20017
11-26-2021,807472,1102641,270426,171184,39176,112307,407506,68652,370281,1155326,228227,59871,474479,150767,95103,203944,18475
11-27-2021,815271,1112337,270974,173555,39384,113047,409704,69445,372432,1161161,229009,60482,480712,152508,95546,206146,19101
11-28-2021,819228,1119538,271262,174905,39504,113604,410876,69888,373471,1164535,230131,60690,486860,153225,95770,207613,13039
11-29-2021,824624,1126307,274431,176996,39593,113873,412643,70581,375168,1172573,232356,60958,493487,155774,96375,211144,18001
11-30-2021,835355,1138755,276984,180312,39824,114511,415775,72151,378234,1182054,234676,61639,502748,158748,97294,215048,19456
12-01-2021,847065,1153632,279530,182587,40105,115251,419559,73688,381715,1191138,237289,62542,513075,162455,98142,219507,21740
12-02-2021,857974,1167598,282068,186828,40308,116142,422403,75321,384998,1201564,240005,63261,524651,166266,98841,223403,20668
12-03-2021,869103,1177379,284312,189717,40552,116849,425329,76525,387796,1210661,242927,63912,533740,170808,99517,227014,18351
12-04-2021,876059,1185394,284752,191423,40774,117557,427464,77373,389913,1217560,243932,64449,539841,172876,99857,229143,19625
12-05-2021,880657,1191562,285059,192271,40951,118128,428472,77675,390966,1221048,244747,64688,544661,174308,100103,230684,14957
12-06-2021,885119,1191665,285060,192271,41044,118548,428472,77675,390966,1221048,246745,64688,548896,177352,100103,230684,18923
12-07-2021,895789,1207373,290582,197554,41300,119162,433837,79728,395949,1237349,248870,65664,558187,180734,101670,237941,20657
12-08-2021,907019,1207631,290584,197554,41587,119745,433837,79728,395949,1237349,251689,65664,566187,184928,101670,237941,20766
12-09-2021,916348,1228890,295379,205223,41845,120776,439836,82351,402098,1256199,253799,67084,575749,188316,103432,246268,19253
12-10-2021,924238,1236138,296975,207444,42118,121633,442654,83747,404963,1265168,256019,67599,582848,192294,104150,249304,18850
12-11-2021,930197,1242331,297291,209041,42243,122299,444572,84568,404962,1271293,256607,68110,586555,193740,104655,251546,18884
12-12-2021,932965,1246137,297447,210009,42438,122873,445589,85065,404962,1274675,257318,68236,591511,194507,104875,253023,14380
12-13-2021,935858,1249114,300025,211659,42604,123495,446782,85612,408711,1280545,258845,68396,593331,196874,105486,255156,18940
12-14-2021,944126,1256745,302114,214664,42864,124154,449501,87536,411395,1288239,260733,69023,599027,198654,106444,258573,19874
12-15-2021,952669,1263982,304384,217353,43234,125148,452337,88959,414704,1297131,262391,69625,606796,202583,107395,261777,20100
12-16-2021,959812,1271516,306775,220315,43586,126149,454470,90290,417336,1305832,264181,70019,612380,205964,108261,265134,19948
12-17-2021,965568,1271825,306777,220315,43860,127359,454470,90290,417336,1305832,265894,70019,616372,208469,108261,265134,19903
12-18-2021,970100,1281634,309476,224296,44059,128267,457945,92303,421328,1317705,266423,70850,619747,209970,109611,269843,19730
12-19-2021,972422,1284485,309719,225087,44297,128860,458825,92583,422005,1320344,266833,70943,622300,210419,109840,270687,3097
12-20-2021,974482,1286640,312659,226555,44499,129370,460175,92936,423257,1324570,268134,71058,623815,212111,110425,272430,1372
12-21-2021,980970,1292660,314953,229393,44831,130706,462586,94386,425733,1331739,269571,71504,628546,214333,111380,275485,20661
12-22-2021,986897,1298542,317441,231714,45273,131917,465273,95625,428122,1339153,271179,71879,633484,216731,112179,278296,20045
12-23-2021,991881,1302924,319441,233828,45548,133023,467481,96441,430577,1345364,272334,72205,636448,218202,113046,280388,19039
12-24-2021,995305,1306151,320006,234917,45750,134151,468934,96816,430578,1350039,272974,72480,638562,219350,113524,281778,923
12-25-2021,995983,1308233,320058,235398,45987,134900,469661,97262,430578,1351905,273309,72604,639614,219918,113787,282207,8072
12-26-2021,997932,1310206,320703,235869,46162,135610,470260,97438,433003,1354425,273644,72731,640251,220232,114190,282652,4340
