Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Unknown,Uttar Pradesh,Uttarakhand,West Bengal
Country/Region,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India
07-28-2020,338,102349,1239,33576,41244,910,7745,946,131219,5119,56874,32127,2270,18390,8683,101465,19727,1306,0,28589,383723,2286,738,384,1385,26892,2872,13769,36878,555,220716,57142,4049,0,70493,6328,60830
07-29-2020,363,120390,1410,36295,46080,978,8539,1026,133310,5489,59126,33631,2403,19419,9861,112504,21797,1347,0,30134,400651,2458,784,398,1513,29175,3177,14946,38964,596,234114,4485,0,77334,6866,65258,57142
07-30-2020,428,130557,1484,38407,48477,1016,8761,1064,134403,5704,60285,34254,2506,19869,10167,118632,21797,1378,0,30968,411798,2505,803,408,1566,30378,3298,15456,40145,610,239978,4706,0,81039,7065,67692,57142
07-31-2020,548,140933,1591,40269,51233,1051,9086,1100,135598,5913,61438,34965,2564,20359,10958,124115,23613,1404,0,31806,422118,2621,823,412,1693,31877,3472,16119,41298,639,245859,62703,4978,0,85461,7183,70188
08-01-2020,636,150209,1673,41726,54240,1079,9385,1145,136716,6193,62463,35758,2634,20972,11686,129287,24742,1462,0,32614,431719,2756,856,468,1831,33479,3606,17063,42646,650,251738,64786,5233,0,89048,7447,72777
08-02-2020,734,158764,1698,42904,57024,1117,9531,1184,137677,6530,63562,36519,2703,21416,12523,134819,25911,1466,0,33535,441228,2831,874,482,1935,34913,3806,17853,43804,658,257613,66677,5374,0,92921,7593,75516
08-03-2020,830,166586,1758,45275,59328,1159,9779,1274,138482,6816,64585,37173,2818,22006,13478,139571,26873,1485,0,34285,450196,2920,902,501,2129,36297,3982,18527,44975,688,263222,68946,5505,0,97362,7800,78232
08-04-2020,928,176333,1790,48161,61788,1206,10202,1325,139156,7075,65599,37796,2879,22396,13940,145830,27956,1534,0,35082,457956,3018,917,504,2405,37681,4147,19015,46679,783,268285,70958,5628,0,100310,8008,80984
08-05-2020,1027,186461,1855,50445,64770,1270,10407,1366,140232,7423,66669,38548,2916,22955,14888,151449,29151,1592,0,35734,468265,3093,929,537,2498,39018,4433,19856,47272,800,273460,73050,5725,0,104388,8254,83800
08-06-2020,1123,196789,1948,52817,67788,1327,10932,1391,141531,7614,67699,39303,3047,23454,15756,158254,30449,1595,0,36564,479779,3217,990,539,2580,40717,4621,20891,48996,829,279144,75257,5853,0,108974,8552,86754
08-07-2020,1222,206960,2049,55496,71304,1374,11408,1437,142723,7947,68768,40054,3150,23927,16465,164924,31700,1614,0,37298,490262,3466,1006,566,2657,42550,4862,21930,50157,854,285024,77513,5999,0,113378,8901,89666
08-08-2020,1351,217040,2117,57714,75294,1426,11743,1456,144127,8206,69869,40843,3264,24390,17094,172102,33120,1639,0,38157,503084,3635,1023,593,2688,44193,5123,22928,51328,860,290907,79495,6146,0,118038,9402,92615
08-09-2020,1490,227860,2155,58837,79451,1515,12148,1564,145427,8712,70965,41635,3371,24897,18138,178087,34331,1688,0,39025,515332,3753,1062,620,2781,45927,5382,23903,52497,866,296901,80751,6208,0,122609,9632,95554
08-10-2020,1625,235525,2231,61737,82550,1595,12448,1613,146134,9029,72031,42429,3463,25367,18723,182354,35515,1717,0,39891,524513,3853,1114,623,3011,47455,5624,24889,53670,910,302815,82647,6372,0,126722,10021,98459
08-11-2020,1764,244549,2327,64406,86413,1670,12929,1653,147391,9444,73163,43227,3497,25931,19225,188611,36932,1770,0,40734,535601,3941,1136,648,3031,48796,5900,25889,54887,913,308649,84544,6482,0,131763,10432,101390
08-12-2020,1900,254146,2430,68999,90321,1751,13498,1696,148504,9924,74318,44024,3636,26413,19743,196494,38144,1811,0,41604,548313,3982,1179,649,3118,50672,6381,26909,56100,930,314520,86475,6603,0,136238,10886,104326
08-13-2020,2037,264142,2512,71795,94193,1842,13937,1752,149460,10494,75408,44817,3816,26949,20881,203200,39708,1849,0,42618,560126,4112,1193,649,3168,52653,6680,27936,57414,931,320355,88396,6767,0,140775,11302,107323
08-14-2020,2186,273085,2607,74501,98008,1928,14481,1797,150652,10970,76480,45614,3874,27489,21595,211108,41277,1879,0,43414,572734,4198,1228,657,3322,54360,6995,29013,58692,1080,326245,90259,6934,0,145287,11615,110358
08-15-2020,2306,281817,2658,75558,101551,2009,14987,1843,151928,11339,77559,46410,3993,28021,22389,219926,42885,1909,0,44433,584754,4390,1292,777,3340,57126,7354,30041,59979,1148,332105,91361,7061,270,150061,11940,113432
08-16-2020,2399,289829,2701,76875,103844,2102,15471,1878,152580,11639,78680,47153,4156,28470,23055,226966,44415,1948,0,45455,595865,4569,1374,789,3394,60050,7732,31206,61296,1167,338055,92255,7204,0,154418,12175,116498
08-17-2020,2445,296609,2741,79667,106307,2216,16025,1908,153367,11994,79710,48040,4174,28892,23752,233283,46140,1966,0,46385,604358,4687,1418,789,3394,62294,8029,32696,62630,1187,343945,93937,7409,0,158216,12493,119578
08-18-2020,2529,306261,2875,82201,109498,2305,16833,1951,154741,12333,80802,48936,4235,29326,24477,240948,47898,2010,0,47375,615477,4765,1457,860,3520,64533,8396,34400,63977,1187,349654,95700,7645,0,162434,12961,122753
08-19-2020,2604,316003,2950,84317,112437,2396,17485,1995,156139,12675,81942,49930,4411,30034,26090,249590,50231,2048,0,48351,628642,4876,1506,873,3558,67122,8750,36084,65289,1232,355449,97424,7835,0,167510,13225,125922
08-20-2020,2680,325396,3066,86052,114941,2515,18501,2030,157354,13099,83109,50926,4538,30717,26753,256975,52199,2077,0,49493,643289,4925,1661,895,3583,70020,9292,37824,66619,1290,361435,99391,8091,0,172334,13636,129119
08-21-2020,2747,334940,3126,87908,117413,2631,19510,2082,158604,13484,84311,52129,4728,31371,28196,264546,54182,2133,0,50640,657450,5049,1718,903,3619,72718,9594,39327,67954,1336,367430,101865,8371,0,177239,14083,132364
08-22-2020,2808,345216,3223,89468,119529,2776,20078,2120,160016,13790,85523,53290,4895,31981,28571,271876,56354,2210,0,51866,671942,5132,1811,917,3635,75537,10112,40643,69264,1381,373410,104249,8702,0,182453,14566,135596
08-23-2020,2860,353111,3263,90740,121947,2918,20918,2161,161466,13999,86624,54386,5001,32647,29677,277814,58262,2279,0,53129,682383,5246,1917,918,3686,78530,10522,41779,70609,1403,379385,106091,8902,0,187781,15124,138870
08-24-2020,2904,361712,3312,92619,123198,3035,22054,2181,162527,14138,87691,55460,5101,33075,31005,283665,59504,2330,0,54421,693398,5362,1976,953,3714,81479,10859,43284,71955,1446,385352,108670,9195,0,192382,15529,141837
08-25-2020,2945,361712,3412,94592,124536,3209,23341,2203,164071,14530,88805,56608,5154,33776,31973,291826,61879,2420,0,55800,703823,5444,2018,967,3752,84231,11426,44577,73325,1475,391303,111688,9523,0,197388,16014,144801
08-26-2020,2985,382469,3555,96771,126714,3376,24550,2228,165764,15027,89994,58005,5321,34480,33046,300406,64355,2451,0,56864,718711,5585,2050,967,3778,87602,11930,46090,74670,1486,397261,114483,9908,0,203028,16549,147775
08-27-2020,3018,393090,3633,98807,128780,3564,25988,2266,167604,15483,91179,59298,5501,35135,34396,309792,66761,2492,0,58181,733568,5725,2129,974,3784,90986,12434,47836,76015,1542,403242,117415,10414,0,208419,17277,150772
08-28-2020,3050,403616,3745,101367,131057,3724,27233,2290,169412,16006,92452,60596,5637,35831,35321,318752,69304,2540,0,59433,747995,5843,2240,1003,3805,94668,13024,49378,77370,1576,409238,120166,10857,0,213824,17865,153754
08-29-2020,3081,414164,3877,103794,133003,3985,28746,2306,171366,16553,93734,61987,5781,36377,36857,327076,71701,2603,0,60875,764281,5960,2283,1008,3851,97920,13556,50848,78777,1602,415590,123090,11307,0,219457,18571,156766
08-30-2020,3104,424767,4034,105774,135035,4155,30092,2340,173390,17004,95009,63282,5945,37163,38435,335928,73855,2638,0,62433,780689,6112,2343,1011,3922,100934,14127,52526,80227,1627,422085,124963,11644,0,225632,19235,159785
08-31-2020,3132,434771,4112,109040,136457,4346,31503,2367,174748,17418,96300,64732,6116,37698,41656,342423,75385,2681,0,63965,792541,6252,2368,1011,3950,103536,14411,53992,81693,1652,428041,127697,12153,0,230414,19827,162778
09-01-2020,3160,445139,4212,111724,138349,4550,33387,2386,177060,18006,97629,66426,6255,38223,43833,351481,76525,2733,0,65490,808306,6382,2440,1020,4003,106561,14766,55508,83163,1670,433969,130589,12702,0,235757,20398,165721
09-02-2020,3186,455531,4360,115279,141441,4789,35683,2435,179569,18642,98888,68218,6416,38864,44862,361341,78072,2785,0,66914,825739,6507,2517,1020,4017,109780,15157,56989,84674,1704,439959,133406,13292,0,241439,21234,168697
09-03-2020,3223,465730,4574,118333,142967,5065,37967,2450,182306,19355,100213,70099,6615,39943,46480,370206,79625,2840,0,68586,843844,6609,2626,1040,4066,113411,15581,58515,86227,1738,445851,135884,13816,0,247101,22180,171681
09-04-2020,3257,476506,4775,121224,144104,5268,40634,2467,185220,19863,101533,71983,6830,40990,48039,379486,82104,2935,0,70244,863062,6699,2734,1046,4107,116678,16164,60013,87797,1843,451827,138395,14507,0,253175,23011,174659
09-05-2020,3292,487331,4914,123922,145832,5502,43163,2537,188193,20455,102844,74272,7018,42241,49797,389232,84759,2996,0,71880,883862,6883,2916,1062,4128,120221,16566,61527,89363,1901,457697,140969,15109,0,259765,23961,177701
09-06-2020,3332,498125,5000,125459,147661,5763,45263,2575,191449,20829,104179,76549,7415,43557,51063,398551,87841,3036,0,73574,907212,7022,3005,1114,4178,124031,17032,63473,90956,1910,463480,142771,15508,0,266283,24629,180788
09-07-2020,3359,506493,5180,128244,149027,5995,47280,2590,193526,21173,105509,78773,7660,44570,52620,404324,89489,3064,0,75459,923641,7106,3034,1114,4220,127892,17316,65583,92536,1939,469256,145163,16135,0,271851,25436,183865
09-08-2020,3392,517094,5402,130823,150502,6372,50114,2617,197135,21630,106804,81059,7831,45925,55296,412190,92515,3102,0,77323,943772,7202,3076,1123,4245,131382,17749,67547,94126,1958,474940,147642,16717,0,278473,26094,186956
09-09-2020,3426,527512,5545,133066,152192,6704,52932,2643,201174,22251,108133,83353,8147,47542,56897,421730,95917,3142,0,79192,967349,7362,3197,1192,4375,135130,18084,69684,95736,1989,480524,150176,17252,0,285041,27211,190063
09-10-2020,3465,537687,5672,135805,153568,6987,55680,2671,205482,22890,109465,85944,8466,49134,58079,430947,99266,3177,0,81379,990795,7470,3296,1333,4636,139121,18536,72143,97376,2009,486052,152602,17811,0,292029,28266,193175
09-11-2020,3494,547686,5825,138339,155445,7292,58643,2695,209748,23445,110809,88332,8784,50712,59040,440411,102254,3228,0,83619,1015681,7579,3447,1379,4946,143117,19026,74616,99036,2026,491571,154880,18281,0,299045,29221,196332
09-12-2020,3521,557587,5975,140471,156703,7542,61763,2725,214069,24185,112174,91115,9229,52410,60460,449551,105139,3294,0,85966,1037765,7731,3615,1414,5064,146894,19445,77057,100705,2055,497066,157096,18910,0,305831,30336,199493
09-13-2020,3546,567123,6121,141763,158285,7991,63991,2745,218304,24592,113500,93641,9555,54096,61474,459445,108278,3345,0,88247,1060308,7875,3724,1428,5083,150807,19833,79679,102408,2086,502759,158513,19165,0,312036,31973,202708
09-14-2020,3546,567123,6121,141763,158285,7991,63991,2745,218304,24592,113500,93641,9555,54096,61474,459445,108278,3345,0,88247,1060308,7875,3724,1428,5083,150807,19833,79679,102408,2086,502759,158513,19165,0,312036,31973,202708
09-15-2020,3574,583925,6466,146575,160871,8592,70777,2783,225796,25511,116183,98622,10335,56654,64439,475265,114033,3499,0,93053,1097856,8210,4036,1480,5229,158650,20601,84482,105898,2173,514208,162844,20150,0,324036,34407,209146
09-16-2020,3593,592760,6692,148969,162463,8958,73966,2810,230269,26139,117547,101316,10795,58244,66074,484990,117863,3535,0,95515,1121221,8320,4195,1506,5263,162920,21111,87184,107680,2221,519860,165003,20676,0,330265,35947,212383
09-17-2020,3604,601462,6851,150349,164051,9256,77775,2831,234701,26783,118926,103773,11190,59711,67100,494356,122214,3576,0,97906,1145840,8430,4356,1534,5306,167161,21428,90032,109473,2274,525420,167046,20949,0,336294,37139,215580
09-18-2020,3631,609558,7005,152858,165218,9506,81617,2859,238828,27379,120336,106261,11622,61041,68578,502982,126381,3635,0,100458,1167496,8607,4445,1548,5357,171341,21913,92833,111290,2303,530908,169169,21484,0,342788,38007,218772
09-19-2020,3644,617776,7250,155453,166788,9796,84234,2887,242899,28022,121768,108952,11908,62533,69860,511346,131005,3708,0,103065,1188015,8724,4557,1578,5392,175550,22456,95529,113124,2423,536477,171306,22032,0,348517,40085,221960
09-20-2020,3651,625514,7385,156680,169024,10082,86183,2924,246711,28429,123175,111257,12129,63990,71352,519537,135721,3753,0,105644,1208642,8894,4660,1585,5451,179880,22926,97689,114989,2472,541993,172608,22275,0,354275,40963,225137
09-21-2020,3673,631749,7595,159320,169651,10298,88181,2933,249259,28753,124605,113075,12438,65026,72673,526876,138631,3832,0,108167,1224380,9010,4733,1692,5544,184122,23191,99930,116881,2528,547337,174774,22834,0,358893,41777,228302
09-22-2020,3691,639302,7844,161393,171255,10546,90917,2944,253075,29343,126007,114870,12769,66261,73948,533850,142756,3887,0,110711,1242770,9280,4791,1713,5604,188311,23684,101341,118793,2594,552674,177070,23338,0,364543,42651,231484
09-23-2020,3712,646530,8133,163491,172854,10726,93351,2962,256789,29879,127379,116856,13049,67510,75089,540847,148132,3933,0,113057,1263799,9376,4961,1713,5671,192548,24227,103464,120739,2628,557999,179246,23789,0,369686,43720,234673
09-24-2020,3744,654385,8416,165582,174071,10968,95623,2977,260623,30552,128787,118554,13386,68614,76438,548557,154456,3969,0,115361,1282963,9537,5078,1786,5730,196888,24895,105220,122720,2692,563691,181627,24130,0,374277,44404,237869
09-25-2020,3759,661458,8671,167374,175525,11212,98565,2989,264450,31071,130229,120578,13679,69832,77709,557212,160933,4025,0,117588,1300757,9791,5158,1835,5768,201096,25489,107096,124730,2785,569370,183866,24408,0,378533,45332,241059
09-26-2020,3774,668751,8869,169110,177072,11380,102461,2996,267822,31574,131646,122267,13996,71049,78935,566023,167939,4093,0,119899,1321176,10051,5212,1865,5862,205452,26032,108684,126775,2833,575017,185833,24728,0,382835,46281,244240
09-27-2020,3794,675674,9004,169985,178702,11553,104733,3002,271114,31958,133057,123782,14191,72190,79909,575566,175384,4103,0,122209,1339232,10299,5302,1908,5946,209374,26400,110106,128859,2871,580808,187211,24921,0,387085,47045,247425
09-28-2020,3803,681161,9332,173629,179832,11678,108458,3012,273098,32396,134461,125412,14457,73014,81417,582458,179922,4152,0,124166,1351153,10477,5362,1958,5957,212609,26685,111375,130971,2896,586397,189283,25353,0,390875,47502,250580
09-29-2020,3821,687351,9553,177221,181285,11816,110655,3032,276325,32777,135842,126974,14747,74095,82540,592911,187276,4195,0,126043,1366129,10746,5463,1986,6040,215676,27066,112460,133119,2937,591943,191386,25734,0,394856,47995,253768
09-30-2020,3835,693484,9796,180811,182728,11938,113602,3040,279715,33418,137232,128599,14976,75070,83651,601767,196106,4269,0,128047,1384446,10983,5639,2017,6163,219119,27544,113886,135292,3012,597602,193600,26066,0,399082,49000,257049
10-01-2020,3848,700235,10020,182396,184038,12057,116153,3054,282752,33942,138583,129912,15219,76163,84664,611837,204241,4360,0,130088,1400922,11111,5802,2049,6244,222734,28024,115151,137485,3050,603290,195609,26362,0,399082,49000,257049
10-02-2020,3858,706790,10220,183812,185436,12212,118790,3061,285672,34455,139893,131388,15454,77253,85400,620630,213499,4429,0,132107,1416513,11397,6033,2103,6318,226334,28534,116213,139696,3092,608885,197327,26552,0,406995,49559,263634
10-03-2020,3868,713014,10421,185444,186441,12360,121400,3070,287930,34900,141236,132576,15695,78228,86277,630516,221333,4477,0,133918,1430861,11649,6456,2120,6429,229387,28752,117319,141846,3131,614507,199276,26874,0,410626,50062,266974
10-04-2020,3884,719256,10548,186200,188168,12445,123324,3087,290613,35328,142538,133878,15851,79106,87210,640661,229886,4521,0,135638,1443409,11855,6656,2120,6552,232713,29089,118157,144030,3174,619996,200611,27033,0,414466,51481,270331
10-05-2020,3899,723512,10783,187718,189442,12578,126005,3092,292560,35719,143865,134909,16033,79738,88026,647712,234928,4641,0,137098,1453653,12105,6767,2128,6594,235330,29277,119184,146195,3191,625391,202594,27308,0,417437,51991,273679
10-06-2020,3912,729307,11007,188902,190740,12707,128893,3103,295236,36238,145200,136115,16283,80476,88873,657705,242799,4720,0,138668,1465911,12240,7037,2148,6662,238003,29682,120016,148316,3216,630408,204748,27545,0,420937,52329,277049
10-07-2020,3935,734427,11267,190209,191985,12820,131739,3120,298107,36670,146673,137398,16565,81097,89702,668652,253405,4802,0,140307,1480489,12489,7165,2150,6715,240998,30161,120860,150467,3234,635855,206644,27759,0,424326,52959,280504
10-08-2020,3952,739719,11479,191397,193072,12922,134612,3132,300833,37102,147789,138682,16778,81793,90486,679356,258850,4902,0,142022,1493884,12679,7261,2157,6736,244142,30539,121716,152605,3246,640943,208535,27982,0,427459,53359,284030
10-09-2020,3976,744864,11760,192416,194329,12985,137570,3140,303693,37591,149032,139932,16977,82429,91254,690269,268100,4987,0,143629,1506018,12810,7388,2162,6888,246839,30904,122459,154785,3278,646128,210346,28153,0,430666,54063,287603
10-10-2020,3992,750517,11998,193387,195499,13081,140258,3152,306559,37934,150253,141090,17244,83064,91951,700786,279855,5059,0,145245,1517434,13092,7544,2175,6949,249693,31233,123317,156908,3321,651370,212063,28352,0,433712,54525,291194
10-11-2020,4005,755727,12147,193783,196531,13162,142372,3163,309339,38366,151434,142155,17408,83633,92525,710309,289202,5081,0,146820,1528226,13326,7683,2184,7019,252239,31549,123973,159052,3359,656385,213084,28461,0,436979,55051,294806
10-12-2020,4023,758951,12367,195304,197535,13260,145247,3168,311188,38674,152603,143221,17578,84031,93035,717915,295132,5151,0,148298,1535315,13556,7771,2202,7240,254662,31737,124535,161184,3366,661264,214792,28678,0,439161,55347,298389
10-13-2020,4036,763573,12561,196786,198855,13331,147866,3168,314224,39082,153761,144302,17762,84708,93736,726106,303896,5238,0,149761,1543837,13793,7838,2212,7363,256937,32004,125211,163219,3417,665930,216238,28859,0,442118,55641,302020
10-14-2020,4046,767465,12768,198213,200103,13403,150696,3171,317548,39438,154936,145507,18008,85409,94369,735371,310140,5304,0,155276,1554389,14094,7991,2220,7416,259541,32245,125760,165240,3459,670392,217670,29031,0,444711,56070,305697
10-15-2020,4062,771503,12971,198982,201196,13477,153515,3172,321031,39770,156121,146706,18303,86057,94952,743848,317929,5393,0,156584,1564615,14378,8164,2229,7492,262011,32486,126230,167279,3500,674802,219224,29193,0,447383,56493,309417
10-16-2020,4072,775470,13169,199749,202290,13532,155987,3177,324459,40091,157312,147933,18522,86754,95425,751390,325212,5441,0,157936,1576062,14715,8303,2245,7604,264149,32766,126737,169289,3531,679191,220675,29327,0,449935,57042,313188
10-17-2020,4083,779146,13348,200391,203457,13582,158502,3180,327718,40400,158473,149081,18797,87364,95967,758574,334228,5534,0,159158,1586321,15141,8404,2253,7698,266345,32978,127154,171281,3567,683486,222111,29468,0,452660,57648,317053
10-18-2020,4108,783132,13406,200709,204363,13646,160396,3183,331017,40587,159564,150033,18967,87942,96352,765586,341859,5598,0,160188,1595381,15463,8508,2253,7816,268364,33141,127630,173266,3597,687400,223059,29553,0,455146,58024,321036
10-19-2020,4126,786050,13643,201407,205945,13686,162772,3185,333171,40746,160560,151234,19135,88369,96842,770604,346881,5647,0,161203,1601365,15778,8536,2280,7953,270346,33247,128103,175226,3601,690936,224545,29688,0,456865,58360,325028
10-20-2020,4141,789553,13778,202073,207405,13743,165279,3194,336750,41031,161686,152174,19357,88958,97414,776901,353472,5695,0,162178,1609516,16062,8593,2310,8020,272250,33452,128590,177123,3643,694030,226124,29800,0,459154,58601,329057
10-21-2020,4168,793299,13912,202774,208377,13795,167639,3207,340436,41339,162823,153367,19621,89582,98061,782773,361841,5781,0,163296,1617658,16267,8621,2341,8139,274181,33622,129088,178933,3677,697116,227580,29925,0,461475,59106,333126
10-22-2020,4184,796919,14077,203282,209447,13848,170130,3213,344318,41586,163959,154495,19844,90166,98610,788551,369323,5812,0,164341,1625197,16621,8720,2359,8296,276094,33832,129693,180755,3727,700193,229001,30070,0,463858,59508,337283
10-23-2020,4207,800684,14145,203709,210196,13920,172580,3220,348404,41813,165071,155765,20040,90752,99045,793907,377834,5840,0,165294,1632544,16777,8801,2387,8436,277887,33986,130157,182570,3770,703250,230274,30135,0,466060,59796,341426
10-24-2020,4225,804026,14211,203967,211258,13977,174591,3225,352520,42031,166092,157064,20213,91329,99428,798378,386087,5913,0,166298,1638961,17022,8882,2447,8515,279582,34112,130640,184422,3819,706136,231252,30221,0,468238,60155,345574
10-25-2020,4245,807023,14244,204171,211689,14038,175959,3228,356656,42242,167011,158304,20370,91861,99686,802817,392930,5933,0,167249,1645020,17162,9018,2493,8626,281215,34193,131055,186243,3835,709005,231834,30257,0,470270,60376,349701
10-26-2020,4253,808924,14391,204386,212355,14085,177608,3228,359488,42532,167919,159457,20586,92225,99906,805947,397217,5978,0,167969,1648665,17424,9066,2527,8663,282695,34336,131391,188048,3840,711713,232671,30293,0,472077,60744,353822
10-27-2020,4274,811825,14472,204789,213085,14152,179654,3231,364341,42747,168911,160705,20817,92677,100224,809638,402674,6024,0,168483,1654028,17604,9136,2607,8726,283942,34482,131737,189844,3863,714235,234152,30453,0,474054,60957,357779
10-28-2020,4289,814774,14580,205237,213576,14212,181583,3237,370014,42968,169891,162223,21149,93213,100569,812784,411464,6085,0,169271,1660766,17809,9226,2656,8824,285482,34583,132263,191629,3875,716751,235656,30566,0,476034,61261,361703
10-29-2020,4305,817679,14668,205635,214242,14292,183588,3243,375753,43201,170878,163817,21476,93764,100964,816809,418484,6139,0,169999,1666668,18051,9303,2694,8894,287099,34761,132727,193419,3893,719403,237187,30663,0,477895,61566,365692
10-30-2020,4317,820565,14752,206015,215327,14351,185306,3248,381644,43416,171847,165467,21798,94330,101287,820398,425122,6194,0,170690,1672858,18272,9382,2722,8945,288646,34908,133158,195213,3913,722011,238632,30717,0,480082,61915,369671
10-31-2020,4332,823348,14852,206351,216086,14418,187270,3251,386706,43626,172782,167210,22059,94785,101761,823412,433105,6270,0,171359,1678406,18502,9452,2753,9047,290116,35013,133658,196993,3940,724522,240048,30794,0,481863,62328,373664
11-01-2020,4340,825966,14881,206517,216707,14476,188813,3255,392370,43768,173642,168880,22264,95325,102087,827064,440130,6287,0,172082,1683775,18750,9607,2757,9075,291825,35109,133975,198747,3958,727026,240970,30852,0,483832,62550,377651
11-02-2020,4352,827882,14998,206982,217277,14528,190513,3257,396371,43954,174517,170446,22598,95710,102490,829640,444268,6357,0,172717,1687784,19091,9678,2792,9096,293214,35178,134371,200495,3967,729507,242506,30989,0,485609,62881,381608
11-03-2020,4372,830731,15083,207361,218203,14608,192237,3257,403096,44189,175471,172130,22932,96188,102887,832396,451130,6441,0,173384,1692693,19241,9741,2893,9151,294415,35325,134786,202220,4004,731942,244143,31105,0,487335,63197,385589
11-04-2020,4389,833208,15160,207741,218605,14702,194499,3262,409938,44372,176446,174082,23365,96700,103188,835773,459646,6553,0,174091,1698198,19503,9801,2958,9207,295889,35429,135313,203990,4067,734429,245682,31237,0,489502,63585,389576
11-05-2020,4403,835953,15244,208054,219349,14794,196233,3268,416653,44544,177436,176146,23809,97224,103543,838929,466466,6633,0,174825,1703444,19725,9893,2990,9264,297274,35550,135834,205800,4093,736777,247284,31347,0,491354,64065,393524
11-06-2020,4420,838363,15325,208389,220099,14927,197991,3272,423831,44747,178471,178413,24239,97805,103899,841889,473468,6718,0,175603,1710314,19891,9979,3032,9327,298768,35675,136481,207597,4144,739147,248891,31434,0,493527,64538,397466
11-07-2020,4441,840730,15389,208637,220936,15025,199562,3273,430784,44916,179517,180424,24812,98337,104239,844147,480669,6790,0,176468,1714273,20131,10047,3090,9455,300140,35744,136958,209438,4195,741488,250331,31517,0,495421,65036,401394
11-08-2020,4450,842967,15436,208789,221624,15134,200937,3274,438529,45065,180537,182804,25486,98892,104442,846887,486109,6809,0,177359,1719858,20376,10202,3096,9474,301574,35838,137445,211310,4245,743822,251188,31543,0,497563,65279,405314
11-09-2020,4463,844359,15484,209117,222917,15249,202523,3274,443552,45209,181508,185231,26197,99352,104688,848850,489702,6934,0,178168,1723135,20558,10230,3156,9503,302793,35900,137999,213169,4257,746079,252455,31622,0,499199,65677,409221
11-10-2020,4477,846245,15581,209388,223346,15339,204202,3275,451382,45389,182557,187777,26808,99844,104940,851212,495712,7063,0,179068,1726926,20777,10296,3217,9536,303780,36000,138485,215071,4308,748225,253651,31706,0,501311,66005,413112
11-11-2020,4494,847977,15657,209633,223917,15434,205923,3275,459975,45498,183682,190323,27418,100351,105224,853796,502719,7134,0,179951,1731833,20950,10368,3242,9578,305000,36114,139184,217151,4344,750409,254666,31765,0,503159,66788,416984
11-12-2020,4507,849705,15701,209835,224524,15543,207740,3278,467028,45605,184964,193111,28183,100968,105493,855912,508256,7211,0,180997,1736329,21211,10511,3309,9615,305986,36179,139869,219327,4368,752521,255663,31841,0,505426,67239,420840
11-13-2020,4518,851298,15758,210068,225124,15636,209288,3281,474830,45761,186116,195799,29008,101594,105781,857928,514060,7291,0,182045,1740461,21425,10581,3368,9638,307004,36252,140605,221471,4415,754460,256713,31919,0,507602,67706,424675
11-14-2020,4527,852955,15792,210175,225595,15636,210004,3285,482170,45845,187240,197917,29330,102159,105935,860082,520417,7356,0,183057,1744698,21636,10632,3393,9750,307906,36299,140605,223633,4456,756372,257374,31945,0,509903,68002,428498
11-15-2020,4536,854011,15812,210268,225901,15804,210534,3291,485405,45903,188310,199874,29713,102619,106064,861647,524998,7396,0,183927,1747242,21871,10665,3396,9885,308659,36324,141658,225817,4498,758191,257876,31962,0,511304,68215,431551
11-16-2020,4557,854764,15868,210454,226417,15886,211644,3294,489202,46028,189236,202027,30156,103009,106230,862804,527708,7493,0,184524,1749777,22049,10706,3444,10025,308659,36337,142082,227986,4521,759916,258828,32039,0,512850,68458,434563
11-17-2020,4574,856159,15904,210696,227018,16022,213365,3297,495598,46182,190361,204477,30740,103581,106491,864140,533500,7563,0,185446,1752509,22208,10791,3481,10188,310052,36409,142597,230180,4548,761568,259776,32112,0,514270,68887,438217
11-18-2020,4593,857395,15945,210865,227822,16167,215413,3305,503084,46344,191642,207039,31401,104155,106742,865931,539919,7623,0,186655,1757520,22318,10870,3513,10366,310920,36465,143395,232358,4577,763282,260834,32217,0,516616,69307,441885
11-19-2020,4604,858711,15976,211040,228511,16322,217562,3307,510630,46480,192982,209251,32197,104715,106972,867780,545641,7714,0,188018,1763055,22548,10979,3541,10460,311788,36533,144177,234907,4609,764989,261728,32292,0,519148,69693,445505
11-20-2020,4617,859932,16001,211204,228886,16472,219404,3316,517238,46632,194402,212355,32785,105376,107157,869561,551669,7787,0,189546,1768695,22748,11152,3607,10608,312545,36585,144995,237669,4632,766677,262653,32367,0,521988,70205,449131
11-21-2020,4631,861092,16037,211427,229177,16591,221688,3317,523117,46748,195917,215021,33700,105984,107332,871342,557441,7866,0,191246,1774455,23018,11269,3647,10674,313323,36648,145667,240676,4691,768340,263526,32415,0,524223,70790,452770
