Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Cherkasy Oblast,Chernihiv Oblast,Chernivtsi Oblast,Crimea Republic*,Dnipropetrovsk Oblast,Donetsk Oblast,Ivano-Frankivsk Oblast,Kharkiv Oblast,Kherson Oblast,Khmelnytskyi Oblast,Kiev,Kiev Oblast,Kirovohrad Oblast,Luhansk Oblast,Lviv Oblast,Mykolaiv Oblast,Odessa Oblast,Poltava Oblast,Rivne Oblast,Sevastopol*,Sumy Oblast,Ternopil Oblast,Vinnytsia Oblast,Volyn Oblast,Zakarpattia Oblast,Zaporizhia Oblast,Zhytomyr Oblast
Country/Region,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine,Ukraine
10-31-2021,101233,73875,106405,96771,187963,127639,104055,206415,65512,116180,259302,150986,24866,48352,182018,85735,192840,99297,101602,39035,106926,90521,85058,77792,69126,142210,116394
11-01-2021,101503,74230,106829,97496,188830,127961,104399,207642,66340,116873,259797,151382,24940,48462,183184,86599,194121,99556,102057,39391,107499,90919,85356,78189,69244,143105,117221
11-02-2021,102245,74577,107478,98228,190451,128702,104695,208979,67135,117319,261535,152192,25014,48893,184288,87309,196029,100621,102814,39740,108069,91416,85698,78829,69513,144446,117446
11-03-2021,103127,74841,108021,98969,192386,129779,105181,210353,67735,118403,263559,153126,25133,49462,185466,88034,197887,101748,103789,40085,109225,92039,86331,79508,69843,146004,118106
11-04-2021,103902,75723,108715,99721,194640,131169,106395,212009,68348,119516,265395,154093,25345,50221,186866,88767,199786,102945,104830,40433,110768,92562,87003,80182,70264,147354,119665
11-05-2021,104620,76549,109292,100485,197028,132502,107321,213742,68995,120708,267167,155165,25513,50802,188624,89536,201434,104072,105840,40787,111881,93311,87715,80794,70733,148949,120658
11-06-2021,105289,77512,109803,101261,199644,133910,108202,215277,69803,121765,268593,156041,25686,51315,190089,90251,203611,105035,106919,41136,112841,94057,88496,81260,71078,150045,121492
11-07-2021,105560,78368,110210,102044,201171,134667,109089,216639,70251,122879,269218,156583,25830,51489,191184,91067,205275,105668,107268,41490,113658,94460,89065,81600,71348,150712,122174
11-08-2021,105803,78753,110571,102835,202203,135150,109452,217818,70634,123539,269824,157008,25929,51539,192011,91879,206833,105908,107553,41842,113973,94814,89414,82017,71559,151425,122892
11-09-2021,106616,79176,111024,103638,204245,135982,109774,219132,70896,123978,271028,157913,25996,52069,193363,92866,208349,107090,108371,42200,114495,95200,89961,82587,71800,152446,123132
11-10-2021,107416,79533,111411,104449,206037,137192,110468,220851,71417,125119,272768,158929,26109,52675,194384,93933,209921,108681,109408,42551,115362,95682,90634,83307,72203,153569,123763
11-11-2021,108013,80213,111841,105268,208036,138371,111922,222401,71965,126208,274770,159874,26301,53069,195637,94836,211390,110008,110393,42907,116536,96285,91346,84001,72669,154715,124719
11-12-2021,108835,81010,112192,106096,209903,139719,112812,223443,72549,127298,276572,160844,26470,53505,196791,95808,213206,111265,111405,43261,117463,96944,92346,84720,73195,155826,125456
11-13-2021,109365,81998,112540,106933,212122,140729,113758,225319,72859,128313,278411,161841,26638,53844,198034,96773,215272,112389,112245,43612,118047,97372,93233,85362,73711,156746,126228
11-14-2021,109736,82783,112745,107784,213752,141522,114269,226369,73118,128959,278858,162374,26777,53927,198569,97497,216251,113098,112622,43964,118666,97765,93758,85655,74024,157775,126770
11-15-2021,110095,83116,112904,108644,214739,142064,114574,227198,73253,129273,279307,162794,26868,53976,199106,98341,217152,113657,112806,44314,118972,97989,94366,86014,74215,158512,127150
11-16-2021,110857,83442,113151,109503,216374,142800,114899,227745,73406,129660,280788,163548,26995,54313,199876,99183,218701,114657,113459,44661,119359,98269,94985,86641,74594,159596,127451
11-17-2021,111578,83741,113350,110370,218049,143832,115541,228384,73743,130463,282397,164617,27126,54641,200597,100133,220205,115825,114197,45005,119744,98636,95718,87372,74938,160683,127907
11-18-2021,112307,84478,113608,111248,219941,145035,116360,229143,74113,131404,283880,165593,27340,54971,201618,101033,221260,116925,114853,45346,120293,99103,96647,88057,75400,161923,128723
11-19-2021,112988,85170,113845,112132,221884,146092,117198,229869,74421,132222,285662,166538,27581,55249,202635,101942,222176,117975,115635,45683,120955,99499,97620,88646,75914,163110,129232
11-20-2021,113692,85837,114048,113018,223754,147102,117768,230526,74643,132957,287146,167503,27815,55504,203652,102849,223016,118906,116296,46021,121416,99835,98396,89298,76433,164137,129779
11-21-2021,113952,86245,114206,113902,224996,147518,118311,230810,74834,133555,287705,168022,28011,55546,203940,103542,223671,119267,116575,46358,121867,100132,98895,89600,76722,164790,130231
11-22-2021,114224,86384,114327,114716,225860,147920,118413,231140,74888,133750,288063,168365,28201,55583,204337,104197,224122,119554,116736,46692,122072,100288,99279,89940,76912,165236,130616
11-23-2021,114809,86613,114498,115491,227170,148849,118547,231547,74982,134013,289694,169195,28322,55816,204877,104678,224561,120695,117252,47014,122327,100387,99685,90511,77302,166083,130723
11-24-2021,115327,86745,114671,116193,227844,149797,119072,232109,75205,134821,291437,169990,28484,56152,205388,105234,225052,121755,117871,47315,122651,100662,100344,91092,77705,166989,131064
11-25-2021,115850,87450,114906,116844,228737,150721,119710,232837,75489,135599,293125,170709,28675,56410,206436,105676,225696,122722,118530,47594,123185,101001,101154,91584,78376,168055,131771
11-26-2021,116398,87956,115167,117462,229759,151691,120023,233427,75778,136280,294563,171423,28857,56592,207286,106151,226528,123675,119141,47842,123873,101364,102014,92173,78874,169130,132217
11-27-2021,116994,88337,115339,118036,230625,152735,120297,233992,75997,136906,296193,172121,29037,56795,208031,106641,227152,124579,119699,48095,124238,101596,102837,92769,79288,169765,132577
11-28-2021,117199,88643,115474,118549,231323,153100,120546,234221,76073,137314,296742,172554,29213,56823,208337,107022,227375,124877,119836,48344,124524,101829,103385,92999,79523,170180,132911
11-29-2021,117435,88776,115582,119027,231796,153557,120692,234456,76137,137436,297173,172849,29358,56848,208540,107423,227678,125109,119945,48556,124582,101987,103758,93302,79673,170514,133221
11-30-2021,118080,88973,115753,119469,232189,154263,120859,234800,76209,137712,298819,173543,29536,57072,209007,107907,228045,125984,120376,48772,124889,102107,103995,93818,80041,171106,133298
12-01-2021,118637,89106,115905,119908,232608,154929,121140,235413,76466,138298,300411,174247,29671,57301,209424,108313,228332,126889,120861,48974,125273,102338,104603,94348,80450,171866,133512
12-02-2021,119130,89664,116069,120339,233290,155732,121763,235914,76616,138892,301829,174887,29854,57470,210153,108737,228750,127566,121322,49175,125644,102648,105171,94995,80946,172575,134255
12-03-2021,119699,90046,116285,120758,234210,156483,122046,236469,76798,139434,303205,175563,30005,57624,210867,109174,229612,128251,121823,49370,126120,102977,105744,95664,81482,173251,134817
12-04-2021,120429,90432,116492,121161,234980,157299,122377,236877,76905,139927,304793,176234,30192,57801,211606,109620,230460,129175,122312,49567,126415,103226,106274,96225,81783,173750,135271
12-05-2021,120729,90596,116620,121552,235340,157588,122581,237055,77055,140262,305308,176769,30348,57835,211865,109898,230900,129365,122475,49765,126700,103470,106599,96460,82031,173996,135632
12-06-2021,121007,90721,116720,121924,235473,157878,122662,237269,77075,140342,306012,176971,30465,57844,212079,110101,231078,129583,122571,49960,126799,103593,106804,96672,82091,174217,135928
12-07-2021,121631,90896,116855,122285,235656,158567,122746,237561,77108,140595,307282,177546,30616,58031,212429,110448,231446,130299,122943,50149,126950,103735,107041,97069,82383,174720,136057
12-08-2021,122007,90974,116977,122637,236014,159290,122912,237870,77309,140985,308801,178035,30753,58178,212842,110753,231730,131004,123340,50321,127224,103919,107410,97448,82712,175250,136244
12-09-2021,122503,91410,117132,122975,236485,159864,123441,238436,77446,141523,309999,178519,30892,58324,213587,111112,232962,131541,123686,50491,127512,104225,107898,97941,83215,175820,136884
12-10-2021,123125,91710,117249,123296,237227,160588,123769,238860,77580,141913,311471,179095,31045,58445,214162,111448,233609,132253,124017,50660,127853,104460,108224,98375,83619,176367,137220
12-11-2021,123722,91990,117364,123604,237793,161159,124021,239188,77674,142187,312674,179662,31207,58560,214743,111771,234306,132850,124340,50825,128162,104632,108602,98948,83948,176880,137434
12-12-2021,123900,92127,117467,123891,238169,161373,124252,239362,77723,142427,313135,179921,31362,58575,215018,112010,234617,133146,124441,50984,128320,104811,108808,99262,84094,177090,137682
12-13-2021,124125,92155,117528,124084,238452,161480,124398,239502,77744,142513,313705,180081,31487,58579,215204,112246,235011,133347,124498,51141,128396,104918,108928,99572,84205,177220,137871
12-14-2021,124727,92285,117618,124362,238751,162021,124562,239679,77765,142747,314771,180455,31640,58723,215373,112555,235415,134098,124744,51296,128540,105003,109028,99937,84478,177625,137908
12-15-2021,125121,92406,117722,124577,239018,162446,124721,240025,77920,143107,316018,180842,31779,58877,215646,112883,235779,134666,125041,51433,128731,105174,109381,100339,84793,178081,138041
12-16-2021,125513,92738,117844,124780,239404,162919,125039,240339,78063,143505,317496,181239,31935,58960,216131,113180,236179,135308,125311,51558,128962,105442,109686,100758,85220,178610,138366
12-17-2021,125831,92988,117995,124981,239759,163483,125232,240633,78143,143872,318881,181631,32065,59053,216532,113512,236735,135835,125575,51673,129201,105640,110020,101170,85507,179169,138584
12-18-2021,126147,93185,118173,125172,240078,163808,125454,240911,78238,144165,320276,182021,32174,59125,216902,113735,237124,136278,125772,51785,129344,105815,110246,101497,85767,179544,138770
12-19-2021,126240,93273,118264,125348,240314,163932,125588,241003,78264,144348,320650,182295,32273,59134,217123,113840,237287,136417,125891,51896,129458,105975,110391,101639,85882,179709,138961
12-20-2021,126372,93354,118342,125518,240364,164053,125689,241136,78264,144425,321147,182416,32347,59140,217247,113929,237350,136473,125942,52004,129505,106073,110460,101809,85947,179819,139084
12-21-2021,126638,93465,118443,125671,240482,164466,125769,241291,78296,144661,322643,182691,32399,59248,217444,114094,237492,137075,126125,52103,129627,106157,110607,102088,86229,180163,139123
12-22-2021,126947,93556,118530,125822,240652,164828,125927,241504,78417,144844,324046,183045,32494,59325,217610,114313,237646,137424,126369,52178,129784,106287,110858,102464,86411,180555,139243
12-23-2021,127170,93834,118647,125969,240883,165359,126225,241763,78494,145231,325257,183400,32567,59384,218027,114511,237820,137919,126577,52252,130012,106533,111059,102685,86690,180858,139486
12-24-2021,127406,94045,118770,126089,241095,165952,126395,241955,78538,145530,326491,183778,32637,59441,218419,114715,237962,138330,126781,52313,130176,106721,111287,102900,86901,181189,139624
12-25-2021,127572,94195,118872,126204,241262,166342,126572,242148,78579,145748,327399,184140,32720,59496,218794,114842,238225,138638,126894,52373,130287,106842,111440,103103,87094,181369,139741
12-26-2021,127722,94280,118939,126321,241429,166462,126707,242243,78601,145871,327650,184336,32790,59502,218958,114924,238342,138728,126980,52434,130393,106976,111551,103229,87178,181420,139913
12-27-2021,127857,94352,118986,126436,241484,166581,126774,242307,78625,145910,327906,184467,32847,59503,219014,114966,238425,138767,127030,52493,130431,107067,111605,103320,87240,181479,140045
12-28-2021,128010,94368,119046,126549,241586,166730,126820,242487,78641,145927,328381,184593,32901,59526,219105,114984,238614,138841,127060,52551,130487,107110,111648,103404,87295,181561,140111
12-29-2021,128397,94443,119109,126660,241770,167173,126888,242660,78659,146108,329494,184868,32941,59633,219265,115064,239256,139199,127185,52602,130599,107170,111809,103548,87501,181776,140175
12-30-2021,128694,94443,119230,126770,241955,167523,127113,242931,78735,146404,330757,185103,33001,59719,219521,115204,239595,139642,127293,52651,130787,107283,112080,103674,87715,181982,140236
