Admin2,,,,,,,,,,,,,,,,,,,,
Province/State,Andalusia,Aragon,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla - La Mancha,Castilla y Leon,Catalonia,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,Pais Vasco,Unknown
Country/Region,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain
11-07-2021,809895,163500,71626,101465,516875,97834,46900,240965,302181,932744,7585,103382,187867,39768,900622,11080,142814,83702,264834,0
11-08-2021,810542,163785,71700,101681,517724,98121,46970,241224,302441,934235,7586,103471,188088,39821,901282,11085,142985,83931,265384,0
11-09-2021,810542,163785,71700,101681,517724,98121,46970,241224,302441,934235,7586,103471,188088,39821,901282,11085,142985,83931,265384,0
11-10-2021,811199,164083,71792,101878,518423,98486,47020,241465,302795,935630,7586,103551,188288,39875,902072,11088,143132,84149,266005,0
11-11-2021,811665,164251,71841,102029,518936,98653,47053,241561,303004,936753,7587,103587,188401,39913,902587,11090,143254,84270,266368,0
11-12-2021,812098,164437,71880,102176,519344,98880,47085,241711,303223,937665,7588,103642,188534,39946,903304,11099,143357,84397,266790,0
11-13-2021,812098,164437,71880,102176,519344,98880,47085,241711,303223,937665,7588,103642,188534,39946,903304,11099,143357,84397,266790,0
11-14-2021,812098,164437,71880,102176,519344,98880,47085,241711,303223,937665,7588,103642,188534,39946,903304,11099,143357,84397,266790,0
11-15-2021,812848,164807,71998,102561,520508,99336,47203,242067,303641,939926,7599,103749,188939,40032,904237,11122,143658,84821,267902,0
11-16-2021,813323,164987,72033,102717,520508,99554,47229,242182,303913,941034,7611,103810,189122,40072,904886,11127,143790,84821,268326,0
11-17-2021,813881,165227,72087,102936,521600,99812,47262,242304,304260,942731,7613,103865,189343,40121,905548,11135,143965,85201,268821,0
11-18-2021,814720,165565,72172,103132,522252,100090,47317,242478,304597,944333,7618,103936,189086,40153,906247,11144,144222,85468,269497,0
11-19-2021,815420,165849,72249,103301,522979,100370,47387,242689,305039,945522,7621,104002,189397,40214,907083,11153,144500,85762,270126,0
11-20-2021,815420,165849,72249,103301,522979,100370,47387,242689,305039,945522,7621,104002,189397,40214,907083,11153,144500,85762,270126,0
11-21-2021,815420,165849,72249,103301,522979,100370,47387,242689,305039,945522,7621,104002,189397,40214,907083,11153,144500,85762,270126,0
11-22-2021,816910,166524,72490,103829,524741,101024,47553,243135,306015,949215,7636,104138,190309,40330,908288,11168,145023,86410,271800,0
11-23-2021,817338,166856,72597,104033,525340,101300,47608,243342,306505,950713,7643,104202,190635,40385,909134,11177,145256,86662,272589,0
11-24-2021,818087,167296,72707,104268,526437,101634,47657,243531,307019,952533,7647,104269,191088,40414,910145,11192,145490,86986,273442,0
11-25-2021,819157,167765,72915,104563,527771,101956,47751,243825,307542,954084,7649,104334,191566,40456,911153,11204,145881,87328,274200,0
11-26-2021,820184,168277,73139,104803,528723,102321,47841,244128,308144,956245,7658,104409,192089,40532,912010,11227,146160,87702,275420,0
11-27-2021,820184,168277,73139,104803,528723,102321,47841,244128,308144,956245,7658,104409,192089,40532,912010,11227,146160,87702,275420,0
11-28-2021,820184,168277,73139,104803,528723,102321,47841,244128,308144,956245,7658,104409,192089,40532,912010,11227,146160,87702,275420,0
11-29-2021,821926,169405,73759,105524,531586,103205,48095,244746,309397,961424,7680,104650,193599,40655,913604,11265,146928,88613,277862,0
11-30-2021,822827,169888,73982,105831,532735,103513,48190,244936,310006,963505,7693,104779,194206,40746,914786,11285,147216,88923,279137,0
12-01-2021,823674,170570,74276,106172,533994,103910,48307,245151,310910,964548,7704,104938,194937,40826,916033,11313,147689,89324,280444,0
12-02-2021,824982,171313,74591,106491,535516,104393,48471,245340,311772,968261,7726,105058,195765,40917,917438,11337,148081,89954,281814,0
12-03-2021,826194,172063,74920,106848,537178,104886,48646,245805,312769,970334,7739,105208,196638,41008,918911,11365,148549,90457,283440,0
12-04-2021,826194,172063,74920,106848,537178,104886,48646,245805,312769,970334,7739,105208,196638,41008,918911,11365,148549,90457,283440,0
12-05-2021,826194,172063,74920,106848,537178,104886,48646,245805,312769,970334,7739,105208,196638,41008,918911,11365,148549,90457,283440,0
12-06-2021,826194,172063,74920,106848,537178,104886,48646,245805,312769,970334,7739,105208,196638,41008,918911,11365,148549,90457,283440,0
12-07-2021,829848,174138,76340,108183,542566,106189,49097,246801,315510,979986,7789,105668,199745,41313,921523,11444,149649,92488,288489,0
12-08-2021,829848,174138,76340,108183,542566,106189,49097,246801,315510,979986,7789,105668,199745,41313,921523,11444,149649,92488,288489,0
12-09-2021,831602,175505,77092,109210,545573,106944,49485,247240,317263,985471,7837,106021,201653,41448,923938,11496,150492,93654,291254,0
12-10-2021,833874,176200,77489,109661,548273,107452,49660,247697,318538,987999,7885,106204,201653,41572,926045,11549,151018,94567,292937,0
12-11-2021,833874,176200,77489,109661,548273,107452,49660,247697,318538,987999,7885,106204,201570,41572,926045,11549,151018,94567,292937,0
12-12-2021,833874,176200,77489,109661,548273,107452,49660,247697,318538,987999,7885,106204,201570,41572,926045,11549,151018,94567,292937,0
12-13-2021,837508,178935,79005,111032,554969,109120,50197,248772,321987,997017,7998,106977,204736,42000,930517,11703,152911,96576,298032,0
12-14-2021,840727,179642,79519,111822,557131,109814,50402,249373,323572,1004057,8069,107251,205764,42258,933924,11754,153697,97348,300004,0
12-15-2021,843607,180654,80180,112739,560115,111022,50596,249919,325504,1008775,8168,107709,206824,42584,938588,11818,154398,98081,301987,0
12-16-2021,847398,181785,80913,113734,564026,112505,50915,250560,327625,1010001,8234,108226,208354,42911,944622,11859,155563,98778,304159,0
12-17-2021,851978,183091,81618,114516,567777,114175,51192,251432,329807,1012862,8328,108754,209676,43249,952133,11911,156898,99552,306578,0
12-18-2021,851978,183091,81618,114516,567777,114175,51192,251432,329807,1012862,8328,108754,209676,43249,952133,11911,156898,99552,306578,0
12-19-2021,851978,183091,81618,114516,567777,114175,51192,251432,329807,1012862,8328,108754,209676,43249,952133,11911,156898,99552,306578,0
12-20-2021,863131,186203,81618,116067,577425,118272,51972,253353,335463,1023662,8490,110301,213637,44289,966047,12027,159638,101316,312320,0
12-21-2021,868928,187488,84101,117088,579992,120318,52350,254341,337956,1033935,8547,111196,215016,45024,977101,12086,162329,102384,314874,0
12-22-2021,874964,189337,84975,118236,583739,122972,52847,255403,342202,1045721,8614,112670,216850,45655,992842,12152,164075,103563,318278,0
12-23-2021,882708,191486,86008,119510,589559,125949,53588,256804,347201,1056925,8675,114642,219394,46571,1012720,12224,166144,105313,322586,0
12-24-2021,882708,191486,86008,119510,589559,125949,53588,256804,347201,1056925,8675,114642,219394,46571,1012720,12224,166144,105313,322586,0
12-25-2021,882708,191486,86008,119510,589559,125949,53588,256804,347201,1056925,8675,114642,219394,46571,1012720,12224,166144,105313,322586,0
12-26-2021,882708,191486,86008,119510,589559,125949,53588,256804,347201,1056925,8675,114642,219394,46571,1012720,12224,166144,105313,322586,0
12-27-2021,911804,199677,90464,123414,606482,135029,56017,269960,363967,1076309,8857,121327,230999,48856,1052947,12418,171139,112130,340830,0
12-28-2021,920257,203113,91742,125553,612137,138988,56938,272411,370553,1101332,8986,123955,235145,49896,1073745,12499,172831,115366,346850,0
12-29-2021,930836,207929,93719,128144,620100,143898,58275,276298,379272,1111103,9132,127631,240324,50752,1093556,12645,175834,119538,354071,0
12-30-2021,944337,214247,96040,130704,628453,149021,59700,281580,389041,1167381,9285,131237,246821,52176,1114550,12793,178441,124046,364892,0
12-31-2021,944337,214247,96040,130704,628453,149021,59700,281580,389041,1167381,9285,131237,246821,52176,1114550,12793,178441,124046,364892,0
01-01-2022,944337,214247,96040,130704,628453,149021,59700,281580,389041,1167381,9285,131237,246821,52176,1114550,12793,178441,124046,364892,0
01-02-2022,944337,214247,96040,130704,628453,149021,59700,281580,389041,1167381,9285,131237,246821,52176,1114550,12793,178441,124046,364892,0
01-03-2022,997212,231480,104097,137172,663107,160306,64039,302407,411944,1235968,9772,139944,267505,54766,1149308,13166,184487,137821,403010,0
01-04-2022,1008277,237075,105832,140065,672267,165033,65784,305984,421647,1256187,9946,143102,272797,56062,1166583,13375,188385,142069,414816,0
01-05-2022,1015753,243947,108220,143738,684310,170124,67668,311186,432920,1286172,10206,146613,279998,57023,1184852,13662,191401,146350,428323,0
01-06-2022,1015753,243947,108220,143738,684310,170124,67668,311186,432920,1286172,10206,146613,279998,57023,1184852,13662,191401,146350,428323,0
01-07-2022,1041565,254032,113025,149317,713156,177575,71293,326076,448333,1333517,10582,151836,293755,59541,1206297,14098,198164,152302,450442,0
01-08-2022,1041565,254032,113025,149317,713156,177575,71293,326076,448333,1333517,10582,151836,293755,59541,1206297,14098,198164,152302,450442,0
01-09-2022,1041565,254032,113025,149317,713156,177575,71293,326076,448333,1333517,10582,151836,293755,59541,1206297,14098,198164,152302,450442,0
01-10-2022,1065719,269403,120754,156758,742503,188408,75832,339704,467230,1394692,11409,159258,311677,62359,1232562,14685,205276,160730,478341,0
01-11-2022,1074007,277740,123231,160605,758867,195230,77595,342444,478169,1404818,11819,163115,319243,64470,1249557,15087,221283,165110,489852,0
01-12-2022,1085243,285363,126867,165502,775478,202009,80226,347470,489159,1441426,12321,166829,328215,65929,1283654,15499,230110,168672,501395,0
01-13-2022,1096071,291999,130089,169900,794756,208757,82367,354494,498675,1476170,12745,170658,337187,67616,1303596,15866,237228,171857,510497,0
01-14-2022,1109652,297558,134043,174044,816837,213089,84393,360832,509419,1512199,13158,173807,346321,69257,1323514,16175,245050,174614,519074,0
01-15-2022,1109652,297558,134043,174044,816837,213089,84393,360832,509419,1512199,13158,173807,346321,69257,1323514,16175,245050,174614,519074,0
01-16-2022,1109652,297558,134043,174044,816837,213089,84393,360832,509419,1512199,13158,173807,346321,69257,1323514,16175,245050,174614,519074,0
01-17-2022,1137643,308983,142819,182036,851611,224035,88768,375238,525373,1604986,14223,180392,367110,74562,1353424,16599,258434,179838,538429,0
01-18-2022,1147743,314724,144829,186807,864807,229584,90860,377585,533521,1611705,14725,183485,372912,75623,1367965,16919,258434,183158,543589,0
01-19-2022,1154526,320326,147897,191692,886823,234119,92979,384973,541757,1656421,15162,186587,379534,76413,1382475,17193,272698,186046,549295,0
01-20-2022,1171501,325495,150988,196361,913497,237399,94875,389613,547258,1703180,15575,189542,386761,77153,1395247,17483,278829,188491,555115,0
01-21-2022,1180915,330909,153538,200195,935559,240197,96833,397770,555146,1747160,15907,192367,390999,77806,1406148,17765,284891,190994,560359,0
01-22-2022,1180915,330909,153538,200195,935559,240197,96833,397770,555146,1747160,15907,192367,390999,77806,1406148,17765,284891,190994,560359,0
01-23-2022,1180915,330909,153538,200195,935559,240197,96833,397770,555146,1747160,15907,192367,390999,77806,1406148,17765,284891,190994,560359,0
01-24-2022,1202406,337242,160027,209425,993167,245215,100911,408536,568136,1851309,16562,197589,407567,79208,1423318,18089,294595,195469,572119,0
01-25-2022,1208407,342191,162763,213380,1023752,247712,102777,411982,574729,1868316,16823,200440,413655,79912,1434849,18309,300606,197825,577339,0
01-26-2022,1216483,350509,165189,216990,1042313,250035,104517,416237,580265,1911069,17046,203102,420370,80588,1444939,18518,306964,199976,584210,0
01-27-2022,1225083,354923,167349,220062,1072723,252051,106567,420688,586037,1946958,17215,205507,427000,81171,1454388,18726,311287,201933,590540,0
01-28-2022,1232983,358499,169401,222498,1096439,253882,108206,425113,591253,1983440,17365,207677,433345,81682,1463343,18878,315577,203703,595846,0
01-29-2022,1232983,358499,169401,222498,1096439,253882,108206,425113,591253,1983440,17365,207677,433345,81682,1463343,18878,315577,203703,595846,0
01-30-2022,1232983,358499,169401,222498,1096439,253882,108206,425113,591253,1983440,17365,207677,433345,81682,1463343,18878,315577,203703,595846,0
01-31-2022,1246283,358499,173460,227040,1119605,256737,111365,432806,599870,2044709,17641,211255,448301,82609,1474510,19080,323777,206969,606737,0
02-01-2022,1250423,368171,175091,229937,1133231,258338,112942,435486,604461,2056604,17753,213256,451841,83148,1481557,19208,328107,209018,610554,0
02-02-2022,1255906,371068,176969,232463,1150908,259715,114125,438600,608179,2078656,17850,214806,458113,83523,1488786,19328,331436,210433,614484,0
02-03-2022,1261809,373622,178165,234666,1166528,260871,115372,440139,611843,2093572,17933,216411,464296,83941,1496183,19441,335078,211932,617914,0
02-04-2022,1261809,373622,178165,234666,1166528,260871,115372,440139,611843,2093572,17933,216411,464296,83941,1496183,19441,335078,211932,617914,0
02-05-2022,1261809,373622,178165,234666,1166528,260871,115372,440139,611843,2093572,17933,216411,464296,83941,1496183,19441,335078,211932,617914,0
02-06-2022,1261809,373622,178165,234666,1166528,260871,115372,440139,611843,2093572,17933,216411,464296,83941,1496183,19441,335078,211932,617914,0
02-07-2022,1275373,379739,182327,240062,1198308,264522,118222,447571,620892,2146089,18154,220471,480394,85127,1511827,19647,344690,214807,627249,0
02-08-2022,1277556,381483,183259,241670,1207293,266095,119099,450647,623973,2146089,18221,221944,484714,85478,1519726,19733,347207,215791,629324,0
02-09-2022,1279556,382939,184335,242789,1217227,267335,119806,451352,626439,2171927,18277,223337,488200,85869,1525643,19805,349575,216390,631340,0
02-10-2022,1288933,384372,185170,244027,1226328,268649,120441,453277,628898,2181414,18327,224552,491737,86169,1531042,19854,351816,217101,633089,0
02-11-2022,1294854,385539,186129,245052,1235278,269786,120987,455343,631008,2189244,18376,225595,495632,86509,1537251,19909,353590,217689,636429,0
02-12-2022,1294854,385539,186129,245052,1235278,269786,120987,455343,631008,2189244,18376,225595,495632,86509,1537251,19909,353590,217689,636429,0
02-13-2022,1294854,385539,186129,245052,1235278,269786,120987,455343,631008,2189244,18376,225595,495632,86509,1537251,19909,353590,217689,636429,0
02-14-2022,1301790,387731,187967,246907,1247141,271754,121961,458691,634841,2200866,18486,227386,502747,86873,1542920,19958,356967,218696,639224,0
02-15-2022,1304506,388731,188565,247824,1253421,273068,122322,459794,636834,2207316,18519,228366,505218,87118,1547523,19992,358565,219268,640336,0
02-16-2022,1306468,389677,189177,248564,1259801,274297,122704,461633,638688,2216897,18557,229271,507795,87349,1552136,20028,360098,219746,641508,0
02-17-2022,1311326,390680,189803,249227,1264838,275377,123083,463198,640519,2223147,18586,230021,510354,87544,1556431,20051,361637,220156,642629,0
02-18-2022,1315452,391461,190376,250018,1269401,276536,123407,463783,641933,2228909,18614,230661,512838,87753,1560672,20076,363126,220509,643697,0
02-19-2022,1315452,391461,190376,250018,1269401,276536,123407,463783,641933,2228909,18614,230661,512838,87753,1560672,20076,363126,220509,643697,0
02-20-2022,1315452,391461,190376,250018,1269401,276536,123407,463783,641933,2228909,18614,230661,512838,87753,1560672,20076,363126,220509,643697,0
02-21-2022,1321570,392597,191500,251096,1275349,278863,124008,465918,644465,2235867,18691,231769,517623,88091,1568738,20105,365025,221206,645519,0
02-22-2022,1323245,393370,191919,251656,1279268,280922,124294,466582,645889,2235867,18729,232461,519438,88287,1573687,20134,366498,221554,646393,0
02-23-2022,1326345,394084,192317,252188,1283506,283105,124544,467082,647113,2247771,18760,232940,521132,88462,1577701,20154,367862,221838,647201,0
02-24-2022,1335619,394705,192892,252670,1287135,285147,124787,468143,648196,2255084,18787,233383,522913,88637,1582389,20169,369139,222202,648000,0
02-25-2022,1338709,395265,193358,253142,1290406,287018,124994,469366,649178,2259638,18804,233837,524681,88769,1588644,20181,370238,222441,648855,0
02-26-2022,1338709,395265,193358,253142,1290406,287018,124994,469366,649178,2259638,18804,233837,524681,88769,1588644,20181,370238,222441,648855,0
02-27-2022,1338709,395265,193358,253142,1290406,287018,124994,469366,649178,2259638,18804,233837,524681,88769,1588644,20181,370238,222441,648855,0
02-28-2022,1338709,395265,193358,253142,1290406,287018,124994,469366,649178,2259638,18804,233837,524681,88769,1588644,20181,370238,222441,648855,0
03-01-2022,1344059,396909,194379,254363,1296668,292083,125632,471236,651937,2271679,18874,234887,529249,89145,1597648,20234,373024,223178,650901,0
03-02-2022,1344708,397442,194709,254609,1299397,293059,125867,471913,653024,2276646,18895,235431,530565,89297,1600005,20257,374068,223386,651610,0
03-03-2022,1347615,398016,195009,255078,1301836,295121,126108,472750,654194,2281722,18913,236196,532262,89297,1602454,20277,375058,223676,652446,0
03-04-2022,1350312,398524,195213,255498,1304243,297195,126294,473631,655412,2286486,18927,236938,534214,89603,1604494,20296,375894,223910,653344,0
03-05-2022,1350312,398524,195213,255498,1304243,297195,126294,473631,655412,2286486,18927,236938,534214,89603,1604494,20296,375894,223910,653344,0
03-06-2022,1350312,398524,195213,255498,1304243,297195,126294,473631,655412,2286486,18927,236938,534214,89603,1604494,20296,375894,223910,653344,0
03-07-2022,1355285,398524,196194,256579,1307174,300295,126685,474257,657429,2292263,18970,238524,539523,89852,1607275,20318,377514,224450,655314,0
03-08-2022,1356721,399795,196388,257053,1309149,302069,126863,475397,658686,2298271,18990,239555,541377,90011,1609483,20335,378411,224767,656253,0
03-09-2022,1359285,400300,196571,257609,1311303,304014,127062,476140,659849,2303011,19012,240447,543395,90108,1611492,20350,379297,225068,657197,0
03-10-2022,1362739,400820,197065,258091,1313629,305803,127259,476905,661008,2307549,19042,241290,545564,90241,1613377,20368,380119,225343,657913,0
03-11-2022,1365646,401290,197400,258580,1315688,307565,127435,477210,661952,2311638,19061,241992,547545,90461,1614771,20384,380866,225674,658816,0
03-12-2022,1365646,401290,197400,258580,1315688,307565,127435,477210,661952,2311638,19061,241992,547545,90461,1614771,20384,380866,225674,658816,0
03-13-2022,1365646,401290,197400,258580,1315688,307565,127435,477210,661952,2311638,19061,241992,547545,90461,1614771,20384,380866,225674,658816,0
03-14-2022,1365646,401290,197400,258580,1315688,307565,127435,477210,661952,2311638,19061,241992,547545,90461,1614771,20384,380866,225674,658816,0
03-15-2022,1368513,402753,198338,259590,1319710,310568,127885,478538,664470,2317123,19134,243485,553035,90785,1616860,20415,382119,226199,660520,0
03-16-2022,1368513,402753,198338,259590,1319710,310568,127885,478538,664470,2317123,19134,243485,553035,90785,1616860,20415,382119,226199,660520,0
03-17-2022,1368513,402753,198338,259590,1319710,310568,127885,478538,664470,2317123,19134,243485,553035,90785,1616860,20415,382119,226199,660520,0
03-18-2022,1376249,404159,199853,261458,1324381,316554,128531,481055,668359,2331586,19250,246259,557817,91371,1621846,20476,384708,227371,663354,0
03-19-2022,1376249,404159,199853,261458,1324381,316554,128531,481055,668359,2331586,19250,246259,557817,91371,1621846,20476,384708,227371,663354,0
03-20-2022,1376249,404159,199853,261458,1324381,316554,128531,481055,668359,2331586,19250,246259,557817,91371,1621846,20476,384708,227371,663354,0
03-21-2022,1376249,404159,199853,261458,1324381,316554,128531,481055,668359,2331586,19250,246259,557817,91371,1621846,20476,384708,227371,663354,0
03-22-2022,1381702,405528,201625,263208,1328036,321395,128912,483243,671928,2340115,19373,248458,565481,91927,1625772,20502,386990,228522,666067,0
03-23-2022,1381702,405528,201625,263208,1328036,321395,128912,483243,671928,2340115,19373,248458,565481,91927,1625772,20502,386990,228522,666067,0
03-24-2022,1381702,405528,201625,263208,1328036,321395,128912,483243,671928,2340115,19373,248458,565481,91927,1625772,20502,386990,228522,666067,0
03-25-2022,1390033,406983,203333,265093,1338817,327596,129618,485208,676204,2351841,19522,250928,573101,92418,1631877,20573,389832,229788,668911,0
03-26-2022,1390033,406983,203333,265093,1338817,327596,129618,485208,676204,2351841,19522,250928,573101,92418,1631877,20573,389832,229788,668911,0
03-27-2022,1390033,406983,203333,265093,1338817,327596,129618,485208,676204,2351841,19522,250928,573101,92418,1631877,20573,389832,229788,668911,0
03-28-2022,1390033,406983,203333,265093,1338817,327596,129618,485208,676204,2351841,19522,250928,573101,92418,1631877,20573,389832,229788,668911,0
03-29-2022,1399804,408166,205070,266580,1348138,332186,130091,486970,678377,2358191,19616,252313,580041,92896,1635314,20624,392012,230735,671185,0
03-30-2022,1399804,408166,205070,266580,1348138,332186,130091,486970,678377,2358191,19616,252313,580041,92896,1635314,20624,392012,230735,671185,0
03-31-2022,1399804,408166,205070,266580,1348138,332186,130091,486970,678377,2358191,19616,252313,580041,92896,1635314,20624,392012,230735,671185,0
04-01-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-02-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-03-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-04-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-05-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-06-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-07-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-08-2022,1405679,408723,206817,267638,1355465,335061,130632,488412,681716,2363949,19717,253230,583157,93187,1638949,20678,393950,231526,673088,0
04-09-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-10-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-11-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-12-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-13-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-14-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-15-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-16-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-17-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-18-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-19-2022,1414386,409988,209030,276345,1364629,339471,131229,490946,688334,2373041,19880,254612,590178,93719,1645326,20739,396966,233090,675578,0
04-20-2022,1426084,412170,213558,278961,1376376,344943,132757,495371,702380,2386700,20140,256963,603709,94360,1652454,20838,401507,236140,681482,0
04-21-2022,1426084,412170,213558,278961,1376376,344943,132757,495371,702380,2386700,20140,256963,603709,94360,1652454,20838,401507,236140,681482,0
04-22-2022,1426084,412170,213558,278961,1376376,344943,132757,495371,702380,2386700,20140,256963,603709,94360,1652454,20838,401507,236140,681482,0
04-23-2022,1426084,412170,213558,278961,1376376,344943,132757,495371,702380,2386700,20140,256963,603709,94360,1652454,20838,401507,236140,681482,0
04-24-2022,1426084,412170,213558,278961,1376376,344943,132757,495371,702380,2386700,20140,256963,603709,94360,1652454,20838,401507,236140,681482,0
