Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Port Quarantine,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Unknown,Wakayama,Yamagata,Yamaguchi,Yamanashi
Country/Region,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan
12-06-2020,11339,90,341,7467,345,321,6056,541,1245,1388,1083,10028,6451,1832,873,220,165,673,13666,233,1092,2858,949,1312,556,802,276,1290,356,397,660,4577,22508,1607,335,9331,816,158,1947,749,185,43753,63,462,8,503,177,411,422
12-07-2020,11450,90,343,7520,349,322,6121,548,1260,1401,1128,10152,6558,1844,874,220,175,683,13731,246,1101,2884,956,1331,565,822,276,1312,359,408,666,4589,22736,1623,339,9422,826,158,1982,765,185,44052,65,462,8,507,177,414,429
12-08-2020,11649,90,345,7600,352,326,6206,552,1300,1433,1178,10356,6703,1878,879,224,192,701,13883,263,1127,2947,966,1337,568,837,277,1333,363,418,678,4617,22994,1629,345,9594,832,158,2002,782,187,44404,66,462,8,516,186,418,431
12-09-2020,11894,90,354,7693,353,329,6260,565,1336,1482,1256,10553,6861,1892,884,225,196,741,14128,281,1143,3022,985,1380,573,862,278,1366,369,439,691,4660,23421,1637,352,9739,842,159,2040,800,187,44976,67,462,8,528,211,422,437
12-10-2020,12136,90,358,7844,354,331,6339,582,1381,1526,1331,10794,7010,1911,888,230,199,771,14342,301,1171,3076,1010,1418,578,891,290,1390,374,464,702,4706,23836,1644,365,9927,847,165,2085,822,187,45578,67,464,8,538,218,427,440
12-11-2020,12332,90,364,7961,356,331,6461,599,1406,1572,1511,10971,7108,1935,899,252,200,796,14627,312,1195,3133,1027,1464,583,908,297,1412,386,490,731,4739,24193,1653,369,10112,852,165,2110,839,187,46173,67,470,8,545,240,433,446
12-12-2020,12538,94,371,8082,358,331,6547,611,1461,1612,1541,11160,7245,1973,907,295,200,813,14850,339,1227,3208,1041,1499,590,940,308,1444,390,508,769,4790,24622,1671,376,10311,857,166,2148,860,187,46794,67,474,8,551,253,434,451
12-13-2020,12719,94,374,8193,359,332,6618,622,1498,1652,1615,11324,7359,1987,910,302,200,823,15081,357,1256,3267,1054,1528,605,962,321,1469,406,516,779,4810,24930,1685,378,10455,863,168,2182,870,187,47274,67,475,8,554,265,435,451
12-14-2020,12833,94,375,8273,360,333,6676,630,1509,1683,1725,11449,7424,2012,916,306,200,837,15202,368,1286,3307,1071,1544,611,976,328,1487,408,522,809,4829,25115,1700,383,10557,869,168,2209,880,187,47579,68,476,8,557,281,437,454
12-15-2020,13049,94,383,8392,363,337,6745,658,1544,1708,1796,11553,7568,2030,922,315,201,849,15428,404,1318,3378,1085,1581,618,990,338,1505,416,534,826,4850,25421,1708,388,10730,877,170,2233,915,188,48039,68,478,8,562,290,440,459
12-16-2020,13297,94,383,8515,370,337,6886,672,1585,1771,1894,11639,7703,2053,930,318,205,858,15715,432,1343,3475,1102,1626,624,1005,345,1530,418,543,873,4886,25817,1709,397,10909,886,174,2264,938,188,48717,68,481,8,568,296,441,463
12-17-2020,13535,94,390,8663,372,337,6994,672,1629,1819,2027,11778,7867,2081,938,327,206,862,16034,455,1377,3559,1114,1680,634,1012,352,1551,424,556,902,4904,26168,1715,401,11105,894,178,2301,968,188,49539,68,485,8,570,302,448,467
12-18-2020,13754,94,390,8813,374,337,7133,682,1682,1867,2108,11919,7995,2098,947,327,206,868,16329,465,1406,3638,1121,1696,646,1022,370,1575,428,559,911,4936,26477,1720,403,11306,903,179,2325,989,188,50203,68,488,8,572,302,453,473
12-19-2020,13984,95,390,8941,374,337,7267,697,1718,1897,2210,12051,8122,2117,954,330,208,875,16644,478,1436,3719,1130,1743,657,1032,377,1603,435,566,1024,4956,26788,1733,407,11532,918,181,2355,1002,191,50939,69,493,8,573,314,461,484
12-20-2020,14144,95,390,9060,375,337,7365,754,1731,1933,2302,12186,8226,2133,960,335,208,877,16883,501,1457,3782,1143,1776,665,1045,400,1628,440,574,1082,4978,27038,1758,407,11693,924,181,2370,1022,191,51495,69,495,8,578,324,464,488
12-21-2020,14236,95,395,9177,375,337,7458,758,1748,1950,2378,12296,8270,2149,967,336,209,881,17071,518,1472,3829,1150,1782,668,1049,419,1659,445,576,1121,4999,27218,1786,409,11810,944,181,2383,1039,192,51887,70,504,8,582,330,470,488
12-22-2020,14426,96,396,9329,379,337,7546,758,1783,1973,2453,12370,8460,2168,974,341,211,890,17419,549,1496,3910,1160,1823,671,1052,445,1685,448,580,1124,5020,27501,1804,415,12006,955,181,2413,1073,192,52450,73,508,8,587,330,472,492
12-23-2020,14665,104,403,9471,382,338,7702,782,1839,2001,2576,12484,8629,2187,980,343,231,905,17765,573,1526,3998,1175,1874,678,1060,457,1721,457,587,1159,5057,27813,1814,422,12236,969,189,2448,1106,194,53198,79,510,8,590,334,486,502
12-24-2020,14935,105,407,9705,389,339,7851,813,1895,2044,2684,12607,8781,2226,998,348,258,920,18260,592,1571,4105,1186,1922,685,1070,492,1755,472,596,1186,5105,28102,1824,431,12487,985,190,2486,1130,195,54086,79,526,8,590,345,494,509
12-25-2020,15200,113,414,9918,398,343,7994,844,1933,2097,2815,12704,9013,2253,1010,353,265,929,18726,604,1625,4226,1197,1970,695,1087,518,1785,486,603,1217,5146,28396,1834,437,12785,1013,190,2514,1165,195,54970,84,539,8,591,355,503,515
12-26-2020,15465,123,422,10119,407,345,8154,865,1978,2134,2923,12865,9188,2280,1022,363,273,946,19206,618,1679,4361,1210,2026,706,1104,537,1816,503,617,1245,5182,28695,1843,441,13050,1062,205,2545,1207,195,55919,84,542,8,594,361,516,518
12-27-2020,15681,125,428,10224,415,346,8291,886,2025,2172,3008,12950,9353,2307,1034,372,282,966,19549,626,1707,4455,1224,2065,710,1125,566,1853,505,620,1266,5212,28928,1854,443,13261,1087,205,2569,1235,195,56627,98,543,8,596,366,524,525
12-28-2020,15803,126,438,10399,431,348,8433,896,2068,2193,3058,13044,9457,2338,1040,379,288,985,19883,634,1744,4514,1236,2093,723,1128,584,1883,505,639,1285,5233,29078,1854,445,13445,1101,208,2581,1266,195,57108,99,549,8,598,372,535,536
12-29-2020,16038,132,453,10615,445,350,8584,907,2142,2222,3146,13131,9654,2381,1050,380,296,993,20278,642,1799,4598,1247,2132,727,1139,611,1907,520,654,1308,5273,29380,1872,455,13745,1127,211,2608,1349,195,57964,110,551,8,600,378,561,547
12-30-2020,16332,136,459,10833,457,353,8773,924,2209,2278,3230,13264,9842,2418,1064,382,301,1006,20710,654,1843,4694,1272,2166,739,1162,626,1937,532,667,1340,5320,29687,1878,462,13989,1154,211,2654,1405,196,58908,121,554,8,607,382,572,560
12-31-2020,16571,140,482,11085,465,355,8963,956,2292,2315,3319,13431,10035,2446,1071,385,304,1016,21298,663,1875,4803,1290,2192,757,1182,655,1975,540,689,1363,5378,30000,1892,466,14319,1175,213,2681,1478,198,60245,122,561,8,616,390,588,568
01-01-2021,16764,143,492,11229,471,355,9121,969,2348,2339,3401,13529,10163,2488,1084,389,306,1031,21768,669,1905,4906,1296,2222,783,1205,675,2012,545,700,1390,5426,30262,1900,467,14540,1199,217,2717,1534,199,61028,123,565,8,629,391,589,576
01-02-2021,16922,143,496,11465,477,359,9245,969,2384,2381,3466,13606,10267,2508,1097,391,308,1033,22150,676,1931,4989,1310,2226,813,1216,703,2048,555,711,1413,5438,30520,1914,472,14753,1222,217,2759,1590,199,61842,126,575,8,640,391,592,581
01-03-2021,17107,146,506,11690,484,360,9350,1008,2442,2412,3540,13674,10365,2560,1105,394,315,1060,22515,687,1954,5078,1323,2246,843,1241,733,2080,569,720,1441,5465,30773,1937,475,14958,1260,218,2788,1662,199,62658,130,579,8,652,397,598,588
01-04-2021,17259,149,516,11885,493,362,9478,1033,2494,2449,3587,13767,10483,2592,1119,394,315,1072,22927,689,1987,5154,1338,2264,875,1259,757,2101,572,730,1477,5501,31059,1955,498,15201,1297,221,2822,1731,204,63542,130,589,8,661,407,617,605
01-05-2021,17532,157,523,12146,518,368,9665,1073,2592,2493,3665,13846,10705,2659,1139,400,323,1094,23549,696,2053,5256,1368,2301,913,1303,812,2133,582,746,1524,5554,31453,1966,508,15570,1321,222,2856,1842,209,64820,150,605,8,678,417,636,622
01-06-2021,17896,159,537,12457,541,380,9981,1073,2694,2552,3744,13961,10953,2730,1151,402,337,1130,24140,700,2123,5375,1401,2353,993,1353,855,2155,602,772,1589,5626,32013,1973,519,15964,1371,224,2943,1974,216,66411,157,637,8,696,418,641,641
01-07-2021,18327,161,545,12907,569,387,10369,1102,2785,2635,3837,14122,11237,2820,1176,405,369,1157,24819,712,2185,5518,1428,2428,1098,1432,913,2181,611,791,1649,5692,32620,1984,540,16424,1424,226,3025,2104,216,68858,162,658,8,717,418,657,676
01-08-2021,18732,165,554,13362,607,387,10738,1140,2868,2735,3951,14303,11534,2947,1193,410,403,1189,25657,721,2284,5665,1470,2489,1170,1499,956,2237,627,808,1695,5774,33274,1991,564,16920,1464,227,3117,2254,221,71250,163,689,8,733,422,668,712
01-09-2021,19094,167,559,13839,630,397,11065,1179,2973,2798,4014,14518,11858,3056,1208,417,414,1228,26656,725,2370,5791,1519,2561,1246,1540,1016,2281,640,821,1775,5844,33921,2005,577,17438,1521,230,3233,2392,226,73518,166,708,8,748,430,685,732
01-10-2021,19437,173,561,14227,662,397,11349,1225,3037,2872,4067,14706,12127,3140,1227,429,427,1245,27385,732,2452,5937,1562,2624,1295,1608,1034,2327,661,829,1807,5918,34453,2016,586,17852,1546,233,3360,2510,229,75012,166,718,8,763,433,706,748
01-11-2021,19635,174,567,14567,689,399,11561,1276,3087,2908,4134,14841,12281,3207,1233,432,441,1260,28080,734,2518,6079,1585,2655,1324,1681,1056,2356,679,838,1859,5959,34933,2029,606,18199,1570,233,3413,2616,230,76231,166,731,8,777,435,719,755
01-12-2021,19767,176,569,14982,721,402,11760,1299,3122,2948,4161,14986,12442,3277,1239,434,447,1280,28986,740,2582,6187,1610,2675,1337,1732,1080,2382,720,852,1895,5986,35307,2035,650,18460,1594,233,3452,2699,268,77201,168,745,8,786,435,729,775
01-13-2021,20086,178,582,15404,734,402,12012,1308,3197,3006,4221,15095,12727,3354,1249,444,460,1301,29753,754,2665,6332,1643,2727,1378,1767,1118,2413,720,869,1929,6052,35843,2042,682,18852,1612,236,3544,2840,268,78634,171,757,8,798,435,742,796
01-14-2021,20398,181,607,15892,762,411,12353,1337,3288,3066,4269,15289,13019,3458,1268,449,477,1318,30738,757,2733,6463,1671,2814,1426,1818,1157,2442,739,885,1967,6122,36435,2047,708,19307,1661,237,3654,2917,272,80136,174,770,8,819,438,760,817
01-15-2021,20750,189,622,16396,786,436,12714,1373,3366,3146,4304,15491,13296,3617,1288,454,514,1332,31610,761,2811,6583,1716,2866,1472,1875,1194,2486,754,897,2002,6196,37003,2059,743,19797,1698,240,3744,3013,284,82137,176,785,8,836,442,779,830
01-16-2021,21073,196,635,16899,800,447,13125,1448,3455,3236,4363,15683,13561,3723,1311,457,520,1357,32440,765,2900,6723,1756,2910,1500,1940,1227,2525,761,916,2037,6326,37632,2071,761,20379,1728,241,3830,3109,287,83946,178,798,8,852,443,824,840
01-17-2021,21291,208,643,17327,811,454,13425,1469,3507,3290,4397,15807,13850,3812,1327,467,528,1371,33235,770,2941,6877,1782,2990,1538,1988,1246,2563,767,926,2071,6415,38096,2079,775,20812,1747,241,3897,3163,291,85538,178,804,8,865,443,837,848
01-18-2021,21442,216,644,17690,827,456,13629,1469,3553,3327,4423,15932,13999,3875,1339,471,537,1387,34192,779,2986,6987,1799,3025,1567,2013,1263,2607,767,933,2102,6482,38527,2090,803,21140,1771,241,3924,3247,297,86742,179,812,8,885,443,921,857
01-19-2021,21688,219,656,18177,849,461,13829,1518,3618,3375,4452,16024,14217,3941,1358,475,545,1401,34929,791,3038,7130,1821,3086,1596,2027,1302,2633,781,939,2130,6595,39052,2107,822,21562,1798,245,3964,3341,305,87982,185,817,8,904,453,977,866
01-20-2021,21934,227,660,18574,866,467,14106,1534,3673,3427,4507,16188,14513,4026,1375,483,555,1460,35645,807,3077,7253,1847,3131,1647,2076,1334,2672,788,955,2154,6706,39558,2108,842,21973,1840,248,4040,3385,328,89256,187,827,8,928,455,987,871
01-21-2021,22204,229,666,19054,891,467,14391,1534,3730,3492,4533,16318,14750,4109,1395,484,567,1483,36376,813,3117,7393,1881,3182,1675,2101,1359,2710,808,988,2183,6774,40059,2116,868,22409,1868,248,4100,3434,338,90727,187,835,8,948,455,996,876
01-22-2021,22450,235,668,19516,909,471,14627,1548,3773,3545,4577,16429,15033,4187,1405,485,578,1497,37003,815,3144,7523,1935,3233,1693,2129,1384,2750,831,1014,2203,6877,40509,2122,886,22767,1906,248,4161,3488,350,91902,190,842,8,965,456,1026,881
01-23-2021,22696,242,677,19927,931,476,14841,1610,3815,3581,4600,16567,15258,4319,1418,487,584,1524,37524,818,3183,7644,1975,3281,1715,2155,1395,2785,838,1032,2220,6956,41034,2127,896,23092,1936,248,4211,3528,359,92972,196,846,8,975,458,1083,885
01-24-2021,22860,247,677,20255,940,483,15065,1624,3844,3604,4624,16661,15436,4365,1424,488,588,1529,38078,823,3226,7759,1999,3305,1727,2184,1408,2813,845,1042,2228,7032,41455,2130,909,23377,1967,248,4262,3557,363,93958,197,850,8,992,458,1100,885
01-25-2021,22949,250,681,20546,946,484,15219,1653,3883,3636,4650,16749,15516,4410,1425,488,588,1543,38429,825,3242,7850,2023,3316,1731,2193,1419,2831,850,1048,2249,7073,41728,2134,921,23628,1995,251,4294,3575,368,94576,198,851,8,1001,463,1110,888
01-26-2021,23164,251,691,20886,954,503,15374,1678,3944,3649,4665,16855,15669,4459,1439,489,597,1556,38823,828,3263,7963,2056,3343,1756,2216,1435,2855,856,1079,2267,7157,42071,2136,934,23881,2026,256,4339,3616,371,95602,199,852,8,1011,473,1151,899
01-27-2021,23391,253,695,21144,970,504,15559,1678,3993,3701,4703,17002,15880,4543,1444,495,608,1566,39209,829,3285,8091,2099,3370,1773,2239,1446,2881,868,1093,2285,7288,42428,2141,941,24128,2057,260,4399,3654,375,96575,199,860,8,1024,480,1169,899
01-28-2021,23635,255,699,21458,970,509,15744,1707,4046,3734,4731,17117,16111,4603,1449,495,624,1579,39642,835,3300,8200,2128,3397,1790,2256,1474,2907,889,1115,2303,7386,42825,2146,948,24420,2067,270,4488,3688,382,97639,199,866,8,1032,487,1192,899
01-29-2021,23799,260,702,21797,977,509,15903,1718,4073,3775,4776,17228,16272,4689,1453,495,624,1598,40027,841,3319,8289,2145,3410,1804,2268,1492,2937,900,1135,2320,7449,43171,2150,950,24676,2097,271,4526,3732,383,98507,199,871,8,1047,500,1207,901
01-30-2021,23925,260,711,22114,993,514,16057,1727,4101,3806,4802,17334,16409,4758,1457,496,633,1609,40424,846,3332,8371,2173,3433,1809,2280,1522,2957,905,1145,2329,7529,43509,2155,956,24982,2115,274,4575,3756,384,99276,199,873,8,1054,503,1218,901
01-31-2021,24046,261,717,22326,993,514,16184,1735,4120,3867,4817,17438,16520,4821,1464,496,643,1622,40814,847,3340,8447,2187,3450,1820,2288,1526,2981,911,1158,2338,7568,43723,2155,961,25225,2123,275,4590,3772,385,99909,200,875,8,1063,506,1235,902
02-01-2021,24126,261,717,22518,995,517,16247,1737,4137,3892,4828,17514,16580,4849,1468,496,655,1632,41035,851,3344,8510,2202,3457,1832,2290,1530,3011,912,1166,2345,7603,43901,2164,963,25384,2132,277,4608,3775,389,100302,203,876,8,1065,510,1240,902
02-02-2021,24227,262,724,22740,996,517,16324,1737,4173,3930,4842,17619,16715,4878,1475,499,663,1637,41222,851,3354,8566,2231,3466,1849,2298,1537,3030,922,1177,2354,7649,44112,2166,967,25631,2158,277,4630,3792,389,100858,204,879,8,1071,510,1250,903
02-03-2021,24341,266,730,22958,997,517,16443,1750,4224,3969,4857,17713,16835,4917,1486,505,668,1640,41456,851,3361,8609,2258,3477,1862,2314,1540,3064,929,1191,2366,7709,44356,2168,975,25888,2180,279,4654,3804,389,101534,205,879,8,1085,513,1272,908
02-04-2021,24442,267,736,23160,1000,519,16563,1768,4248,4022,4865,17833,16946,4981,1496,509,676,1643,41680,852,3369,8651,2284,3486,1869,2319,1543,3090,942,1206,2376,7767,44563,2171,980,26129,2200,280,4676,3831,392,102268,207,881,8,1091,519,1279,909
02-05-2021,24528,269,738,23399,1004,519,16654,1768,4285,4065,4873,17926,17042,5037,1521,511,682,1652,41968,855,3373,8683,2297,3497,1875,2328,1552,3109,944,1215,2380,7808,44772,2172,986,26356,2215,282,4710,3855,392,102845,208,883,8,1098,526,1283,910
02-06-2021,24648,269,740,23626,1009,521,16753,1775,4310,4092,4880,18004,17133,5095,1535,513,692,1656,42169,860,3379,8720,2324,3510,1877,2329,1560,3126,951,1223,2390,7840,44960,2174,987,26562,2233,282,4737,3872,394,103484,208,883,8,1106,526,1293,910
02-07-2021,24720,269,744,23747,1013,522,16846,1781,4331,4114,4891,18073,17187,5145,1565,514,700,1659,42333,862,3383,8750,2330,3518,1879,2335,1563,3139,954,1226,2406,7867,45077,2176,989,26749,2238,282,4748,3882,395,103913,208,884,8,1108,526,1302,914
02-08-2021,24763,269,744,23902,1017,522,16903,1788,4359,4128,4906,18123,17220,5176,1572,514,700,1665,42454,863,3386,8771,2335,3518,1879,2338,1565,3149,956,1233,2409,7907,45196,2177,992,26870,2251,284,4755,3885,395,104189,208,885,8,1111,527,1310,915
02-09-2021,24847,269,750,24000,1023,528,16974,1788,4380,4149,4912,18164,17288,5216,1582,516,704,1675,42596,864,3389,8798,2342,3523,1887,2340,1569,3158,966,1237,2415,7926,45351,2178,997,27043,2261,284,4776,3899,397,104601,208,886,8,1113,531,1323,919
02-10-2021,24961,269,790,24145,1026,528,17077,1794,4408,4178,4916,18228,17382,5249,1598,518,706,1685,42772,864,3393,8825,2352,3529,1902,2345,1576,3174,976,1242,2422,7953,45478,2180,1003,27212,2270,284,4786,3919,418,105092,208,887,8,1118,531,1338,919
02-11-2021,25041,269,794,24272,1026,528,17187,1805,4423,4200,4926,18320,17435,5296,1623,519,713,1689,42950,868,3399,8846,2360,3530,1907,2345,1580,3179,987,1249,2428,7969,45619,2182,1004,27384,2284,286,4801,3928,419,105526,208,889,8,1129,531,1344,920
02-12-2021,25094,269,794,24389,1029,528,17274,1827,4440,4213,4938,18395,17473,5318,1638,519,714,1705,43104,873,3404,8873,2369,3532,1907,2345,1582,3183,994,1251,2438,7985,45708,2186,1005,27508,2293,286,4809,3939,423,105833,208,890,8,1140,532,1349,927
02-13-2021,25153,269,801,24487,1029,530,17338,1833,4453,4231,4947,18434,17529,5337,1654,520,715,1716,43209,874,3407,8896,2378,3537,1920,2345,1585,3193,1004,1261,2442,7996,45850,2192,1006,27672,2305,286,4824,3955,424,106202,208,890,8,1143,534,1353,928
02-14-2021,25230,269,805,24595,1029,530,17407,1836,4476,4265,4950,18486,17573,5375,1684,521,719,1724,43317,876,3411,8916,2388,3547,1928,2345,1585,3206,1006,1262,2445,8015,45948,2194,1006,27803,2316,286,4847,3963,426,106573,208,891,8,1147,534,1354,929
02-15-2021,25272,269,806,24731,1029,531,17453,1842,4489,4282,4964,18527,17600,5394,1695,524,721,1726,43388,877,3415,8923,2392,3551,1931,2347,1585,3211,1009,1263,2449,8020,46017,2195,1006,27897,2325,286,4857,3972,434,106839,208,895,8,1151,534,1357,930
02-16-2021,25335,269,810,24876,1029,535,17501,1849,4515,4296,4977,18571,17646,5415,1716,530,724,1738,43521,882,3420,8940,2407,3560,1933,2349,1586,3221,1012,1267,2454,8033,46115,2196,1006,28011,2332,286,4872,3982,437,107189,208,898,8,1153,534,1361,930
02-17-2021,25416,269,812,25006,1029,535,17566,1861,4527,4324,4986,18635,17720,5441,1730,539,724,1739,43636,882,3427,8957,2419,3562,1934,2349,1588,3236,1020,1271,2458,8054,46248,2200,1006,28141,2348,286,4904,3991,454,107567,208,898,8,1154,534,1363,934
02-18-2021,25467,269,812,25155,1032,542,17667,1867,4540,4338,4993,18667,17766,5480,1745,543,727,1742,43778,884,3431,8975,2439,3569,1936,2352,1590,3249,1025,1276,2460,8072,46337,2200,1006,28351,2353,287,4927,4006,444,108012,208,900,8,1156,537,1366,935
02-19-2021,25518,269,812,25302,1044,542,17727,1867,4551,4354,4994,18710,17797,5502,1762,549,728,1743,43907,884,3434,8992,2453,3581,1939,2354,1593,3262,1029,1280,2461,8090,46428,2204,1007,28492,2361,287,4963,4020,446,108365,209,901,8,1158,537,1366,936
02-20-2021,25564,269,812,25425,1047,542,17798,1872,4554,4363,4997,18744,17839,5540,1781,553,734,1744,44038,884,3439,9008,2464,3595,1941,2358,1597,3267,1031,1283,2463,8103,46522,2209,1015,28613,2376,287,4985,4036,447,108692,209,905,8,1159,537,1367,936
02-21-2021,25597,269,812,25588,1050,542,17830,1876,4565,4376,5000,18807,17866,5586,1793,553,739,1745,44138,884,3439,9017,2475,3604,1942,2358,1605,3272,1033,1285,2466,8110,46582,2210,1023,28697,2384,287,5003,4045,447,108964,209,906,8,1159,537,1369,936
02-22-2021,25627,269,812,25687,1052,542,17856,1876,4574,4382,5005,18828,17880,5600,1799,553,741,1747,44234,884,3439,9024,2479,3604,1942,2358,1605,3275,1033,1286,2470,8120,46644,2212,1028,28798,2398,288,5015,4045,447,109142,209,906,8,1159,537,1369,937
02-23-2021,25678,269,813,25777,1055,544,17901,1890,4586,4403,5009,18894,17904,5616,1813,553,747,1754,44331,884,3440,9032,2485,3616,1943,2358,1608,3278,1053,1288,2472,8137,46744,2214,1039,28903,2411,290,5046,4056,447,109417,209,908,8,1160,538,1370,937
02-24-2021,25724,269,813,25904,1056,544,17927,1891,4599,4417,5014,18937,17922,5674,1825,553,747,1758,44424,884,3440,9039,2495,3621,1945,2359,1609,3281,1053,1288,2474,8149,46806,2215,1043,28962,2424,290,5072,4068,447,109630,209,908,8,1161,542,1372,940
02-25-2021,25765,269,814,26011,1058,544,17966,1920,4607,4423,5020,18980,17958,5687,1833,553,747,1758,44543,884,3440,9046,2500,3626,1947,2359,1609,3287,1056,1289,2474,8164,46888,2216,1055,29073,2432,290,5082,4081,448,109970,211,908,8,1161,542,1374,940
02-26-2021,25805,269,816,26124,1061,544,18018,1932,4610,4460,5023,19016,17982,5715,1844,553,747,1758,44660,884,3441,9054,2508,3631,1947,2363,1609,3290,1071,1289,2478,8187,46965,2224,1063,29174,2444,290,5100,4086,449,110240,211,908,8,1161,543,1377,941
02-27-2021,25858,269,816,26275,1062,545,18049,1948,4613,4492,5025,19059,18003,5745,1848,554,749,1761,44822,884,3441,9061,2520,3650,1947,2364,1610,3293,1077,1291,2479,8206,47034,2230,1065,29292,2462,290,5126,4098,449,110577,211,908,8,1162,543,1381,941
02-28-2021,25889,269,816,26407,1063,545,18072,1963,4616,4503,5027,19086,18029,5760,1854,554,750,1761,44953,884,3445,9064,2527,3664,1947,2364,1612,3295,1081,1293,2484,8221,47088,2235,1068,29389,2467,290,5141,4101,451,110906,211,908,8,1163,543,1382,941
03-01-2021,25921,269,816,26534,1064,545,18089,1970,4626,4518,5027,19115,18050,5813,1860,554,750,1761,45005,884,3446,9067,2531,3673,1947,2364,1612,3302,1086,1293,2486,8228,47144,2249,1074,29450,2470,290,5151,4109,451,111027,211,908,8,1164,543,1382,941
03-02-2021,25955,269,817,26621,1067,545,18108,2008,4635,4529,5033,19144,18094,5831,1865,554,752,1762,45089,884,3447,9070,2540,3694,1949,2364,1612,3305,1092,1294,2489,8245,47225,2250,1078,29552,2481,290,5169,4121,451,111259,211,908,8,1164,543,1385,942
03-03-2021,26010,269,817,26785,1068,545,18145,2042,4644,4546,5036,19204,18134,5865,1873,554,753,1762,45228,884,3450,9077,2544,3721,1949,2364,1612,3309,1093,1295,2498,8263,47323,2253,1080,29650,2498,290,5190,4128,456,111575,211,908,8,1164,543,1385,943
03-04-2021,26078,269,818,26892,1068,545,18182,2061,4649,4567,5038,19270,18155,5902,1876,554,753,1762,45366,893,3452,9080,2548,3743,1949,2364,1612,3314,1096,1296,2507,8291,47404,2255,1083,29773,2524,290,5199,4139,456,111854,211,910,8,1166,543,1385,943
03-05-2021,26128,269,820,27029,1069,545,18207,2061,4655,4579,5041,19334,18191,5946,1879,555,754,1762,45497,898,3457,9087,2553,3765,1949,2368,1612,3325,1106,1297,2509,8305,47478,2257,1088,29863,2538,290,5222,4153,459,112155,211,910,8,1167,543,1385,943
03-06-2021,26128,269,820,27029,1069,545,18207,2072,4664,4579,5045,19334,18206,5974,1880,555,755,1762,45497,899,3457,9087,2553,3765,1949,2368,1612,3326,1111,1297,2510,8334,47478,2257,1088,29863,2538,290,5222,4165,460,112448,211,910,8,1167,543,1385,943
03-07-2021,26190,269,820,27251,1069,546,18271,2106,4667,4602,5049,19465,18247,5995,1880,555,757,1762,45729,900,3459,9108,2565,3831,1949,2373,1612,3340,1118,1297,2523,8352,47636,2267,1101,30100,2559,290,5255,4174,460,112685,211,912,8,1167,544,1387,943
03-08-2021,26198,269,820,27324,1069,546,18286,2122,4667,4612,5057,19528,18256,6017,1880,555,758,1762,45788,900,3459,9121,2566,3860,1949,2373,1612,3345,1140,1297,2526,8359,47674,2268,1105,30165,2572,290,5267,4180,460,112801,211,912,8,1167,545,1388,943
03-09-2021,26237,269,822,27406,1070,546,18320,2145,4673,4618,5058,19591,18338,6043,1882,555,762,1762,45888,901,3464,9130,2569,3895,1949,2378,1613,3350,1153,1297,2539,8382,47777,2270,1125,30271,2604,290,5281,4202,460,113091,211,912,8,1168,545,1389,943
03-10-2021,26281,269,830,27512,1071,546,18369,2161,4676,4634,5058,19656,18338,6076,1882,555,762,1762,46012,902,3469,9157,2578,3931,1949,2384,1613,3363,1153,1297,2552,8410,47861,2274,1137,30406,2612,290,5331,4215,460,113431,211,912,8,1170,553,1389,943
03-11-2021,26347,269,838,27634,1073,546,18400,2170,4677,4645,5060,19727,18396,6112,1882,557,764,1762,46137,903,3469,9174,2586,3984,1949,2388,1613,3368,1163,1297,2563,8439,47949,2277,1142,30532,2625,290,5356,4232,461,113766,211,912,8,1171,553,1389,948
03-12-2021,26399,269,844,27739,1076,546,18443,2170,4680,4665,5062,19780,18445,6155,1882,558,764,1762,46244,905,3471,9181,2592,4033,1949,2398,1613,3379,1175,1297,2571,8477,48060,2282,1148,30687,2635,290,5373,4250,463,114070,211,912,8,1172,553,1389,950
03-13-2021,26454,269,852,27868,1076,546,18484,2199,4684,4684,5062,19838,18499,6172,1886,561,765,1762,46339,905,3476,9191,2597,4088,1949,2406,1613,3384,1181,1298,2577,8507,48180,2286,1151,30870,2638,291,5391,4268,463,114400,211,915,8,1172,554,1390,952
03-14-2021,26478,269,859,27974,1077,546,18522,2199,4686,4694,5065,19883,18537,6190,1889,564,765,1763,46448,906,3476,9197,2605,4137,1949,2416,1613,3389,1183,1298,2579,8530,48272,2291,1155,30947,2643,291,5396,4292,463,114639,211,915,8,1178,557,1390,953
