Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Ancash,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao,Cusco,Huancavelica,Huanuco,Ica,Junin,La Libertad,Lambayeque,Lima,Loreto,Madre de Dios,Moquegua,Pasco,Piura,Puno,San Martin,Tacna,Tumbes,Ucayali,Unknown
Country/Region,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru
12-30-2020,18414,30782,7409,48185,15235,25058,43219,25308,7887,20426,31993,27915,37129,33267,447719,26287,9579,16004,6562,42631,19264,25705,14689,9461,20368,0
12-31-2020,18509,30909,7520,48339,15304,25250,43393,25418,7903,20492,32100,28307,37341,33391,449514,26403,9603,16104,6588,42790,19379,25818,14736,9477,20549,0
01-01-2021,18509,30909,7520,48339,15304,25250,43393,25418,7903,20492,32100,28307,37341,33391,449514,26403,9603,16104,6588,42790,19379,25818,14736,9477,20549,0
01-02-2021,18509,30909,7520,48339,15304,25250,43393,25418,7903,20492,32100,28307,37341,33391,449514,26403,9603,16104,6588,42790,19379,25818,14736,9477,20549,0
01-03-2021,18552,31087,7661,48439,15336,25341,43516,25505,7917,20634,32126,28434,37489,33451,450835,26404,9605,16139,6651,42887,19420,25837,14790,9485,20558,0
01-04-2021,18552,31151,7663,48518,15360,25414,43559,25510,7918,20688,32167,28467,37602,33451,451577,26412,9605,16153,6659,42920,19434,25847,14800,9485,20563,0
01-05-2021,18552,31151,7663,48518,15360,25414,43559,25510,7918,20688,32167,28467,37602,33451,451577,26412,9605,16153,6659,42920,19434,25847,14800,9485,20563,0
01-06-2021,18570,31323,7711,48578,15383,25474,43749,25541,7928,20700,32242,28517,37714,33500,453069,26412,9607,16177,6667,42946,19441,25866,14825,9515,20563,0
01-07-2021,18570,31323,7711,48578,15383,25474,43749,25541,7928,20700,32242,28517,37714,33500,453069,26412,9607,16177,6667,42946,19441,25866,14825,9515,20563,0
01-08-2021,18579,31484,7825,48783,15427,25729,43911,25639,7935,20888,32338,28763,37879,33603,454697,26425,9609,16252,6696,43251,19478,25966,14877,9544,20602,0
01-09-2021,18579,31484,7825,48783,15427,25729,43911,25639,7935,20888,32338,28763,37879,33603,454697,26425,9609,16252,6696,43251,19478,25966,14877,9544,20602,0
01-10-2021,18579,31484,7825,48783,15427,25729,43911,25639,7935,20888,32338,28763,37879,33603,454697,26425,9609,16252,6696,43251,19478,25966,14877,9544,20602,0
01-11-2021,18680,31704,8107,49207,15516,26037,44148,25810,7947,21025,32495,29053,38044,33810,458465,26466,9621,16386,6785,43483,19535,26080,14994,9590,20660,1536
01-12-2021,18691,32119,8212,49278,15553,26078,44303,25864,7950,21217,32598,29155,38078,33897,460423,26487,9621,16440,6811,43611,19555,26126,15024,9597,20662,0
01-13-2021,18697,32238,8251,49366,15606,26107,44403,25914,7958,21257,32693,29339,38126,33934,462044,26533,9626,16487,6840,43708,19567,26163,15086,9615,20673,0
01-14-2021,18697,32238,8251,49366,15606,26107,44403,25914,7958,21257,32693,29339,38126,33934,462044,26533,9626,16487,6840,43708,19567,26163,15086,9615,20673,0
01-15-2021,18878,33478,8498,50002,15884,26395,44972,26197,8034,21688,33203,30395,38507,34210,469223,26640,9632,16805,7005,44429,19762,26350,15335,9734,20767,0
01-16-2021,18878,33478,8498,50002,15884,26395,44972,26197,8034,21688,33203,30395,38507,34210,469223,26640,9632,16805,7005,44429,19762,26350,15335,9734,20767,0
01-17-2021,18918,33668,8648,50258,15963,26503,45137,26355,8046,21745,33331,30725,38662,34317,471155,26677,9639,16885,7081,44590,19806,26433,15431,9781,20813,0
01-18-2021,18918,33668,8648,50258,15963,26503,45137,26355,8046,21745,33331,30725,38662,34317,471155,26677,9639,16885,7081,44590,19806,26433,15431,9781,20813,0
01-19-2021,18918,33668,8648,50258,15963,26503,45137,26355,8046,21745,33331,30725,38662,34317,471155,26677,9639,16885,7081,44590,19806,26433,15431,9781,20813,0
01-20-2021,19012,34319,8808,50709,16116,27050,45811,26678,8065,22107,33757,31281,38819,34578,477590,26755,9654,17093,7176,44874,19915,26584,15607,9890,20966,0
01-21-2021,19012,34319,8808,50709,16116,27050,45811,26678,8065,22107,33757,31281,38819,34578,477590,26755,9654,17093,7176,44874,19915,26584,15607,9890,20966,0
01-22-2021,19114,34709,8963,51198,16270,27289,46146,26935,8166,22325,34050,31961,39028,34730,482307,26841,9673,17236,7283,45046,20045,26752,15836,9979,21025,0
01-23-2021,19114,34709,8963,51198,16270,27289,46146,26935,8166,22325,34050,31961,39028,34730,482307,26841,9673,17236,7283,45046,20045,26752,15836,9979,21025,0
01-24-2021,19251,35132,9130,51703,16410,27573,46620,27260,8224,22546,34399,32589,39272,34880,487906,26960,9686,17358,7395,45248,20209,26991,16019,10027,21150,0
01-25-2021,19251,35132,9130,51703,16410,27573,46620,27260,8224,22546,34399,32589,39272,34880,487906,26960,9686,17358,7395,45248,20209,26991,16019,10027,21150,0
01-26-2021,19294,35491,9249,52088,16489,27772,46999,27394,8255,22752,34591,33035,39415,35070,492944,26986,9702,17464,7483,45425,20368,27106,16137,10074,21212,4444
01-27-2021,19294,35491,9249,52088,16489,27772,46999,27394,8255,22752,34591,33035,39415,35070,492944,26986,9702,17464,7483,45425,20368,27106,16137,10074,21212,4444
01-28-2021,19413,35936,9399,52701,16626,28063,47455,27721,8294,22951,34916,33832,39626,35286,498357,27078,9733,17610,7589,45727,20462,27275,16423,10194,21303,0
01-29-2021,19413,35936,9399,52701,16626,28063,47455,27721,8294,22951,34916,33832,39626,35286,498357,27078,9733,17610,7589,45727,20462,27275,16423,10194,21303,5715
01-30-2021,19645,36634,9585,53481,16869,28557,48365,28377,8502,23291,35679,34917,40002,35543,507596,27316,9765,17892,7786,46163,20909,27558,16817,10329,21444,0
01-31-2021,19645,36634,9585,53481,16869,28557,48365,28377,8502,23291,35679,34917,40002,35543,507596,27316,9765,17892,7786,46163,20909,27558,16817,10329,21444,5217
02-01-2021,19701,36867,9632,53781,16956,28719,48498,28681,8522,23339,35834,35130,40210,35639,509864,27358,9770,17957,7869,46362,21053,27629,16959,10409,21500,0
02-02-2021,19704,37148,9671,53873,16995,28788,48867,28986,8545,23383,35910,35250,40255,35666,512537,27409,9772,17972,7926,46415,21077,27652,16981,10422,21512,0
02-03-2021,19770,37414,9741,54163,17065,28857,49170,29228,8567,23472,36227,35539,40389,35702,516436,27551,9777,18107,7990,46589,21123,27739,17115,10468,21565,8573
02-04-2021,19869,37724,9832,54563,17157,29010,49585,29552,8601,23574,36553,35964,40637,35833,520911,27649,9791,18240,8046,46743,21238,27836,17298,10485,21646,0
02-05-2021,19869,37724,9832,54563,17157,29010,49585,29552,8601,23574,36553,35964,40637,35833,520911,27649,9791,18240,8046,46743,21238,27836,17298,10485,21646,6715
02-06-2021,20002,38346,9992,55136,17323,29344,50272,30058,8691,23728,37068,36628,40959,36049,528680,27797,9821,18401,8279,47041,21482,28029,17580,10583,21756,0
02-07-2021,20066,38868,10093,55531,17479,29641,50895,30464,8772,23878,37433,37305,41292,36340,536546,27921,9832,18461,8404,47301,21823,28151,17782,10607,21813,0
02-08-2021,20066,38868,10093,55531,17479,29641,50895,30464,8772,23878,37433,37305,41292,36340,536546,27921,9832,18461,8404,47301,21823,28151,17782,10607,21813,0
02-09-2021,20070,39048,10144,55617,17518,29723,51060,30574,8811,23967,37522,37473,41374,36428,539361,27938,9837,18559,8431,47341,21884,28192,17842,10651,21856,5557
02-10-2021,20119,39176,10207,55877,17592,29842,51292,30820,8844,24036,37642,37876,41459,36626,542219,28021,9848,18614,8477,47441,21972,28256,17939,10701,21882,0
02-11-2021,20119,39176,10207,55877,17592,29842,51292,30820,8844,24036,37642,37876,41459,36626,542219,28021,9848,18614,8477,47441,21972,28256,17939,10701,21882,6724
02-12-2021,20313,39635,10414,56570,17808,30243,52101,31330,8911,24239,38040,38846,41895,36941,550121,28207,9878,18773,8580,47766,22259,28460,18244,10756,21979,0
02-13-2021,20387,39891,10492,56991,17911,30382,52451,31626,8996,24332,38317,39258,42104,37002,554538,28441,9896,18845,8679,47948,22403,28526,18453,10854,22025,0
02-14-2021,20506,40348,10624,57544,18098,30730,53189,32121,9087,24486,38728,39889,42544,37157,562312,28784,9929,19031,8775,48270,22683,28685,18721,10983,22074,0
02-15-2021,20521,40470,10647,57614,18137,30787,53269,32223,9117,24543,38818,39998,42605,37181,564353,28830,9932,19085,8823,48297,22706,28688,18792,10985,22080,0
02-16-2021,20521,40470,10647,57614,18137,30787,53269,32223,9117,24543,38818,39998,42605,37181,564353,28830,9932,19085,8823,48297,22706,28688,18792,10985,22080,0
02-17-2021,20558,40610,10707,57903,18226,30909,53546,32457,9157,24596,38998,40340,42761,37235,567749,29007,9946,19176,8875,48403,22749,28769,18929,11013,22110,0
02-18-2021,20593,40826,10773,58115,18319,31035,53813,32722,9201,24638,39231,40721,42963,37288,572230,29110,9958,19235,8915,48516,22854,28822,19059,11054,22146,0
02-19-2021,20593,40826,10773,58115,18319,31035,53813,32722,9201,24638,39231,40721,42963,37288,572230,29110,9958,19235,8915,48516,22854,28822,19059,11054,22146,9667
02-20-2021,20714,41265,10920,58681,18539,31498,54611,33143,9327,24794,39671,41500,43496,37495,582007,29569,9996,19415,9045,48869,23159,29054,19338,11140,22277,0
02-21-2021,20790,41415,10989,58927,18635,31675,54861,33380,9376,24866,39801,41721,43653,37569,585634,29736,10009,19491,9078,48990,23233,29123,19414,11213,22320,7410
02-22-2021,20845,41603,11035,59168,18760,31871,55392,33690,9428,24934,39994,42083,43855,37730,589391,29852,10032,19568,9126,49185,23347,29278,19543,11225,22374,0
02-23-2021,20858,41700,11050,59215,18814,31966,55716,33791,9446,24977,40072,42158,43980,37744,591359,29915,10044,19599,9169,49224,23435,29311,19588,11229,22397,0
02-24-2021,20884,41876,11082,59443,18911,32117,55954,34032,9479,25029,40259,42480,44246,37791,595162,30157,10060,19669,9209,49357,23501,29397,19657,11292,22453,0
02-25-2021,20984,42105,11142,59721,19016,32397,56365,34317,9506,25081,40481,42747,44542,37848,598770,30445,10101,19744,9260,49499,23583,29481,19795,11348,22521,0
02-26-2021,21052,42274,11205,59935,19125,32632,57177,34548,9540,25131,40655,43020,44817,37979,602621,30934,10127,19817,9331,49647,23675,29555,19867,11484,22574,7641
02-27-2021,21071,42507,11280,60207,19237,32878,57532,34834,9565,25179,40802,43263,45100,38054,606712,31457,10150,19873,9366,49767,23767,29634,19972,11520,22636,7500
02-28-2021,21071,42507,11280,60207,19237,32878,57532,34834,9565,25179,40802,43263,45100,38054,606712,31457,10150,19873,9366,49767,23767,29634,19972,11520,22636,7500
03-01-2021,21071,42507,11280,60207,19237,32878,57532,34834,9565,25179,40802,43263,45100,38054,606712,31457,10150,19873,9366,49767,23767,29634,19972,11520,22636,13442
03-02-2021,21287,43142,11432,60867,19644,33414,58532,35671,9664,25318,41285,43990,45988,38487,618517,32298,10238,20101,9468,50187,23995,29868,20288,11785,22831,0
03-03-2021,21287,43142,11432,60867,19644,33414,58532,35671,9664,25318,41285,43990,45988,38487,618517,32298,10238,20101,9468,50187,23995,29868,20288,11785,22831,0
03-04-2021,21362,43318,11490,61109,19754,33670,58817,35941,9702,25364,41442,44252,46229,38558,622045,32406,10277,20180,9516,50330,24098,30001,20375,11812,22921,0
03-05-2021,21362,43318,11490,61109,19754,33670,58817,35941,9702,25364,41442,44252,46229,38558,622045,32406,10277,20180,9516,50330,24098,30001,20375,11812,22921,4878
03-06-2021,21519,43682,11599,61489,19999,34113,59476,36476,9777,25431,41653,44769,46700,38722,629128,32715,10339,20303,9600,50689,24276,30214,20584,11955,23086,0
03-07-2021,21519,43682,11599,61489,19999,34113,59476,36476,9777,25431,41653,44769,46700,38722,629128,32715,10339,20303,9600,50689,24276,30214,20584,11955,23086,6670
03-08-2021,21632,44061,11706,61832,20264,34659,60235,37016,9830,25509,41873,45189,47096,38950,635962,32882,10435,20439,9707,51093,24440,30408,20725,11990,23243,0
03-09-2021,21632,44061,11706,61832,20264,34659,60235,37016,9830,25509,41873,45189,47096,38950,635962,32882,10435,20439,9707,51093,24440,30408,20725,11990,23243,8847
03-10-2021,21687,44301,11783,62147,20393,34903,60674,37312,9894,25578,42055,45469,47337,39130,640780,33089,10496,20548,9817,51352,24533,30545,20825,12020,23355,0
03-11-2021,21771,44595,11863,62347,20554,35208,61075,37622,9928,25632,42193,45732,47569,39213,644463,33252,10553,20610,9909,51596,24624,30674,20917,12073,23484,0
03-12-2021,21832,44808,11946,62514,20688,35453,61443,37964,9981,25686,42328,45957,47892,39352,648022,33370,10590,20668,9949,51865,24747,30790,20997,12110,23619,0
03-13-2021,21940,45060,12011,62707,20804,35662,61761,38265,10016,25741,42434,46179,48194,39434,652668,33515,10635,20717,10026,52129,24812,30888,21059,12166,23787,0
03-14-2021,21965,45226,12056,62840,20935,35749,61983,38444,10054,25780,42503,46394,48414,39519,655490,33694,10680,20746,10055,52311,24887,31022,21112,12204,23900,0
03-15-2021,21965,45226,12056,62840,20935,35749,61983,38444,10054,25780,42503,46394,48414,39519,655490,33694,10680,20746,10055,52311,24887,31022,21112,12204,23900,4443
03-16-2021,21965,45226,12056,62840,20935,35749,61983,38444,10054,25780,42503,46394,48414,39519,655490,33694,10680,20746,10055,52311,24887,31022,21112,12204,23900,11011
