Admin2,Province/State,Country/Region,05-19-2020,05-20-2020,05-21-2020,05-22-2020,05-23-2020,05-24-2020,05-25-2020,05-26-2020,05-27-2020,05-28-2020,05-29-2020,05-30-2020,05-31-2020,06-01-2020,06-02-2020,06-03-2020,06-04-2020,06-05-2020,06-06-2020,06-07-2020,06-08-2020,06-09-2020,06-10-2020,06-11-2020,06-12-2020,06-13-2020,06-14-2020,06-15-2020,06-16-2020,06-17-2020,06-18-2020,06-19-2020,06-20-2020,06-21-2020,06-22-2020,06-23-2020,06-24-2020,06-25-2020,06-26-2020,06-27-2020,06-28-2020,06-29-2020,06-30-2020,07-01-2020,07-02-2020,07-03-2020,07-04-2020,07-05-2020,07-06-2020,07-07-2020,07-08-2020,07-09-2020,07-10-2020,07-11-2020,07-12-2020,07-13-2020,07-14-2020,07-15-2020,07-16-2020,07-17-2020,07-18-2020,07-19-2020,07-20-2020,07-21-2020,07-22-2020,07-23-2020,07-24-2020,07-25-2020,07-26-2020,07-27-2020,07-28-2020,07-29-2020,07-30-2020,07-31-2020,08-01-2020,08-02-2020,08-03-2020,08-04-2020,08-05-2020,08-06-2020,08-07-2020,08-08-2020,08-09-2020,08-10-2020,08-11-2020,08-12-2020,08-13-2020,08-14-2020,08-15-2020,08-16-2020,08-17-2020,08-18-2020,08-19-2020,08-20-2020,08-21-2020,08-22-2020,08-23-2020,08-24-2020,08-25-2020,08-26-2020,08-27-2020,08-28-2020,08-29-2020,08-30-2020,08-31-2020,09-01-2020,09-02-2020,09-03-2020,09-04-2020,09-05-2020,09-06-2020,09-07-2020,09-08-2020,09-09-2020,09-10-2020,09-11-2020,09-12-2020,09-13-2020,09-14-2020,09-15-2020,09-16-2020,09-17-2020,09-18-2020,09-19-2020,09-20-2020,09-21-2020,09-22-2020,09-23-2020,09-24-2020,09-25-2020,09-26-2020,09-27-2020,09-28-2020,09-29-2020,09-30-2020,10-01-2020,10-02-2020,10-03-2020,10-04-2020,10-05-2020,10-06-2020,10-07-2020,10-08-2020,10-09-2020,10-10-2020,10-11-2020,10-12-2020,10-13-2020,10-14-2020,10-15-2020,10-16-2020,10-17-2020,10-18-2020,10-19-2020,10-20-2020,10-21-2020,10-22-2020,10-23-2020,10-24-2020,10-25-2020,10-26-2020,10-27-2020,10-28-2020,10-29-2020,10-30-2020,10-31-2020,11-01-2020,11-02-2020,11-03-2020,11-04-2020,11-05-2020,11-06-2020,11-07-2020,11-08-2020,11-09-2020,11-10-2020,11-11-2020,11-12-2020,11-13-2020,11-14-2020,11-15-2020,11-16-2020,11-17-2020,11-18-2020,11-19-2020,11-20-2020,11-21-2020,11-22-2020,11-23-2020,11-24-2020,11-25-2020,11-26-2020,11-27-2020,11-28-2020,11-29-2020,11-30-2020,12-01-2020,12-02-2020,12-03-2020,12-04-2020,12-05-2020,12-06-2020,12-07-2020,12-08-2020,12-09-2020,12-10-2020,12-11-2020,12-12-2020,12-13-2020,12-14-2020,12-15-2020,12-16-2020,12-17-2020,12-18-2020,12-19-2020,12-20-2020,12-21-2020,12-22-2020,12-23-2020,12-24-2020,12-25-2020,12-26-2020,12-27-2020,12-28-2020,12-29-2020,12-30-2020,12-31-2020,01-01-2021,01-02-2021,01-03-2021,01-04-2021,01-05-2021,01-06-2021,01-07-2021,01-08-2021,01-09-2021,01-10-2021,01-11-2021,01-12-2021,01-13-2021,01-14-2021,01-15-2021,01-16-2021,01-17-2021,01-18-2021,01-19-2021,01-20-2021,01-21-2021,01-22-2021,01-23-2021,01-24-2021,01-25-2021,01-26-2021,01-27-2021,01-28-2021,01-29-2021,01-30-2021,01-31-2021,02-01-2021,02-02-2021,02-03-2021,02-04-2021
,Ceuta,Spain,113,115,115,120,121,120,120,-44,-44,-38,-22,-22,-22,-21,-12,-12,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,,,,,,,,,,,,0,1,1,2,4,4,4,16,25,28,35,41,41,41,53,63,74,79,82,82,82,107,122,131,135,140,140,140,167,171,193,192,206,206,206,242,245,255,258,269,269,269,300,309,330,337,355,355,355,396,396,428,450,469,469,469,508,522,543,576,616,616,616,672,702,709,724,748,748,748,844,852,869,930,991,991,991,1145,1182,1231,1299,1389,1389,1389,1554,1605,1672,1755,1858,1858,1858,2021,2021,2143,2184,2229,2229,2229,2287,2324,2376,2421,2450,2450,2450,2506,2528,2544,2559,2565,2565,2565,2597,2606,2619,2628,2636,2636,2636,2663,2663,2663,2675,2688,2688,2688,2711,2727,2732,2739,2747,2747,2747,2753,2756,2764,2769,2769,2769,2769,2798,2812,2834,2850,2850,2850,2850,2912,2941,2941,2980,3000,3000,3000,3081,3109,3140,3179,3199,3199,3199,3262,3293,3330,3387,3428,3428,3428,3515,3560,3586,3640,3670,3670,3670,3751,3797,3839,3880
,Extremadura,Spain,2449,2536,2537,2538,2541,2541,2446,-204,-204,-198,-196,-196,-194,-194,-189,-186,-187,-184,-183,-183,-183,-182,-178,-177,-176,-175,-173,-172,-170,-168,-161,-171,-170,-165,-161,-160,-154,-152,-146,-145,-145,-144,-141,-138,-131,-124,-124,-124,-107,-105,-95,-89,-65,-65,-65,20,31,37,47,72,72,72,95,107,124,127,131,131,131,145,151,174,179,201,201,201,275,282,303,341,369,369,369,440,453,490,548,615,615,615,707,758,844,910,1018,1018,1018,1231,1287,1388,1464,1520,1520,1520,1854,1979,2092,2230,2401,2401,2401,2846,2906,3056,3231,3453,3453,3453,3851,4070,4426,4691,4970,4970,4970,5758,5947,6161,6349,6674,6674,6674,7135,7135,7447,7620,7772,7772,7772,8196,8352,8570,8768,8995,8995,8995,9574,9726,9938,10269,10565,10565,10565,11383,11576,11976,12326,12749,12749,12749,14000,14366,14935,15437,15941,15941,15941,17222,17572,18275,18792,19382,19382,19382,20432,20432,21192,21642,21976,21976,21976,22576,22810,23102,23353,23629,23629,23629,24105,24310,24525,24722,24998,24998,24998,25250,25382,25524,25688,25838,25838,25838,26097,26097,26251,26314,26458,26458,26458,26911,26960,26962,27976,28258,28258,28258,29100,29452,29865,30375,30375,30375,30375,31342,31854,32595,33489,33489,33489,33489,35570,36311,36311,38098,39265,39265,39265,42343,43440,44805,46124,47267,47267,47267,50527,51601,52822,53935,54974,54974,54974,57233,57936,58702,59426,60160,60160,60160,61319,61686,62056,62382
,Galicia,Spain,8451,8460,8469,8475,8488,8492,8472,-703,-703,-697,-695,-693,-694,-684,-683,-681,-679,-667,-669,-668,-672,-665,-660,-659,-656,-655,-654,-653,-652,-649,-649,-654,-656,-649,-649,-648,-645,-637,-630,-624,-621,-617,-608,-601,-584,-572,-572,-572,-493,-487,-452,-420,-392,-392,-392,-369,-362,-352,-344,-329,-329,-329,-313,-303,-303,-269,-239,-239,-239,-188,-176,-162,-140,-106,-106,-106,-15,22,50,103,188,188,188,420,458,654,779,914,914,914,1342,1482,1612,1809,2122,2122,2122,2754,2919,3244,3610,3817,3817,3817,4668,4815,5067,5198,5624,5624,5624,6186,6527,6792,7063,7301,7301,7301,7986,8181,8353,8585,8687,8687,8687,9506,9697,10005,10087,10490,10490,10490,11080,11080,11248,11513,11723,11723,11723,12423,12578,12793,13078,13542,13542,13542,14533,14776,15007,15253,15601,15601,15601,16876,17221,17700,18111,18648,18648,18648,20552,21087,21809,22461,23114,23114,23114,25205,25672,26416,27150,27881,27881,27881,29539,29539,30539,31120,31867,31867,31867,33426,33877,34443,35090,35785,35785,35785,37098,37491,37913,38365,38795,38795,38795,39735,40045,40432,40769,41107,41107,41107,41869,41869,42485,42817,43241,43241,43241,44201,44517,44957,45169,45859,45859,45859,46718,47011,47382,47931,47931,47931,47931,49213,49595,50015,50560,50560,50560,50560,52240,52685,52685,54130,54855,54855,54855,57195,57979,59149,60397,61644,61644,61644,65227,66492,67910,69838,71758,71758,71758,76009,77490,79136,80618,82280,82280,82280,86220,87295,88371,89586
,La Rioja,Spain,3675,3680,3679,3680,3679,3678,3683,577,577,577,581,584,583,583,584,585,585,587,588,592,593,593,594,594,597,598,599,600,600,601,601,600,601,601,601,601,601,602,604,603,603,603,603,604,605,605,605,605,605,605,606,606,608,608,608,629,631,634,635,638,638,638,649,655,680,692,696,696,696,712,715,718,722,727,727,727,735,740,742,747,760,760,760,796,828,860,906,957,957,957,1131,1189,1256,1316,1384,1384,1384,1574,1640,1732,1823,1895,1895,1895,2249,2307,2396,2458,2556,2556,2556,2770,2866,2894,2984,3039,3039,3039,3416,3484,3548,3715,3833,3833,3833,4226,4251,4337,4446,4585,4585,4585,4815,4815,4997,5106,5188,5188,5188,5400,5469,5578,5689,5766,5766,5766,5969,6132,6309,6440,6593,6593,6593,7045,7175,7329,7573,7751,7751,7751,8199,8338,8530,8759,8940,8940,8940,9432,9544,9687,9982,10228,10228,10228,10678,10678,10982,11185,11359,11359,11359,11682,11757,11881,12037,12138,12138,12138,12429,12472,12591,12678,12748,12748,12748,13012,13044,13132,13171,13213,13213,13213,13351,13351,13415,13450,13504,13504,13504,13662,13694,13746,13794,13869,13869,13869,14040,14069,14134,14220,14220,14220,14220,14403,14435,14551,14733,14733,14733,14733,15085,15160,15160,15440,15625,15625,15625,16163,16310,16610,17009,17222,17222,17222,17988,18217,18626,19027,19441,19441,19441,20162,20428,20748,21196,21479,21479,21479,22118,22241,22539,22731
,Madrid,Spain,57749,57948,58118,58481,58654,58894,59246,18639,18639,19024,19170,19313,19403,19425,19533,19685,19809,19996,20135,20214,20268,20377,20468,20624,20804,20971,21094,21143,21248,21372,21507,21855,21992,22071,22096,22207,22282,22426,22478,22683,22724,22728,22789,22870,22932,22993,22993,22993,23094,23160,23232,23291,23355,23355,23355,23471,23517,23617,23701,23844,23844,23844,24113,24261,24367,24581,24758,24758,24758,25513,25699,25922,26364,26956,26956,26956,26956,28725,29338,30069,31479,31479,31479,33920,34406,34406,37545,38750,38750,38750,44135,45739,47931,50267,53109,53109,53109,59092,60984,63186,65823,69260,69260,69260,76673,78780,81167,84228,87437,87437,87437,96857,99746,102667,106473,110667,110667,110667,121506,125019,128427,132253,137310,137310,137310,149277,152823,156521,160842,163760,163760,163760,177176,177176,185051,188237,190750,190750,190750,197337,202398,205245,208394,211287,211287,211287,216374,217497,220172,223003,226075,226075,226075,230638,232335,235668,239268,241807,241807,241807,245655,247760,250407,252806,255180,255180,255180,258633,259116,263368,265834,268073,268073,268073,271374,271374,274726,276801,278694,278694,278694,281397,282808,284490,286082,287468,287468,287468,289843,290945,292231,293384,294762,294762,294762,296864,298214,299500,300862,302164,302164,302164,304478,304478,305346,307013,309095,309095,309095,312892,314862,317167,319505,321741,321741,321741,325525,327896,330436,333202,333202,333202,333202,336070,339027,342735,346935,346935,346935,346935,351048,355416,355416,364035,368588,368588,368588,376449,381366,385793,391034,396461,396461,396461,405422,410880,417049,424085,430389,430389,430389,440022,445341,451475,457081,462476,462476,462476,470445,474537,479597,483733
,Melilla,Spain,119,119,119,119,119,119,119,-6,-6,-6,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-3,-3,-3,-3,-3,-3,-3,-3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,12,13,17,21,24,24,24,35,47,53,56,61,61,61,77,77,77,90,90,90,90,134,145,158,166,173,173,173,218,228,245,267,285,285,285,332,345,377,421,449,449,449,512,526,528,531,535,535,535,605,629,666,695,731,731,731,824,824,870,906,939,939,939,1000,1032,1051,1099,1142,1142,1142,1267,1314,1332,1370,1419,1419,1419,1629,1749,1795,1875,1958,1958,1958,2231,2315,2411,2520,2608,2608,2608,2894,2983,3073,3127,3178,3178,3178,3249,3249,3339,3402,3434,3434,3434,3527,3569,3605,3646,3693,3693,3693,3772,3794,3823,3841,3858,3858,3858,3899,3923,3947,3976,3984,3984,3984,4009,4009,4020,4047,4075,4075,4075,4094,4118,4138,4173,4199,4199,4199,4214,4224,4243,4243,4243,4243,4243,4277,4321,4339,4372,4372,4372,4372,4430,4471,4471,4537,4559,4559,4559,4638,4691,4750,4832,4880,4880,4880,4996,5061,5145,5233,5322,5322,5322,5499,5563,5633,5708,5781,5781,5781,5934,5981,6036,6084
,Murcia,Spain,1413,1412,1421,1423,1426,1430,1434,-741,-741,-735,-733,-731,-731,-729,-725,-723,-715,-712,-712,-712,-709,-709,-704,-702,-700,-700,-699,-699,-699,-697,-697,-689,-689,-682,-674,-674,-672,-670,-669,-669,-655,-647,-643,-637,-635,-631,-631,-631,-622,-619,-611,-607,-602,-602,-602,-575,-568,-562,-557,-542,-542,-542,-488,-476,-448,-447,-340,-340,-340,-237,-178,-129,-63,-2,-2,-2,132,176,275,372,503,503,503,636,711,787,895,1010,1010,1010,1249,1333,1464,1577,1735,1735,1735,2135,2293,2540,2750,3119,3119,3119,3858,4200,4418,4418,4680,4680,4680,6235,6692,7075,7679,7871,7871,7871,9003,9375,9375,9375,10998,10998,10998,12573,13082,13663,14215,14728,14728,14728,15891,15891,16814,17341,17754,17754,17754,18697,19115,19767,20227,20602,20602,20602,21510,21637,22249,22790,23228,23228,23228,24606,25128,25616,26320,26791,26791,26791,28329,29069,29734,30248,31866,31866,31866,34640,35271,36386,37688,38818,38818,38818,41928,41928,44009,44801,45821,45821,45821,47054,47617,48146,48565,48943,48943,48943,49797,50081,50419,50660,50914,50914,50914,51423,51578,51842,52067,52313,52313,52313,52692,52692,52859,53034,53249,53249,53249,53744,53948,54130,54299,54500,54500,54500,54889,55105,55336,55336,55336,55336,55336,56222,56461,56877,57392,57392,57392,57392,58594,59341,59341,60006,60431,60431,60431,60877,60949,67910,69180,71638,71638,71638,75452,77223,79211,81266,83405,83405,83405,87680,89767,91396,93361,94675,94675,94675,96338,96954,97713,98219
,Navarra,Spain,4699,4633,4689,4692,4696,4710,4705,804,804,828,843,852,859,864,864,866,870,880,890,893,899,900,904,908,913,916,916,916,917,964,969,937,945,948,969,982,993,993,1009,1017,1026,1030,1030,1035,1043,1044,1044,1044,1050,1053,1057,1063,1090,1090,1090,1156,1173,1194,1215,1274,1274,1274,1445,1522,1655,1719,1810,1810,1810,2050,2092,2135,2196,2232,2232,2232,2373,2502,2572,2650,2759,2759,2759,3089,3128,3277,3359,3462,3462,3462,3774,3822,3907,4017,4110,4110,4110,4473,4565,4685,4765,5099,5099,5099,5538,5695,5828,5939,6106,6106,6106,6655,6941,7137,7137,7785,7785,7785,8652,8954,9255,9481,9747,9747,9747,10619,10987,11417,11767,12104,12104,12104,13101,13101,13697,13930,14275,14275,14275,15099,15376,15636,16041,16500,16500,16500,17951,18341,18727,19194,19768,19768,19768,21242,21891,22276,22933,23436,23436,23436,25179,25807,26322,26888,27542,27542,27542,29108,29632,30149,30571,30925,30925,30925,31682,31682,32161,32414,32641,32641,32641,33165,33303,33464,33600,33755,33755,33755,34083,34233,34348,34486,34646,34646,34646,34895,34961,35033,35157,35234,35234,35234,35480,35480,35589,35686,35792,35792,35792,36040,36146,36241,36372,36438,36438,36438,36654,36729,36796,36921,36921,36921,36921,37239,37348,37477,37629,37629,37629,37629,38029,38185,38185,38483,38664,38664,38664,39120,39307,39510,39719,39960,39960,39960,40535,40804,41011,41253,41581,41581,41581,42192,42456,42682,42915,43171,43171,43171,43710,43939,44120,44353
,Pais Vasco,Spain,11939,11955,11938,11967,11973,11982,12054,-4098,-4098,-4095,-4090,-4078,-4076,-4073,-4071,-4061,-4057,-4055,-4049,-4042,-4036,-4029,-3996,-3989,-3981,-3968,-3958,-3946,-3936,-3926,-3914,-4035,-4022,-4007,-4000,-3988,-3973,-3970,-3959,-3949,-3948,-3944,-3935,-3928,-3922,-3912,-3912,-3912,-3893,-3862,-3838,-3819,-3783,-3783,-3783,-3767,-3734,-3680,-3624,-3546,-3546,-3546,-3184,-3006,-2921,-2765,-2640,-2640,-2640,-2202,-2092,-1972,-1787,-1576,-1576,-1576,-1056,-975,-975,-314,95,95,95,1141,1385,1296,2268,2753,2753,2753,4189,4473,4948,5502,6192,6192,6192,7818,8067,8217,8858,9595,9595,9595,12024,12455,12990,13554,14266,14266,14266,16049,16433,17105,17666,18348,18348,18348,19799,20127,20419,20991,21521,21521,21521,22865,23149,23546,24059,24466,24466,24466,25660,25660,26377,26829,27372,27372,27372,28349,28696,28745,29535,29986,29986,29986,30054,31963,32359,33029,33847,33847,33847,36054,36674,36717,38377,39436,39436,39436,42313,43279,44409,45364,47073,47073,47073,50380,51340,52625,53931,55256,55256,55256,60274,60274,62981,64399,65773,65773,65773,68696,69618,70853,71997,72906,72906,72906,74873,75391,76088,76684,77328,77328,77328,78834,79232,79842,80480,80988,80988,80988,82210,82210,82919,83349,83936,83936,83936,85327,85682,86300,86699,87189,87189,87189,88104,88374,88838,89246,89246,89246,89246,90451,90718,91219,91698,91698,91698,91698,93099,93557,93557,94666,95192,95192,95192,96873,97632,98366,99146,99907,99907,99907,101960,102815,103634,104872,106002,106002,106002,108734,109489,110573,112038,113287,113287,113287,116079,116916,117971,118984
,Unknown,Spain,-150376,-150376,-150376,-150376,-150376,-150376,-150376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
