Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hong Kong,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Macau,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Unknown,Xinjiang,Yunnan,Zhejiang
Country/Region,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
09-04-2020,6,9,6,1,2,8,2,2,6,6,13,22,94,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-05-2020,6,9,6,1,2,8,2,2,6,6,13,22,94,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-06-2020,6,9,6,1,2,8,2,2,6,6,13,22,96,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-07-2020,6,9,6,1,2,8,2,2,6,6,13,22,98,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-08-2020,6,9,6,1,2,8,2,2,6,6,13,22,99,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-09-2020,6,9,6,1,2,8,2,2,6,6,13,22,99,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-10-2020,6,9,6,1,2,8,2,2,6,6,13,22,99,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-11-2020,6,9,6,1,2,8,2,2,6,6,13,22,99,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-12-2020,6,9,6,1,2,8,2,2,6,6,13,22,100,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-13-2020,6,9,6,1,2,8,2,2,6,6,13,22,100,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-14-2020,6,9,6,1,2,8,2,2,6,6,13,22,101,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-15-2020,6,9,6,1,2,8,2,2,6,6,13,22,102,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-16-2020,6,9,6,1,2,8,2,2,6,6,13,22,102,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-17-2020,6,9,6,1,2,8,2,2,6,6,13,22,102,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-18-2020,6,9,6,1,2,8,2,2,6,6,13,22,103,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-19-2020,6,9,6,1,2,8,2,2,6,6,13,22,103,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-20-2020,6,9,6,1,2,8,2,2,6,6,13,22,103,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-21-2020,6,9,6,1,2,8,2,2,6,6,13,22,103,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-22-2020,6,9,6,1,2,8,2,2,6,6,13,22,103,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-23-2020,6,9,6,1,2,8,2,2,6,6,13,22,104,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-24-2020,6,9,6,1,2,8,2,2,6,6,13,22,104,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-25-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-26-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-27-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-28-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-29-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
09-30-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-01-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-02-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-03-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-04-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-05-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-06-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-07-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-08-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-09-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-10-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-11-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-12-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-13-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-14-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-15-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-16-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-17-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-18-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-19-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-20-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-21-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-22-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-23-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-24-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-25-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-26-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-27-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-28-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-29-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-30-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
10-31-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-01-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-02-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-03-2020,6,9,6,1,2,8,2,2,6,6,13,22,105,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-04-2020,6,9,6,1,2,8,2,2,6,6,13,22,106,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-05-2020,6,9,6,1,2,8,2,2,6,6,13,22,107,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-06-2020,6,9,6,1,2,8,2,2,6,6,13,22,107,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-07-2020,6,9,6,1,2,8,2,2,6,6,13,22,107,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-08-2020,6,9,6,1,2,8,2,2,6,6,13,22,107,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-09-2020,6,9,6,1,2,8,2,2,6,6,13,22,107,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-10-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-11-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-12-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-13-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-14-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-15-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-16-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-17-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-18-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-19-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-20-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-21-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-22-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-23-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-24-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-25-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-26-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-27-2020,6,9,6,1,2,8,2,2,6,6,13,22,108,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-28-2020,6,9,6,1,2,8,2,2,6,6,13,22,109,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-29-2020,6,9,6,1,2,8,2,2,6,6,13,22,109,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
11-30-2020,6,9,6,1,2,8,2,2,6,6,13,22,109,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-01-2020,6,9,6,1,2,8,2,2,6,6,13,22,109,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-02-2020,6,9,6,1,2,8,2,2,6,6,13,22,110,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-03-2020,6,9,6,1,2,8,2,2,6,6,13,22,111,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-04-2020,6,9,6,1,2,8,2,2,6,6,13,22,112,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-05-2020,6,9,6,1,2,8,2,2,6,6,13,22,112,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-06-2020,6,9,6,1,2,8,2,2,6,6,13,22,112,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-07-2020,6,9,6,1,2,8,2,2,6,6,13,22,112,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-08-2020,6,9,6,1,2,8,2,2,6,6,13,22,112,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-09-2020,6,9,6,1,2,8,2,2,6,6,13,22,114,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-10-2020,6,9,6,1,2,8,2,2,6,6,13,22,114,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-11-2020,6,9,6,1,2,8,2,2,6,6,13,22,114,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-12-2020,6,9,6,1,2,8,2,2,6,6,13,22,115,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-13-2020,6,9,6,1,2,8,2,2,6,6,13,22,117,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-14-2020,6,9,6,1,2,8,2,2,6,6,13,22,120,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-15-2020,6,9,6,1,2,8,2,2,6,6,13,22,123,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-16-2020,6,9,6,1,2,8,2,2,6,6,13,22,123,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-17-2020,6,9,6,1,2,8,2,2,6,6,13,22,125,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-18-2020,6,9,6,1,2,8,2,2,6,6,13,22,129,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-19-2020,6,9,6,1,2,8,2,2,6,6,13,22,129,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-20-2020,6,9,6,1,2,8,2,2,6,6,13,22,130,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-21-2020,6,9,6,1,2,8,2,2,6,6,13,22,131,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-22-2020,6,9,6,1,2,8,2,2,6,6,13,22,132,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-23-2020,6,9,6,1,2,8,2,2,6,6,13,22,133,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-24-2020,6,9,6,1,2,8,2,2,6,6,13,22,135,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-25-2020,6,9,6,1,2,8,2,2,6,6,13,22,136,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-26-2020,6,9,6,1,2,8,2,2,6,6,13,22,136,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-27-2020,6,9,6,1,2,8,2,2,6,6,13,22,137,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-28-2020,6,9,6,1,2,8,2,2,6,6,13,22,141,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-29-2020,6,9,6,1,2,8,2,2,6,6,13,22,143,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-30-2020,6,9,6,1,2,8,2,2,6,6,13,22,147,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
12-31-2020,6,9,6,1,2,8,2,2,6,6,13,22,148,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-01-2021,6,9,6,1,2,8,2,2,6,6,13,22,148,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-02-2021,6,9,6,1,2,8,2,2,6,6,13,22,150,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-03-2021,6,9,6,1,2,8,2,2,6,6,13,22,150,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-04-2021,6,9,6,1,2,8,2,2,6,6,13,22,153,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-05-2021,6,9,6,1,2,8,2,2,6,6,13,22,153,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-06-2021,6,9,6,1,2,8,2,2,6,6,13,22,154,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-07-2021,6,9,6,1,2,8,2,2,6,6,13,22,154,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-08-2021,6,9,6,1,2,8,2,2,6,6,13,22,155,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-09-2021,6,9,6,1,2,8,2,2,6,6,13,22,157,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-10-2021,6,9,6,1,2,8,2,2,6,6,13,22,158,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-11-2021,6,9,6,1,2,8,2,2,6,6,13,22,159,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-12-2021,6,9,6,1,2,8,2,2,6,6,13,22,160,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,161,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,162,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,162,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,163,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,165,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,166,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,166,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,168,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,168,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,169,4512,4,1,0,1,2,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,171,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,173,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,175,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,177,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-29-2021,6,9,6,1,2,8,2,2,6,7,13,22,178,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-30-2021,6,9,6,1,2,8,2,2,6,7,13,22,179,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
01-31-2021,6,9,6,1,2,8,2,2,6,7,13,22,181,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,182,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,184,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,185,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-05-2021,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-06-2021,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-07-2021,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-08-2021,6,9,6,1,2,8,2,2,6,7,13,22,186,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-09-2021,6,9,6,1,2,8,2,2,6,7,13,22,188,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-10-2021,6,9,6,1,2,8,2,2,6,7,13,22,189,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-11-2021,6,9,6,1,2,8,2,2,6,7,13,22,191,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-12-2021,6,9,6,1,2,8,2,2,6,7,13,22,192,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-13-2021,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-14-2021,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-15-2021,6,9,6,1,2,8,2,2,6,7,13,22,193,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-16-2021,6,9,6,1,2,8,2,2,6,7,13,22,195,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-17-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-18-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,,3,2,1
02-19-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-20-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-21-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-22-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-23-2021,6,9,6,1,2,8,2,2,6,7,13,22,197,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-24-2021,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-25-2021,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-26-2021,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-27-2021,6,9,6,1,2,8,2,2,6,7,13,22,198,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
02-28-2021,6,9,6,1,2,8,2,2,6,7,13,22,199,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-01-2021,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-02-2021,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-03-2021,6,9,6,1,2,8,2,2,6,7,13,22,200,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
03-04-2021,6,9,6,1,2,8,2,2,6,7,13,22,201,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1
