Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli and Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Ladakh,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Unknown,Uttar Pradesh,Uttarakhand,West Bengal
Country/Region,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India,India
02-09-2021,62,7160,56,1086,1518,342,3746,2,10882,774,4397,3033,987,1944,1078,12241,3902,130,0,3825,51360,373,148,9,88,1910,655,5661,2774,135,12391,1613,391,0,8691,1673,10215
02-10-2021,62,7161,56,1086,1520,343,3755,2,10884,776,4397,3033,988,1945,1081,12244,3920,130,0,3827,51390,373,148,9,88,1910,656,5675,2777,135,12396,1613,391,0,8696,1673,10220
02-11-2021,62,7161,56,1086,1521,344,3759,2,10886,776,4399,3034,989,1947,1081,12251,3936,130,0,3828,51415,373,148,9,88,1910,656,5682,2779,135,12402,1614,391,0,8696,1676,10225
02-12-2021,62,7162,56,1086,1522,344,3766,2,10889,777,4400,3035,990,1948,1081,12259,3954,130,0,3829,51451,373,148,9,88,1910,656,5690,2780,135,12408,1614,391,0,8698,1678,10229
02-13-2021,62,7162,56,1087,1524,345,3771,2,10889,778,4400,3039,992,1949,1082,12263,3970,130,0,3829,51489,373,148,9,88,1910,656,5694,2781,135,12413,1616,391,0,8699,1680,10230
02-14-2021,62,7162,56,1087,1525,346,3772,2,10891,779,4401,3039,994,1951,1082,12265,3985,130,0,3834,51529,373,148,9,88,1910,657,5697,2781,135,12419,1618,391,0,8702,1680,10232
02-15-2021,62,7163,56,1089,1527,346,3777,2,10893,781,4401,3039,994,1951,1084,12267,3998,130,0,3838,51552,373,148,10,88,1911,658,5707,2781,135,12425,1619,391,0,8704,1680,10233
02-16-2021,62,7163,56,1089,1528,347,3783,2,10894,784,4402,3040,994,1951,1084,12273,4016,130,0,3841,51591,373,148,10,90,1912,658,5712,2781,135,12432,1620,391,0,8704,1682,10235
02-17-2021,62,7165,56,1090,1529,348,3788,2,10894,786,4403,3041,994,1951,1084,12276,4032,130,0,3842,51631,373,148,10,90,1912,660,5722,2782,135,12438,1622,391,0,8707,1683,10237
02-18-2021,62,7166,56,1091,1531,348,3790,2,10896,786,4403,3042,994,1954,1084,12282,4046,130,0,3844,51669,373,148,10,91,1913,660,5732,2783,135,12444,1623,391,0,8709,1684,10239
02-19-2021,62,7167,56,1091,1532,348,3793,2,10897,787,4404,3042,994,1954,1084,12287,4061,130,0,3846,51713,373,148,10,91,1914,662,5740,2784,135,12451,1623,391,0,8712,1686,10242
02-20-2021,62,7167,56,1091,1534,349,3795,2,10898,787,4404,3042,994,1954,1084,12292,4074,130,0,3850,51753,373,148,10,91,1914,662,5748,2785,135,12457,1624,391,0,8714,1686,10246
02-21-2021,62,7167,56,1091,1535,349,3800,2,10900,787,4405,3042,995,1954,1085,12294,4089,130,0,3854,51788,373,148,10,91,1914,663,5754,2785,135,12460,1625,391,0,8715,1687,10249
02-22-2021,62,7167,56,1091,1536,350,3806,2,10901,787,4406,3042,995,1954,1086,12299,4105,130,0,3854,51806,373,148,10,91,1914,663,5769,2785,135,12466,1627,391,0,8716,1689,10251
02-23-2021,62,7168,56,1091,1537,350,3809,2,10903,788,4406,3042,995,1955,1086,12303,4119,130,0,3855,51857,373,148,10,91,1914,665,5779,2785,135,12472,1629,391,0,8718,1690,10253
02-24-2021,62,7168,56,1091,1538,351,3813,2,10905,789,4407,3043,995,1955,1087,12309,4136,130,0,3857,51937,373,148,10,91,1914,666,5786,2785,135,12478,1630,391,0,8721,1690,10256
02-25-2021,62,7168,56,1091,1539,351,3821,2,10905,791,4408,3043,995,1955,1087,12316,4150,130,1,3859,51993,373,148,10,91,1915,667,5799,2785,135,12483,1632,391,0,8723,1690,10260
02-26-2021,62,7169,56,1092,1540,351,3828,2,10906,794,4408,3044,995,1956,1087,12320,4164,130,1,3862,52041,373,148,10,91,1915,667,5814,2786,135,12488,1633,391,0,8725,1691,10263
02-27-2021,62,7169,56,1092,1541,351,3833,2,10909,794,4409,3047,995,1956,1088,12326,4182,130,1,3863,52092,373,148,10,91,1915,668,5825,2787,135,12493,1634,391,0,8725,1692,10266
02-28-2021,62,7169,56,1092,1541,352,3835,2,10910,795,4410,3048,995,1957,1090,12331,4197,130,1,3864,52154,373,148,10,91,1916,668,5832,2787,135,12496,1634,391,0,8725,1692,10268
03-01-2021,62,7169,56,1093,1541,353,3842,2,10911,796,4410,3050,996,1958,1090,12336,4210,130,1,3865,52184,373,148,10,91,1916,669,5850,2787,135,12501,1635,391,0,8727,1692,10268
03-02-2021,62,7169,56,1093,1541,354,3844,2,10911,796,4411,3052,996,1958,1090,12343,4226,130,1,3865,52238,373,148,10,91,1917,669,5860,2787,135,12502,1635,391,0,8728,1692,10270
03-03-2021,62,7170,56,1093,1542,355,3848,2,10914,796,4412,3052,996,1958,1090,12346,4241,130,1,3865,52280,373,148,10,91,1917,669,5872,2787,135,12504,1637,391,0,8728,1692,10272
03-04-2021,62,7171,56,1093,1543,355,3851,2,10915,798,4412,3052,996,1959,1091,12350,4255,130,1,3866,52340,373,148,10,91,1917,669,5887,2788,135,12508,1639,391,0,8729,1692,10273
03-05-2021,62,7172,56,1093,1544,355,3854,2,10918,799,4413,3053,997,1960,1091,12354,4271,130,1,3866,52393,373,148,10,91,1917,669,5898,2789,135,12513,1640,391,0,8729,1694,10275
03-06-2021,62,7173,56,1094,1545,355,3855,2,10919,799,4414,3056,997,1961,1091,12359,4287,130,1,3868,52440,373,148,10,91,1917,670,5910,2789,135,12517,1641,391,0,8729,1694,10277
03-07-2021,62,7174,56,1094,1546,355,3858,2,10921,799,4415,3056,997,1962,1093,12362,4300,130,1,3871,52478,373,148,10,91,1917,670,5927,2789,135,12518,1642,391,0,8737,1695,10278
03-08-2021,62,7176,56,1094,1547,356,3859,2,10924,799,4416,3058,1000,1963,1093,12367,4312,130,1,3872,52500,373,148,10,91,1917,670,5941,2789,135,12521,1644,391,0,8738,1695,10280
03-09-2021,62,7176,56,1096,1547,356,3864,2,10928,802,4418,3062,1002,1965,1093,12373,4328,130,1,3874,52556,373,148,10,91,1917,670,5961,2789,135,12525,1646,391,0,8740,1695,10281
03-10-2021,62,7177,56,1096,1548,357,3872,2,10931,802,4418,3064,1003,1968,1093,12379,4342,130,1,3877,52610,373,148,10,91,1917,670,5978,2789,135,12530,1649,391,0,8740,1697,10283
03-11-2021,62,7179,56,1097,1548,357,3875,2,10934,803,4418,3065,1003,1969,1093,12381,4355,130,1,3881,52667,373,148,10,91,1917,670,5996,2789,135,12535,1650,391,0,8741,1698,10286
03-12-2021,62,7180,56,1097,1549,357,3880,2,10936,804,4420,3069,1003,1971,1093,12386,4369,130,1,3883,52723,373,148,10,91,1917,670,6030,2789,135,12539,1652,391,0,8743,1700,10287
03-13-2021,62,7182,56,1098,1550,358,3886,2,10939,805,4422,3073,1004,1974,1093,12387,4381,130,1,3885,52811,373,148,10,91,1918,670,6052,2789,135,12543,1653,391,0,8745,1702,10288
03-14-2021,62,7184,56,1098,1551,358,3890,2,10941,806,4424,3074,1006,1974,1093,12390,4396,130,1,3887,52861,373,148,10,91,1918,671,6072,2790,135,12547,1654,391,0,8746,1703,10292
03-15-2021,62,7185,56,1099,1552,358,3897,2,10944,807,4425,3077,1010,1974,1093,12397,4407,130,1,3890,52909,373,148,10,91,1918,672,6099,2790,135,12551,1656,391,0,8748,1704,10295
03-16-2021,62,7185,56,1099,1553,359,3909,2,10945,811,4427,3079,1011,1976,1094,12403,4422,130,1,3891,52996,373,148,10,91,1918,673,6137,2791,135,12556,1659,391,0,8750,1704,10297
03-17-2021,62,7186,56,1099,1554,359,3915,2,10948,812,4430,3083,1011,1977,1094,12407,4435,130,1,3893,53080,373,148,11,91,1918,673,6172,2791,135,12564,1662,391,0,8751,1704,10298
03-18-2021,62,7186,56,1100,1555,359,3920,2,10949,813,4433,3089,1013,1978,1094,12415,4450,130,1,3894,53138,373,148,11,91,1918,674,6204,2794,135,12573,1664,391,0,8753,1704,10300
03-19-2021,62,7187,56,1100,1556,360,3929,2,10953,815,4437,3090,1016,1979,1095,12425,4467,130,1,3901,53208,373,148,11,91,1918,674,6242,2796,135,12582,1666,391,0,8757,1704,10301
03-20-2021,62,7189,56,1100,1557,361,3940,2,10955,815,4443,3093,1017,1980,1095,12432,4482,130,1,3903,53300,373,149,11,91,1918,674,6280,2796,135,12590,1669,391,0,8758,1704,10303
03-21-2021,62,7189,56,1100,1559,362,3950,2,10956,818,4450,3098,1018,1981,1096,12434,4495,130,1,3906,53399,373,149,11,91,1919,675,6324,2798,135,12599,1671,391,0,8759,1704,10306
03-22-2021,62,7191,56,1101,1561,363,3962,2,10963,818,4454,3101,1021,1981,1097,12444,4507,130,1,3908,53457,373,149,11,91,1919,676,6382,2803,135,12609,1674,392,0,8760,1704,10308
03-23-2021,62,7193,56,1102,1563,364,3982,2,10967,821,4458,3104,1025,1983,1098,12449,4517,130,1,3912,53589,373,149,11,91,1919,677,6435,2807,135,12618,1676,392,0,8764,1706,10310
03-24-2021,62,7197,56,1103,1565,365,4011,2,10973,821,4466,3110,1027,1983,1100,12461,4527,130,1,3919,53684,374,149,11,91,1919,679,6474,2808,135,12630,1680,392,0,8769,1706,10312
03-25-2021,62,7201,56,1104,1567,368,4026,2,10978,822,4473,3117,1029,1983,1100,12471,4539,130,1,3928,53795,374,150,11,92,1919,679,6517,2808,135,12641,1683,392,0,8773,1707,10316
03-26-2021,62,7203,56,1104,1569,372,4048,2,10987,823,4479,3125,1030,1984,1103,12484,4553,130,1,3937,53907,374,150,11,92,1919,679,6576,2811,135,12650,1685,392,0,8779,1708,10320
03-27-2021,62,7203,56,1104,1571,374,4061,2,10997,824,4484,3132,1033,1985,1107,12492,4567,130,1,3947,54073,374,150,11,92,1920,680,6621,2811,135,12659,1688,392,0,8783,1709,10322
03-28-2021,62,7205,56,1104,1572,377,4076,2,11006,826,4492,3141,1036,1989,1110,12504,4579,130,1,3958,54181,374,150,11,92,1920,680,6690,2813,135,12670,1690,392,0,8786,1709,10324
03-29-2021,62,7210,56,1104,1573,377,4096,2,11012,828,4500,3143,1039,1989,1110,12520,4590,130,1,3967,54283,374,150,11,92,1921,681,6749,2813,135,12684,1694,392,0,8790,1711,10325
03-30-2021,62,7213,56,1104,1574,379,4131,2,11016,829,4510,3147,1045,1990,1113,12541,4606,130,1,3977,54422,374,150,11,92,1921,682,6813,2813,135,12700,1697,392,0,8800,1713,10327
03-31-2021,62,7217,56,1105,1576,379,4170,2,11027,830,4519,3155,1048,1994,1113,12567,4621,130,1,3986,54649,374,150,11,92,1921,682,6868,2818,135,12719,1701,392,0,8811,1717,10329
04-01-2021,62,7220,56,1107,1578,380,4204,2,11036,831,4528,3164,1052,1998,1114,12585,4632,130,1,3998,54898,374,150,11,92,1921,683,6926,2822,135,12738,1706,392,0,8820,1719,10331
04-02-2021,62,7225,56,1107,1580,381,4247,2,11050,832,4539,3174,1056,2003,1115,12591,4646,130,1,4014,55379,374,150,11,92,1921,684,6983,2824,135,12750,1712,392,0,8836,1721,10335
04-03-2021,62,7234,56,1107,1582,382,4283,2,11060,834,4552,3184,1060,2005,1122,12610,4658,130,1,4029,55656,374,150,11,92,1921,684,7032,2827,135,12764,1717,392,0,8850,1725,10340
04-04-2021,62,7234,56,1107,1582,382,4283,2,11060,834,4552,3184,1060,2005,1122,12610,4658,130,1,4029,55656,374,150,11,92,1921,684,7032,2827,135,12764,1717,392,0,8850,1725,10340
04-05-2021,62,7244,56,1109,1586,384,4363,2,11096,837,4581,3199,1076,2010,1140,12657,4680,130,1,4055,56033,374,150,11,92,1922,684,7155,2841,136,12789,1729,392,0,8894,1729,10348
04-06-2021,62,7251,56,1111,1588,386,4416,2,11113,838,4598,3208,1081,2012,1144,12696,4694,130,1,4073,56330,374,150,11,92,1922,686,7216,2854,136,12804,1734,393,0,8924,1736,10355
04-07-2021,62,7262,56,1111,1591,388,4469,2,11133,840,4620,3219,1090,2018,1151,12731,4710,130,1,4086,56652,374,150,11,92,1923,687,7278,2866,136,12821,1741,393,0,8964,1741,10363
04-08-2021,62,7268,56,1112,1595,389,4563,2,11157,842,4655,3230,1096,2019,1158,12767,4728,130,1,4113,57028,375,151,11,92,1923,687,7334,2866,136,12840,1746,393,0,9003,1744,10370
04-09-2021,62,7279,56,1115,1598,393,4654,2,11196,845,4697,3241,1103,2023,1175,12813,4750,130,1,4136,57329,375,151,11,92,1924,687,7390,2898,136,12863,1752,393,0,9039,1749,10378
04-10-2021,62,7291,56,1117,1604,396,4777,2,11235,846,4746,3252,1115,2029,1192,12849,4767,131,1,4160,57638,375,151,11,92,1926,689,7448,2916,136,12886,1759,393,0,9085,1752,10390
04-11-2021,62,7291,56,1117,1604,396,4777,2,11235,846,4746,3252,1115,2029,1192,12849,4767,131,1,4160,57638,375,151,11,92,1926,689,7448,2916,136,12886,1759,393,0,9085,1752,10390
04-12-2021,62,7311,56,1118,1616,400,5031,2,11355,850,4855,3282,1124,2034,1232,12941,4794,131,1,4221,58245,376,151,12,93,1928,693,7559,2951,136,12927,1772,394,0,9224,1767,10414
04-13-2021,62,7321,56,1119,1630,401,5187,2,11436,853,4922,3298,1135,2037,1261,13008,4814,131,1,4261,58526,376,151,12,93,1930,696,7609,2979,136,12945,1780,394,0,9309,1780,10434
04-14-2021,63,7339,56,1122,1651,404,5307,2,11540,857,4995,3316,1148,2042,1292,13046,4836,132,1,4312,58804,376,151,12,93,1933,698,7672,3008,136,12970,1788,394,0,9376,1793,10458
04-15-2021,63,7353,56,1123,1675,407,5442,4,11652,862,5076,3334,1159,2046,1320,13112,4856,132,1,4365,59153,376,151,12,93,1935,699,7722,3041,136,12999,1797,394,0,9480,1802,10480
04-16-2021,63,7373,56,1127,1688,408,5580,4,11793,868,5170,3354,1168,2048,1376,13190,4877,132,1,4425,59551,376,152,12,94,1938,702,7772,3072,136,13032,1809,394,0,9583,1819,10506
04-17-2021,64,7388,56,1129,1722,410,5738,4,11960,872,5267,3386,1180,2051,1406,13270,4904,133,1,4491,59970,376,152,12,94,1942,705,7834,3109,136,13071,1824,394,0,9703,1856,10540
04-18-2021,64,7410,56,1135,1749,413,5908,4,12121,883,5377,3415,1190,2057,1456,13351,4929,133,1,4557,60473,376,153,12,94,1944,708,7902,3151,136,13113,1838,394,0,9830,1868,10568
04-19-2021,64,7437,56,1142,1790,417,6083,4,12361,900,5494,3448,1203,2063,1502,13497,4950,133,1,4636,60824,377,154,12,94,1948,713,7985,3204,136,13157,1856,394,0,9997,1892,10606
04-20-2021,64,7472,56,1145,1841,421,6274,4,12638,926,5615,3483,1219,2071,1547,13646,4978,134,1,4713,61343,378,154,12,94,1953,717,8045,3268,136,13205,1876,394,0,10159,1919,10652
04-21-2021,64,7510,56,1150,1897,423,6467,4,12887,943,5740,3528,1236,2084,1609,13762,5000,134,1,4788,61911,380,157,12,94,1958,722,8114,3330,136,13258,1899,394,0,10346,1953,10710
04-22-2021,65,7541,56,1160,1956,427,6674,4,13193,964,5877,3583,1254,2092,1715,13885,5028,135,1,4863,62479,381,157,12,94,1965,726,8189,3389,137,13317,1928,394,0,10541,1972,10766
04-23-2021,65,7579,56,1172,2010,430,6893,4,13541,976,6019,3643,1280,2111,1778,14075,5055,135,1,4937,63252,381,157,12,94,1973,728,8264,3453,137,13395,1961,394,0,10737,2021,10825
04-24-2021,66,7616,56,1186,2087,433,7111,4,13898,993,6171,3703,1304,2126,1888,14283,5080,136,1,5041,63928,383,158,13,95,1981,737,8356,3527,137,13475,1999,394,0,10959,2102,10884
04-25-2021,66,7616,56,1186,2087,433,7111,4,13898,993,6171,3703,1304,2126,1888,14283,5080,136,1,5041,63928,383,158,13,95,1981,737,8356,3527,137,13475,1999,394,0,10959,2102,10884
04-26-2021,66,7685,58,1200,2155,435,7310,4,14248,1017,6328,3767,1336,2147,1991,14426,5110,138,1,5133,64760,385,160,13,98,1988,748,8432,3601,138,13557,2042,394,0,11165,2146,10941
04-27-2021,66,7736,58,1215,2222,440,7536,4,14628,1055,6486,3842,1363,2172,2115,14627,5138,138,1,5221,65284,390,161,13,98,1997,758,8530,3685,140,13651,2094,394,0,11414,2213,11009
04-28-2021,67,7871,58,1255,2391,457,8061,4,15377,1110,6830,4021,1420,2227,2395,15036,5211,139,1,5424,67214,395,167,13,100,2017,781,8772,3926,143,13826,2208,396,0,11943,2417,11159
04-29-2021,67,7928,59,1281,2480,465,8312,4,15772,1146,7010,4118,1460,2253,2540,15306,5259,140,4,5519,67985,400,169,14,100,2029,793,8909,4084,146,13933,2261,396,0,12238,2502,11248
04-30-2021,67,7992,59,1307,2560,478,8581,4,16147,1168,7183,4216,1497,2283,2660,15523,5308,143,4,5616,68813,405,171,15,104,2043,805,9022,4239,147,14046,2312,397,0,12570,2624,11344
05-01-2021,68,8053,59,1330,2642,489,8810,4,16559,1222,7355,4341,1525,2330,2829,15794,5356,144,4,5718,69615,410,174,15,107,2054,817,9160,4399,148,14193,2368,398,0,12874,2731,11447
05-02-2021,69,8136,59,1360,2739,496,9009,4,16966,1274,7508,4486,1569,2370,2944,16011,5405,145,4,5812,70284,415,179,16,109,2068,833,9317,4558,149,14346,2417,399,0,13162,2802,11539
05-03-2021,70,8207,59,1389,2821,507,9275,4,17414,1320,7648,4626,1612,2421,3073,16250,5450,148,6,5905,70851,422,185,17,115,2073,848,9472,4712,150,14468,2476,400,0,13447,2930,11637
05-04-2021,70,8289,59,1430,2926,518,9485,4,17752,1372,7779,4779,1660,2458,3205,16538,5507,151,6,6003,71742,424,185,17,118,2088,865,9645,4866,151,14612,2527,400,0,13798,3015,11744
05-05-2021,71,8374,59,1485,2987,532,9738,4,18063,1443,7912,4960,1692,2510,3346,16884,5565,151,7,6074,72662,434,191,17,118,2104,883,9825,5021,155,14779,2579,403,0,14151,3142,11847
05-06-2021,71,8374,59,1485,2987,532,9738,4,18063,1443,7912,4960,1692,2510,3346,16884,5565,151,7,6074,72662,434,191,17,118,2104,883,9825,5021,155,14779,2579,403,0,14151,3142,11847
05-07-2021,72,8519,60,1578,3139,549,10158,4,18739,1557,8154,5299,1793,2612,3615,17804,5682,152,9,6244,74413,449,199,17,122,2140,920,10144,5346,160,15171,2666,405,0,14873,3430,12076
05-08-2021,74,8615,60,1628,3215,558,10381,4,19071,1612,8273,5454,1830,2672,3756,18286,5746,153,9,6334,75277,461,210,17,122,2161,939,10315,5506,165,15412,2704,406,0,15170,3548,12203
05-09-2021,76,8707,60,1676,3282,568,10570,4,19344,1679,8394,5605,1885,2726,3853,18776,5814,155,9,6420,75849,476,228,21,140,2180,965,10506,5665,167,15648,2739,410,0,15464,3728,12327
05-10-2021,78,8791,64,1753,3357,575,10742,4,19663,1729,8511,5766,1938,2782,3982,19372,5879,157,10,6501,76398,489,233,22,150,2197,988,10704,5825,169,15880,2771,413,0,15742,3896,12461
05-11-2021,78,8899,68,1838,3429,585,10941,4,20010,1804,8629,5910,2002,2847,4085,19852,5958,157,10,6595,77191,509,242,23,156,2215,1018,10918,5994,177,16178,2803,422,0,16043,4014,12593
05-12-2021,81,8988,69,1909,3503,599,11094,4,20310,1874,8731,6075,2068,2912,4182,20368,6053,158,11,6679,78007,526,250,23,165,2232,1045,11111,6158,183,16471,2834,424,0,16369,4123,12728
05-13-2021,83,9077,72,1984,3593,609,11289,4,20618,1937,8840,6238,2131,2967,4290,20712,6150,161,13,6753,78857,536,268,23,177,2251,1069,11297,6317,192,16768,2867,426,0,16646,4245,12857
05-14-2021,85,9173,77,2060,3670,617,11461,4,20907,1998,8944,6402,2198,3027,4366,21085,6243,163,13,6841,79552,552,280,23,190,2273,1099,11477,6472,198,17056,2896,429,0,16957,4426,12993
05-15-2021,85,9271,78,2123,3743,625,11590,4,21244,2056,9039,6546,2254,3090,4431,21434,6339,165,13,6913,80512,562,301,24,196,2294,1119,11693,6621,203,17359,2928,431,0,17238,4623,13137
05-16-2021,85,9271,78,2123,3743,625,11590,4,21244,2056,9039,6546,2254,3090,4431,21434,6339,165,13,6913,80512,562,301,24,196,2294,1119,11693,6621,203,17359,2928,431,0,17238,4623,13137
05-17-2021,89,9481,85,2271,3928,641,11883,4,21846,2099,9121,6685,2324,3149,4479,21837,6428,165,14,6992,81486,578,320,25,209,2313,1151,11895,6777,205,17670,2955,441,0,17546,4811,13284
05-18-2021,92,9580,88,2344,4039,647,12036,4,22111,2197,9269,6923,2460,3293,4601,22838,6612,170,15,7139,83777,612,355,29,228,2357,1212,12317,7080,212,18369,3012,450,0,18072,5132,13576
05-19-2021,95,9686,89,2433,4143,656,12182,4,22346,2228,9340,7076,2529,3355,4654,23306,6724,171,18,7227,84371,635,379,30,234,2378,1241,12525,7219,214,18734,3037,453,0,18352,5325,13733
05-20-2021,96,9800,89,2507,4241,666,12295,4,22579,2272,9404,7205,2595,3422,4714,23854,6852,172,20,7315,85355,646,389,30,245,2403,1269,12716,7346,217,19131,3060,455,0,18588,5484,13895
05-21-2021,98,9904,92,2588,4339,680,12391,4,22831,2302,9469,7317,2652,3465,4760,24207,6994,173,22,7394,86618,661,414,30,258,2430,1295,12888,7475,220,19598,3085,457,0,18760,5600,14054
05-22-2021,101,10022,95,2667,4442,692,12494,4,23013,2341,9523,7415,2707,3513,4801,24658,7170,176,22,7483,87300,674,435,31,271,2456,1325,13089,7590,221,20046,3106,463,0,18978,5734,14208
05-23-2021,103,10126,98,2739,4549,702,12586,4,23202,2383,9576,7512,2766,3564,4838,25282,7358,178,24,7558,88620,688,459,33,285,2484,1359,13281,7703,224,20468,3125,465,0,19209,5805,14364
05-24-2021,104,10222,102,2823,4642,709,12646,4,23409,2421,9621,7607,2827,3609,4871,25811,7554,178,24,7618,89212,705,483,34,297,2516,1382,13468,7806,232,20872,3146,470,0,19362,5927,14517
05-25-2021,106,10328,104,2915,4746,714,12723,4,23565,2460,9665,7735,2887,3662,4891,26399,7731,179,26,7686,90349,720,502,34,315,2549,1408,13642,7911,237,21340,3169,473,0,19519,6020,14674
05-26-2021,108,10427,107,3005,4845,722,12779,4,23695,2499,9701,7841,2932,3702,4910,26929,7882,181,26,7758,91341,730,512,34,327,2584,1435,13827,8018,239,21815,3189,479,0,19712,6113,14827
05-27-2021,109,10531,109,3088,4943,729,12848,4,23812,2538,9734,7939,2992,3739,4926,27405,8063,185,28,7828,92225,748,524,34,338,2618,1455,14004,8103,240,22289,3207,485,0,19899,6201,14975
05-28-2021,113,10634,111,3168,5004,735,12915,4,23951,2570,9761,8035,3056,3795,4945,27806,8257,187,29,7891,93198,761,544,35,343,2651,1476,14180,8181,243,22775,3226,498,0,20053,6261,15120
05-29-2021,113,10738,114,3245,5052,740,12979,4,24073,2597,9790,8132,3086,3841,4958,28298,8455,187,31,7959,94030,776,551,36,350,2686,1497,14305,8251,247,23261,3247,507,0,20208,6360,15268
05-30-2021,114,10832,115,3300,5104,745,13016,4,24151,2625,9815,8221,3127,3870,4977,28679,8641,188,32,8019,94844,793,564,38,363,2719,1518,14432,8317,250,23754,3263,513,0,20346,6401,15410
05-31-2021,115,10930,115,3365,5163,753,13048,4,24237,2649,9833,8303,3143,3907,4991,29090,8815,189,33,8067,95344,807,578,40,376,2754,1536,14550,8385,253,24232,3281,519,0,20497,6452,15541
06-01-2021,118,11034,116,3416,5222,758,13077,4,24299,2671,9855,8383,3181,3939,5000,29554,9009,190,33,8112,96198,825,592,44,385,2791,1550,14649,8450,257,24722,3296,525,0,20672,6497,15678
