Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Amazonas,Ancash,Apurimac,Arequipa,Ayacucho,Cajamarca,Callao,Cusco,Huancavelica,Huanuco,Ica,Junin,La Libertad,Lambayeque,Lima,Loreto,Madre de Dios,Moquegua,Pasco,Piura,Puno,San Martin,Tacna,Tumbes,Ucayali,Unknown
Country/Region,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru,Peru
01-31-2021,279,1676,205,1773,412,677,2141,612,178,625,1944,1145,2631,2036,17927,1053,167,405,185,2307,469,830,373,380,427,169
02-01-2021,281,1689,208,1779,416,677,2149,613,179,627,1949,1161,2637,2042,17996,1057,167,410,185,2310,473,831,381,381,428,0
02-02-2021,284,1694,210,1781,420,680,2159,617,182,634,1953,1172,2643,2045,18058,1059,167,412,185,2314,476,831,393,381,431,0
02-03-2021,286,1700,211,1787,425,683,2161,622,182,639,1962,1187,2647,2049,18135,1059,167,416,186,2316,477,833,407,383,434,184
02-04-2021,289,1711,213,1796,428,693,2170,624,184,646,1972,1198,2654,2051,18207,1060,167,417,187,2318,477,833,415,388,440,0
02-05-2021,289,1711,213,1796,428,693,2170,624,184,646,1972,1198,2654,2051,18207,1060,167,417,187,2318,477,833,415,388,440,215
02-06-2021,292,1718,217,1818,433,702,2193,630,185,653,1996,1220,2664,2058,18381,1064,168,427,192,2328,486,839,429,394,446,0
02-07-2021,292,1727,223,1837,436,713,2215,638,189,665,2019,1246,2681,2067,18525,1070,168,430,194,2336,495,842,450,401,449,0
02-08-2021,292,1727,223,1837,436,713,2215,638,189,665,2019,1246,2681,2067,18525,1070,168,430,194,2336,495,842,450,401,449,0
02-09-2021,292,1734,225,1844,438,716,2226,639,189,673,2026,1256,2683,2071,18590,1071,168,430,197,2339,501,844,458,405,452,159
02-10-2021,292,1735,229,1850,441,718,2232,642,191,680,2034,1268,2686,2074,18661,1074,168,432,197,2343,505,848,465,407,454,0
02-11-2021,295,1750,237,1872,447,725,2259,653,193,694,2059,1289,2703,2078,18825,1085,168,436,201,2347,521,854,481,412,461,0
02-12-2021,295,1750,237,1872,447,725,2259,653,193,694,2059,1289,2703,2078,18825,1085,168,436,201,2347,521,854,481,412,461,0
02-13-2021,296,1755,241,1878,447,728,2266,657,194,700,2075,1307,2714,2084,18909,1090,169,440,204,2357,525,855,488,413,463,0
02-14-2021,301,1779,245,1895,453,746,2296,669,197,710,2094,1320,2736,2090,19114,1103,170,441,209,2366,533,857,494,415,470,0
02-15-2021,302,1783,247,1909,458,749,2302,671,198,711,2100,1332,2740,2094,19194,1112,170,442,212,2371,542,859,495,415,472,0
02-16-2021,302,1783,247,1909,458,749,2302,671,198,711,2100,1332,2740,2094,19194,1112,170,442,212,2371,542,859,495,415,472,0
02-17-2021,303,1788,247,1917,459,753,2317,675,202,714,2107,1339,2748,2099,19269,1119,170,443,214,2376,549,861,498,415,474,0
02-18-2021,305,1793,247,1926,466,757,2329,680,204,717,2127,1355,2762,2102,19373,1126,171,444,218,2381,557,865,508,416,479,0
02-19-2021,305,1793,247,1926,466,757,2329,680,204,717,2127,1355,2762,2102,19373,1126,171,444,218,2381,557,865,508,416,479,181
02-20-2021,310,1805,252,1939,473,761,2356,686,207,724,2149,1379,2773,2111,19540,1136,171,446,219,2389,562,866,520,422,494,0
02-21-2021,312,1807,253,1946,477,763,2367,691,209,730,2154,1395,2787,2114,19619,1141,171,447,220,2392,572,867,522,425,496,220
02-22-2021,313,1815,256,1953,478,765,2379,696,209,733,2166,1410,2792,2123,19720,1149,171,447,223,2393,576,868,533,429,500,0
02-23-2021,315,1821,258,1961,485,768,2389,701,209,737,2176,1419,2797,2123,19798,1152,171,447,225,2394,577,871,539,430,500,0
02-24-2021,317,1824,259,1977,487,771,2402,714,212,741,2190,1434,2805,2127,19888,1154,172,448,226,2400,583,871,550,434,501,0
02-25-2021,317,1828,260,1985,490,774,2411,725,215,743,2197,1443,2811,2130,19993,1157,173,450,226,2403,586,873,552,435,506,0
02-26-2021,317,1832,261,1992,491,778,2428,732,220,750,2210,1456,2822,2134,20075,1166,174,451,229,2410,596,877,554,438,510,191
02-27-2021,318,1840,261,1997,493,785,2439,737,221,753,2218,1473,2829,2134,20154,1169,174,451,232,2412,604,882,560,441,517,205
02-28-2021,318,1840,261,1997,493,785,2439,737,221,753,2218,1473,2829,2134,20154,1169,174,451,232,2412,604,882,560,441,517,205
03-01-2021,318,1840,261,1997,493,785,2439,737,221,753,2218,1473,2829,2134,20154,1169,174,451,232,2412,604,882,560,441,517,400
03-02-2021,326,1871,269,2018,503,794,2484,756,229,762,2270,1524,2858,2150,20499,1192,178,457,241,2424,629,892,593,445,530,0
03-03-2021,326,1871,269,2018,503,794,2484,756,229,762,2270,1524,2858,2150,20499,1192,178,457,241,2424,629,892,593,445,530,0
03-04-2021,326,1878,275,2026,504,801,2495,759,231,764,2277,1537,2863,2157,20593,1197,179,457,244,2425,630,895,596,446,534,0
03-05-2021,326,1878,275,2026,504,801,2495,759,231,764,2277,1537,2863,2157,20593,1197,179,457,244,2425,630,895,596,446,534,217
03-06-2021,329,1891,277,2039,516,809,2515,767,243,766,2297,1560,2879,2164,20770,1212,180,461,249,2429,638,899,611,449,541,0
03-07-2021,329,1891,277,2039,516,809,2515,767,243,766,2297,1560,2879,2164,20770,1212,180,461,249,2429,638,899,611,449,541,190
03-08-2021,332,1909,284,2044,523,818,2528,776,245,772,2311,1577,2898,2168,20952,1219,181,464,250,2433,644,906,619,452,549,0
03-09-2021,332,1909,284,2044,523,818,2528,776,245,772,2311,1577,2898,2168,20952,1219,181,464,250,2433,644,906,619,452,549,309
03-10-2021,334,1913,288,2055,530,821,2549,787,250,774,2319,1593,2916,2170,21115,1228,181,467,252,2436,647,908,624,454,552,0
03-11-2021,337,1919,289,2058,532,825,2558,790,252,778,2328,1598,2924,2173,21189,1233,182,468,253,2439,649,912,626,454,557,0
03-12-2021,340,1924,290,2062,539,828,2565,794,253,782,2330,1604,2936,2175,21263,1237,182,470,255,2443,649,914,630,456,563,0
03-13-2021,341,1935,291,2065,544,832,2575,798,253,787,2335,1610,2944,2175,21352,1243,182,473,257,2447,652,916,633,456,568,0
03-14-2021,343,1945,291,2070,550,837,2581,800,255,789,2339,1621,2952,2184,21432,1248,183,473,259,2451,653,917,635,458,575,0
03-15-2021,343,1945,291,2070,550,837,2581,800,255,789,2339,1621,2952,2184,21432,1248,183,473,259,2451,653,917,635,458,575,162
03-16-2021,343,1945,291,2070,550,837,2581,800,255,789,2339,1621,2952,2184,21432,1248,183,473,259,2451,653,917,635,458,575,336
03-17-2021,346,1971,295,2083,560,849,2616,811,257,796,2352,1641,2975,2193,21641,1266,186,478,265,2463,664,923,644,459,596,193
03-18-2021,347,1981,296,2087,563,853,2623,817,258,798,2359,1651,2983,2196,21749,1272,186,480,266,2464,665,923,644,460,602,0
03-19-2021,347,1981,296,2087,563,853,2623,817,258,798,2359,1651,2983,2196,21749,1272,186,480,266,2464,665,923,644,460,602,374
03-20-2021,347,1981,296,2087,563,853,2623,817,258,798,2359,1651,2983,2196,21749,1272,186,480,266,2464,665,923,644,460,602,374
03-21-2021,352,2011,302,2100,571,870,2662,826,265,802,2377,1666,3012,2203,22005,1282,190,481,275,2479,672,934,651,470,627,113
03-22-2021,352,2021,303,2102,573,873,2667,826,266,805,2381,1671,3025,2205,22050,1285,190,482,275,2482,672,935,654,471,632,0
03-23-2021,355,2031,309,2115,576,880,2680,834,269,808,2388,1687,3043,2210,22176,1295,191,482,276,2488,675,940,656,475,635,0
03-24-2021,355,2031,309,2115,576,880,2680,834,269,808,2388,1687,3043,2210,22176,1295,191,482,276,2488,675,940,656,475,635,0
03-25-2021,357,2043,316,2124,586,887,2704,838,271,811,2398,1706,3066,2222,22343,1304,192,483,277,2497,677,947,658,477,647,0
03-26-2021,357,2043,316,2124,586,887,2704,838,271,811,2398,1706,3066,2222,22343,1304,192,483,277,2497,677,947,658,477,647,201
03-27-2021,359,2077,319,2130,594,897,2725,845,273,813,2415,1718,3095,2238,22514,1311,193,486,281,2509,680,958,663,480,665,0
03-28-2021,359,2077,319,2130,594,897,2725,845,273,813,2415,1718,3095,2238,22514,1311,193,486,281,2509,680,958,663,480,665,231
03-29-2021,360,2093,322,2136,597,905,2737,849,276,817,2421,1723,3114,2245,22616,1311,194,487,283,2515,684,962,667,480,675,166
03-30-2021,363,2099,325,2139,603,908,2744,853,277,821,2429,1729,3126,2246,22692,1316,194,487,284,2524,687,965,668,480,676,0
03-31-2021,365,2111,326,2142,605,911,2757,856,278,821,2434,1736,3133,2249,22771,1318,194,488,289,2527,687,970,668,481,684,207
04-01-2021,368,2121,328,2147,611,916,2764,858,282,823,2441,1743,3148,2256,22863,1323,194,488,290,2533,688,976,672,483,692,153
04-02-2021,370,2136,334,2151,618,920,2773,862,285,827,2449,1754,3187,2267,22996,1327,195,489,294,2544,690,982,678,491,712,0
04-03-2021,370,2136,334,2151,618,920,2773,862,285,827,2449,1754,3187,2267,22996,1327,195,489,294,2544,690,982,678,491,712,294
04-04-2021,372,2147,335,2159,621,927,2792,871,287,831,2457,1763,3204,2276,23141,1329,198,489,294,2561,693,988,678,493,719,252
04-05-2021,376,2166,337,2171,625,943,2823,892,289,836,2468,1784,3247,2287,23379,1334,203,490,298,2580,695,1001,682,497,735,0
04-06-2021,376,2166,337,2171,625,943,2823,892,289,836,2468,1784,3247,2287,23379,1334,203,490,298,2580,695,1001,682,497,735,0
04-07-2021,378,2177,339,2177,631,948,2836,901,291,839,2475,1798,3264,2292,23507,1335,203,492,301,2595,699,1007,684,500,742,0
04-08-2021,380,2215,345,2190,637,961,2870,925,299,843,2484,1809,3299,2304,23776,1339,203,494,306,2614,704,1021,689,507,764,0
04-09-2021,384,2234,348,2201,643,971,2881,932,301,845,2496,1821,3311,2311,23927,1340,205,495,306,2624,707,1030,693,508,771,0
04-10-2021,385,2256,354,2209,647,983,2901,940,302,850,2509,1841,3341,2328,24091,1343,206,497,307,2641,709,1036,697,516,780,0
04-11-2021,385,2256,354,2209,647,983,2901,940,302,850,2509,1841,3341,2328,24091,1343,206,497,307,2641,709,1036,697,516,780,234
04-12-2021,387,2264,361,2212,654,991,2913,946,303,851,2515,1855,3360,2333,24194,1346,206,497,311,2651,712,1038,699,518,786,327
04-13-2021,389,2276,371,2218,657,996,2933,952,305,859,2521,1866,3382,2344,24350,1349,206,499,318,2668,719,1042,700,522,788,259
04-14-2021,391,2290,372,2229,660,1006,2941,962,309,860,2529,1875,3401,2346,24472,1353,207,500,322,2673,722,1054,700,523,792,323
04-15-2021,393,2312,377,2239,663,1014,2955,975,313,867,2538,1888,3427,2359,24601,1359,211,500,323,2688,726,1058,701,524,801,0
04-16-2021,394,2338,380,2245,669,1031,2967,984,317,872,2547,1896,3454,2372,24742,1364,214,501,326,2703,729,1067,702,526,809,0
04-17-2021,397,2361,384,2253,671,1040,2974,997,322,874,2557,1907,3481,2378,24881,1365,216,504,327,2716,731,1069,703,526,820,343
04-18-2021,402,2383,389,2257,675,1049,2987,1007,330,877,2576,1918,3503,2388,25025,1368,217,506,331,2734,736,1074,707,529,829,0
04-19-2021,404,2411,393,2272,680,1065,3010,1020,334,880,2590,1944,3522,2408,25212,1370,217,509,335,2761,739,1077,711,530,836,307
04-20-2021,412,2453,400,2301,685,1094,3049,1051,341,891,2609,1981,3563,2422,25510,1381,219,516,340,2801,747,1097,714,531,846,0
04-21-2021,412,2453,400,2301,685,1094,3049,1051,341,891,2609,1981,3563,2422,25510,1381,219,516,340,2801,747,1097,714,531,846,0
04-22-2021,418,2479,416,2323,692,1117,3085,1067,346,899,2639,2005,3599,2431,25805,1387,220,520,344,2839,756,1108,719,532,858,0
04-23-2021,418,2479,416,2323,692,1117,3085,1067,346,899,2639,2005,3599,2431,25805,1387,220,520,344,2839,756,1108,719,532,858,408
04-24-2021,429,2525,428,2347,703,1154,3116,1091,354,922,2684,2039,3652,2456,26140,1393,223,521,350,2878,774,1129,721,538,873,0
04-25-2021,429,2525,428,2347,703,1154,3116,1091,354,922,2684,2039,3652,2456,26140,1393,223,521,350,2878,774,1129,721,538,873,284
04-26-2021,431,2546,431,2363,705,1162,3127,1100,357,926,2698,2048,3668,2466,26248,1399,223,522,351,2896,780,1137,725,538,877,289
04-27-2021,433,2558,436,2370,712,1173,3142,1107,359,930,2711,2058,3688,2479,26374,1400,223,524,352,2913,784,1144,727,539,877,0
04-28-2021,439,2583,441,2386,717,1183,3161,1120,362,935,2732,2078,3709,2495,26537,1402,224,527,353,2929,791,1155,731,542,884,326
04-29-2021,439,2583,441,2386,717,1183,3161,1120,362,935,2732,2078,3709,2495,26537,1402,224,527,353,2929,791,1155,731,542,884,326
04-30-2021,447,2632,464,2427,728,1230,3211,1158,369,941,2771,2131,3769,2543,26959,1406,226,535,360,2976,813,1190,739,550,902,0
05-01-2021,447,2632,464,2427,728,1230,3211,1158,369,941,2771,2131,3769,2543,26959,1406,226,535,360,2976,813,1190,739,550,902,0
05-02-2021,457,2679,481,2457,737,1255,3230,1186,377,953,2797,2157,3802,2572,27188,1411,228,540,365,3009,830,1199,746,557,913,0
05-03-2021,457,2679,481,2457,737,1255,3230,1186,377,953,2797,2157,3802,2572,27188,1411,228,540,365,3009,830,1199,746,557,913,249
05-04-2021,462,2704,491,2474,743,1272,3248,1210,378,963,2827,2185,3832,2584,27411,1419,229,543,372,3043,842,1206,754,561,921,0
05-05-2021,462,2704,491,2474,743,1272,3248,1210,378,963,2827,2185,3832,2584,27411,1419,229,543,372,3043,842,1206,754,561,921,0
05-06-2021,463,2704,500,2510,748,1291,3269,1227,384,966,2825,2200,3829,2562,27619,1386,231,538,375,3039,856,1200,763,563,928,0
05-07-2021,463,2704,500,2510,748,1291,3269,1227,384,966,2825,2200,3829,2562,27619,1386,231,538,375,3039,856,1200,763,563,928,0
05-08-2021,470,2736,509,2535,757,1310,3285,1242,386,975,2853,2227,3859,2574,27839,1388,231,546,381,3066,864,1214,766,568,938,307
05-09-2021,471,2757,515,2553,761,1322,3294,1253,388,983,2867,2244,3880,2582,27947,1388,231,549,383,3080,874,1223,767,571,943,277
05-10-2021,474,2768,522,2570,766,1331,3304,1260,391,991,2879,2256,3899,2590,28051,1392,232,550,384,3093,884,1226,771,571,948,0
05-11-2021,474,2768,522,2570,766,1331,3304,1260,391,991,2879,2256,3899,2590,28051,1392,232,550,384,3093,884,1226,771,571,948,270
05-12-2021,483,2797,534,2598,774,1347,3329,1285,398,1002,2908,2289,3937,2602,28272,1395,232,555,395,3117,897,1241,777,574,953,207
05-13-2021,483,2797,534,2598,774,1347,3329,1285,398,1002,2908,2289,3937,2602,28272,1395,232,555,395,3117,897,1241,777,574,953,207
05-14-2021,486,2824,542,2632,789,1367,3345,1307,406,1014,2934,2332,3973,2631,28494,1404,234,559,401,3154,912,1252,785,580,959,292
05-15-2021,486,2824,542,2632,789,1367,3345,1307,406,1014,2934,2332,3973,2631,28494,1404,234,559,401,3154,912,1252,785,580,959,292
05-16-2021,492,2859,555,2667,801,1391,3361,1321,412,1024,2957,2370,4002,2654,28714,1405,235,565,406,3186,925,1262,791,591,965,309
