Admin2,,,,,,,,,,,,,,,,,
Province/State,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysen,Biobio,Coquimbo,Los Lagos,Los Rios,Magallanes,Maule,Metropolitana,Nuble,OHiggins,Tarapaca,Unknown,Valparaiso
Country/Region,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile
05-20-2020,17,44,7,0,0,9,2,12,6,18,14,348,21,7,4,0,35
05-21-2020,17,44,7,0,0,9,2,13,6,18,15,388,21,7,4,0,38
05-22-2020,17,45,7,0,0,10,2,13,6,18,15,423,21,8,5,0,40
05-23-2020,21,45,7,0,0,10,2,13,6,18,15,455,21,11,5,0,44
05-24-2020,21,45,7,0,0,10,2,13,6,18,15,494,21,11,7,0,48
05-25-2020,21,45,7,0,0,10,2,13,6,18,15,529,22,13,7,0,53
05-26-2020,23,45,7,0,0,10,2,13,6,18,15,567,22,13,8,0,57
05-27-2020,25,45,7,0,0,10,2,13,6,18,15,595,22,14,11,0,58
05-28-2020,28,45,7,0,0,10,2,13,6,18,15,638,22,14,12,0,60
05-29-2020,28,47,7,0,0,11,2,13,6,19,15,685,22,14,14,0,61
05-30-2020,29,47,7,0,0,11,2,13,6,19,15,728,23,16,18,0,63
05-31-2020,31,47,7,0,0,11,2,13,6,19,15,775,23,18,21,0,66
06-01-2020,32,47,8,0,0,11,2,13,7,19,17,824,23,18,22,0,70
06-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0
06-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,0
06-04-2020,38,47,8,0,0,13,4,13,8,19,21,1034,24,21,28,0,78
06-05-2020,42,48,9,0,0,13,5,13,8,19,24,1105,24,22,28,0,88
06-06-2020,47,49,9,0,0,13,5,13,8,19,24,1184,24,25,30,0,91
06-07-2020,47,50,10,0,0,13,5,13,8,19,24,1273,25,25,32,0,93
06-08-2020,45,32,8,0,0,11,5,12,8,15,18,1950,18,22,35,0,85
06-09-2020,45,32,8,0,0,11,5,12,8,15,18,1968,18,23,35,0,85
06-10-2020,56,33,10,0,0,11,6,12,8,15,18,2115,20,26,46,0,99
06-11-2020,57,34,10,0,0,12,7,12,8,15,19,2273,20,28,46,0,107
06-12-2020,65,35,10,0,0,14,7,12,9,15,19,2468,20,30,48,0,118
06-13-2020,67,36,10,0,0,16,8,13,9,15,20,2681,22,32,52,0,120
06-14-2020,72,36,11,0,0,18,10,13,9,15,23,2878,22,33,58,0,125
06-15-2020,72,36,11,0,0,19,10,13,9,15,23,2913,22,35,58,0,126
06-16-2020,72,36,11,0,0,19,10,13,9,15,23,2934,22,35,58,0,126
06-17-2020,81,36,11,0,0,25,12,14,10,15,24,3114,24,41,67,0,141
06-18-2020,87,37,12,0,0,28,15,14,10,15,25,3319,24,44,68,0,143
06-19-2020,93,38,12,0,0,31,16,14,10,15,27,3545,25,46,71,0,150
06-20-2020,94,39,12,1,0,32,16,15,10,15,32,3715,27,50,79,0,158
06-21-2020,100,39,12,2,0,34,17,17,10,15,33,3870,28,52,80,0,170
06-22-2020,100,39,12,2,0,35,17,17,10,15,33,3892,28,52,80,0,170
06-23-2020,100,39,12,2,0,35,17,17,10,15,33,3895,28,52,80,0,170
06-24-2020,113,40,15,2,0,40,18,18,10,15,36,4065,29,59,84,0,187
06-25-2020,122,40,16,2,0,42,22,19,10,15,36,4206,30,63,85,0,195
06-26-2020,128,40,19,2,0,45,23,20,10,15,39,4342,31,65,85,0,204
06-27-2020,142,40,20,2,0,46,23,20,10,15,41,4584,31,68,88,0,217
06-28-2020,147,41,20,2,0,50,23,21,10,15,48,4711,32,69,91,0,229
06-29-2020,147,41,20,2,0,50,23,21,10,15,48,4777,32,69,91,0,229
06-30-2020,147,41,20,2,0,50,23,21,10,15,48,4889,32,69,91,0,230
07-01-2020,147,41,20,2,0,50,23,21,10,15,48,4954,32,69,91,0,230
07-02-2020,163,41,21,2,0,58,24,21,10,15,53,5055,33,77,95,0,252
07-03-2020,171,44,22,3,0,59,24,21,10,15,59,5145,33,83,96,266,0
07-04-2020,174,44,22,5,0,61,26,21,10,15,65,5251,33,89,98,278,0
07-05-2020,183,45,22,5,0,64,26,21,10,15,70,5328,33,92,102,292,0
07-06-2020,183,45,22,5,0,64,26,21,10,15,73,5401,33,92,102,292,0
07-07-2020,183,45,22,5,0,64,26,21,10,15,73,5451,33,92,102,292,0
07-08-2020,197,46,24,7,0,65,27,21,11,17,78,5533,35,104,105,303,0
07-09-2020,203,47,24,7,0,67,29,22,11,17,81,5610,36,109,107,0,312
07-10-2020,216,47,26,9,0,68,29,22,11,17,86,5673,37,113,107,0,320
07-11-2020,218,47,26,9,0,72,31,22,11,17,91,5746,38,119,108,0,326
07-12-2020,224,48,28,9,0,73,33,23,11,17,94,5814,40,123,111,0,331
07-13-2020,225,48,28,9,0,73,33,23,11,17,94,5858,40,123,111,0,331
07-14-2020,228,48,28,9,0,75,33,23,11,17,94,5898,40,123,111,0,331
07-15-2020,232,49,31,10,0,80,42,24,11,18,96,5957,40,134,115,0,347
07-16-2020,236,49,32,10,0,82,42,25,11,18,99,6027,40,139,117,0,363
07-17-2020,271,71,34,9,1,95,49,30,13,28,125,6858,52,164,139,1,407
07-18-2020,279,71,35,9,1,95,52,32,13,28,127,6924,53,172,140,1,413
07-19-2020,280,71,36,9,1,96,53,32,13,28,127,6975,53,173,141,1,414
07-20-2020,280,71,36,9,1,96,53,32,13,28,127,6975,53,173,141,1,414
07-21-2020,293,71,40,9,1,100,54,32,13,28,131,7096,54,183,144,1,427
07-22-2020,293,71,40,9,1,100,54,32,13,28,131,7096,54,183,144,1,427
07-23-2020,305,74,41,9,1,103,59,33,13,28,135,7192,56,197,150,1,441
07-24-2020,310,74,43,10,1,103,60,33,13,28,136,7241,59,201,150,1,451
07-25-2020,316,76,46,10,1,104,62,33,13,28,145,7303,60,209,153,1,460
07-26-2020,328,77,47,12,1,105,62,34,13,28,154,7353,60,218,155,1,464
07-27-2020,332,77,51,12,1,106,63,34,13,28,160,7400,60,220,159,1,470
07-28-2020,334,77,51,12,1,107,63,34,13,28,164,7444,60,220,160,1,471
07-29-2020,335,77,51,12,1,111,63,34,13,28,164,7477,60,220,160,1,471
07-30-2020,341,77,56,12,1,114,66,36,13,28,174,7515,61,228,162,1,492
07-31-2020,347,78,58,12,1,119,69,39,14,28,176,7554,62,236,166,1,497
08-01-2020,352,78,60,12,1,120,74,41,14,28,178,7599,62,238,168,1,507
08-02-2020,353,79,63,13,1,120,74,42,14,28,182,7649,62,244,170,1,513
08-03-2020,358,79,68,13,1,124,75,42,14,29,193,7700,63,252,173,1,522
08-04-2020,358,79,68,14,1,125,75,43,14,29,193,7735,63,252,173,1,522
08-05-2020,361,79,68,14,1,127,76,43,14,29,193,7774,63,252,173,1,524
08-06-2020,367,81,73,16,1,131,80,49,14,29,195,7808,65,260,177,1,542
08-07-2020,372,82,74,19,1,132,81,51,15,30,197,7847,68,263,178,1,547
08-08-2020,376,83,76,19,1,135,83,52,15,30,204,7871,69,265,180,1,551
08-09-2020,378,83,77,19,1,139,84,54,15,30,203,7909,69,270,181,1,564
08-10-2020,381,83,78,21,1,140,86,54,15,30,203,7946,69,280,182,1,569
08-11-2020,387,83,78,21,1,143,89,54,15,30,203,7972,69,281,182,1,569
08-12-2020,388,83,78,21,1,145,89,54,15,30,203,7992,69,281,182,1,573
08-13-2020,392,83,80,23,1,152,93,54,15,30,215,8023,70,290,185,1,592
08-14-2020,394,84,81,24,1,154,94,56,15,30,216,8044,71,295,185,1,595
08-15-2020,399,85,82,26,1,156,95,56,15,30,218,8074,73,299,185,1,600
08-16-2020,403,86,85,29,1,157,98,56,15,30,219,8105,73,301,186,1,607
08-17-2020,407,86,85,29,1,160,100,57,15,30,225,8138,73,304,186,1,616
08-18-2020,410,86,85,29,1,161,101,57,15,30,230,8160,73,304,186,1,617
08-19-2020,411,86,85,29,1,164,101,57,15,30,230,8187,73,304,186,1,618
08-20-2020,415,87,93,36,1,168,106,60,15,32,235,8219,74,310,191,1,628
08-21-2020,416,88,95,37,1,170,109,61,15,32,235,8250,75,313,191,1,634
08-22-2020,417,89,97,39,1,172,112,63,15,32,241,8288,75,316,193,1,641
08-23-2020,419,90,98,40,1,180,116,63,15,32,246,8318,75,320,193,1,645
08-24-2020,422,92,100,40,1,188,119,66,15,34,254,8339,75,323,196,1,651
08-25-2020,426,92,100,40,1,190,119,66,15,34,254,8373,75,324,196,1,652
08-26-2020,428,92,100,40,1,191,119,66,15,34,254,8402,75,324,196,1,652
08-27-2020,432,93,104,46,1,199,125,66,15,35,256,8431,76,329,198,1,665
08-28-2020,437,94,106,46,1,201,126,66,15,35,261,8462,77,331,199,1,674
08-29-2020,439,94,106,46,1,204,130,67,15,38,261,8483,80,335,199,1,682
08-30-2020,442,94,107,46,1,206,133,67,15,38,263,8517,80,338,203,1,693
08-31-2020,444,94,107,47,1,211,136,68,15,39,263,8538,80,340,204,1,701
09-01-2020,446,94,108,47,1,213,139,68,15,40,263,8559,80,340,204,1,703
09-02-2020,446,94,108,47,1,215,139,68,15,40,263,8580,80,340,204,1,703
09-03-2020,448,96,112,47,1,222,143,70,15,43,266,8608,82,343,206,1,719
09-04-2020,450,96,114,50,1,229,149,72,15,44,270,8638,83,347,207,1,728
09-05-2020,453,96,115,51,1,232,152,72,15,45,272,8671,84,349,207,1,735
09-06-2020,456,96,117,51,1,232,154,72,15,45,273,8693,85,350,210,1,741
09-07-2020,458,96,119,51,1,240,159,72,15,45,275,8719,86,352,211,1,752
09-08-2020,460,96,119,51,1,241,159,72,15,46,277,8741,86,352,211,1,754
09-09-2020,460,96,119,51,1,241,159,72,15,46,277,8761,86,352,211,1,754
09-10-2020,466,96,123,51,1,247,168,74,15,48,278,8791,88,355,213,1,766
09-11-2020,470,97,126,52,1,255,172,76,15,50,283,8818,92,359,213,1,770
09-12-2020,473,98,128,52,1,258,175,77,15,50,286,8838,92,362,213,1,776
09-13-2020,473,99,131,53,1,262,177,78,15,52,287,8863,94,366,214,1,783
