Admin2,,,,,,,,,,,,,,,,,
Province/State,Baden-Wurttemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thuringen,Unknown
Country/Region,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
10-06-2021,10715,15735,3641,3863,517,1744,7776,1204,5985,17897,4005,1053,10233,3551,1689,4423,0
10-07-2021,10732,15752,3646,3865,517,1748,7780,1206,5996,17912,4009,1053,10233,3552,1690,4426,0
10-08-2021,10758,15767,3647,3866,517,1749,7780,1206,6000,17919,4015,1053,10234,3553,1692,4426,0
10-09-2021,10760,15770,3647,3866,518,1754,7781,1206,6000,17925,4017,1055,10235,3553,1693,4426,0
10-10-2021,10763,15772,3647,3866,518,1754,7781,1207,6000,17926,4017,1055,10235,3553,1693,4426,0
10-11-2021,10778,15789,3655,3866,520,1754,7785,1207,6004,17953,4020,1057,10236,3554,1700,4430,0
10-12-2021,10788,15809,3657,3868,520,1757,7786,1209,6009,17974,4027,1057,10239,3558,1701,4434,0
10-13-2021,10796,15810,3657,3868,520,1757,7786,1209,6009,17974,4031,1057,10239,3559,1701,4434,0
10-14-2021,10806,15844,3663,3870,521,1761,7794,1211,6019,18006,4036,1059,10243,3561,1701,4435,0
10-15-2021,10823,15858,3664,3870,522,1762,7797,1212,6028,18016,4040,1060,10250,3564,1703,4436,0
10-16-2021,10826,15862,3664,3870,522,1763,7801,1212,6028,18019,4041,1060,10251,3564,1703,4436,0
10-17-2021,10827,15865,3664,3873,523,1763,7801,1212,6028,18020,4042,1060,10251,3564,1703,4436,0
10-18-2021,10841,15891,3665,3873,523,1763,7804,1219,6031,18036,4046,1060,10255,3566,1704,4443,0
10-19-2021,10855,15911,3667,3873,523,1763,7808,1219,6041,18054,4052,1060,10262,3568,1707,4449,0
10-20-2021,10860,15927,3670,3882,525,1766,7812,1220,6046,18069,4053,1060,10267,3569,1710,4450,0
10-21-2021,10873,15943,3671,3891,524,1766,7820,1223,6056,18097,4056,1061,10273,3570,1711,4460,0
10-22-2021,10882,15954,3677,3897,525,1782,7823,1224,6057,18108,4061,1062,10284,3573,1712,4460,0
10-23-2021,10886,15957,3677,3897,527,1787,7824,1224,6060,18112,4061,1063,10283,3574,1712,4461,0
10-24-2021,10891,15957,3677,3897,527,1793,7824,1224,6061,18114,4061,1063,10284,3574,1712,4462,0
10-25-2021,10911,15957,3677,3897,527,1793,7824,1224,6061,18114,4066,1063,10286,3574,1712,4462,0
10-26-2021,10936,16006,3684,3907,528,1808,7841,1231,6073,18157,4070,1064,10290,3577,1717,4476,0
10-27-2021,10959,16026,3691,3908,528,1816,7848,1236,6076,18177,4075,1064,10302,3580,1719,4484,0
10-28-2021,10975,16029,3691,3908,528,1816,7848,1236,6076,18177,4082,1064,10306,3583,1719,4484,0
10-29-2021,10991,16066,3704,3918,530,1820,7855,1241,6082,18202,4091,1066,10321,3584,1723,4507,0
10-30-2021,10998,16073,3704,3918,530,1821,7857,1241,6082,18210,4091,1066,10324,3585,1725,4509,0
10-31-2021,10998,16073,3704,3918,530,1821,7857,1241,6082,18210,4092,1066,10324,3585,1725,4509,0
11-01-2021,11004,16086,3709,3926,532,1822,7862,1252,6089,18222,4094,1067,10334,3589,1728,4522,0
11-02-2021,11019,16132,3717,3931,533,1825,7872,1252,6096,18257,4104,1068,10354,3595,1735,4541,0
11-03-2021,11048,16170,3719,3937,534,1826,7878,1255,6105,18283,4111,1069,10375,3601,1737,4548,0
11-04-2021,11068,16210,3729,3940,534,1831,7895,1259,6109,18305,4114,1070,10383,3607,1737,4560,0
11-05-2021,11090,16241,3735,3947,534,1833,7901,1261,6114,18331,4119,1072,10400,3610,1738,4566,0
11-06-2021,11097,16252,3735,3947,534,1837,7903,1261,6114,18335,4121,1073,10404,3611,1738,4567,0
11-07-2021,11102,16266,3735,3947,534,1837,7903,1263,6118,18340,4121,1073,10404,3612,1738,4570,0
11-08-2021,11126,16308,3740,3955,534,1837,7913,1266,6127,18376,4130,1074,10408,3612,1739,4586,0
11-09-2021,11164,16363,3746,3959,534,1839,7926,1267,6141,18402,4138,1077,10423,3623,1745,4621,0
11-10-2021,11180,16434,3753,3961,534,1843,7945,1271,6148,18424,4145,1078,10473,3628,1747,4639,0
11-11-2021,11204,16497,3756,3968,535,1844,7962,1273,6153,18445,4158,1081,10484,3633,1750,4651,0
11-12-2021,11242,16547,3759,3976,536,1844,7974,1277,6164,18480,4167,1083,10518,3643,1751,4662,0
11-13-2021,11252,16558,3759,3977,536,1847,7976,1277,6169,18485,4167,1083,10531,3645,1751,4664,0
11-14-2021,11253,16571,3759,3979,536,1848,7977,1277,6171,18487,4170,1083,10539,3645,1751,4674,0
11-15-2021,11298,16648,3763,3988,536,1849,7984,1281,6183,18539,4185,1088,10546,3652,1754,4692,0
11-16-2021,11342,16725,3767,3998,537,1854,7991,1284,6205,18577,4194,1088,10578,3663,1758,4717,0
11-17-2021,11371,16812,3773,4012,537,1856,8007,1286,6217,18601,4199,1092,10597,3669,1760,4755,0
11-18-2021,11411,16861,3777,4016,538,1860,8018,1289,6225,18630,4203,1095,10605,3678,1769,4776,0
11-19-2021,11443,16924,3779,4031,541,1865,8038,1290,6235,18659,4212,1095,10631,3687,1772,4791,0
11-20-2021,11455,16940,3779,4032,541,1869,8042,1291,6237,18668,4213,1095,10646,3692,1772,4795,0
