Admin2,,,,,,,,,,,,,,,,,,,,
Province/State,Andalusia,Aragon,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla - La Mancha,Castilla y Leon,Catalonia,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,Pais Vasco,Unknown
Country/Region,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain
02-10-2021,7173,3090,1620,642,5661,553,480,5276,6049,9736,75,1615,2003,691,13080,60,1279,1069,3552,0
02-11-2021,7281,3101,1631,648,5744,554,482,5350,6075,9791,75,1619,2018,694,13179,61,1282,1070,3562,0
02-12-2021,7409,3112,1645,653,5829,558,482,5380,6096,9878,75,1637,2042,696,13255,61,1301,1074,3564,0
02-13-2021,7409,3112,1645,653,5829,558,482,5380,6096,9878,75,1637,2042,696,13255,61,1301,1074,3564,0
02-14-2021,7409,3112,1645,653,5829,558,482,5380,6096,9878,75,1637,2042,696,13255,61,1301,1074,3564,0
02-15-2021,7610,3152,1665,668,5940,565,486,5410,6140,9940,76,1658,2088,706,13310,62,1326,1080,3567,0
02-16-2021,7717,3161,1671,672,6036,567,488,5431,6173,9978,76,1666,2110,708,13381,62,1358,1081,3643,0
02-17-2021,7792,3175,1678,674,6121,568,490,5460,6192,10029,76,1669,2118,711,13408,62,1365,1083,3645,0
02-18-2021,7878,3194,1681,677,6214,571,490,5476,6203,10089,77,1675,2129,712,13461,64,1379,1083,3651,0
02-19-2021,7946,3206,1705,680,6288,572,500,5507,6224,10136,77,1679,2133,715,13538,65,1389,1084,3657,0
02-20-2021,7946,3206,1705,680,6288,572,500,5507,6224,10136,77,1679,2133,715,13538,65,1389,1084,3657,0
02-21-2021,7946,3206,1705,680,6288,572,500,5507,6224,10136,77,1679,2133,715,13538,65,1389,1084,3657,0
02-22-2021,8043,3212,1727,681,6377,580,501,5531,6249,10226,79,1687,2163,718,13631,65,1414,1090,3662,0
02-23-2021,8141,3230,1731,684,6446,582,502,5543,6278,10323,79,1691,2166,721,13662,66,1432,1090,3712,0
02-24-2021,8236,3238,1735,691,6506,585,504,5566,6290,10416,79,1698,2176,723,13713,68,1435,1091,3718,0
02-25-2021,8293,3241,1741,700,6551,588,506,5580,6303,10494,81,1703,2188,724,13793,68,1447,1091,3721,0
02-26-2021,8328,3258,1750,707,6632,589,508,5588,6320,10575,81,1706,2194,725,13842,70,1451,1092,3726,0
02-27-2021,8328,3258,1750,707,6632,589,508,5588,6320,10575,81,1706,2194,725,13842,70,1451,1092,3726,0
02-28-2021,8328,3258,1750,707,6632,589,508,5588,6320,10575,81,1706,2194,725,13842,70,1451,1092,3726,0
03-01-2021,8393,3265,1770,725,6658,596,510,5613,6345,10730,82,1718,2226,725,13874,72,1482,1094,3731,0
03-02-2021,8405,3281,1775,725,6707,599,511,5626,6374,10652,82,1722,2232,726,13945,72,1487,1099,3781,0
03-03-2021,8475,3286,1780,727,6728,606,515,5643,6432,10821,83,1726,2233,728,14015,72,1496,1099,3782,0
03-04-2021,8515,3297,1787,729,6755,606,517,5652,6440,10899,85,1728,2237,728,14068,72,1502,1102,3782,0
03-05-2021,8566,3303,1786,730,6791,607,518,5662,6449,11367,86,1731,2239,729,14104,72,1511,1103,3784,0
03-06-2021,8566,3303,1786,730,6791,607,518,5662,6449,11367,86,1731,2239,729,14104,72,1511,1103,3784,0
03-07-2021,8566,3303,1786,730,6791,607,518,5662,6449,11367,86,1731,2239,729,14104,72,1511,1103,3784,0
03-08-2021,8627,3312,1797,731,6820,617,523,5676,6460,11458,86,1737,2253,730,14123,73,1525,1103,3785,0
03-09-2021,8697,3319,1802,732,6881,620,526,5688,6478,11458,86,1738,2255,730,14211,74,1531,1105,3796,0
03-10-2021,8733,3320,1803,732,6911,622,527,5693,6490,11534,86,1741,2259,731,14250,74,1532,1106,3817,0
03-11-2021,8769,3329,1807,733,6935,623,528,5695,6491,11538,86,1743,2261,732,14278,74,1536,1108,3819,0
03-12-2021,8804,3333,1809,733,6940,626,529,5696,6496,11591,87,1743,2266,733,14313,74,1537,1109,3839,0
03-13-2021,8804,3333,1809,733,6940,626,529,5696,6496,11591,87,1743,2266,733,14313,74,1537,1109,3839,0
03-14-2021,8804,3333,1809,733,6940,626,529,5696,6496,11591,87,1743,2266,733,14313,74,1537,1109,3839,0
03-15-2021,8840,3341,1817,735,6962,630,530,5702,6514,11604,87,1745,2278,737,14337,76,1539,1110,3840,0
03-16-2021,8899,3343,1819,739,6976,636,530,5705,6529,11611,87,1747,2282,738,14354,76,1541,1111,3842,0
03-17-2021,8947,3351,1825,742,6999,640,530,5712,6542,11652,87,1750,2283,737,14388,76,1543,1113,3876,0
03-18-2021,8988,3354,1828,750,7009,641,530,5716,6550,11659,88,1750,2286,738,14412,77,1544,1113,3877,0
03-19-2021,8988,3354,1828,750,7009,641,530,5716,6550,11659,88,1750,2286,738,14412,77,1544,1113,3877,0
03-20-2021,8988,3354,1828,750,7009,641,530,5716,6550,11659,88,1750,2286,738,14412,77,1544,1113,3877,0
03-21-2021,8988,3354,1828,750,7009,641,530,5716,6550,11659,88,1750,2286,738,14412,77,1544,1113,3877,0
03-22-2021,9060,3365,1867,766,7017,653,532,5726,6573,12041,91,1753,2296,740,14431,78,1547,1116,3891,0
03-23-2021,9093,3372,1870,772,7030,655,532,5728,6585,12086,93,1753,2297,740,14469,78,1550,1116,3925,0
03-24-2021,9093,3372,1870,772,7030,655,532,5728,6585,12086,93,1753,2297,740,14469,78,1550,1116,3925,0
03-25-2021,9136,3371,1877,777,7061,661,537,5735,6592,12596,93,1755,2312,742,14496,78,1553,1116,3932,0
03-26-2021,9147,3372,1878,777,7076,663,541,5737,6608,13120,93,1755,2314,743,14496,78,1553,1117,3942,0
03-27-2021,9147,3372,1878,777,7076,663,541,5737,6608,13120,93,1755,2314,743,14496,78,1553,1117,3942,0
03-28-2021,9147,3372,1878,777,7076,663,541,5737,6608,13120,93,1755,2314,743,14496,78,1553,1117,3942,0
03-29-2021,9176,3334,1889,777,7091,670,542,5747,6611,13243,93,1755,2318,744,14512,79,1555,1121,3942,0
03-30-2021,9193,3339,1889,777,7098,672,542,5753,6622,13251,95,1756,2323,744,14548,79,1559,1121,3944,0
03-31-2021,9206,3344,1891,777,7112,676,542,5757,6626,13335,95,1757,2327,744,14564,79,1562,1121,3944,0
04-01-2021,9206,3348,1895,777,7120,677,542,5758,6631,13376,96,1757,2327,744,14578,79,1563,1121,3946,0
04-02-2021,9206,3348,1895,777,7120,677,542,5758,6631,13376,96,1757,2327,744,14578,79,1563,1121,3946,0
04-03-2021,9214,3351,1900,777,7130,682,544,5758,6633,13484,96,1758,2332,745,14579,82,1565,1122,3946,0
04-04-2021,9214,3351,1900,777,7130,682,544,5758,6633,13484,96,1758,2332,745,14579,82,1565,1122,3946,0
04-05-2021,9241,3357,1903,777,7134,685,544,5761,6638,13500,98,1760,2340,748,14579,82,1567,1123,3946,0
04-06-2021,9276,3358,1905,777,7134,686,545,5762,6648,13500,98,1760,2342,748,14648,83,1572,1123,3946,0
04-07-2021,9315,3364,1908,778,7150,687,545,5771,6658,13522,98,1760,2345,748,14662,83,1572,1124,3947,0
04-08-2021,9332,3371,1917,779,7167,690,546,5772,6672,13552,99,1760,2348,750,14689,84,1572,1125,3954,0
04-09-2021,9347,3375,1918,779,7179,693,546,5778,6673,13568,99,1761,2353,751,14705,84,1573,1126,4020,0
04-10-2021,9347,3375,1918,779,7179,693,546,5778,6673,13568,99,1761,2353,751,14705,84,1573,1126,4020,0
04-11-2021,9347,3375,1918,779,7179,693,546,5778,6673,13568,99,1761,2353,751,14705,84,1573,1126,4020,0
04-12-2021,9362,3384,1921,779,7186,698,548,5784,6681,13689,99,1765,2356,751,14705,85,1574,1136,4022,0
04-13-2021,9362,3386,1924,780,7188,699,550,5790,6690,13729,99,1768,2356,751,14732,85,1574,1136,4026,0
04-14-2021,9379,3391,1924,780,7196,701,550,5793,6694,13778,99,1772,2357,751,14769,86,1574,1134,4028,0
04-15-2021,9393,3391,1925,780,7195,706,550,5802,6696,13815,99,1774,2358,752,14785,86,1577,1134,4064,0
04-16-2021,9415,3393,1925,780,7204,708,551,5809,6701,13823,100,1777,2358,753,14803,86,1583,1137,4075,0
04-17-2021,9415,3393,1925,780,7204,708,551,5809,6701,13823,100,1777,2358,753,14803,86,1583,1137,4075,0
04-18-2021,9415,3393,1925,780,7204,708,551,5809,6701,13823,100,1777,2358,753,14803,86,1583,1137,4075,0
04-19-2021,9432,3407,1933,780,7216,714,553,5815,6713,13845,101,1780,2361,756,14811,86,1584,1138,4077,0
04-20-2021,9432,3407,1933,780,7216,714,553,5815,6713,13845,101,1780,2361,756,14811,86,1584,1138,4077,0
04-21-2021,9479,3415,1936,787,7233,716,553,5830,6723,13917,101,1781,2363,756,14871,88,1585,1141,4089,0
04-22-2021,9495,3420,1937,793,7244,717,554,5836,6727,13939,102,1782,2365,756,14889,88,1585,1144,4123,0
04-23-2021,9528,3423,1938,798,7245,721,554,5840,6735,13954,103,1783,2366,757,14905,88,1585,1144,4124,0
04-24-2021,9528,3423,1938,798,7245,721,554,5840,6735,13954,103,1783,2366,757,14905,88,1585,1144,4124,0
04-25-2021,9528,3423,1938,798,7245,721,554,5840,6735,13954,103,1783,2366,757,14905,88,1585,1144,4124,0
04-26-2021,9564,3428,1942,814,7253,724,554,5840,6742,13990,103,1787,2369,757,14916,89,1586,1151,4129,0
04-27-2021,9584,3427,1943,819,7266,725,555,5844,6745,14013,104,1788,2372,758,14954,89,1586,1152,4131,0
04-28-2021,9612,3437,1943,819,7285,727,556,5845,6750,14019,104,1788,2372,757,14969,89,1586,1154,4131,0
04-29-2021,9617,3437,1943,820,7294,728,556,5846,6751,14082,104,1790,2375,759,14990,89,1587,1155,4157,0
04-30-2021,9628,3437,1944,820,7306,731,557,5851,6754,14149,104,1790,2377,760,14994,89,1587,1156,4182,0
05-01-2021,9628,3437,1944,820,7306,731,557,5851,6754,14149,104,1790,2377,760,14994,89,1587,1156,4182,0
05-02-2021,9628,3437,1944,820,7306,731,557,5851,6754,14149,104,1790,2377,760,14994,89,1587,1156,4182,0
05-03-2021,9634,3444,1945,822,7313,732,557,5861,6759,14152,106,1791,2377,760,15015,89,1587,1163,4186,0
05-04-2021,9666,3446,1945,823,7318,732,557,5861,6775,14191,107,1791,2378,760,15016,90,1590,1164,4189,0
05-05-2021,9681,3454,1946,824,7322,735,558,5880,6776,14271,108,1793,2378,761,15041,92,1590,1165,4191,0
05-06-2021,9689,3454,1946,825,7323,739,558,5883,6778,14292,109,1794,2379,761,15075,93,1590,1165,4273,0
05-07-2021,9700,3452,1946,827,7329,742,558,5883,6782,14319,109,1794,2380,762,15087,94,1590,1164,4274,0
05-08-2021,9700,3452,1946,827,7329,742,558,5883,6782,14319,109,1794,2380,762,15087,94,1590,1164,4274,0
05-09-2021,9700,3452,1946,827,7329,742,558,5883,6782,14319,109,1794,2380,762,15087,94,1590,1164,4274,0
05-10-2021,9708,3460,1951,829,7336,752,560,5884,6785,14342,112,1795,2381,762,15105,95,1590,1167,4281,0
05-11-2021,9760,3463,1952,829,7342,753,560,5886,6788,14382,112,1795,2381,764,15135,96,1590,1163,4349,0
05-12-2021,9778,3473,1952,830,7349,754,560,5892,6794,14409,112,1796,2382,765,15155,96,1592,1166,4353,0
05-13-2021,9787,3474,1954,831,7352,759,560,5899,6803,14430,113,1797,2384,766,15162,96,1593,1168,4353,0
05-14-2021,9797,3481,1954,833,7361,760,560,5900,6804,14446,113,1797,2386,767,15164,96,1593,1168,4359,0
05-15-2021,9797,3481,1954,833,7361,760,560,5900,6804,14446,113,1797,2386,767,15164,96,1593,1168,4359,0
05-16-2021,9797,3481,1954,833,7361,760,560,5900,6804,14446,113,1797,2386,767,15164,96,1593,1168,4359,0
05-17-2021,9808,3492,1958,833,7369,762,561,5900,6816,14470,114,1797,2390,769,15170,97,1593,1170,4363,0
05-18-2021,9825,3490,1959,835,7371,763,561,5900,6825,14484,114,1797,2395,769,15189,97,1593,1170,4365,0
05-19-2021,9840,3494,1960,837,7369,763,561,5900,6828,14491,114,1797,2396,769,15196,97,1593,1170,4393,0
05-20-2021,9853,3496,1962,837,7373,766,561,5894,6831,14497,114,1798,2396,769,15199,97,1593,1170,4395,0
05-21-2021,9856,3500,1963,839,7373,767,562,5895,6833,14498,114,1798,2397,769,15201,97,1593,1170,4395,0
05-22-2021,9856,3500,1963,839,7373,767,562,5895,6833,14498,114,1798,2397,769,15201,97,1593,1170,4395,0
05-23-2021,9856,3500,1963,839,7373,767,562,5895,6833,14498,114,1798,2397,769,15201,97,1593,1170,4395,0
05-24-2021,9866,3504,1965,839,7379,768,563,5902,6874,14506,114,1799,2398,771,15205,97,1593,1170,4398,0
05-25-2021,9867,3503,1965,839,7383,768,563,5911,6875,14511,114,1800,2400,771,15243,97,1596,1170,4425,0
05-26-2021,9875,3505,1965,839,7387,768,563,5912,6874,14526,114,1800,2400,771,15267,97,1597,1170,4425,0
05-27-2021,9877,3506,1965,839,7387,769,564,5913,6880,14527,114,1801,2402,771,15277,97,1600,1171,4428,0
05-28-2021,9880,3504,1965,839,7389,769,564,5912,6882,14531,114,1801,2402,771,15285,97,1600,1171,4429,0
05-29-2021,9880,3504,1965,839,7389,769,564,5912,6882,14531,114,1801,2402,771,15285,97,1600,1171,4429,0
05-30-2021,9880,3504,1965,839,7389,769,564,5912,6882,14531,114,1801,2402,771,15285,97,1600,1171,4429,0
05-31-2021,9887,3509,1967,839,7392,770,565,5918,6884,14542,115,1803,2404,771,15287,97,1600,1174,4429,0
06-01-2021,9900,3511,1967,839,7393,770,565,5914,6884,14544,115,1804,2406,771,15295,97,1600,1175,4433,0
06-02-2021,9918,3511,1967,839,7393,771,565,5923,6890,14552,115,1804,2407,771,15307,97,1602,1176,4441,0
06-03-2021,9918,3511,1967,839,7393,771,565,5923,6890,14552,115,1804,2407,771,15307,97,1602,1176,4441,0
06-04-2021,9928,3517,1971,839,7399,772,565,5927,6894,14595,115,1805,2411,773,15341,97,1602,1177,4467,0
06-05-2021,9928,3517,1971,839,7399,772,565,5927,6894,14595,116,1805,2411,773,15341,97,1602,1177,4467,0
06-06-2021,9928,3517,1971,839,7399,772,565,5927,6894,14595,116,1805,2411,773,15341,97,1602,1177,4467,0
06-07-2021,9934,3521,1972,839,7399,775,565,5932,6894,14599,116,1805,2413,774,15351,97,1602,1178,4470,0
06-08-2021,9947,3521,1972,840,7401,776,566,5960,6899,14606,116,1805,2414,774,15364,97,1603,1178,4470,0
06-09-2021,9950,3523,1972,840,7400,778,566,5963,6901,14606,116,1805,2414,775,15373,97,1603,1178,4472,0
06-10-2021,9967,3525,1972,840,7400,780,566,5966,6901,14690,116,1805,2415,775,15376,97,1603,1178,4493,0
06-11-2021,9975,3530,1972,840,7404,781,566,5977,6904,14691,116,1805,2415,775,15378,97,1604,1178,4493,0
06-12-2021,9975,3530,1972,840,7404,781,566,5977,6904,14691,116,1805,2415,775,15378,97,1604,1178,4493,0
06-13-2021,9975,3530,1972,840,7404,781,566,5977,6904,14691,116,1805,2415,775,15378,97,1604,1178,4493,0
06-14-2021,9981,3530,1972,842,7405,782,566,5979,6906,14691,116,1805,2417,775,15378,97,1604,1178,4493,0
06-15-2021,9999,3532,1972,842,7407,783,566,5986,6909,14695,116,1805,2417,775,15388,97,1604,1178,4508,0
06-16-2021,10000,3534,1973,842,7408,783,566,5989,6911,14713,116,1805,2417,775,15393,97,1604,1178,4511,0
06-17-2021,10008,3537,1974,843,7407,783,567,5991,6913,14713,116,1805,2417,775,15393,97,1604,1178,4513,0
06-18-2021,10009,3538,1974,843,7407,784,567,5992,6913,14714,116,1805,2418,775,15402,97,1604,1179,4515,0
06-19-2021,10009,3538,1974,843,7407,784,567,5992,6913,14714,116,1805,2418,775,15402,97,1604,1179,4515,0
06-20-2021,10009,3538,1974,843,7407,784,567,5992,6913,14714,116,1805,2418,775,15402,97,1604,1179,4515,0
06-21-2021,10016,3537,1975,843,7408,786,568,5997,6915,14714,116,1807,2421,775,15408,97,1606,1180,4520,0
06-22-2021,10019,3539,1975,844,7407,786,568,6000,6917,14728,116,1807,2421,775,15409,97,1606,1180,4525,0
06-23-2021,10025,3543,1976,844,7410,787,568,6004,6917,14729,116,1807,2421,776,15412,97,1606,1181,4529,0
06-24-2021,10026,3544,1976,844,7410,787,568,6008,6918,14731,116,1807,2421,777,15419,97,1606,1182,4529,0
06-25-2021,10028,3544,1977,844,7410,789,568,6011,6919,14731,116,1807,2422,778,15419,97,1606,1184,4529,0
06-26-2021,10028,3544,1977,844,7410,789,568,6011,6919,14731,116,1807,2422,778,15419,97,1606,1184,4529,0
06-27-2021,10028,3544,1977,844,7410,789,568,6011,6919,14731,116,1807,2422,778,15419,97,1606,1184,4529,0
06-28-2021,10034,3543,1977,844,7410,790,568,6011,6920,14733,116,1807,2422,778,15420,97,1606,1184,4529,0
06-29-2021,10041,3544,1977,844,7413,790,570,6011,6923,14736,116,1807,2423,778,15440,97,1606,1184,4529,0
06-30-2021,10062,3549,1978,844,7412,791,570,6012,6925,14736,116,1807,2423,778,15450,97,1606,1184,4535,0
07-01-2021,10062,3547,1978,844,7414,791,570,6012,6925,14737,116,1807,2423,778,15453,97,1606,1184,4539,0
07-02-2021,10067,3553,1978,844,7416,792,570,6012,6927,14739,116,1807,2423,778,15458,97,1606,1184,4544,0
07-03-2021,10067,3553,1978,844,7416,792,570,6012,6927,14739,116,1807,2423,778,15458,97,1606,1184,4544,0
07-04-2021,10067,3553,1978,844,7416,792,570,6012,6927,14739,116,1807,2423,778,15458,97,1606,1184,4544,0
07-05-2021,10073,3551,1978,844,7416,795,570,6013,6930,14741,116,1807,2424,778,15466,97,1606,1184,4545,0
07-06-2021,10078,3551,1979,844,7420,795,571,6013,6931,14743,116,1807,2424,778,15469,97,1606,1184,4546,0
07-07-2021,10086,3556,1979,844,7421,795,571,6014,6932,14743,116,1806,2425,778,15469,97,1606,1184,4547,0
07-08-2021,10092,3555,1979,844,7421,795,571,6015,6933,14755,117,1806,2426,778,15476,97,1606,1184,4547,0
07-09-2021,10095,3554,1979,844,7421,795,571,6015,6933,14756,117,1806,2426,778,15479,97,1606,1184,4547,0
07-10-2021,10095,3554,1979,844,7421,795,571,6015,6933,14756,117,1806,2426,778,15479,97,1606,1184,4547,0
07-11-2021,10095,3554,1979,844,7421,795,571,6015,6933,14756,117,1806,2426,778,15479,97,1606,1184,4547,0
07-12-2021,10096,3556,1980,844,7424,797,571,6015,6936,14756,117,1807,2426,778,15483,97,1606,1184,4547,0
07-13-2021,10101,3555,1980,844,7427,797,571,6016,6937,14757,117,1807,2426,778,15486,97,1606,1184,4547,0
07-14-2021,10102,3555,1981,845,7427,798,571,6018,6937,14758,117,1809,2426,778,15487,97,1606,1184,4547,0
07-15-2021,10105,3557,1982,846,7431,802,571,6019,6938,14761,117,1809,2428,778,15494,97,1606,1184,4559,0
07-16-2021,10107,3557,1982,846,7432,803,571,6019,6938,14762,117,1809,2428,778,15502,97,1606,1184,4558,0
07-17-2021,10107,3557,1982,846,7432,803,571,6019,6938,14762,117,1809,2428,778,15502,97,1606,1184,4558,0
07-18-2021,10107,3557,1982,846,7432,803,571,6019,6938,14762,117,1809,2428,778,15502,97,1606,1184,4558,0
07-19-2021,10116,3559,1985,847,7429,806,571,6019,6942,14764,117,1809,2429,778,15501,97,1608,1184,4558,0
07-20-2021,10125,3561,1984,848,7432,807,572,6019,6945,14767,117,1809,2430,778,15506,97,1609,1184,4558,0
07-21-2021,10132,3563,1984,848,7433,808,572,6020,6946,14769,117,1813,2430,778,15505,97,1609,1184,4558,0
07-22-2021,10144,3561,1986,854,7434,808,572,6020,6947,14773,117,1813,2430,778,15509,97,1609,1184,4558,0
07-23-2021,10151,3562,1987,854,7440,810,573,6020,6947,14778,117,1814,2431,779,15508,97,1609,1186,4558,0
07-24-2021,10151,3562,1987,854,7440,810,573,6020,6947,14778,117,1814,2431,779,15508,97,1609,1186,4558,0
07-25-2021,10151,3562,1987,854,7440,810,573,6020,6947,14778,117,1814,2431,779,15508,97,1609,1186,4558,0
07-26-2021,10157,3562,1990,855,7442,815,573,6023,6952,14785,117,1817,2436,782,15509,97,1610,1188,4558,0
07-27-2021,10172,3564,1992,856,7448,817,573,6024,6965,14787,117,1819,2439,782,15511,97,1612,1188,4560,0
07-28-2021,10180,3574,1995,857,7453,821,573,6025,6970,14798,117,1820,2440,782,15520,97,1614,1188,4572,0
07-29-2021,10193,3574,1997,857,7457,822,575,6025,6973,14802,117,1821,2442,782,15529,97,1614,1190,4575,0
07-30-2021,10201,3580,1998,857,7460,824,576,6026,6975,14813,117,1821,2444,785,15531,97,1615,1191,4575,0
07-31-2021,10201,3580,1998,857,7460,824,576,6026,6975,14813,117,1821,2444,785,15531,97,1615,1191,4575,0
08-01-2021,10201,3580,1998,857,7460,824,576,6026,6975,14813,117,1821,2444,785,15531,97,1615,1191,4575,0
08-02-2021,10215,3607,2003,862,7463,833,578,6029,7004,14843,117,1825,2453,793,15533,99,1616,1192,4578,0
08-03-2021,10238,3604,2006,866,7472,840,579,6029,7007,14872,117,1826,2461,795,15550,99,1621,1192,4599,0
08-04-2021,10254,3601,2010,870,7480,842,581,6030,7011,14883,117,1826,2465,797,15563,99,1623,1193,4599,0
08-05-2021,10269,3601,2013,873,7486,844,581,6032,7021,14907,117,1828,2468,798,15577,99,1624,1194,4599,0
08-06-2021,10287,3611,2015,875,7490,848,582,6037,7026,14914,117,1830,2470,798,15587,99,1626,1195,4599,0
08-07-2021,10287,3611,2015,875,7490,848,582,6037,7026,14914,117,1830,2470,798,15587,99,1626,1195,4599,0
08-08-2021,10287,3611,2015,875,7490,848,582,6037,7026,14914,117,1830,2470,798,15587,99,1626,1195,4599,0
08-09-2021,10310,3617,2020,875,7495,860,582,6032,7040,14920,117,1835,2480,802,15616,99,1630,1196,4599,0
08-10-2021,10338,3627,2023,878,7507,863,582,6033,7045,14937,117,1835,2481,804,15624,99,1637,1198,4599,0
08-11-2021,10361,3638,2023,879,7515,868,582,6037,7050,14943,117,1835,2486,806,15642,99,1640,1199,4600,0
08-12-2021,10384,3643,2024,880,7520,871,584,6038,7059,14954,117,1837,2491,808,15656,99,1641,1200,4601,0
08-13-2021,10396,3653,2024,881,7527,878,584,6039,7061,14958,119,1836,2495,808,15666,99,1644,1201,4601,0
08-14-2021,10396,3653,2024,881,7527,878,584,6039,7061,14958,119,1836,2495,808,15666,99,1644,1201,4601,0
08-15-2021,10396,3653,2024,881,7527,878,584,6039,7061,14958,119,1836,2495,808,15666,99,1644,1201,4601,0
08-16-2021,10419,3655,2036,883,7537,886,584,6046,7061,14975,119,1842,2503,809,15667,99,1649,1203,4622,0
08-17-2021,10427,3656,2037,885,7556,889,585,6055,7073,14985,119,1845,2505,809,15689,99,1652,1204,4669,0
08-18-2021,10463,3661,2040,891,7562,896,586,6058,7086,14994,120,1849,2511,811,15731,99,1652,1204,4669,0
08-19-2021,10492,3674,2042,893,7573,899,588,6060,7092,15012,121,1854,2516,812,15746,99,1656,1204,4671,0
08-20-2021,10514,3685,2043,894,7577,902,590,6074,7098,15062,121,1854,2519,812,15754,99,1659,1206,4673,0
08-21-2021,10514,3685,2043,894,7577,902,590,6074,7098,15062,121,1854,2519,812,15754,99,1659,1206,4673,0
08-22-2021,10514,3685,2043,894,7577,902,590,6074,7098,15062,121,1854,2519,812,15754,99,1659,1206,4673,0
08-23-2021,10548,3684,2047,897,7583,913,592,6105,7143,15080,122,1861,2528,813,15756,101,1668,1211,4685,0
08-24-2021,10600,3698,2049,906,7597,921,594,6108,7145,15101,124,1867,2535,814,15764,101,1669,1213,4721,0
08-25-2021,10616,3709,2049,908,7599,924,596,6169,7159,15129,124,1869,2537,815,15773,101,1673,1213,4727,0
08-26-2021,10720,3711,2050,911,7608,927,596,6181,7164,15132,125,1874,2539,815,15780,101,1676,1218,4733,0
08-27-2021,10748,3722,2050,915,7610,932,596,6193,7171,15173,125,1877,2550,816,15787,101,1679,1219,4736,0
08-28-2021,10748,3722,2050,915,7610,932,596,6193,7171,15173,125,1877,2550,816,15787,101,1679,1219,4736,0
08-29-2021,10748,3722,2050,915,7610,932,596,6193,7171,15173,125,1877,2550,816,15787,101,1679,1219,4736,0
08-30-2021,10777,3722,2051,916,7616,939,596,6219,7171,15213,125,1883,2561,818,15792,102,1685,1224,4736,0
08-31-2021,10796,3724,2052,919,7629,942,598,6227,7198,15236,125,1887,2563,818,15840,102,1692,1226,4766,0
09-01-2021,10810,3729,2053,920,7639,943,599,6231,7205,15256,125,1889,2567,818,15884,102,1692,1226,4784,0
09-02-2021,10836,3740,2054,924,7648,944,600,6241,7211,15322,125,1893,2571,818,15901,102,1696,1227,4787,0
09-03-2021,10865,3740,2055,927,7658,947,600,6279,7215,15353,125,1897,2574,819,15918,102,1704,1227,4790,0
09-04-2021,10865,3740,2055,927,7658,947,600,6279,7215,15353,125,1897,2574,819,15918,102,1704,1227,4790,0
09-05-2021,10865,3740,2055,927,7658,947,600,6279,7215,15353,125,1897,2574,819,15918,102,1704,1227,4790,0
09-06-2021,10884,3745,2056,928,7664,955,600,6294,7225,15366,127,1905,2581,820,15935,102,1713,1229,4799,0
09-07-2021,10906,3746,2057,928,7679,959,600,6302,7234,15391,127,1907,2587,820,15953,102,1713,1230,4825,0
09-08-2021,10933,3747,2057,930,7682,962,600,6304,7236,15414,127,1910,2589,820,15963,102,1712,1231,4828,0
09-09-2021,10946,3753,2058,931,7691,962,600,6309,7240,15429,127,1912,2592,820,15971,102,1710,1231,4834,0
09-10-2021,10963,3762,2058,932,7695,962,601,6318,7245,15437,127,1920,2595,820,15984,102,1711,1232,4826,0
09-11-2021,10963,3762,2058,932,7695,962,601,6318,7245,15437,127,1920,2595,820,15984,102,1711,1232,4826,0
09-12-2021,10963,3762,2058,932,7695,962,601,6318,7245,15437,127,1920,2595,820,15984,102,1711,1232,4826,0
09-13-2021,10977,3761,2060,933,7700,965,601,6342,7254,15455,127,1932,2601,821,15991,105,1712,1232,4824,0
09-14-2021,10998,3769,2061,933,7711,966,601,6350,7266,15475,127,1937,2605,822,16011,105,1715,1233,4863,0
09-15-2021,11008,3772,2061,936,7716,970,601,6363,7269,15515,127,1940,2607,822,16014,105,1715,1234,4863,0
09-16-2021,11020,3785,2063,941,7722,971,601,6372,7271,15545,127,1949,2609,823,16017,106,1718,1235,4864,0
09-17-2021,11028,3785,2063,942,7725,974,601,6378,7278,15546,127,1950,2611,822,16027,106,1719,1236,4865,0
09-18-2021,11028,3785,2063,942,7725,974,601,6378,7278,15546,127,1950,2611,822,16027,106,1719,1236,4865,0
09-19-2021,11028,3785,2063,942,7725,974,601,6378,7278,15546,127,1950,2611,822,16027,106,1719,1236,4865,0
09-20-2021,11042,3791,2064,948,7731,979,602,6391,7283,15565,127,1963,2615,822,16039,106,1722,1238,4873,0
09-21-2021,11052,3791,2064,949,7738,981,604,6398,7296,15574,127,1968,2618,822,16051,106,1724,1241,4879,0
09-22-2021,11070,3793,2066,954,7737,982,605,6398,7298,15596,127,1969,2620,822,16070,106,1725,1243,4904,0
09-23-2021,11076,3799,2066,956,7747,984,605,6410,7301,15641,127,1973,2622,822,16073,106,1727,1244,4906,0
09-24-2021,11089,3799,2066,957,7752,987,606,6418,7303,15643,127,1973,2623,822,16078,106,1728,1244,4908,0
09-25-2021,11089,3799,2066,957,7752,987,606,6418,7303,15643,127,1973,2623,822,16078,106,1728,1244,4908,0
09-26-2021,11089,3799,2066,957,7752,987,606,6418,7303,15643,127,1973,2623,822,16078,106,1728,1244,4908,0
