Admin2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Province/State,Aichi,Akita,Aomori,Chiba,Ehime,Fukui,Fukuoka,Fukushima,Gifu,Gunma,Hiroshima,Hokkaido,Hyogo,Ibaraki,Ishikawa,Iwate,Kagawa,Kagoshima,Kanagawa,Kochi,Kumamoto,Kyoto,Mie,Miyagi,Miyazaki,Nagano,Nagasaki,Nara,Niigata,Oita,Okayama,Okinawa,Osaka,Port Quarantine,Saga,Saitama,Shiga,Shimane,Shizuoka,Tochigi,Tokushima,Tokyo,Tottori,Toyama,Unknown,Wakayama,Yamagata,Yamaguchi,Yamanashi
Country/Region,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Japan
05-31-2021,772,14,29,676,71,34,461,141,158,139,129,1112,1179,149,106,45,24,32,881,20,98,210,106,83,24,82,65,116,35,47,105,151,2311,3,20,785,79,0,136,78,60,2039,2,35,0,41,42,62,19
06-01-2021,784,14,29,678,71,34,465,141,160,140,132,1128,1190,150,107,45,24,32,883,20,99,212,108,83,24,83,66,116,35,47,106,152,2332,3,20,789,80,0,137,78,60,2046,2,36,0,41,42,64,19
06-02-2021,797,14,29,680,71,34,469,141,161,140,133,1138,1200,151,107,45,25,32,893,20,102,213,108,83,25,83,67,116,38,50,106,153,2359,3,20,793,81,0,137,78,60,2059,2,36,0,42,43,64,19
06-03-2021,805,14,29,685,72,34,473,144,162,140,137,1156,1204,151,109,45,25,32,899,20,104,216,108,83,25,84,68,118,38,52,108,154,2378,3,21,795,81,0,137,78,61,2075,2,36,0,42,44,65,19
06-04-2021,813,16,29,688,73,34,480,146,162,141,141,1163,1209,152,109,45,25,32,905,21,105,217,108,83,25,84,68,119,39,55,109,154,2400,3,22,798,81,0,137,78,61,2079,2,36,0,42,44,65,19
06-05-2021,820,16,29,688,73,34,482,149,163,143,141,1179,1212,152,109,46,25,32,906,21,106,219,108,83,25,84,68,119,39,55,110,154,2408,3,22,801,82,0,138,78,62,2087,2,36,0,42,46,65,19
06-06-2021,824,16,29,689,73,34,483,150,163,145,143,1191,1218,153,110,46,25,33,907,21,109,219,108,83,25,84,68,119,39,55,111,154,2413,3,22,802,82,0,138,78,62,2092,2,36,0,42,46,67,19
06-07-2021,832,18,29,690,73,34,486,150,165,146,144,1206,1226,154,110,46,25,33,910,21,109,221,108,84,25,84,68,120,39,55,113,155,2428,3,23,803,82,0,138,79,62,2095,2,36,0,42,46,68,20
06-08-2021,839,18,29,691,74,34,488,150,166,147,144,1225,1235,155,110,46,25,34,915,21,109,223,108,84,25,86,68,120,39,58,114,155,2453,3,23,807,82,0,140,79,62,2105,2,37,0,42,46,69,20
06-09-2021,847,18,29,691,74,34,491,152,170,147,145,1241,1239,157,111,46,25,34,917,21,109,224,108,84,25,86,68,120,44,58,115,157,2480,3,24,809,83,0,142,80,62,2112,2,37,0,44,47,69,20
06-10-2021,856,18,29,692,74,34,492,152,170,148,149,1252,1244,157,111,46,25,35,918,21,109,225,109,84,26,86,68,121,45,58,119,157,2497,4,24,813,83,0,142,80,62,2118,2,37,0,44,47,69,20
06-11-2021,862,19,29,692,74,34,492,152,171,149,149,1269,1253,157,112,46,25,35,921,21,109,227,109,84,26,86,68,121,45,59,120,157,2508,4,24,815,83,0,142,80,62,2126,2,37,0,44,47,69,20
06-12-2021,869,19,29,693,74,34,494,152,171,149,151,1284,1254,157,112,46,25,35,921,21,110,227,109,84,26,88,68,121,45,59,120,160,2520,4,24,816,83,0,142,80,62,2134,2,37,0,44,47,69,20
06-13-2021,871,19,29,693,74,34,495,152,174,149,154,1288,1254,157,113,46,26,35,921,21,111,227,109,84,26,88,68,122,45,59,120,160,2526,4,24,818,84,0,142,80,62,2140,2,37,0,44,47,69,20
06-14-2021,876,20,29,693,74,34,495,155,175,150,158,1301,1257,157,113,46,27,35,921,22,111,228,110,84,26,88,68,123,45,59,120,164,2536,4,24,820,85,0,143,80,62,2143,2,37,0,45,47,71,20
06-15-2021,882,20,29,695,74,34,498,155,176,150,158,1319,1261,158,113,46,27,35,927,23,112,230,110,84,26,89,68,123,46,59,121,164,2540,4,24,822,86,0,143,80,62,2155,2,37,0,45,47,71,20
06-16-2021,891,20,30,695,74,34,504,155,177,150,162,1327,1266,160,113,46,28,35,928,23,112,231,110,85,26,89,69,123,46,60,123,164,2559,4,24,824,87,1,144,80,62,2167,2,37,0,45,47,71,20
06-17-2021,898,20,30,698,74,34,511,155,178,150,162,1331,1268,160,115,46,28,35,930,23,112,232,110,85,26,89,69,123,46,60,123,168,2563,4,24,826,88,1,144,80,62,2174,2,37,0,45,47,71,20
06-18-2021,904,20,30,699,74,34,514,156,178,150,163,1334,1269,161,115,46,28,35,934,23,112,233,110,86,26,89,69,124,46,60,123,168,2580,4,25,827,88,1,146,81,62,2176,2,37,0,45,47,71,20
06-19-2021,910,20,30,700,74,34,514,156,178,150,164,1340,1269,161,115,46,28,36,934,23,112,233,110,86,26,90,69,125,46,61,124,168,2585,4,25,827,88,1,146,81,62,2180,2,37,0,45,47,71,20
06-20-2021,914,20,30,700,74,34,516,156,178,150,165,1342,1270,161,115,46,29,37,934,23,113,233,110,86,26,90,69,126,46,61,124,168,2588,4,25,827,88,1,146,81,62,2181,2,37,0,45,48,72,20
06-21-2021,920,20,30,700,74,34,516,158,178,152,165,1346,1270,161,115,46,29,38,935,23,114,233,111,86,26,90,69,127,46,61,124,168,2601,4,25,827,89,1,146,81,62,2182,2,37,0,45,48,73,20
06-22-2021,924,20,30,700,74,34,517,158,180,152,166,1358,1271,162,115,46,29,40,937,24,114,233,111,86,26,90,69,127,46,61,124,172,2605,4,25,828,89,1,147,81,62,2187,2,37,0,46,48,73,20
06-23-2021,926,20,30,700,74,34,520,158,180,152,168,1369,1273,162,115,46,29,40,939,24,114,235,111,87,26,90,69,128,46,62,125,172,2620,4,25,829,90,1,148,81,62,2197,2,37,0,46,48,74,21
06-24-2021,929,20,30,701,74,34,520,158,180,153,169,1373,1276,162,116,46,29,40,940,24,114,237,111,88,26,90,69,129,46,62,126,176,2631,4,25,830,90,1,149,81,62,2200,2,37,0,46,48,76,21
06-25-2021,931,20,30,702,74,34,522,158,180,153,172,1377,1277,162,116,46,29,40,942,24,115,238,111,88,26,90,69,130,46,62,126,180,2636,4,25,831,90,1,149,81,62,2202,2,37,0,46,48,77,21
06-26-2021,936,20,30,703,74,34,523,158,181,153,172,1382,1280,162,116,46,29,40,942,24,116,238,111,89,26,90,69,130,46,62,126,180,2643,4,25,831,90,1,149,81,62,2206,2,37,0,46,48,77,21
06-27-2021,936,20,30,703,74,34,523,158,181,153,172,1385,1281,163,116,46,29,40,943,24,117,238,111,90,26,90,69,130,46,62,126,180,2643,4,25,831,90,1,149,81,62,2207,2,38,0,46,48,77,21
06-28-2021,941,20,30,703,74,34,524,158,181,153,172,1389,1283,164,116,46,29,40,945,25,117,239,112,90,26,90,69,130,46,62,126,182,2657,4,25,831,90,1,149,81,62,2211,2,38,0,46,48,77,21
06-29-2021,942,20,30,704,74,34,524,158,181,153,173,1394,1286,164,116,46,29,40,946,25,117,239,112,90,26,90,69,130,51,63,126,182,2664,4,25,832,90,1,149,81,62,2215,2,38,0,46,48,77,21
06-30-2021,943,20,30,705,74,34,524,158,182,153,173,1399,1305,164,116,46,30,40,947,25,117,240,113,90,26,90,69,132,51,63,126,184,2667,4,25,832,90,1,149,81,62,2218,2,38,0,46,48,77,21
07-01-2021,945,20,30,705,74,35,524,158,182,153,173,1400,1306,165,116,46,30,40,949,25,118,242,113,90,26,90,69,132,51,63,126,188,2673,4,25,833,90,1,149,81,62,2220,2,38,0,46,48,77,21
07-02-2021,952,20,30,707,74,35,525,158,182,153,173,1401,1306,165,116,46,30,40,950,26,119,243,113,90,26,90,69,132,51,63,126,192,2676,4,25,833,90,1,150,81,62,2222,2,38,0,46,48,77,21
07-03-2021,952,20,30,709,74,35,526,158,182,153,173,1403,1306,165,116,47,30,40,950,26,119,243,113,90,26,90,69,132,51,64,126,192,2676,4,25,833,90,1,150,82,62,2222,2,38,0,46,48,78,21
07-04-2021,952,20,30,709,74,35,526,158,182,153,173,1405,1306,165,116,47,30,40,950,26,119,243,113,90,26,90,69,132,51,64,126,192,2676,4,25,833,90,1,150,82,62,2223,2,38,0,46,48,80,21
07-05-2021,955,20,30,709,74,35,527,158,182,154,174,1410,1306,165,116,47,30,41,951,27,119,243,113,90,26,92,69,132,51,64,126,192,2677,4,25,833,90,2,150,82,62,2224,2,38,0,46,48,80,21
07-06-2021,957,20,30,711,74,35,527,158,182,155,174,1411,1306,166,116,47,30,41,954,27,120,243,113,90,26,92,69,133,51,64,126,197,2681,4,25,833,90,2,150,82,62,2225,2,38,0,46,48,80,21
07-07-2021,959,20,30,712,74,35,527,158,182,155,174,1411,1307,166,116,47,30,41,957,27,120,243,113,90,26,92,69,133,51,64,126,197,2683,4,25,835,90,2,150,82,62,2228,2,38,0,46,48,80,21
07-08-2021,960,20,30,714,74,35,527,158,182,155,174,1411,1307,166,116,47,30,41,958,27,120,243,114,91,26,92,69,133,51,64,126,202,2686,4,25,836,90,2,150,82,62,2230,2,38,0,46,48,80,21
07-09-2021,962,20,30,714,74,35,529,158,182,155,174,1412,1307,166,116,47,30,41,961,27,120,244,114,91,26,92,69,133,52,64,126,207,2688,4,25,837,90,2,150,82,62,2232,2,38,0,46,48,80,21
07-10-2021,963,20,30,715,74,35,529,158,182,155,174,1412,1308,166,116,47,30,41,962,27,120,244,114,91,26,92,69,133,52,64,126,207,2689,4,25,838,90,2,150,82,62,2237,2,38,0,46,48,80,21
07-11-2021,964,20,30,716,74,35,529,158,182,155,174,1412,1308,166,116,47,30,41,962,27,120,244,114,91,26,92,69,133,52,64,126,207,2689,4,25,839,90,2,150,82,62,2240,2,38,0,46,48,80,21
07-12-2021,965,20,30,717,74,35,529,158,182,155,174,1412,1308,166,116,47,30,41,962,27,120,244,114,91,26,92,69,133,53,64,126,207,2689,4,25,839,90,2,150,82,62,2240,2,38,0,46,48,80,21
07-13-2021,968,20,30,717,74,35,530,158,182,155,175,1413,1308,166,116,47,30,41,964,27,120,244,114,91,26,93,69,133,53,64,127,207,2692,4,25,841,90,2,151,82,62,2242,2,38,0,46,48,80,21
07-14-2021,972,20,30,717,74,35,530,158,182,155,176,1413,1308,166,116,47,30,41,966,28,120,245,114,91,26,93,69,133,53,64,127,212,2694,4,25,841,90,2,151,82,62,2246,2,38,0,46,48,80,21
07-15-2021,974,20,30,721,74,35,530,158,182,155,176,1415,1308,166,116,47,30,41,967,29,120,246,114,91,26,93,69,133,53,64,127,216,2696,4,25,842,90,2,151,82,62,2250,2,38,0,46,48,80,21
07-16-2021,975,20,30,722,74,36,530,158,182,155,176,1416,1308,166,116,47,30,41,969,29,120,246,114,91,26,93,69,133,53,64,127,216,2699,4,25,843,90,2,151,82,62,2251,2,38,0,46,48,80,21
07-17-2021,976,20,30,724,74,36,530,158,182,155,176,1417,1308,166,116,47,30,41,973,29,120,246,114,91,26,93,69,133,53,64,127,216,2703,4,25,843,90,2,151,83,62,2252,2,38,0,46,48,80,21
07-18-2021,977,20,30,724,74,36,530,158,182,155,176,1417,1309,166,116,47,30,41,973,29,120,246,114,91,26,93,69,133,53,64,127,216,2704,4,25,843,90,2,151,83,62,2252,2,38,0,46,48,80,21
07-19-2021,978,20,30,724,74,36,532,158,182,155,176,1418,1309,166,116,47,30,41,974,29,121,246,114,91,26,93,69,133,53,64,127,221,2704,4,25,844,90,2,151,83,62,2253,2,38,0,46,48,80,21
07-20-2021,979,20,30,727,74,36,532,159,182,156,176,1418,1313,166,116,47,30,41,975,29,121,246,114,91,26,93,69,133,53,64,127,221,2707,4,25,846,91,2,151,84,62,2255,2,38,0,46,48,80,21
07-21-2021,982,20,30,727,74,36,532,159,182,156,176,1418,1313,166,117,47,30,41,977,29,122,246,114,91,26,93,69,133,53,64,127,225,2711,4,25,846,91,2,152,84,62,2259,2,38,0,46,48,80,21
07-22-2021,983,20,30,727,74,36,532,159,182,156,176,1419,1313,166,117,47,31,41,978,29,122,246,114,91,26,93,69,134,53,64,127,225,2712,4,25,846,91,2,152,84,62,2259,2,38,0,46,48,80,21
07-23-2021,983,20,30,727,75,36,532,159,183,156,177,1422,1313,166,117,47,31,41,978,29,122,246,114,91,26,93,69,134,53,64,127,225,2712,4,25,846,92,2,152,84,62,2259,2,38,0,46,48,80,21
07-24-2021,984,20,30,727,76,36,532,159,183,156,177,1422,1313,166,117,47,31,41,978,29,122,246,114,91,26,93,69,134,53,64,127,229,2713,4,25,847,92,2,152,84,62,2260,2,38,0,46,48,80,21
07-25-2021,984,20,30,727,76,36,532,159,183,156,177,1422,1313,166,117,47,31,41,978,29,122,246,114,91,26,93,69,134,53,64,127,232,2714,4,25,847,92,2,152,84,62,2260,2,38,0,46,48,80,21
07-26-2021,986,20,30,728,76,36,533,159,183,156,177,1423,1313,166,117,47,31,41,980,29,122,246,115,91,26,93,69,134,53,64,127,234,2715,4,25,847,93,2,152,84,62,2260,2,38,0,46,48,80,21
07-27-2021,986,20,30,730,76,36,536,159,183,156,177,1424,1313,167,117,47,31,41,981,29,122,246,115,91,26,93,69,134,53,64,127,234,2715,4,25,848,93,2,153,84,62,2262,2,38,0,46,48,80,21
07-28-2021,1007,20,31,731,77,36,536,162,188,156,179,1424,1315,167,117,47,32,41,983,29,122,249,115,91,27,94,69,134,54,64,127,234,2719,4,25,848,93,2,155,84,63,2285,2,38,0,49,48,80,21
07-29-2021,1008,20,31,732,77,36,536,162,188,156,179,1424,1316,167,118,47,32,41,985,29,122,249,115,91,27,94,69,134,54,64,127,236,2721,4,25,849,93,2,155,84,63,2288,2,38,0,49,48,80,21
07-30-2021,1008,20,31,734,77,36,536,162,188,156,179,1424,1316,167,119,47,32,41,986,29,122,249,115,91,27,94,69,134,54,64,127,237,2721,4,25,849,93,2,156,85,63,2290,2,38,0,49,48,80,21
07-31-2021,1008,20,32,734,77,36,536,162,188,156,179,1425,1316,168,119,47,32,41,987,29,122,249,115,91,27,94,69,134,54,64,127,237,2721,4,25,850,93,2,157,85,63,2293,2,38,0,49,48,80,21
08-01-2021,1008,20,32,734,77,36,537,162,188,156,179,1425,1316,169,119,47,32,41,989,29,122,249,115,91,27,94,69,134,54,64,127,237,2721,4,25,850,93,2,157,86,63,2293,2,38,0,49,48,80,21
08-02-2021,1008,20,32,734,77,36,538,162,188,156,179,1426,1316,169,119,47,32,41,994,29,122,249,115,91,27,94,69,134,54,64,127,237,2722,4,25,852,93,2,157,87,63,2293,2,38,0,49,48,80,21
08-03-2021,1009,20,32,734,77,36,539,162,188,156,179,1426,1316,169,119,47,32,41,994,29,122,249,115,91,27,94,69,134,54,64,127,238,2722,4,25,852,93,2,157,87,63,2300,2,38,0,49,48,80,21
08-04-2021,1010,20,32,734,77,36,540,162,188,156,179,1426,1317,170,119,47,32,41,998,29,122,249,115,91,27,94,69,134,54,64,127,238,2724,4,25,852,94,2,157,88,63,2301,3,38,0,49,48,80,21
08-05-2021,1010,20,32,735,77,36,540,162,188,156,179,1426,1318,170,119,47,32,41,999,29,122,249,115,91,27,94,69,134,54,64,127,239,2726,4,25,853,94,2,157,88,63,2302,3,38,0,49,48,80,21
08-06-2021,1012,21,32,736,77,36,540,162,188,156,179,1427,1319,170,119,47,32,41,1004,29,122,249,115,91,27,94,69,134,54,64,127,240,2728,4,25,853,94,2,157,88,63,2306,3,38,0,49,48,80,21
08-07-2021,1013,21,32,736,77,36,541,162,189,156,180,1428,1320,170,119,47,32,41,1005,29,122,249,115,91,27,94,69,134,54,64,127,240,2731,4,25,854,94,2,157,88,63,2310,3,38,0,49,48,80,21
08-08-2021,1013,21,32,736,77,36,541,162,189,156,180,1428,1320,170,119,47,32,41,1009,29,122,249,115,91,27,94,69,134,54,64,127,240,2733,4,25,854,94,2,157,89,63,2311,3,38,0,49,48,80,21
08-09-2021,1013,21,32,737,77,36,542,162,189,156,180,1428,1320,172,120,47,32,42,1009,29,122,249,115,91,27,94,69,134,54,64,127,241,2733,4,25,856,94,2,157,89,63,2314,3,38,0,50,48,80,21
08-10-2021,1013,21,32,737,77,36,544,162,189,156,180,1429,1321,172,120,47,32,43,1014,29,122,249,115,91,27,94,69,135,54,64,127,243,2733,4,25,858,94,2,157,90,63,2317,3,38,0,50,48,80,21
08-11-2021,1013,21,32,738,77,36,548,162,189,156,180,1429,1321,172,120,47,32,43,1014,29,122,249,115,91,27,94,69,135,54,64,127,243,2733,4,26,859,94,2,157,92,63,2317,3,38,0,50,48,80,21
08-12-2021,1016,21,32,743,77,36,550,162,189,156,180,1429,1323,172,120,47,32,43,1018,30,122,249,115,92,27,94,69,135,54,64,127,244,2739,4,26,859,94,2,158,93,63,2325,3,38,0,50,48,80,21
08-13-2021,1016,21,32,749,77,36,551,162,189,156,180,1429,1323,175,120,47,32,44,1021,30,122,249,115,92,27,94,69,135,54,64,127,244,2742,4,26,859,95,2,158,93,63,2332,3,38,0,50,48,80,21
08-14-2021,1016,21,32,754,77,36,551,162,189,156,180,1430,1323,175,121,48,32,44,1023,30,122,249,117,93,27,94,69,135,54,64,127,246,2742,4,26,860,95,2,158,94,63,2332,3,38,0,50,48,80,21
08-15-2021,1018,21,32,756,77,36,551,162,189,156,180,1430,1323,176,121,48,32,44,1023,30,122,249,117,93,27,94,69,135,54,64,127,246,2742,4,26,861,95,2,158,94,63,2335,3,38,0,50,48,80,22
08-16-2021,1018,21,32,759,77,36,553,162,190,156,180,1430,1325,176,121,48,33,44,1026,30,122,249,118,93,27,94,69,135,54,64,127,247,2743,4,27,865,95,2,159,94,63,2340,3,38,0,50,48,80,23
08-17-2021,1019,21,32,767,77,36,555,164,191,157,180,1433,1326,176,121,48,34,44,1037,31,122,249,118,93,27,94,69,135,54,64,127,248,2747,4,27,865,95,2,159,96,63,2348,3,38,0,50,48,80,23
08-18-2021,1020,21,32,772,77,36,556,164,191,157,180,1433,1326,176,121,48,34,44,1045,31,122,250,118,94,27,94,69,135,54,65,127,248,2752,4,27,865,95,2,159,97,63,2354,3,38,0,50,48,80,23
08-19-2021,1020,21,32,777,77,36,558,164,191,157,180,1434,1328,177,122,48,34,44,1049,31,122,250,119,94,28,94,69,135,54,65,127,249,2752,4,27,867,95,2,159,98,63,2358,3,38,0,50,48,80,23
08-20-2021,1026,21,33,783,77,36,560,164,192,157,180,1435,1328,178,122,48,34,44,1052,31,123,250,119,94,28,94,69,135,54,65,127,249,2754,4,27,869,95,2,162,99,63,2365,3,38,0,51,49,80,23
08-21-2021,1029,21,33,789,78,36,560,164,193,158,180,1435,1328,179,122,48,34,44,1061,31,124,250,119,95,29,94,69,135,54,65,127,249,2756,4,27,869,95,2,162,99,63,2371,3,38,0,51,49,80,23
08-22-2021,1029,21,33,791,78,36,560,165,193,159,180,1435,1328,180,122,48,34,46,1064,31,124,250,121,95,29,94,69,135,54,65,127,249,2758,4,27,870,95,2,162,99,63,2379,3,39,0,51,49,80,23
08-23-2021,1030,21,33,795,78,36,560,165,194,159,180,1436,1330,180,122,48,34,46,1066,31,124,250,121,96,29,94,69,136,54,65,127,250,2766,4,27,871,95,2,162,100,63,2384,3,39,0,51,49,83,23
08-24-2021,1031,21,33,800,78,36,561,165,195,159,180,1437,1331,180,122,48,34,46,1075,31,124,251,123,96,29,94,69,136,54,65,127,250,2771,4,27,876,95,2,163,100,63,2393,3,39,0,51,49,83,23
08-25-2021,1032,21,33,809,78,36,561,165,195,159,180,1437,1333,182,124,48,34,46,1084,31,124,251,123,97,30,94,69,136,54,66,127,250,2772,4,27,878,95,2,163,100,63,2404,3,39,0,52,49,85,23
08-26-2021,1033,22,33,818,79,36,562,165,196,159,180,1437,1334,183,124,48,34,46,1091,31,124,251,124,97,30,94,69,137,54,66,127,253,2778,4,27,883,95,2,165,100,63,2415,3,39,0,52,49,85,23
08-27-2021,1034,22,33,827,79,36,564,165,196,159,180,1438,1335,184,124,48,34,46,1093,31,126,252,125,99,30,94,69,137,54,67,127,256,2780,4,27,888,95,2,166,102,63,2433,3,40,0,52,49,85,24
08-28-2021,1035,22,33,834,79,36,564,165,198,160,180,1440,1336,184,124,48,34,46,1096,31,126,252,125,100,30,94,69,138,54,67,127,256,2782,4,27,889,95,2,166,102,63,2452,3,40,0,53,49,85,24
08-29-2021,1035,22,33,840,80,36,565,165,200,160,180,1442,1336,186,124,49,34,46,1098,31,127,252,128,100,32,94,69,138,54,68,127,259,2784,4,27,891,96,2,167,102,63,2466,3,41,0,54,49,85,25
08-30-2021,1037,22,33,845,80,36,568,165,200,160,181,1445,1339,187,124,49,34,46,1100,31,128,253,131,102,33,94,69,138,54,68,127,259,2786,4,27,891,96,2,170,102,63,2478,4,41,0,55,49,85,25
08-31-2021,1040,23,33,856,80,36,572,165,200,160,181,1449,1339,187,124,49,34,46,1111,31,128,253,131,102,33,94,69,138,55,68,128,259,2789,4,27,895,96,2,173,104,63,2493,4,42,0,55,49,85,25
09-01-2021,1046,23,33,867,80,36,573,165,202,160,181,1452,1339,192,124,49,34,49,1120,31,128,254,134,103,33,94,69,138,55,69,128,259,2801,4,27,899,96,2,174,104,63,2500,4,42,0,55,49,86,25
09-02-2021,1048,23,33,874,81,36,575,166,202,160,182,1453,1340,194,124,49,34,51,1131,31,128,254,135,104,33,94,69,139,55,69,129,259,2809,4,28,901,96,2,181,105,63,2510,4,42,0,55,50,86,25
09-03-2021,1050,23,33,883,81,36,575,168,203,162,186,1455,1342,194,124,49,34,52,1135,31,128,254,137,104,33,94,69,140,55,69,129,262,2815,4,28,907,97,2,184,105,64,2520,4,42,0,55,50,87,25
09-04-2021,1053,23,33,889,81,36,577,169,204,163,186,1456,1347,195,124,49,34,53,1139,31,129,254,139,104,33,94,69,141,55,69,130,264,2827,4,28,907,97,2,184,105,64,2535,4,42,0,55,50,87,25
09-05-2021,1053,23,33,893,81,36,577,169,204,163,186,1456,1347,195,124,50,34,54,1141,31,129,254,139,104,33,94,69,142,55,69,132,264,2830,4,28,909,97,2,185,105,64,2545,4,44,0,55,51,87,25
09-06-2021,1055,23,33,896,81,36,577,170,205,164,187,1457,1347,195,124,50,34,54,1143,31,129,255,139,104,33,94,69,142,56,70,132,266,2832,4,28,911,97,2,186,105,64,2561,5,44,0,55,51,87,26
09-07-2021,1056,23,33,906,81,36,579,170,205,164,187,1460,1349,197,124,50,34,55,1151,31,131,256,141,104,33,94,69,142,56,70,132,268,2838,4,28,915,97,2,186,105,64,2577,5,44,0,55,51,87,26
09-08-2021,1060,26,33,918,81,36,580,171,206,165,189,1460,1356,201,124,50,34,57,1158,31,132,256,145,104,33,94,70,143,56,71,132,270,2847,4,28,920,97,2,188,105,64,2594,5,44,0,56,52,87,26
09-09-2021,1067,26,33,933,81,36,584,173,206,165,189,1460,1359,201,124,50,34,58,1168,31,132,256,145,104,34,95,70,143,57,73,132,270,2855,4,28,927,97,2,193,105,64,2613,5,44,0,57,53,87,26
09-10-2021,1070,26,33,940,81,36,586,173,206,165,189,1460,1363,201,124,50,34,59,1174,31,132,257,146,106,34,95,70,143,58,73,132,271,2869,4,29,935,97,2,193,105,64,2628,5,44,0,58,53,87,26
09-11-2021,1073,26,33,944,81,36,587,173,206,166,189,1461,1363,201,124,50,34,59,1185,31,132,257,148,108,35,95,70,143,58,73,132,274,2870,4,29,941,97,2,193,105,64,2645,5,45,0,58,54,87,27
09-12-2021,1075,26,33,944,81,36,589,173,207,167,189,1461,1364,203,124,50,34,60,1188,31,132,257,150,108,35,95,70,143,58,74,133,274,2871,4,29,942,97,2,193,105,64,2666,5,45,0,58,54,87,28
09-13-2021,1079,26,33,947,81,36,591,173,207,167,189,1462,1369,205,124,50,34,60,1190,31,132,258,150,108,36,95,71,145,58,74,133,274,2875,4,29,950,97,2,193,106,64,2678,5,45,0,58,54,88,28
09-14-2021,1082,26,33,952,81,36,593,173,207,167,189,1463,1371,205,124,50,34,60,1196,31,132,258,150,108,38,95,71,145,58,75,134,274,2879,4,29,957,98,2,196,106,64,2692,5,46,0,59,54,88,29
09-15-2021,1087,26,33,957,81,36,594,173,207,167,191,1464,1373,206,124,50,34,61,1208,31,132,259,151,108,39,95,71,145,58,75,135,277,2888,4,29,961,98,2,196,107,64,2712,5,48,0,59,55,88,29
09-16-2021,1090,26,33,963,81,36,594,173,208,167,191,1465,1374,206,124,50,34,61,1213,31,132,259,151,109,39,95,71,145,58,75,135,278,2900,4,29,963,98,2,196,107,64,2736,5,48,0,59,56,88,29
09-17-2021,1095,26,33,966,81,36,597,173,208,169,191,1465,1374,210,124,50,35,63,1217,31,132,260,152,109,39,95,71,145,58,75,135,283,2905,4,29,970,98,2,197,107,64,2761,5,48,0,59,56,88,29
09-18-2021,1101,26,33,968,81,36,598,173,208,169,191,1465,1376,211,124,51,36,63,1224,31,132,260,153,113,39,95,71,145,58,77,135,287,2914,4,29,971,98,2,197,108,64,2781,5,48,0,59,56,88,29
09-19-2021,1104,26,33,974,81,36,598,174,208,169,191,1465,1378,213,124,51,36,64,1224,31,132,260,156,113,39,95,71,146,58,77,135,287,2917,4,29,972,98,3,197,108,64,2797,5,48,0,59,57,88,29
09-20-2021,1107,26,33,974,81,36,598,174,208,170,191,1466,1378,213,124,51,36,65,1224,31,132,260,156,113,39,95,71,146,58,77,135,291,2918,4,29,975,99,3,200,109,64,2801,5,48,0,59,57,88,29
09-21-2021,1109,26,33,977,81,36,603,174,209,171,192,1466,1381,213,124,52,36,65,1226,31,133,261,159,113,39,95,71,146,58,77,135,294,2922,4,29,982,99,3,203,111,64,2804,5,48,0,59,57,89,29
09-22-2021,1113,26,34,983,81,36,604,174,209,171,193,1466,1382,213,124,52,36,65,1233,31,133,262,159,115,39,95,71,147,58,78,135,294,2931,4,29,985,99,3,203,111,64,2820,5,48,0,59,57,89,29
09-23-2021,1117,26,35,985,81,36,605,174,209,171,193,1466,1382,213,124,52,36,65,1239,31,134,262,160,115,39,95,71,147,58,79,135,294,2940,4,29,989,99,3,204,111,64,2838,5,48,0,59,57,89,29
09-24-2021,1122,26,35,986,81,36,607,174,209,171,196,1466,1383,213,124,52,36,66,1241,31,134,263,160,116,40,95,71,148,58,79,135,298,2942,4,29,993,99,3,204,111,64,2853,5,49,0,59,57,89,29
09-25-2021,1126,26,35,988,81,36,609,174,210,171,196,1466,1383,214,124,52,36,66,1246,31,135,263,160,116,41,95,71,148,58,81,135,298,2946,4,29,993,99,3,204,113,64,2861,5,49,0,59,57,89,29
09-26-2021,1127,26,35,990,81,36,610,174,210,171,196,1466,1383,215,124,52,36,66,1246,31,135,264,160,116,41,95,71,148,58,81,135,298,2947,4,29,995,99,3,204,113,64,2872,5,50,0,59,57,89,29
09-27-2021,1127,26,35,990,81,36,610,174,211,172,196,1467,1384,216,124,52,36,66,1248,31,135,266,161,116,41,95,71,148,59,81,135,298,2948,4,29,999,99,3,204,113,64,2883,5,50,0,60,57,89,29
09-28-2021,1131,26,35,991,81,36,611,174,213,172,196,1467,1386,216,125,52,36,67,1254,31,136,268,161,117,41,95,71,149,59,81,135,303,2956,4,29,1003,99,3,205,114,64,2891,5,50,0,60,57,89,29
09-29-2021,1133,26,35,993,81,36,611,174,214,173,196,1467,1387,216,125,52,36,67,1257,31,136,272,163,117,41,96,71,150,60,81,135,303,2966,4,29,1004,100,3,205,114,64,2908,5,50,0,60,57,89,29
